Gene = Lsmem2
index = 650
Annotated 5SS: [  87 2990 3250]
Annotated 3SS: [2878 3063 3405]
SMsplice 5SS: [  87 2990]
SMsplice 3SS: [2878 3063]
top_k =  500
Partition function (log Z): -5.781611804501553

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.9688149694821431
Position 2990: 0.8297127209261904
Position 3946: 0.1614006433895252
Position 3250: 0.1380369965918248
Position 3195: 0.1195875238438548
Position 2944: 0.09767986960794016
Position 1321: 0.08774830921738751
Position 2152: 0.0743963551400736
Position 989: 0.0663253886182601
Position 3550: 0.028702845391012692
Position 3749: 0.023047658971465424
Position 2147: 0.020719947619715243
Position 2157: 0.020317739428150253
Position 219: 0.019354604819729098
Position 442: 0.015549405574857001
Position 3554: 0.01523996688322702
Position 1660: 0.014482343719490618
Position 773: 0.014463389524855555
Position 3951: 0.013852751541696108
Position 3517: 0.013555587836405696
Position 595: 0.009791789135541431
Position 1735: 0.009099005385488686
Position 3162: 0.007897034154093645
Position 2187: 0.007702881619210345
Position 2123: 0.00751384117579164
Position 3304: 0.005622269679019075
Position 254: 0.005369782691558049
Position 720: 0.004413789376406149
Position 3591: 0.004131082981089814
Position 875: 0.0033319882299128823
Position 1176: 0.002645397569549988
Position 2222: 0.0022615932669221685
Position 1848: 0.0019039775691859786
Position 4162: 0.0013642631762651937
Position 320: 0.001275297840683194
Position 687: 0.0010732980378565522
Position 3247: 0.0006481348690055503
Position 4133: 0.0006390109978531961
Position 3820: 0.0006294724842042804
Position 3634: 0.00043391727267096385
Position 390: 0.00042168579119663624
Position 4169: 0.0003421819002074696
Position 2972: 0.000329463962700851
Position 705: 0.00019295869887152707
Position 1037: 9.791383675381069e-05
Position 495: 7.970778446148275e-05
Position 3011: 7.857713512751533e-05
Position 1226: 6.95275303352802e-05
Position 400: 6.941580235035124e-05
Position 3379: 6.692861924704159e-05
Position 2802: 5.1301067486637185e-05
Position 671: 5.091413455586186e-05
Position 823: 5.05104024798942e-05
Position 3204: 3.8925415567582405e-05
Position 1611: 3.2506488926182415e-05
Position 755: 2.7290334072302036e-05
Position 3319: 2.5707760301257722e-05
Position 3231: 2.3631663872074766e-05
Position 3151: 2.129032327791406e-05
Position 3029: 1.9112041644576472e-05
Position 298: 1.7221692206105443e-05
Position 175: 1.6775106986536422e-05
Position 3166: 1.6511713061178695e-05
Position 500: 1.4770360972744679e-05
Position 294: 1.2762917980304148e-05
Position 3164: 9.782747519685818e-06
Position 710: 7.794943886252888e-06
Position 803: 7.631027532077679e-06
Position 817: 3.2948742900032743e-06
Position 167: 3.0950903586287985e-06
Position 3172: 3.0460285784880484e-06
Position 97: 1.8356555045835579e-06
Position 16: 1.626915972024922e-06
Position 225: 1.5678037781665404e-06
Position 461: 1.288831383422352e-06
Position 324: 1.2471454387547368e-06
Position 124: 1.1359149730998828e-06
Position 580: 8.517173530488741e-07
Position 463: 6.966335038881348e-07
Position 525: 4.5704057744146007e-07
Position 353: 3.608554887952918e-07
Position 11: 2.976988607995867e-08
Position 312: 7.105720458600685e-10
Position 326: 1.3081916097650879e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3063: 0.6630228028014953
Position 2878: 0.6159016593086952
Position 3695: 0.296544035343169
Position 4247: 0.26828838464338145
Position 2898: 0.21277908577432494
Position 3405: 0.16639316968743117
Position 2021: 0.13513147245442228
Position 3812: 0.0631518449159523
Position 1220: 0.05997164527283282
Position 645: 0.04196382286621702
Position 2777: 0.03867759084011872
Position 2801: 0.03501715863018298
Position 860: 0.02561813239306543
Position 4081: 0.02175980386305984
Position 894: 0.017509470512497835
Position 189: 0.017347965214116013
Position 2824: 0.016835389199246927
Position 1502: 0.014915869819231991
Position 3725: 0.01146083024464903
Position 1175: 0.009045662409859436
Position 2940: 0.006848801722811946
Position 3869: 0.006757697308187475
Position 1225: 0.006585120620554767
Position 732: 0.006406082026068861
Position 1594: 0.005627875054414945
Position 1546: 0.004862712539294317
Position 2842: 0.004324892580083404
Position 4099: 0.004213013728506863
Position 1136: 0.003847941526453995
Position 3700: 0.0036018392026901805
Position 291: 0.0032967846530247953
Position 3147: 0.0028618589206587707
Position 1028: 0.0026998178592575273
Position 4309: 0.0026791791130161935
Position 837: 0.0022563402510015866
Position 370: 0.002024364205881926
Position 1279: 0.001982357823384226
Position 3092: 0.0019678182753110124
Position 2807: 0.0018533690409791852
Position 1282: 0.0017966010639423454
Position 3089: 0.0015062984582494769
Position 3098: 0.0013597597197649624
Position 2757: 0.001187072261341506
Position 353: 0.0010213576201011745
Position 430: 0.000964787286687398
Position 3157: 0.0008008658361923368
Position 1232: 0.0006553357418337482
Position 3413: 0.0005551102025123558
Position 469: 0.0004883078617509176
Position 1189: 0.000443911564300994
Position 2281: 0.00041140682455691294
Position 3792: 0.0003993813739282091
Position 1242: 0.00039728937887982844
Position 671: 0.0003604365214249788
Position 1551: 0.0002943756166318653
Position 350: 0.0002728869324531119
Position 2055: 0.0002620179135386922
Position 375: 0.00023445766722182015
Position 1349: 0.00022202665313425174
Position 3247: 0.00021577284706432987
Position 1982: 0.00019815793228612788
Position 253: 0.00019289571880029278
Position 1294: 0.0001699566189099703
Position 4132: 0.00016534116229548055
Position 792: 0.00016402954892740348
Position 491: 0.00016105299228419087
Position 1517: 0.00015988669574664222
Position 3742: 0.00013551133189239507
Position 2943: 0.00013538059682540463
Position 1498: 0.00012173020183087757
Position 1261: 0.0001170481153601443
Position 3748: 0.00011648767786227977
Position 2427: 0.00011489702401703304
Position 811: 0.00011021257062905558
Position 1915: 0.00010985058756792304
Position 320: 0.00010308678819428558
Position 739: 9.707982807708106e-05
Position 4430: 9.173287312888936e-05
Position 1156: 8.992772431250218e-05
Position 382: 7.454052079742297e-05
Position 358: 7.044274847398777e-05
Position 235: 5.6594026943732876e-05
Position 265: 4.3552539141950837e-05
Position 2984: 2.4267019635921886e-05
Position 2650: 2.152703972275389e-05
Position 777: 1.689615834469938e-05
Position 1725: 1.4260415234354644e-05
Position 1568: 1.3660965096761216e-05
Position 830: 1.3594616223742427e-05
Position 3651: 1.3168815014495625e-05
Position 308: 1.3008790889648407e-05
Position 3659: 1.2846183258523001e-05
Position 433: 1.2308610000678355e-05
Position 3669: 1.1684776870498673e-05
Position 1153: 1.0726804019745334e-05
Position 1706: 8.652732081594103e-06
Position 1767: 7.377465294997613e-06
Position 1104: 7.148687194083458e-06
Position 1301: 7.091553637913074e-06
Position 479: 6.748513881361302e-06
Position 1608: 6.104276872332022e-06
Position 846: 5.90512160493334e-06
Position 944: 5.875920368400481e-06
Position 500: 5.17280851925455e-06
Position 342: 3.333904146182626e-06
Position 215: 3.254625604708808e-06
Position 302: 3.0325182095498346e-06
Position 687: 2.871063189628214e-06
Position 697: 2.770752884271018e-06
Position 294: 1.802828730104832e-06
Position 378: 1.6273133749186488e-06
Position 748: 1.6249276861835082e-06
Position 575: 1.5502743056093808e-06
Position 1076: 1.207322559171004e-06
Position 954: 1.190420903520953e-06
Position 445: 1.187301700578838e-06
Position 557: 1.152135593747919e-06
Position 279: 9.735686256259907e-07
Position 1089: 7.201211094253916e-07
Position 1112: 6.00648547795307e-07
Position 211: 2.628189689410727e-07
Position 1032: 1.425613207379547e-07
Position 395: 1.0182054099376319e-07
Position 517: 1.01521113562078e-07
Position 553: 4.9333032259914633e-08
Position 799: 2.2210128374159714e-08
Position 158: 1.978752104446637e-08
Position 269: 1.683090067495679e-08
Position 442: 1.008361559478846e-08
Position 461: 5.298564484438285e-09
Position 449: 4.76244661923172e-09
