Gene = 2810459M11Rik
index = 41
Annotated 5SS: [ 710 2839]
Annotated 3SS: [2724 7086]
SMsplice 5SS: [ 710 2637 2839]
SMsplice 3SS: [2559 2724 7086]
top_k =  500
Partition function (log Z): -4.614711172999508

Sorted 5' Splice Sites (High to Low Probability):
Position 2839: 0.9967593010442809
Position 710: 0.887097797367847
Position 2637: 0.6941046348184289
Position 7281: 0.691125268813933
Position 2433: 0.12591716127198613
Position 2183: 0.10112737123382522
Position 2371: 0.06643895977163368
Position 598: 0.0592356570099166
Position 196: 0.037409021813693225
Position 1817: 0.03629395344020918
Position 954: 0.036247573118032665
Position 483: 0.03402705920719293
Position 5082: 0.03224712193979669
Position 527: 0.026270754736027118
Position 8512: 0.021924843488861232
Position 5690: 0.01910945019146667
Position 2641: 0.016745374228348344
Position 4872: 0.012780671785999837
Position 8105: 0.009530769608546461
Position 5179: 0.009297564231036769
Position 3488: 0.008838454539192768
Position 9289: 0.00749757278504706
Position 2293: 0.006318874426487805
Position 6708: 0.004721191846011432
Position 5437: 0.0044519284479258734
Position 9280: 0.004348689659993226
Position 6389: 0.004254614563659468
Position 2490: 0.004181934865907037
Position 924: 0.0037828983169523626
Position 1501: 0.0037633299704671577
Position 799: 0.0035465750579041417
Position 6559: 0.0034772699220865315
Position 469: 0.0033699923981097913
Position 205: 0.0033643459117170802
Position 2509: 0.0030423293705479195
Position 3775: 0.002941171639316557
Position 1295: 0.0023334117865741245
Position 1425: 0.0022040523346975255
Position 934: 0.002149162995264481
Position 5009: 0.0020875432429442718
Position 165: 0.0017203264595134216
Position 1212: 0.0014564900456814198
Position 1405: 0.0013927751687542675
Position 3883: 0.0013118590958677392
Position 610: 0.0012640516763317855
Position 502: 0.0012231947862663501
Position 485: 0.0012010798132973568
Position 950: 0.001017565843540613
Position 3244: 0.0008084309634915307
Position 8543: 0.0008016897354419213
Position 7005: 0.000762170407523524
Position 727: 0.0006858189879421219
Position 3749: 0.000603370052510813
Position 4973: 0.0005962985377851305
Position 919: 0.0005961915213589708
Position 2645: 0.0005288783758832696
Position 1100: 0.0005150562040172397
Position 182: 0.0004687684322466312
Position 943: 0.0004346304979257713
