Gene = Aimp1
index = 104
Annotated 5SS: [   92  6880  9136  9920 11906 16500]
Annotated 3SS: [ 6745  9021  9754 11696 16330 23142]
SMsplice 5SS: [   92  6629  6880  9136  9920 11824 16500]
SMsplice 3SS: [ 6515  6745  8963  9754 11696 16330 23142]
top_k =  500
Partition function (log Z): 5.464387657102993

Sorted 5' Splice Sites (High to Low Probability):
Position 9136: 0.976003504742608
Position 6880: 0.9685611475708517
Position 11824: 0.9204777616030004
Position 16500: 0.918116107040744
Position 92: 0.8608715402174185
Position 9920: 0.8568662061826148
Position 6629: 0.6959744599516113
Position 13489: 0.631808437038585
Position 521: 0.4947477837190757
Position 7534: 0.38290343464774795
Position 2692: 0.2900655025349989
Position 13755: 0.26237783728765285
Position 14682: 0.258244046274432
Position 14034: 0.25499650667331225
Position 5155: 0.22982347155461372
Position 4689: 0.22407376976099636
Position 14370: 0.18990768264765914
Position 13759: 0.18076354482938647
Position 10147: 0.16962250212250307
Position 526: 0.16557736513754487
Position 12760: 0.10621537231142472
Position 14639: 0.07984700209387663
Position 9965: 0.06152578840046977
Position 418: 0.06054705665265988
Position 20823: 0.058417191392624065
Position 20404: 0.04668559049033547
Position 9895: 0.04288882232372098
Position 10102: 0.04286786110153518
Position 8565: 0.037401539820111275
Position 11906: 0.037271007828116244
Position 2857: 0.03614233493136161
Position 20022: 0.03603931318699124
Position 14162: 0.03317567178991016
Position 10156: 0.031216411985781015
Position 6855: 0.031047107711906077
Position 16459: 0.030879567000618793
Position 20619: 0.028896532778759892
Position 10206: 0.027393942344854233
Position 19420: 0.02722808287312384
Position 683: 0.027091711439892575
Position 10408: 0.0253182917470563
Position 11435: 0.023830908902115474
Position 17803: 0.021464286205277364
Position 10547: 0.01990259273187594
Position 11882: 0.018562729521623782
Position 12122: 0.015055516930478982
Position 10783: 0.010354303494968695
Position 2891: 0.009346572566907317
Position 11781: 0.009140851883036474
Position 8627: 0.008719154730416978
Position 2567: 0.008592498896121615
Position 11837: 0.008335332858729136
Position 14359: 0.008162192390963175
Position 7202: 0.007635627642610904
Position 3747: 0.007372690435908806
Position 13991: 0.006266170702374498
Position 978: 0.005522569046253887
Position 4776: 0.005338822943681835
Position 2632: 0.005244706258234562
Position 14422: 0.0050281909099943005
