Gene = Zcchc8
index = 1199
Annotated 5SS: [  378  1609  4117  6476  7035 11719 11906 12529 13109 13832 16578 18108
 18538]
Annotated 3SS: [ 1565  4041  6369  6956 11614 11839 12467 12965 13688 16458 18020 18419
 19977]
SMsplice 5SS: [  378  1772  4117  6476  7035 11906 16578 18108 18538]
SMsplice 3SS: [ 1660  4041  6369  6956 11614 16458 18020 18419 19977]
top_k =  500
Partition function (log Z): -2.0433541911911597

Sorted 5' Splice Sites (High to Low Probability):
Position 6476: 0.9470266940971311
Position 18538: 0.9031981589443866
Position 7035: 0.826532483360894
Position 16578: 0.7536858518335386
Position 4117: 0.7272977157116901
Position 13109: 0.5552709312801105
Position 18108: 0.5511887014181599
Position 11906: 0.5036794006125673
Position 1772: 0.4136899423904655
Position 735: 0.41154688522603067
Position 5520: 0.3583498297778224
Position 11719: 0.3279367576471651
Position 308: 0.3211694335152745
Position 12335: 0.31926742845551115
Position 12529: 0.27689320161910663
Position 12588: 0.27268134998446353
Position 1890: 0.2715893563266422
Position 13832: 0.20497181109493512
Position 10414: 0.18054592604440034
Position 16567: 0.17934207566574215
Position 20994: 0.1655281124558487
Position 1609: 0.15020194270509046
Position 2939: 0.10813634924874138
Position 9228: 0.08413922508119065
Position 180: 0.06709094417184541
Position 16530: 0.05354260253162183
Position 20749: 0.0529908972614614
Position 3623: 0.04143213938596052
Position 11840: 0.0358439830096446
Position 16878: 0.03565016033050653
Position 1018: 0.034803177903267105
Position 4575: 0.033589362447373476
Position 16950: 0.032264925359355295
Position 1519: 0.027986176055958274
Position 3002: 0.02766959209016737
Position 5279: 0.02761909599370193
Position 10559: 0.025805913656177664
Position 5004: 0.025365851791733514
Position 520: 0.018650689919557994
Position 14045: 0.018594730610017863
Position 259: 0.01837423923163063
Position 5635: 0.016441229258925386
Position 20518: 0.016218863678461204
Position 12701: 0.01593693190083147
Position 723: 0.015371037704750238
Position 980: 0.015027175295709344
Position 17148: 0.013954022561863528
Position 20811: 0.012950984072606081
Position 19790: 0.012063390567929877
Position 6633: 0.01196557261200429
Position 21433: 0.010655402077933269
Position 13867: 0.010591238790703216
Position 16843: 0.010272741293771055
Position 8144: 0.009528857108336144
Position 16543: 0.008120811531511158
Position 953: 0.007980897473173576
Position 964: 0.007760340395704843
Position 2403: 0.007314010430934591
Position 403: 0.006972875144282819
Position 2176: 0.0067786972038559185
Position 14121: 0.006554803340567952
Position 18193: 0.006408212961456974
Position 4836: 0.006016453423944887
Position 1454: 0.005839005318978045
Position 87: 0.005249549488911523
Position 18252: 0.004912750610484343
Position 5392: 0.00485041350037407
Position 9256: 0.00459811064641423
Position 2423: 0.004498894480506313
Position 3608: 0.004492546071130327
