Gene = Ndufs2
index = 741
Annotated 5SS: [  129  1032  6176  7849  8413  8608  8836  9178  9983 10517 10766 11850]
Annotated 3SS: [  924  5984  7727  8224  8529  8749  9057  9852 10420 10681 11791 12034]
SMsplice 5SS: [  129  1032  5202  6176  7849  8413  8836  9178  9983 10517 10766]
SMsplice 3SS: [  924  5092  5984  7727  8224  8749  9057  9852 10420 10681 12034]
top_k =  500
Partition function (log Z): 19.88899888535661

Sorted 5' Splice Sites (High to Low Probability):
Position 129: 0.992158158395225
Position 9178: 0.9911216220365356
Position 8413: 0.9841796840169342
Position 7849: 0.9841053126861233
Position 1032: 0.924698211667075
Position 10766: 0.9071884321960598
Position 9983: 0.8664694118120637
Position 10517: 0.8597657675580554
Position 5202: 0.7155272935264895
Position 6176: 0.6279782336244268
Position 8836: 0.5577528862599292
Position 7631: 0.44270431574741165
Position 2753: 0.33506176517365394
Position 8608: 0.2966727566222857
Position 8684: 0.2837279596620082
Position 6184: 0.2809412487964082
Position 5911: 0.24995102537383063
Position 4629: 0.2342578362299356
Position 11850: 0.2073211651462876
Position 8890: 0.17592409588464075
Position 5890: 0.14413052676856244
Position 2765: 0.10947440924020196
Position 8854: 0.08484869864572725
Position 6098: 0.08193584304826859
Position 4599: 0.06403639625401261
Position 9938: 0.05506195027976374
Position 3833: 0.036546613078864
Position 2691: 0.03569203384643626
Position 10171: 0.025107566060548862
Position 1858: 0.021201634179309137
Position 9606: 0.0204500520559648
Position 2769: 0.019093031406461528
Position 5127: 0.019006522190396162
Position 6647: 0.017847415715725335
Position 5459: 0.016915029134312535
Position 8659: 0.016413224682775403
Position 5303: 0.015757325468082416
Position 9773: 0.013203603357693005
Position 5488: 0.011207810182192812
Position 2364: 0.01034960627309333
Position 11726: 0.009276000394120465
Position 6570: 0.009243467408131584
Position 6687: 0.008904786687294188
Position 9527: 0.008848946564973747
Position 4076: 0.008147890085488064
Position 4133: 0.007891455879818824
Position 9653: 0.007864955866339507
Position 6593: 0.007296284320274662
Position 2063: 0.006316824190073412
Position 8086: 0.006086840552116648
Position 9953: 0.005972349561438222
Position 7467: 0.005920889627789443
Position 1252: 0.005054242843637417
Position 9701: 0.0045817404396671325
Position 10030: 0.004358150268282341
Position 11614: 0.004336004292751522
Position 5405: 0.004300243622956359
Position 8417: 0.0037420465252742327
Position 5789: 0.0035462156161759676
Position 7518: 0.00337602127896975
Position 8093: 0.003170986184796779
Position 11359: 0.0031485689877330044
Position 6708: 0.0027030398354112393
Position 9853: 0.0026602385644171264
Position 7095: 0.002143625331673561
Position 28: 0.0020802914597728883
Position 5859: 0.0019403094859049758
Position 8599: 0.0018447799534976306
Position 9131: 0.0017977910912666914
Position 116: 0.0015982474406367596
Position 6272: 0.0014908509879293223
Position 7947: 0.0014791174512720356
Position 12133: 0.0014013759868258
Position 6712: 0.0013421385537043969
Position 722: 0.0013274425139592684
Position 1895: 0.0012099297296356561
Position 11374: 0.001116635373346978
Position 3611: 0.0010458682090425824
Position 4413: 0.0010124542301406128
Position 96: 0.0009840433626063137
Position 7186: 0.0009354073246356856
Position 6157: 0.0009119822916936099
Position 10780: 0.0009115682018012741
Position 5141: 0.0008522820103585662
Position 5394: 0.000797862644370631
Position 3708: 0.000756664070729625
Position 2706: 0.0007489015958227734
Position 10734: 0.0007103039439649794
Position 1954: 0.0007092961124134166
Position 706: 0.0005220811962818233
Position 9187: 0.0005189867518876721
Position 4157: 0.00048456073493101815
Position 11098: 0.00045025405253848466
Position 82: 0.0004430205245647082
Position 2839: 0.00038187374721218744
Position 3524: 0.00037933513817643656
Position 8864: 0.00036539515056502065
Position 592: 0.0003543851655275206
Position 237: 0.0003416952511439982
Position 280: 0.0003264065717677586
Position 690: 0.00031715518808745735
Position 611: 0.00027695652159058943
Position 9699: 0.0002656190347837637
Position 8042: 0.00023780289338748295
Position 6498: 0.000217947553422949
Position 143: 0.00020753045868992368
Position 9546: 0.00019949685787226377
Position 9153: 0.00013627675674455068
Position 615: 0.00013493205090652706
Position 1058: 0.0001167094071670997
Position 8664: 0.00011123094975703008
Position 175: 0.00010009198765405846
Position 518: 9.642861091597503e-05
Position 397: 8.860752995063847e-05
Position 1241: 8.802144199921002e-05
Position 156: 7.923484556984302e-05
Position 272: 7.863322073453282e-05
Position 679: 7.562567655764698e-05
Position 70: 6.578589407249424e-05
Position 1802: 4.8727107888693635e-05
Position 1036: 4.4452841320289444e-05
Position 2407: 4.3393877249764776e-05
Position 2044: 4.317774861599577e-05
Position 528: 3.9621606807342166e-05
Position 9600: 3.372637154763163e-05
Position 1264: 3.089597543136582e-05
Position 449: 2.920253574532887e-05
Position 6286: 2.5957069056894455e-05
Position 855: 2.0722297660551846e-05
Position 773: 1.942092072060703e-05
Position 1797: 1.8273457189853253e-05
Position 985: 1.7068884083088977e-05
Position 818: 1.578100882239878e-05
Position 815: 1.3748433417940116e-05
Position 356: 1.3250892359872304e-05
Position 206: 1.2807669755099218e-05
Position 1475: 1.2171967822005298e-05
Position 1655: 1.168912350853044e-05
Position 1444: 1.100986927711212e-05
Position 927: 9.337134747887877e-06
Position 743: 7.583842663954175e-06
Position 843: 6.1048024397127855e-06
Position 898: 9.788019771619806e-07
Position 1051: 9.730440072001366e-07
Position 1848: 7.718651676449942e-07
Position 1961: 6.634567441174521e-07
Position 8340: 7.646461344091897e-08
Position 65: 3.273147659992501e-08
Position 16: 1.0677551833402176e-10
Position 296: 8.292191622978638e-11
Position 340: 1.6449040742623438e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7727: 0.9743301909627406
Position 9057: 0.9398305643470575
Position 9852: 0.9255819214654117
Position 5984: 0.8771423732840383
Position 12034: 0.8242254022840051
Position 924: 0.7921880438715496
Position 10420: 0.7908488660454919
Position 10681: 0.7806381302396647
Position 8749: 0.7660548373932158
Position 8224: 0.6154790820654383
Position 5092: 0.6109359261285034
Position 8529: 0.5771215730190539
Position 2594: 0.44933420181166034
Position 7538: 0.4212825462112509
Position 4502: 0.2907818711020235
Position 11791: 0.221958274145135
Position 8169: 0.2163056866739639
Position 5746: 0.19873090064232363
Position 5788: 0.19179420283738932
Position 5108: 0.16020486444803944
Position 8326: 0.1472382381893962
Position 10599: 0.10854074501284335
Position 6043: 0.10632059304185874
Position 903: 0.08582196029246965
Position 10345: 0.05394584628032602
Position 9587: 0.03337263679679656
Position 10909: 0.02955037022422698
Position 6425: 0.027799744719892716
Position 11606: 0.027653969664710995
Position 1736: 0.027107480580403142
Position 11754: 0.021579809731227875
Position 2623: 0.02156522806688214
Position 3728: 0.02099579634406207
Position 6570: 0.01963327799419868
Position 8509: 0.018673241360213578
Position 11184: 0.018593196183987207
Position 11939: 0.01849873496663188
Position 9080: 0.01775739335863545
Position 9130: 0.017423867285838137
Position 9028: 0.015721497516212397
Position 7567: 0.01542403852860794
Position 9433: 0.015027420539255923
Position 926: 0.01245823641599593
Position 997: 0.012159227000464375
Position 8495: 0.012113490381577724
Position 8650: 0.011124874175955144
Position 2543: 0.010772506440023151
Position 3993: 0.009542396856792885
Position 8725: 0.009466357420524181
Position 2711: 0.009432931917457598
Position 6001: 0.008733408739441213
Position 10359: 0.008684126783639856
Position 10716: 0.008337848914704639
Position 7920: 0.008253531019105049
Position 9874: 0.00811733391681483
Position 10685: 0.007689505154833788
Position 8807: 0.007339587785865429
Position 10086: 0.007302951569083308
Position 11434: 0.007120633270868694
Position 7424: 0.006962740332579686
Position 3629: 0.006726031294694521
Position 5772: 0.00666791408236435
Position 11514: 0.0065919373589283774
Position 7060: 0.006376570935045475
Position 7781: 0.006282147496705504
Position 9772: 0.006223088917865015
Position 2515: 0.006064202385942299
Position 937: 0.005549022000719834
Position 11681: 0.005369426186555922
Position 3936: 0.005329365875047836
Position 11644: 0.005250825458868353
Position 3448: 0.005149634795961225
Position 2278: 0.0051260712732120696
Position 10865: 0.0048710028175305885
Position 9834: 0.00477044877334671
Position 9409: 0.0047141360943260165
Position 9904: 0.004659523648713232
Position 8189: 0.004648257784900586
Position 5400: 0.004331568037030286
Position 10249: 0.004327943063225428
Position 10297: 0.004117948455180389
Position 1152: 0.004095093301833604
Position 10719: 0.0040327596276955105
Position 8670: 0.003937589153845649
Position 7699: 0.003872340249577893
Position 3605: 0.003694953437372772
Position 855: 0.0036923978891571663
Position 4540: 0.003502904284771371
Position 12042: 0.0033100307574019097
Position 5303: 0.0029334793251834185
Position 11269: 0.0028858118470663223
Position 10953: 0.002782412953172993
Position 11602: 0.002641391073392788
Position 602: 0.002586777830897437
Position 8781: 0.0024366718961460316
Position 5863: 0.0024124834460655074
Position 943: 0.002307658584221451
Position 5126: 0.0022658407399491843
Position 9871: 0.0021866512500956998
Position 11350: 0.002148882006664896
Position 8141: 0.002011973189132254
Position 8654: 0.0019939027174347
Position 4598: 0.001970106954459661
Position 568: 0.0019620210677368474
Position 7276: 0.0019026779885826111
Position 9074: 0.001897300645570773
Position 11438: 0.0018837004056065994
Position 4444: 0.0017291384181872239
Position 852: 0.0016941637441046397
Position 5021: 0.0016169483648582842
Position 7615: 0.0016091746447976683
Position 4967: 0.001595506269113902
Position 8330: 0.0015280365351238682
Position 9501: 0.0015250067191575358
Position 11461: 0.0015067449729310402
Position 10253: 0.001486049397733332
Position 8766: 0.0014846391354332933
Position 12265: 0.0014592719600271115
Position 2626: 0.0014255551214905778
Position 10924: 0.0014172670145482856
