Gene = Rps9
index = 934
Annotated 5SS: [  72  456  776 1927]
Annotated 3SS: [ 333  652 1739 2657]
SMsplice 5SS: [  72  456  776 1927 2189]
SMsplice 3SS: [ 333  652 1739 2112 2657]
top_k =  500
Partition function (log Z): 1.0182057299177

Sorted 5' Splice Sites (High to Low Probability):
Position 1927: 0.9440256691663262
Position 456: 0.9000543572958992
Position 2189: 0.8351150835774873
Position 776: 0.8295012870710937
Position 72: 0.5974988792770293
Position 121: 0.2720665022804833
Position 2263: 0.04745120584566421
Position 157: 0.03189108171726877
Position 504: 0.027749338315224047
Position 2242: 0.027398893933258988
Position 2567: 0.025872173012685618
Position 68: 0.025038535371694665
Position 1859: 0.024273447027015716
Position 716: 0.012464381304240199
Position 906: 0.011088667203678172
Position 2033: 0.008568177226618212
Position 176: 0.007841558920417942
Position 2580: 0.006056000159901316
Position 2341: 0.004728835771244942
Position 780: 0.0046686892121502125
Position 1189: 0.00445863761938616
Position 197: 0.0038941101731423625
Position 1274: 0.0028245504619031224
Position 165: 0.0026720424183756474
Position 1546: 0.0020733662278666367
Position 2158: 0.0017461334112841463
Position 951: 0.0016068900637155497
Position 252: 0.0013912164061243722
Position 2470: 0.001355824549187717
Position 448: 0.001292149428724527
Position 116: 0.0011845689540460273
Position 64: 0.0009771319398862164
Position 499: 0.0009708449600172046
Position 1420: 0.0009444282175828108
Position 469: 0.0008899595200037229
Position 677: 0.00079023614731204
Position 380: 0.0007622606484688903
Position 1946: 0.0007287973221035477
Position 808: 0.000678993105441949
Position 1132: 0.000561646408283089
Position 805: 0.0005005652722821404
Position 1248: 0.00039537888747808353
Position 2525: 0.00035340032989889246
Position 682: 0.00030110504798265905
Position 51: 0.00030107324854623514
Position 1198: 0.00021695854451912183
Position 87: 0.00021513808157832813
Position 424: 0.00019654179118185487
Position 28: 0.00019541073686126976
Position 258: 0.00018985683885504906
Position 429: 0.00018968764990622163
Position 1177: 0.0001795019042413021
Position 2552: 0.00017546388535976637
