Gene = Gpi1
index = 519
Annotated 5SS: [  245  1054  1409  3219  9494  9723 11306 12039 14381 22087 22480 22731
 24531 24769 26308 27522 27700]
Annotated 3SS: [  962  1339  3098  9409  9575 11233 11993 14326 22025 22435 22577 24400
 24691 26178 27445 27632 27786]
SMsplice 5SS: [  245  1054  1231  1409  3219  9494  9723 11306 12039 14381 17688 22087
 22480 22731 24531 24769 26308 27522 27700]
SMsplice 3SS: [  962  1128  1339  3098  9409  9575 11233 11993 14291 17603 22025 22435
 22577 24400 24691 26178 27445 27632 27786]
top_k =  500
Partition function (log Z): 44.338561890646034

Sorted 5' Splice Sites (High to Low Probability):
Position 9494: 0.9949969288623662
Position 3219: 0.9934429551306004
Position 22731: 0.9912454975928081
Position 1409: 0.9899138590642413
Position 9723: 0.9848650895374329
Position 27522: 0.9642462863690014
Position 22480: 0.9601486305700256
Position 12039: 0.9502687317584811
Position 26308: 0.9299076652741208
Position 27700: 0.8887591017279785
Position 24769: 0.870047311690486
Position 11306: 0.8304430692885947
Position 1054: 0.7964401946270553
Position 245: 0.6869218599656574
Position 19492: 0.5515307955238441
Position 24531: 0.5448739217151504
Position 22087: 0.5313773783101564
Position 14381: 0.468588161221432
Position 1231: 0.46156704227324497
Position 24571: 0.43488076062934233
Position 17688: 0.4052312034079965
Position 15680: 0.35556531195188157
Position 17659: 0.3379421251998584
Position 3435: 0.32163550618270614
Position 14455: 0.2810097748804202
Position 797: 0.26279875010488046
Position 4469: 0.2590027122347971
Position 10743: 0.24749788095225356
Position 14450: 0.1983500913401841
Position 1030: 0.19794509351713124
Position 17675: 0.19051990249809747
Position 2561: 0.1652052614312789
Position 19618: 0.16503940902780215
Position 5891: 0.14487156279948185
Position 18371: 0.14418490656566657
Position 21463: 0.14123245059124728
Position 567: 0.13018745287976524
Position 26605: 0.12264906869578257
Position 3425: 0.12129859089718115
Position 6788: 0.11065930481386212
Position 18257: 0.10574173858195367
Position 26609: 0.09064509415780161
Position 21473: 0.07819957177669527
Position 22128: 0.07447869858081914
Position 14645: 0.06800403428579248
Position 15561: 0.06403418667899397
Position 10760: 0.05852374665619517
Position 1821: 0.05846775413029849
Position 6776: 0.04849692861704335
Position 18394: 0.04817210243643851
Position 18267: 0.0468923796596768
Position 25497: 0.045003345284443
Position 20651: 0.0426831127966147
Position 26769: 0.040304707564121994
Position 15635: 0.03894740861068981
Position 13604: 0.037376631574945356
Position 26613: 0.0371421304236922
Position 22083: 0.03436779831281851
Position 15926: 0.03280243992133344
Position 11339: 0.032728762766347626
Position 14712: 0.030033279217556386
Position 11660: 0.028914999678412243
Position 12947: 0.028701232921640077
Position 18484: 0.028453785851000345
Position 2629: 0.027677610575111946
Position 22133: 0.02736996606580129
Position 11344: 0.02491925066466005
Position 2616: 0.023819652232199038
Position 1214: 0.023437231437600053
Position 1254: 0.022981860119290893
Position 20805: 0.021226313803160767
Position 24755: 0.02094278939107637
Position 11330: 0.020357349980751564
Position 3603: 0.019756807509608107
Position 39: 0.01888860205384174
Position 20308: 0.018729485679359132
Position 563: 0.017836043704126014
Position 899: 0.017191957955893258
Position 26617: 0.016377997958810057
Position 2693: 0.015435583762528446
Position 8648: 0.014821502679285016
Position 10739: 0.013951917123110044
Position 15761: 0.013624394330188923
Position 19515: 0.011746767546081595
Position 21500: 0.011583433710445045
Position 258: 0.009814327513988787
Position 2769: 0.0088730329287109
Position 9635: 0.008562393005359426
Position 8317: 0.008439366409976291
Position 3835: 0.007454849603890516
Position 1522: 0.006881402866445969
Position 23952: 0.006558214809030348
Position 21421: 0.006447886880536435
Position 3180: 0.006423205940891638
Position 2845: 0.006076003364388264
Position 11437: 0.0055553751383153795
Position 12891: 0.005346953055940504
Position 27526: 0.0051038817085010835
Position 2208: 0.0050594098025869136
Position 14608: 0.004630381374971002
Position 20132: 0.004455162948277306
Position 22646: 0.004031207745729263
Position 11891: 0.004005310512899906
Position 12670: 0.0038585812091231483
Position 25367: 0.0036742676348498985
Position 10251: 0.003465825838182379
Position 22980: 0.003449745064650892
Position 14412: 0.003333145431732537
Position 11384: 0.003316783185870711
Position 23049: 0.0032802917865940103
Position 22505: 0.003168364823038903
Position 26621: 0.0030620308584471834
Position 14385: 0.0029295016452883706
Position 11313: 0.002793650704948256
Position 270: 0.002734608113374725
Position 12134: 0.002717326578176779
Position 2282: 0.002378703002549065
Position 22795: 0.0023230044256781083
Position 553: 0.00222409339447526
Position 2972: 0.002183289195768379
Position 23828: 0.002152568457141043
Position 22666: 0.0020537257491162666
Position 3993: 0.0017678361612531728
Position 26564: 0.001721318859356914
Position 1751: 0.0016101205267013844
Position 12808: 0.001595447233851777
Position 9857: 0.0015856851104823861
Position 643: 0.0015397492770398255
Position 13641: 0.0014660033459617484
Position 13533: 0.001431530804318106
Position 14227: 0.0014213546532059348
Position 28016: 0.0014069311250535556
Position 27560: 0.0013674505733819984
Position 10594: 0.0013634106881059232
Position 24610: 0.001257651263258824
Position 12851: 0.0012467763074882217
Position 23261: 0.0012086944185715543
Position 24555: 0.0011978782875246086
Position 11713: 0.0011468473970107419
Position 1045: 0.0011045590634927713
Position 23267: 0.0010521556414330804
Position 21428: 0.0010463886650477704
Position 23624: 0.0010199124814117106
Position 10819: 0.0009853606686453802
Position 1146: 0.0009703093065113481
Position 3463: 0.000958038548790509
Position 26161: 0.0009533755342609919
Position 1863: 0.0009445455477258888
Position 26086: 0.0008764470491373341
Position 10005: 0.0008644176639199724
Position 3958: 0.0008553679196754854
Position 2260: 0.0008147025612722262
Position 24498: 0.0007774210381288794
Position 2855: 0.0007610118643562717
Position 789: 0.0007535839033691097
Position 11850: 0.0007060376770778515
Position 27848: 0.0006478468998363093
Position 3973: 0.0006448753922280945
Position 682: 0.0005970496667605383
Position 113: 0.0005687520625089348
Position 343: 0.0005660189700141576
Position 11377: 0.0005477038338727924
Position 3325: 0.0005367976899761924
Position 11389: 0.0004929407084021535
Position 1135: 0.0004907968633868322
Position 4064: 0.00046864245321834
Position 90: 0.000415639134359118
Position 1286: 0.00041330943502860005
Position 5377: 0.0004105697114457556
Position 688: 0.00037404963874636645
Position 22898: 0.0003653533354854501
Position 1827: 0.00035906205516208047
Position 14733: 0.0003399569663129951
Position 11319: 0.00033084634868955773
Position 1059: 0.00032007762660814893
Position 11146: 0.0003185851584618645
Position 27721: 0.0003129357653333819
Position 15107: 0.0003107736253091216
Position 13889: 0.0003049200260881285
Position 752: 0.0002719007375787448
Position 102: 0.0002335074899833125
Position 1018: 0.00023145612498591807
Position 3989: 0.00019997543727619873
Position 1838: 0.00019397319055514508
Position 543: 0.00018779874312093865
Position 28567: 0.00017162782994891744
Position 12235: 0.00016934267294553207
Position 3841: 0.00014265853749212594
Position 24561: 0.0001377061116685162
Position 10437: 0.00010608025597046801
Position 3510: 0.00010603474337600312
Position 12936: 0.00010489900807689697
Position 28757: 0.00010085297057596702
Position 810: 9.050317571552642e-05
Position 12171: 9.029045261621399e-05
Position 522: 8.317546956402634e-05
Position 457: 8.174636094410558e-05
Position 149: 7.556669465676751e-05
Position 361: 7.257881361720662e-05
Position 787: 7.207627829749752e-05
Position 1073: 6.513541188878273e-05
Position 7370: 6.468527081699454e-05
Position 801: 6.283225985197568e-05
Position 7380: 6.095745424696269e-05
Position 24475: 6.0922715237953774e-05
Position 1099: 6.0559111207709654e-05
Position 829: 5.720859317720039e-05
Position 6781: 5.50572252696533e-05
Position 10152: 4.888427366984859e-05
Position 1087: 4.4005917523005546e-05
Position 1076: 3.7860496481597553e-05
Position 749: 3.614015982878529e-05
Position 1142: 3.49528641453011e-05
Position 27704: 3.264316615679051e-05
Position 766: 3.250614010006231e-05
Position 1095: 3.157610410455975e-05
Position 389: 3.027438448365723e-05
Position 3189: 2.951205114792577e-05
Position 3206: 2.6418911999331344e-05
Position 2408: 2.640733707705767e-05
Position 670: 2.4579274861688856e-05
Position 3153: 2.3526545308443672e-05
Position 845: 2.2732897434153035e-05
Position 595: 2.058591605948758e-05
Position 8421: 2.013049551037013e-05
Position 7352: 1.9506297728649337e-05
Position 997: 1.7943679268394995e-05
Position 347: 1.739445568049428e-05
Position 701: 1.534136390119597e-05
Position 167: 1.4225465567454318e-05
Position 3258: 1.3376551432317753e-05
Position 3168: 9.768691939788688e-06
Position 442: 8.930084395186939e-06
Position 1092: 7.75378414043282e-06
Position 9814: 6.5842253831682596e-06
Position 3587: 4.688095316614253e-06
Position 1628: 4.1667819859267055e-06
Position 1554: 3.2960903895053596e-06
Position 25965: 2.445634805026467e-06
Position 1461: 2.3730827628760965e-06
Position 2289: 2.355307255731978e-06
Position 3241: 1.7939454782660184e-06
Position 9622: 1.7080240056877805e-06
Position 1279: 1.4526358056666832e-06
Position 12151: 1.4107367098505341e-06
Position 1129: 1.1631700300416853e-06
Position 3458: 9.10813061728125e-07
Position 100: 9.029611038367636e-07
Position 3439: 8.932066027964041e-07
Position 3482: 8.781620461856891e-07
Position 9791: 8.493069997358819e-07
Position 11333: 7.922386487122707e-07
Position 9914: 6.755021795288806e-07
Position 25048: 5.365576839706361e-07
Position 9588: 4.4524553056210973e-07
Position 9531: 2.963438945238018e-07
Position 323: 2.6646673298178126e-07
Position 27670: 2.2906196396583185e-07
Position 27694: 2.2495632919759304e-07
