Gene = Sept1
index = 965
Annotated 5SS: [   82 14506 14676 15028 15746]
Annotated 3SS: [14414 14588 14903 15610 15838]
SMsplice 5SS: [   82  8696 14240 14506 14676]
SMsplice 3SS: [ 8572 14115 14414 14588 14903]
top_k =  500
Partition function (log Z): -3.3279101706429604

Sorted 5' Splice Sites (High to Low Probability):
Position 8696: 0.9931998244120033
Position 14506: 0.9282144462043124
Position 82: 0.9281958936398901
Position 14240: 0.8396868413073698
Position 14676: 0.6254226259871405
Position 772: 0.5518407274388916
Position 15028: 0.35986132268449567
Position 3120: 0.2556143255421273
Position 14660: 0.1564582705948947
Position 7233: 0.14948520443363483
Position 2918: 0.13317775526990727
Position 14322: 0.0926377755553993
Position 15083: 0.05193083333647162
Position 14961: 0.042731347419847306
Position 5741: 0.034307221547178086
Position 14969: 0.02237352593096964
Position 14510: 0.02039395484346416
Position 14691: 0.019866874848169756
Position 429: 0.014413520006344079
Position 251: 0.01279749732706766
Position 1864: 0.0057178302454366035
Position 14526: 0.005380696063188629
Position 66: 0.005037367538326033
Position 1155: 0.005028123042713832
Position 15448: 0.00325840488598617
Position 3372: 0.0031057499689615925
Position 6560: 0.0028472100658185383
Position 3115: 0.0027106593403058757
Position 12352: 0.0024912563817487037
Position 15274: 0.0022664659505230444
Position 14480: 0.002136504380206401
Position 12540: 0.0020996108477346676
Position 10630: 0.0019326933623767999
Position 14465: 0.0018962622033129974
Position 10641: 0.001815049741047348
Position 2239: 0.0014600935450725249
Position 5138: 0.0011976011644423844
Position 1477: 0.0007693361706323372
Position 15746: 0.0007639936971000192
Position 5516: 0.00073140489528634
Position 14499: 0.0007005739340610537
Position 14720: 0.0004930046115756548
Position 8639: 0.00046643223486910113
Position 14514: 0.000444147898586107
Position 595: 0.0004372507586517583
Position 10645: 0.00035025112327143315
Position 10568: 0.000347626923168329
Position 102: 0.0003305295994310895
Position 568: 0.0003258099307747102
Position 58: 0.0002612369602125676
Position 86: 0.00019446777612355782
Position 576: 0.00014346096741193882
Position 14531: 0.000141959189142466
Position 602: 0.00013111496106207686
Position 159: 8.558352575401787e-05
Position 120: 7.927775935229625e-05
Position 55: 7.740656003263521e-05
Position 6433: 7.732350892452068e-05
Position 424: 5.8221218771378275e-05
Position 14736: 5.599198292415941e-05
Position 562: 4.9248057189084184e-05
Position 131: 3.726470801243881e-05
Position 14673: 3.0145131513283055e-05
Position 246: 2.337713804800359e-05
