Gene = Sept7
index = 968
Annotated 5SS: [  249 11757 13046 25200 34318 35868 41352 44037 45458 47093 49087 51402
 53815]
Annotated 3SS: [11751 12942 25092 34216 35732 41233 43943 45360 47040 48960 51265 53674
 55061]
SMsplice 5SS: [  913 13046 25200 34318 41132 41352 44037 45458 49087 51402 53815]
SMsplice 3SS: [12942 25092 34216 41002 41233 43943 45360 48960 51265 53674 55061]
top_k =  500
Partition function (log Z): -24.01379555622623

Sorted 5' Splice Sites (High to Low Probability):
Position 13046: 0.9937177096475873
Position 25200: 0.9415194155486134
Position 913: 0.6199213703155835
Position 1497: 0.39196861194379157
Position 81: 0.2533050318567924
Position 15479: 0.18597179298252178
Position 11449: 0.1448163165335657
Position 2865: 0.14468239696830268
Position 249: 0.12673608279025156
Position 13301: 0.11121744913057693
Position 11117: 0.10452991288283706
Position 125: 0.05389239218010063
Position 11437: 0.04895689034067764
Position 194: 0.043256298700544295
Position 13305: 0.03235504028840676
Position 17279: 0.02607508326488795
Position 13042: 0.0055203288504338715
Position 77: 0.0035116996717196344
Position 697: 0.003003029180453173
Position 170: 0.0029248063308237775
Position 129: 0.001974956356209788
Position 448: 0.001026519506634114
Position 693: 0.0010000891121731152
Position 685: 0.0009884558598476896
Position 1221: 0.0007726611914957496
Position 898: 0.0005271659129053774
Position 303: 0.0003582553419338034
Position 729: 0.0003545991706228224
Position 190: 0.00035087577472260053
Position 917: 0.0001896466173417845
Position 941: 0.00017639346509142357
Position 1218: 0.00015048895623661447
Position 657: 0.00014529585863653108
Position 559: 0.0001413410957326061
Position 1207: 0.00013906325755555604
Position 701: 0.0001314591901007926
Position 633: 0.0001258021061307461
Position 980: 0.00011011822439587422
Position 605: 9.79342576019739e-05
Position 198: 6.962282398779591e-05
Position 1024: 4.456172750276164e-05
Position 719: 3.311418349300253e-05
Position 61: 2.5140981741595546e-05
Position 1044: 1.7331362591864808e-05
Position 13039: 1.0974186227780972e-05
Position 429: 8.146225250236522e-07
Position 132: 6.680733991545677e-07
Position 53: 6.43445324918293e-07
Position 85: 4.789822373443818e-07
Position 75: 1.8684593846845776e-07
Position 1006: 7.445864886396353e-08
Position 475: 2.159666391964051e-08
Position 888: 2.1503133603712966e-08
Position 512: 1.7692899007198055e-08
Position 542: 8.647050282156284e-09
Position 517: 7.901029222388016e-09
Position 230: 4.289669015901387e-09
Position 435: 6.254762359903617e-10

