Gene = Pik3r4
index = 822
Annotated 5SS: [  392  1940  5770  7870 11057 12008 15563 18453 20216 24904 26144 26927
 29780 33878 35291 39287 42202 43193 43425]
Annotated 3SS: [ 1165  5635  7286 10921 11785 15388 18306 20011 24701 25955 26715 29613
 33712 35078 39154 42100 43103 43315 44084]
SMsplice 5SS: [  361  3291  5770  7870 11017 15563 18453 20216 24904 26144 26927 29780
 33878 35164 37398 38957 39287 42202 43193]
SMsplice 3SS: [ 3080  5635  7696 10921 15388 18306 20011 24701 26041 26796 29613 33712
 35078 37268 38841 39154 42100 43103 43315]
top_k =  500
Partition function (log Z): 26.54833005912399

Sorted 5' Splice Sites (High to Low Probability):
Position 18453: 0.9796441401369591
Position 15563: 0.9750118928129994
Position 37398: 0.9706540360302508
Position 24904: 0.9650621991585585
Position 29780: 0.960954284782893
Position 33878: 0.9417432073206434
Position 43193: 0.9284394093900692
Position 11017: 0.9007435363532311
Position 42202: 0.8922666771075451
Position 26927: 0.8679018459065752
Position 7870: 0.8591569783451105
Position 5770: 0.8534075508507715
Position 39287: 0.8192852412043495
Position 361: 0.789085634333347
Position 3291: 0.7779083578648751
Position 20216: 0.7668264742452867
Position 26144: 0.7429893958266442
Position 35164: 0.6340127515055206
Position 2208: 0.6075712299985053
Position 16081: 0.5321710471506137
Position 43425: 0.5226685417638287
Position 36040: 0.5115840917660254
Position 10133: 0.48985471287137594
Position 38957: 0.4857781297023387
Position 42990: 0.36933325186344
Position 1940: 0.33548864466652706
Position 12008: 0.313524367202576
Position 35291: 0.2623240233329942
Position 40922: 0.25899014517133256
Position 22998: 0.1958418643500705
Position 28287: 0.1941619761685484
Position 20240: 0.17736527910019528
Position 20923: 0.17265735693938866
Position 4686: 0.16530529919247908
Position 28500: 0.11564584240319585
Position 16379: 0.1151803564852099
Position 26505: 0.11291183042302136
Position 39073: 0.10805013996753512
Position 11057: 0.09298925540769015
Position 22046: 0.09007429662579901
Position 42247: 0.08656482602520763
Position 11892: 0.08498512842244789
Position 426: 0.07909109817652128
Position 14793: 0.07429122715733967
Position 1944: 0.06570964579155612
Position 36745: 0.06010514957845439
Position 392: 0.05939025866839265
Position 1666: 0.05748242998945242
Position 2190: 0.056799327801640785
Position 42520: 0.05347207719860699
Position 27205: 0.052693636449000734
Position 26741: 0.048160250393598364
Position 699: 0.04768633779157861
Position 35598: 0.046442266269196876
Position 5430: 0.04566624183839103
Position 32213: 0.045553112938911254
Position 38551: 0.045107262005049394
Position 37793: 0.04423315588006105
Position 8398: 0.03675371862534776
Position 13397: 0.03590287551409587
Position 23968: 0.03481225888741259
Position 30308: 0.0347820956196196
Position 21825: 0.034685358057111426
Position 23899: 0.0345735673913656
Position 28545: 0.03315476637595642
Position 23293: 0.03272485425651764
Position 27209: 0.03145000500747916
Position 15028: 0.030447342225975872
Position 26716: 0.030259405945722257
Position 24820: 0.03005154196936589
Position 43619: 0.03004271073919845
Position 36675: 0.029552419908625272
Position 42642: 0.028595300279970343
Position 33990: 0.028498677236563925
Position 34236: 0.027420411958536447
Position 30392: 0.02672755588696639
Position 151: 0.02669868539855059
Position 36823: 0.024962043873586963
Position 4948: 0.024626918302102053
Position 1820: 0.02451744950989292
Position 22275: 0.024343025624638057
Position 19342: 0.023634215316190275
Position 1725: 0.023598625623922825
Position 16295: 0.022173862657152515
Position 43449: 0.021223357234412633
Position 15202: 0.02114374740136558
Position 11564: 0.020883539281623557
Position 5555: 0.018126811889460224
Position 8101: 0.018016918065028083
Position 29785: 0.0179449939518051
Position 39793: 0.017766204681615282
Position 33805: 0.017664532111549433
Position 33238: 0.017598440073524173
Position 20054: 0.017500397162053722
Position 33409: 0.017351781418117464
Position 6404: 0.016706296233470558
Position 23493: 0.016535141651736897
Position 919: 0.016326176247100536
Position 22976: 0.01614638701134658
Position 16995: 0.015733367975301518
Position 12298: 0.014650398314581292
Position 2960: 0.014487968477720582
Position 27473: 0.01386828805329478
Position 19284: 0.01328792551244197
Position 12088: 0.012885500214563942
Position 15634: 0.012523478073276044
Position 31687: 0.011764037944101663
Position 42838: 0.011108667576561728
Position 1518: 0.010961457658226792
Position 14483: 0.010406672162423638
Position 15602: 0.010033854835022723
Position 6981: 0.009893945134502443
Position 20617: 0.009593728193530833
Position 7409: 0.009562840931726416
Position 30299: 0.00955403361961705
Position 37230: 0.009318637475938656
Position 21096: 0.009060912672093465
Position 11751: 0.008988485784004128
Position 7306: 0.008754307653024884
Position 39277: 0.008478016636860628
Position 35196: 0.008446424351223152
Position 19466: 0.00842193058077071
Position 40157: 0.008170064008424186
Position 37768: 0.007869890706575018
Position 28060: 0.007728856377485506
Position 1672: 0.007498850844944319
Position 1636: 0.00749775977819331
Position 14747: 0.007400844657072809
Position 3696: 0.007219202889318918
Position 12896: 0.006839356192279225
Position 18143: 0.006793449229540659
Position 30903: 0.006342334559487591
Position 36778: 0.006219892137967883
Position 4963: 0.006022238984265942
Position 1366: 0.006020688959189383
Position 26203: 0.005266282844701365
Position 8863: 0.005032479110984044
Position 21877: 0.004956612241251395
Position 42711: 0.004817737104197404
Position 22530: 0.004661003259159269
Position 39693: 0.004556626911621931
Position 35179: 0.004374239482994297
Position 44244: 0.00427932093797371
Position 32086: 0.0042749646266338525
Position 11033: 0.0038675317025877653
Position 2302: 0.0038409865465388127
Position 27766: 0.003760478573385505
Position 28127: 0.003682610462873209
Position 34038: 0.0036214516979340625
Position 3216: 0.003574896981897024
Position 43219: 0.0034325416435104727
Position 42995: 0.003367448353775188
Position 18416: 0.0032190648182054077
Position 28248: 0.0031544015274622963
Position 12514: 0.002829187018843907
Position 11821: 0.0027857701655093783
Position 5426: 0.0026874794163990598
Position 10066: 0.0026382236495740927
