Gene = Nub1
index = 770
Annotated 5SS: [  199  3687  7151  8938  9767 11364 11600 12948 15710 16661 17748 20761
 22040 23037]
Annotated 3SS: [ 3555  6982  8875  9695 11180 11507 12840 15525 16552 17594 20613 21943
 22858 23164]
SMsplice 5SS: [  199  7151  8938  9181 11364 11600 12948 15710 17748 20761 22040]
SMsplice 3SS: [ 6982  8875  9047 11180 11507 12840 15525 17594 20613 21943 23164]
top_k =  500
Partition function (log Z): 23.72957063140764

Sorted 5' Splice Sites (High to Low Probability):
Position 17748: 0.9979269969847818
Position 7151: 0.9961358924457493
Position 22040: 0.9898309795525994
Position 199: 0.9836846382037563
Position 20761: 0.9647002419912519
Position 11600: 0.955487446499016
Position 12948: 0.9444615641688463
Position 15710: 0.9221927792810126
Position 11364: 0.8965713497726383
Position 3687: 0.604770480103282
Position 16661: 0.5873697013830443
Position 9181: 0.4837969743901686
Position 23037: 0.46312062842829727
Position 8938: 0.4490588380198046
Position 9767: 0.4308531729508466
Position 3472: 0.411380956814759
Position 18799: 0.2754278207622135
Position 11997: 0.19173342655046868
Position 19043: 0.18575072501329967
Position 19323: 0.16724066263057125
Position 9013: 0.14849415188047213
Position 23281: 0.13638920264200807
Position 23315: 0.12071121424843764
Position 9782: 0.10824766776387695
Position 3457: 0.08738471355334196
Position 8965: 0.08680414281502809
Position 5740: 0.07953648320561006
Position 7607: 0.06725644548800065
Position 19876: 0.053710984524557324
Position 21751: 0.05025570278838283
Position 13691: 0.04643602160555171
Position 23458: 0.033392463205773285
Position 8440: 0.033378408409031786
Position 16266: 0.03250468779734187
Position 21728: 0.030445384260788386
Position 5114: 0.02931779553440678
Position 20425: 0.028813678784725155
Position 11031: 0.028520480375185293
Position 11609: 0.0272270987253918
Position 2650: 0.026808145444081135
Position 13537: 0.02523186158037207
Position 9884: 0.02435042611740182
Position 11982: 0.024090345541146616
Position 8433: 0.02096157488787205
Position 21136: 0.020383122854291776
Position 23048: 0.020067648857707416
Position 11377: 0.01998456437969551
Position 12014: 0.01949684156431397
Position 11003: 0.018148567226305787
Position 7964: 0.018060740289659896
Position 4632: 0.017566413586562413
Position 10437: 0.017344246049940556
Position 3127: 0.015576192708710766
Position 9810: 0.015075465112334022
Position 3112: 0.014539331140415385
Position 10120: 0.01406842083617289
Position 12202: 0.013650331992612228
Position 5011: 0.01362023270571899
Position 20782: 0.013554320842310834
Position 575: 0.013350517582471756
Position 18243: 0.012842253042821794
Position 18845: 0.012274458819133806
Position 20883: 0.011811986047073607
Position 6671: 0.011108175223181386
Position 1891: 0.011062821383024769
Position 12983: 0.010552061391457455
Position 11940: 0.010205091979306713
Position 11881: 0.01016293114865784
Position 21503: 0.010150386537344434
Position 10479: 0.010053376279209485
Position 599: 0.00944581804663056
Position 17462: 0.00901104653655011
Position 14169: 0.008965513504994546
Position 529: 0.008856688986878731
Position 533: 0.00853716138954193
Position 13551: 0.008483365596963223
Position 271: 0.008023415782941653
Position 14436: 0.007821736491155818
Position 16802: 0.007512002320802007
