Gene = Glce
index = 435
Annotated 5SS: [  126 34182 52596 54226]
Annotated 3SS: [34090 51996 53979 61574]
SMsplice 5SS: [  126  1095 34182 52596 54226]
SMsplice 3SS: [  969 34090 52479 53979 61574]
top_k =  500
Partition function (log Z): -33.5927211158419

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.8916020080292911
Position 1095: 0.5981549489105779
Position 3330: 0.18695284433729203
Position 1075: 0.18674257983233963
Position 4463: 0.0770379973390328
Position 1070: 0.039017258655451095
Position 601: 0.03455077139295274
Position 1763: 0.023429703135748797
Position 231: 0.020165291335905902
Position 4991: 0.01966058823129882
Position 5948: 0.0174873069982651
Position 216: 0.016243363519460638
Position 8874: 0.014896354335406904
Position 1443: 0.014690658021499875
Position 6721: 0.012258820945556477
Position 282: 0.009570347239441345
Position 498: 0.007503716133190328
Position 170: 0.007170917875422901
Position 828: 0.006013153522862038
Position 682: 0.005165715044880968
Position 5590: 0.00513080997237059
Position 1348: 0.005052510679106822
Position 1231: 0.004764158638758162
Position 1131: 0.004703427501048962
Position 1050: 0.0039038265565317885
Position 5838: 0.003552851754370156
Position 534: 0.003505745279540321
Position 2645: 0.003402747599892618
Position 3889: 0.003215895218041141
Position 545: 0.002501928609183092
Position 478: 0.0018000215880333659
Position 1081: 0.0017621724135462066
Position 605: 0.001708864987591248
Position 4479: 0.0016105164738507854
Position 688: 0.0015931844898913268
Position 838: 0.0014421864680818448
Position 611: 0.0013612504145700595
Position 1187: 0.0012419256570756364
Position 2662: 0.001156635369499117
Position 556: 0.0007618072811639162
Position 2657: 0.000712395077817294
Position 209: 0.0006769629371431269
Position 4010: 0.0005462710046215868
Position 849: 0.00048044417584300553
Position 1756: 0.0004803069607903684
Position 607: 0.0004611477698129186
Position 1106: 0.0004240226358711797
Position 138: 0.00035374057086183866
Position 251: 0.00032434906273069703
Position 1433: 0.00029326688681198624
Position 729: 0.00026486523419928207
Position 2347: 0.00022853466894005845
Position 4469: 0.00022178072155011058
Position 3062: 0.00021736847034226292
Position 411: 0.0002152232142794958
Position 356: 0.0002111092857496211
Position 626: 0.00016509061035353606
Position 431: 0.00011674388864617099
Position 107: 0.00011024540283009
Position 777: 8.785193452108361e-05
Position 882: 7.505632986182943e-05
Position 301: 6.40137869144975e-05
Position 79: 6.221438733057599e-05
Position 648: 5.945400132844393e-05
Position 372: 5.46744683840802e-05
Position 573: 5.301486693886411e-05
Position 60: 4.8365152977964594e-05
Position 519: 4.6795846701648764e-05
Position 759: 4.587381334011794e-05
Position 1215: 4.0255247283086484e-05
Position 308: 3.791860933969606e-05
Position 143: 3.509152902069773e-05
Position 286: 3.369950427881938e-05
Position 789: 3.368504560988309e-05
Position 656: 2.7481755025837678e-05
Position 742: 2.161264349570529e-05
Position 330: 1.587510205018277e-05
Position 513: 1.5675173675998443e-05
Position 58: 1.4805881141170671e-05
Position 317: 1.3529052841559548e-05
Position 276: 1.1922918162499986e-05
Position 335: 1.0974393942017911e-05
Position 692: 1.0130810906274442e-05
Position 146: 9.370455764145965e-06
Position 575: 9.079038025735859e-06
Position 698: 8.97061779886872e-06
Position 406: 8.38835110739245e-06
Position 337: 7.982486769271206e-06
Position 441: 7.014536247304108e-06
Position 767: 5.246632285279452e-06
Position 1265: 3.553313046220993e-06
Position 1261: 3.4772275738923233e-06
Position 1053: 3.176548067031711e-06
Position 1546: 2.935933299376143e-06
Position 993: 1.3714114034710605e-06
Position 1460: 1.2390938469668106e-06
Position 1501: 1.0199266941824941e-06
Position 991: 2.8018289739357676e-07
Position 141: 3.764500036952402e-09
Position 163: 3.2120033012838537e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 969: 0.9574876582103534
Position 9749: 0.22397451650798267
Position 3161: 0.21275654061939187
Position 5931: 0.08165657736708563
Position 4411: 0.07186713989093226
Position 5712: 0.06157498683550122
Position 6129: 0.05953849127634207
Position 4826: 0.057227513432695325
Position 3969: 0.04508516876937385
Position 6641: 0.04458280373359349
Position 1658: 0.04063012461018503
Position 6620: 0.025238329347759055
Position 4378: 0.02419121333262754
Position 8773: 0.023740458794176005
Position 1954: 0.022795721144681085
Position 7941: 0.022740335404158596
Position 10055: 0.022415040893155325
Position 5312: 0.021202950104345638
Position 12906: 0.016063735899691556
Position 11268: 0.012661737184697423
Position 5280: 0.012059856175971457
Position 2090: 0.011929377082501913
Position 9848: 0.011912577433163532
Position 2474: 0.01161397081696185
Position 1382: 0.01072366026628041
Position 4117: 0.010250112531932209
Position 949: 0.008477108320601551
Position 3471: 0.0075817910998234655
Position 1130: 0.007205661193749053
Position 10224: 0.005875969569353291
Position 1276: 0.005406358167605452
Position 3823: 0.005188971907296364
Position 5114: 0.004781753972597121
Position 3585: 0.004479626606677944
Position 1214: 0.004433559541081316
Position 10112: 0.004358764241373519
Position 774: 0.0033176199765737476
Position 411: 0.0029542189116542406
Position 3730: 0.0028625971614197106
Position 544: 0.002816452319083998
Position 3933: 0.0027939441591314394
Position 3043: 0.0025664219278748045
Position 2400: 0.0025229649098414265
Position 315: 0.002420190458440309
Position 6231: 0.002284320452652578
Position 672: 0.00227422530575883
Position 7847: 0.0021867720092301523
Position 3275: 0.002071669958128232
Position 3386: 0.0018336719786012424
Position 1281: 0.0018316447695018992
Position 1525: 0.0017583308018657702
Position 2456: 0.0017390510657495112
Position 7220: 0.0016567881227318956
Position 3617: 0.0015694567169466933
Position 7562: 0.0014765097659305204
Position 4438: 0.0013945046420710673
Position 3426: 0.0013895457965390216
Position 1620: 0.001367480319755907
Position 3759: 0.0013543474441170156
Position 6551: 0.0012822791240259582
Position 3124: 0.001212864542741996
Position 5472: 0.001156822583181892
Position 1186: 0.0011293774901802705
Position 4002: 0.001116146366135259
Position 1662: 0.00105474230950753
Position 1789: 0.0010520598894138578
Position 1762: 0.001024276071049364
Position 2006: 0.0009794101738873657
Position 4568: 0.0009298267778522006
Position 3591: 0.0009294137975755189
Position 1294: 0.0008926748575470874
Position 589: 0.0008889504942844323
Position 4081: 0.0008494132258136049
Position 431: 0.0007722087283342534
Position 1605: 0.0007252190399037637
Position 6173: 0.0007187118339238429
Position 5146: 0.0006948887297571596
Position 724: 0.0006483247811070408
Position 1505: 0.000610714647708718
Position 2183: 0.0005996163263203631
Position 2932: 0.0005187431204789062
Position 1432: 0.0005063802354186821
Position 3356: 0.0004924132968500163
Position 4536: 0.00048113489980846995
Position 1632: 0.00046713820667316407
Position 4676: 0.0004349424606824446
Position 506: 0.00037622961491409757
Position 4648: 0.00036870179600553826
Position 674: 0.0003558821627159503
Position 3971: 0.0003502146244871397
Position 4091: 0.00033693350342789473
Position 2149: 0.00033558808976661217
Position 1338: 0.0003317210308234655
Position 1247: 0.0003053290707592199
Position 348: 0.00028438644452191567
Position 3312: 0.00023438773236565683
Position 2067: 0.0002291760980431081
Position 2805: 0.00022836872458031185
Position 795: 0.00022741184699053525
Position 350: 0.00022080634501339845
Position 2109: 0.00020311232782532234
Position 387: 0.00017731703100015142
Position 503: 0.00016658982931777252
Position 756: 0.0001320134029831056
Position 1854: 0.0001254475530706732
Position 1329: 0.00011364487345772811
Position 3130: 9.427737269271483e-05
Position 367: 9.268861499911948e-05
Position 525: 7.525671071107243e-05
Position 3084: 7.453938004595238e-05
Position 2539: 2.807529864147494e-05
Position 2502: 2.3253813731254138e-05
Position 509: 2.264047606451947e-05
Position 1356: 2.218090149480837e-05
Position 436: 2.121909784499545e-05
Position 727: 2.105343568776623e-05
Position 517: 1.3654585248058901e-05
Position 1252: 1.1111874831062031e-05
Position 416: 1.0804636640122995e-05
Position 297: 9.519113845413584e-06
Position 326: 9.47370712587474e-06
Position 871: 8.839183049405258e-06
Position 475: 7.131002757082718e-06
Position 448: 6.825639106505682e-06
Position 1002: 2.9649806815443407e-06
Position 913: 2.074596736797917e-06
Position 1226: 7.898118497574757e-07
Position 882: 3.1332525572274664e-07
Position 1340: 9.782095297552064e-08
Position 1022: 9.289488538041441e-08
Position 1020: 2.8856464873020652e-08
Position 1017: 4.280269542341516e-09
Position 1027: 4.150209411255947e-09
Position 1190: 2.420261469065842e-09
