Gene = Pask
index = 795
Annotated 5SS: [  264  5445  7180  8247 11231 12035 15574 17426 18588 22015 22296 22830
 25769 26005 28509 29994 32022]
Annotated 3SS: [ 5208  6943  8075 11089 11899 15312 17256 18433 20566 22113 22661 25642
 25869 28308 29859 31874 32539]
SMsplice 5SS: [  264  2383  7180  8247 11231 12035 15574 17426 18588 22015 22296 25769
 26005 28509 29994 32022]
SMsplice 3SS: [ 2288  6943  8075 11089 11899 15312 17256 18433 21855 22113 25642 25869
 28308 29859 31874 32539]
top_k =  500
Partition function (log Z): 20.08827231187608

Sorted 5' Splice Sites (High to Low Probability):
Position 18588: 0.9977859062594341
Position 29994: 0.9854398760346668
Position 12035: 0.9491482077026964
Position 15574: 0.8788770775427421
Position 8247: 0.8683268523595007
Position 22015: 0.8662916594632076
Position 25769: 0.8554401287259955
Position 264: 0.8519082585092005
Position 28509: 0.8499089750711463
Position 11231: 0.7884047870088152
Position 26005: 0.7733665895787236
Position 7180: 0.6809485942755243
Position 32022: 0.6211117004533365
Position 2383: 0.6072185202215327
Position 17426: 0.6055366919195212
Position 22296: 0.5222024223489102
Position 5445: 0.48022836034956906
Position 8597: 0.4725274583377734
Position 28799: 0.4230145223980122
Position 22830: 0.40111559665062835
Position 22357: 0.32154166017669317
Position 19737: 0.29086728195299083
Position 32000: 0.26008358994659136
Position 23532: 0.25873813864407813
Position 15229: 0.2561627331948877
Position 23999: 0.23053718147481503
Position 20590: 0.22247768631924986
Position 10512: 0.20882319813857755
Position 26083: 0.19932655022948834
Position 15883: 0.19311326715760233
Position 8558: 0.18717910143390437
Position 15089: 0.1798184711854734
Position 22739: 0.17467886179873934
Position 8251: 0.11758991294817435
Position 28652: 0.11728431476639604
Position 20107: 0.11710984277732384
Position 10680: 0.11596861464712013
Position 18888: 0.10781333880038697
Position 7029: 0.1024909794657608
Position 55: 0.08961202675651708
Position 1177: 0.08758045145349824
Position 25776: 0.07674232520854693
Position 16472: 0.07515338438797409
Position 20147: 0.07302066211018221
Position 15887: 0.07196125407849063
Position 5685: 0.06705845275342537
Position 22394: 0.0668732664293395
Position 13285: 0.06382827218033442
Position 7347: 0.05948791097413959
Position 29370: 0.05822887812344341
Position 8401: 0.054187971988100804
Position 23464: 0.052315024227674124
Position 1156: 0.05222178802961303
Position 13270: 0.04918905688980379
Position 281: 0.04882143792276488
Position 15184: 0.04721495857532375
Position 16557: 0.04707580125855883
Position 15163: 0.04653327707708144
Position 2555: 0.0414784599526544
Position 12892: 0.03991693367803435
Position 6330: 0.038473272374198814
Position 25745: 0.03766042278563256
Position 11537: 0.037295596381857296
Position 10941: 0.036556416879510986
Position 12844: 0.03394788558881047
Position 15416: 0.03244569185852396
Position 20653: 0.03165728900694847
Position 19253: 0.0308218828270774
Position 29741: 0.030526987102548954
Position 26869: 0.029946339685513832
Position 18096: 0.029081652210571372
Position 14175: 0.028594946566253804
Position 17761: 0.028267194911815383
Position 22597: 0.028145428850700652
Position 24235: 0.02631634764528533
Position 24214: 0.02561308837938211
Position 12039: 0.023488801667909055
Position 23772: 0.023106509936771928
Position 3130: 0.019707683849424944
Position 2517: 0.019128501057519162
Position 22435: 0.017922233020115315
Position 27941: 0.01768410374414058
Position 7352: 0.01758029019032162
Position 28945: 0.017321405613017506
Position 22348: 0.01731232239071443
Position 5209: 0.017066274118555717
Position 31042: 0.015310109308140033
Position 15330: 0.014734717260795319
Position 23994: 0.014544456343421072
Position 10662: 0.01347441724516069
Position 649: 0.012809800138335476
Position 11719: 0.012677751982011019
Position 2511: 0.012506280857222444
Position 22179: 0.01183111359659685
Position 14799: 0.011690397414195282
Position 24218: 0.011299740488005455
Position 20775: 0.01074854976285015
Position 11771: 0.010694965394219283
Position 17481: 0.010400073771759078
Position 6461: 0.010283654408734173
Position 97: 0.010011708786686705
Position 22729: 0.009894586744829117
Position 5579: 0.009051433313417331
Position 4108: 0.008298126381307882
Position 4382: 0.008205639297483266
Position 556: 0.008126767830412726
Position 22575: 0.007953605046110111
Position 3048: 0.007849679854290142
Position 27206: 0.007622910978687253
Position 16327: 0.007479532753299047
Position 5271: 0.007038582873322665
Position 3690: 0.006985943536114675
Position 26418: 0.006790744279366135
Position 23482: 0.006684964292057905
Position 14660: 0.006668857346259771
Position 26995: 0.006652159007164306
Position 15101: 0.006485927838101518
Position 17832: 0.006384882722070696
Position 4605: 0.006243546205470734
Position 19120: 0.006237067414053854
Position 19348: 0.0061755230534615785
Position 31061: 0.006075577295457624
Position 13680: 0.005830380018737126
Position 25083: 0.005799536720330244
Position 22751: 0.0055990641382556725
Position 31545: 0.005424583022183373
Position 26037: 0.005263866546107568
Position 11404: 0.00523231011660241
Position 5646: 0.005229453865896524
Position 5301: 0.0050810488940257114
Position 4148: 0.004865996269611915
Position 22300: 0.004717967164336472
Position 28492: 0.004695026768567617
Position 29942: 0.0046743544498217045
Position 30359: 0.004583022201599066
Position 29099: 0.004556150587178152
Position 2559: 0.004536076615265587
Position 19545: 0.004513042922199686
Position 8267: 0.004437073339085093
Position 1152: 0.00428874637260391
Position 31071: 0.003914883895040342
Position 8331: 0.00374580918470371
Position 22309: 0.0036379569062796554
Position 26011: 0.003523831934159108
Position 30243: 0.003490549516604958
Position 28513: 0.003468720633057188
Position 30269: 0.003400251072997639
