Gene = BC028528
index = 159
Annotated 5SS: [ 121 2283 3149 3865 7036]
Annotated 3SS: [2195 3089 3708 6933 7767]
SMsplice 5SS: [ 121 2283 3149]
SMsplice 3SS: [2195 3089 7767]
top_k =  500
Partition function (log Z): -6.785158539299026

Sorted 5' Splice Sites (High to Low Probability):
Position 2283: 0.8896272077775942
Position 3149: 0.6816476003619425
Position 121: 0.45777915070733216
Position 3865: 0.42377924775026266
Position 11: 0.39211938709750177
Position 7036: 0.32154624904384077
Position 3896: 0.23897702970716342
Position 200: 0.12603083584359154
Position 559: 0.07526118979149334
Position 2287: 0.06652806890035483
Position 2568: 0.03749955289610015
Position 4625: 0.03564172239828275
Position 648: 0.033404199829284685
Position 3145: 0.03301793331132733
Position 485: 0.027597845841892694
Position 4332: 0.020316070737958238
Position 670: 0.01726203896780958
Position 630: 0.011434813686643484
Position 285: 0.011172305272287793
Position 3727: 0.010269997865891682
Position 2978: 0.009103750045182246
Position 1258: 0.0076458772508195254
Position 616: 0.006142483517434594
Position 7351: 0.005053239947823252
Position 2433: 0.004806380767258202
Position 3209: 0.004578374306759416
Position 3005: 0.00418041198098905
Position 156: 0.003302246165073758
Position 2232: 0.0028390553084522425
Position 4350: 0.002836260388790372
Position 1436: 0.0026153691099329943
Position 3436: 0.002529146990560496
Position 430: 0.0024397131867205206
Position 4346: 0.0019258372109183912
Position 1511: 0.0013518780735454596
Position 2550: 0.0012279718499878356
Position 258: 0.001201885351201143
Position 2316: 0.0011588177447457472
Position 2267: 0.0010671998850857272
Position 345: 0.0008013075115553416
Position 3335: 0.0007912068872355959
Position 2394: 0.0006729317826588194
Position 2916: 0.000670921517264001
Position 3999: 0.0006418255565320905
Position 939: 0.0005378383919065836
Position 453: 0.0004246712156143039
Position 1350: 0.0004211602880183499
Position 2125: 0.0002979608609434906
Position 20: 0.00029565567740986467
Position 2556: 0.00028386404613790306
Position 2068: 0.00028271080207281326
Position 1170: 0.00028152328143892625
Position 1505: 0.0002786357721267024
Position 227: 0.0002513434688385645
Position 1540: 0.00017445518955783266
Position 2246: 0.00015531955101013973
Position 3009: 0.00010710977298734367
Position 3955: 8.266241836135706e-05
Position 2906: 8.123477110899037e-05
Position 2683: 7.36476264706515e-05
Position 693: 6.701241931870944e-05
Position 2291: 6.57915672550185e-05
Position 2884: 5.850454514711422e-05
Position 320: 5.7206406484393814e-05
Position 2469: 5.541187516603103e-05
Position 2816: 5.117942896574905e-05
Position 204: 1.9019202344492035e-05
Position 251: 1.7543115041113735e-05
Position 125: 1.6157113673674665e-05
Position 81: 9.809656360540717e-06
Position 55: 6.173538920616156e-06
Position 15: 4.44071481938487e-06
Position 3030: 4.050320266920559e-06
Position 245: 3.213590185727872e-06
Position 325: 1.6234283343429385e-06
Position 102: 1.2010311546887864e-06
Position 2509: 9.58548345060125e-07
Position 17: 7.491533871377909e-07
Position 149: 4.464806827002845e-07
Position 61: 3.6460624541245583e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2195: 0.9293642953612377
Position 3089: 0.67011339166668
Position 7767: 0.5648929230728227
Position 3770: 0.3693903409486751
Position 6933: 0.2149094488916563
Position 415: 0.1479200241823069
Position 3798: 0.09335432886264652
Position 5394: 0.08634423248274765
Position 3008: 0.08055717740842322
Position 3781: 0.07373847974522953
Position 4222: 0.07070617630570969
Position 6972: 0.056791763155072436
Position 6936: 0.05125613222666982
Position 7407: 0.04699311955930574
Position 4545: 0.03513424734845875
Position 2407: 0.03216403536776892
Position 3820: 0.03087830738046141
Position 3703: 0.027335160614142522
Position 5840: 0.026892577431692634
Position 4813: 0.025476380288663843
Position 7350: 0.025473899685875243
Position 3708: 0.02473384448478693
Position 7269: 0.023746395064719573
Position 3713: 0.023330786118563443
Position 6826: 0.022709127266593118
Position 2811: 0.02018276109772317
Position 3621: 0.015469749074676905
Position 5993: 0.014987168601161093
Position 2200: 0.013751993837888568
Position 2163: 0.012210370604609897
Position 2967: 0.011546526270622734
Position 4109: 0.01144852385473494
Position 93: 0.011109097717559765
Position 3829: 0.011047274063705695
Position 155: 0.009540325546464019
Position 2154: 0.00952758005276166
Position 2508: 0.008519699007969622
Position 3646: 0.0074534264540792395
Position 7196: 0.006582828439042696
Position 2035: 0.005512117897969256
Position 3606: 0.004529133387993633
Position 3306: 0.004380779207981563
Position 4421: 0.0031295925387887966
Position 4194: 0.003047285408973945
Position 4456: 0.0027033639984392985
Position 4089: 0.0026026512641353387
Position 3739: 0.0022710429974741177
Position 5544: 0.0020890806309099264
Position 4593: 0.002072412867317792
Position 4818: 0.0020619582194191756
Position 5794: 0.0020001669743349654
Position 1299: 0.0019795758487306386
Position 5644: 0.0019291416900781872
Position 7795: 0.0018680758678616405
Position 217: 0.0016448157114852598
Position 3335: 0.0014565586127932308
Position 1079: 0.0013846175305245272
Position 1431: 0.001357419995333948
Position 5754: 0.001316009247063632
Position 2921: 0.0012979666325618193
Position 5732: 0.001285048786543686
Position 1253: 0.0011070210319927144
Position 242: 0.0010788054301111545
Position 995: 0.000981826068117207
Position 417: 0.0009702079892740434
Position 4791: 0.000780366885760703
Position 2039: 0.0007674981864230832
Position 4694: 0.00070268222840964
Position 5447: 0.000619451599233265
Position 518: 0.0006004948977613019
Position 5054: 0.00048625867889666425
Position 5295: 0.00044682077886446024
Position 2549: 0.0004253039192246621
Position 340: 0.0004193164793271544
Position 2365: 0.00037168094166756325
Position 4451: 0.00035384082937925826
Position 4458: 0.00034806548662423624
Position 3246: 0.0003155666394251301
Position 3963: 0.00030154747373302735
Position 2016: 0.00029594814394419335
Position 1936: 0.00029092992360580235
Position 3844: 0.00025745672109259534
Position 3942: 0.00025625900993559033
Position 1033: 0.00022300150625048366
Position 1030: 0.00020829647853325245
Position 955: 0.00018990314601420558
Position 3569: 0.00018978105631919
Position 1121: 0.0001646231267715687
Position 3034: 0.00016361495959850474
Position 2386: 0.00014791435988336217
Position 3566: 0.0001427165308830343
Position 334: 0.00013108801570086695
Position 2065: 0.00012734483883986974
Position 547: 0.0001244528313014071
Position 1327: 9.473679748953443e-05
Position 3519: 9.435796335712198e-05
Position 2815: 8.962304793611172e-05
Position 3464: 8.784145987315312e-05
Position 125: 8.309228760554442e-05
Position 1324: 7.172500095295903e-05
Position 1415: 7.012557603031874e-05
Position 1435: 6.755826213287554e-05
Position 1965: 6.62226827303549e-05
Position 1350: 6.364510535682502e-05
Position 914: 5.508030334540677e-05
Position 3099: 5.427722043000346e-05
Position 2433: 5.2506490292612934e-05
Position 1081: 5.161457339109307e-05
Position 2454: 4.8182530695568166e-05
Position 1802: 4.53963342644429e-05
Position 3915: 4.0088557008156666e-05
Position 422: 3.909756293935889e-05
Position 1205: 3.863770815758585e-05
Position 3627: 3.837116982870117e-05
Position 1999: 3.2480245242085687e-05
Position 2311: 3.1544181085182685e-05
Position 3919: 2.5578910767834683e-05
Position 428: 2.5512455356768133e-05
Position 2437: 2.4973483677956532e-05
Position 2267: 2.438648940586564e-05
Position 3287: 2.370877121821566e-05
Position 2644: 1.820141479147717e-05
Position 3859: 9.01914638969001e-06
Position 186: 1.5466927446783051e-06
Position 1834: 1.1930599086014627e-06
Position 256: 1.0796804783064969e-06
Position 1882: 5.685482949868161e-07
Position 73: 4.246428532260081e-07
Position 524: 3.0371983687546415e-07
Position 1257: 2.5558977021038714e-07
Position 224: 2.549262533777527e-07
Position 193: 2.2663829753088e-07
Position 3137: 1.7459189047150222e-07
Position 393: 9.887521389552856e-08
Position 382: 8.939698894967864e-08
Position 552: 8.80355823359826e-08
Position 200: 7.35681116115997e-08
Position 181: 6.766556968605904e-08
Position 179: 5.597968876767112e-08
Position 268: 4.82613850674573e-08
Position 273: 4.3638689021176414e-08
Position 251: 4.1603966989245195e-08
Position 648: 1.941618158711203e-08
Position 472: 1.8315272594846476e-08
Position 195: 1.752697114978743e-08
Position 558: 1.6691998829512833e-08
Position 294: 1.6590572603420917e-08
Position 1085: 1.550958029199796e-08
Position 270: 1.3024599277964648e-08
Position 1104: 1.0762164727023149e-08
Position 425: 5.731933166718536e-09
Position 284: 3.6418737717525554e-09
Position 197: 3.097690532909172e-09
Position 290: 2.4691436260779325e-09
Position 304: 2.1741480169747663e-09
Position 450: 1.5917362744399156e-09
Position 310: 1.054352718766079e-09
Position 315: 5.021682691781737e-10
