Gene = Epp13
index = 383
Annotated 5SS: [  183  3232  5921  6637  7835 11224 13636 14138 16098 17182 18696 20293
 21664 24832 26742]
Annotated 3SS: [ 3213  5914  6627  7825 11196 13578 14119 16091 17172 18686 20265 21636
 24709 26703 28757]
SMsplice 5SS: [  183 11224 18696]
SMsplice 3SS: [11196 18530 28757]
top_k =  500
Partition function (log Z): -16.270251847604914

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.9899295681122837
Position 7835: 0.3442515090663071
Position 3946: 0.3317478919573088
Position 11224: 0.25938359283911894
Position 8306: 0.131344279893863
Position 448: 0.11823281985499876
Position 974: 0.060135318040878655
Position 887: 0.054223346975215414
Position 6637: 0.046292350865530144
Position 402: 0.04521821978167708
Position 13636: 0.04474971081759683
Position 3232: 0.03691620858079384
Position 8467: 0.034080949920117246
Position 3542: 0.033208380871071926
Position 5921: 0.032018768233532835
Position 5808: 0.02906534824704034
Position 4861: 0.026179220493692926
Position 2737: 0.025444242884010825
Position 3525: 0.025123835008160945
Position 426: 0.018947783971941346
Position 1055: 0.018685821866924388
Position 600: 0.016382080622421292
Position 5819: 0.016058528474128423
Position 8708: 0.015858344778095786
Position 3590: 0.015117079135395896
Position 1026: 0.014717306193599079
Position 1173: 0.013137094799014112
Position 1072: 0.012375099412276987
Position 14138: 0.009820725598326625
Position 3638: 0.007378283740708081
Position 2868: 0.006854508085450809
Position 3477: 0.004983449501515284
Position 29: 0.004786141968126524
Position 1154: 0.004477376813332901
Position 202: 0.002518647518078552
Position 369: 0.0011727023625843103
Position 1114: 0.0008495973587748431
Position 2074: 0.0005361929558583218
Position 212: 0.0004121853221198585
Position 220: 0.000391052152825325
Position 477: 0.0003639794418843233
Position 828: 0.00028038349913585276
Position 2390: 0.0002580854353794283
Position 127: 0.0002538345699737459
Position 2437: 0.00021652103349947775
Position 845: 0.0001064647551462912
Position 2404: 5.641080121180477e-05
Position 726: 5.26201467443052e-05
Position 2281: 5.10869896573542e-05
Position 134: 4.00219004903764e-05
Position 100: 3.903050580619622e-05
Position 730: 3.329873755427254e-05
Position 722: 3.16201710564379e-05
Position 1957: 3.130353792853476e-05
Position 739: 2.6760395891068918e-05
Position 512: 2.2895025396098985e-05
Position 734: 1.7298566704806135e-05
Position 380: 1.1191099950751086e-05
Position 454: 1.0163442288839072e-05
Position 254: 9.072254461164202e-06
Position 855: 7.0712791698327415e-06
Position 761: 6.540463731217714e-06
Position 137: 6.298995715509632e-06
Position 550: 5.87041429511432e-06
Position 462: 5.442091305096907e-06
Position 177: 5.153083146523573e-06
Position 582: 4.5569269032554976e-06
Position 695: 4.226593005513849e-06
Position 16: 4.036725021235129e-06
Position 33: 3.269727726226818e-06
Position 71: 2.948007026253328e-06
Position 862: 2.698958055518457e-06
Position 247: 2.4917171870833997e-06
Position 473: 2.0954738625015527e-06
Position 670: 1.237588162675185e-06
Position 812: 1.102962759924829e-06
Position 42: 4.4112101453519194e-07
Position 47: 4.380099361796035e-07
Position 170: 4.1452858991503784e-07
Position 7: 1.2467971483845179e-07
Position 280: 4.431319617908222e-09
Position 501: 4.117732158950232e-09
Position 566: 3.425324348693793e-09
Position 384: 1.4978702603143394e-09
Position 373: 8.840220341253167e-10
Position 361: 8.721517235923857e-10
Position 336: 4.788227449893576e-10
Position 282: 4.551301924391586e-10
Position 326: 3.0458292500974015e-10
Position 340: 1.191172603356848e-10
Position 333: 1.0737998835587743e-10
Position 308: 8.399311615005873e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11196: 0.8549947455937922
Position 7555: 0.3602141721843516
Position 3830: 0.32634624121223965
Position 8230: 0.17321110359781589
Position 311: 0.16962180156654516
Position 13578: 0.11480382158285939
Position 928: 0.11259974181121209
Position 14380: 0.09340751298570038
Position 13542: 0.05159731921613393
Position 3213: 0.04537104453620316
Position 6412: 0.04174033280851093
Position 4763: 0.038201362440154985
Position 14119: 0.037237106698855174
Position 3267: 0.03649370892175454
Position 827: 0.03572319914708795
Position 759: 0.03214044864540041
Position 8797: 0.03077936804024547
Position 12773: 0.029152289674785763
Position 5705: 0.02687436343276438
Position 2501: 0.026554647318885786
Position 3430: 0.024248319829876862
Position 5766: 0.020304586791402623
Position 5790: 0.018854840646258593
Position 8660: 0.017512438681136916
Position 285: 0.016810351480320427
Position 3128: 0.013656488779785873
Position 5616: 0.011108854084275947
Position 635: 0.010793646687145612
Position 2594: 0.010661735806845813
Position 352: 0.008595247200965557
Position 3469: 0.008392232640709943
Position 11556: 0.007665873242681929
Position 726: 0.006461980669146899
Position 6627: 0.004904241959912311
Position 3834: 0.004097653679504457
Position 3799: 0.00376985675994601
Position 4325: 0.003439658678609557
Position 5156: 0.0032018839005266437
Position 492: 0.002508487513437138
Position 1359: 0.002048666040416146
Position 586: 0.001966192473247493
Position 7026: 0.0018563328333939632
Position 313: 0.0016860253662480278
Position 105: 0.0016610522630443006
Position 2608: 0.0014016455429934405
Position 5197: 0.001286249998155918
Position 2340: 0.0012054715710867684
Position 2384: 0.0009583822848159482
Position 425: 0.0009241128419811495
Position 954: 0.0007948463880628161
Position 1881: 0.0007239837869442316
Position 2222: 0.0006388424508794947
Position 7141: 0.0005127057299752202
Position 6686: 0.0004697643631926053
Position 4701: 0.00034489878787102
Position 2678: 0.00032071173180448057
Position 612: 0.00026711436808110584
Position 264: 0.0002522576659855784
Position 512: 0.00021035779137376713
Position 2415: 0.00017733472013512755
Position 4766: 0.00014634852919866157
Position 742: 0.0001202726748652738
Position 445: 0.00011693336821482376
Position 734: 9.847809842892876e-05
Position 1849: 9.807284137027204e-05
Position 703: 9.375239375288419e-05
Position 943: 8.112709822010032e-05
Position 2403: 6.675651406732949e-05
Position 2389: 6.152498290058955e-05
Position 1316: 5.9002740281264195e-05
Position 1778: 3.7080233582853015e-05
Position 1939: 2.9613282978643145e-05
Position 380: 2.4332016545280137e-05
Position 2014: 2.3688018262789963e-05
Position 1887: 2.1514123424513354e-05
Position 2018: 2.1394030226941337e-05
Position 494: 1.9343386881303958e-05
Position 543: 1.4574054287851046e-05
Position 766: 1.304495568061033e-05
Position 401: 1.223816499897514e-05
Position 516: 1.0279846970780656e-05
Position 681: 7.845233307499876e-06
Position 462: 7.809985654310777e-06
Position 110: 6.948134515776172e-06
Position 161: 6.8706003255238095e-06
Position 862: 6.052070408757696e-06
Position 588: 5.4934942031651946e-06
Position 556: 2.6875661245182358e-06
Position 566: 2.2261220100147826e-06
Position 124: 2.0161524892010282e-06
Position 432: 1.8796591252332515e-06
Position 447: 1.8117490283914198e-06
Position 974: 6.359832149408103e-07
Position 1050: 4.7578325360930964e-07
Position 1046: 4.15103751948644e-07
Position 373: 4.137046280434017e-07
Position 592: 3.918025019659155e-07
Position 112: 3.851013172164947e-07
Position 563: 1.8509138661207156e-07
Position 642: 1.2916913361598636e-07
Position 247: 1.1932124640153367e-07
Position 698: 1.0684792386524801e-07
Position 126: 6.548331179740522e-08
Position 182: 2.2314204944296072e-08
Position 253: 2.1254286082404545e-08
Position 1813: 1.3833777180831919e-08
Position 775: 1.281036672640848e-08
Position 163: 7.400226764953262e-09
Position 84: 5.407162415029353e-09
Position 2103: 3.9033629924905105e-09
Position 205: 8.957296898945376e-10
Position 326: 3.9754718949850684e-10
Position 210: 1.869981568282968e-10
Position 187: 1.163667324420806e-10
Position 243: 2.3567330951322363e-11
Position 71: 3.553575502632849e-12
Position 228: 3.1508862459679673e-16
Position 219: 2.724800072994384e-16
