Gene = Ctu1
index = 306
Annotated 5SS: [  60 3631]
Annotated 3SS: [3087 4410]
SMsplice 5SS: [  60 3234]
SMsplice 3SS: [3087 4410]
top_k =  500
Partition function (log Z): -8.297732125534692

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.800483390983867
Position 3234: 0.5077998636740687
Position 3631: 0.4155344367932389
Position 4065: 0.20283036086626377
Position 1125: 0.17336130068278094
Position 5692: 0.12114515514282957
Position 4529: 0.08812465384298272
Position 124: 0.03690265687177768
Position 3595: 0.03536981284227877
Position 4255: 0.030984456118097258
Position 226: 0.02995070149454679
Position 583: 0.027539710451181094
Position 4514: 0.027181447583396138
Position 3181: 0.026896340487955722
Position 4462: 0.025382032342426593
Position 3197: 0.024056794905056474
Position 614: 0.02142072715045927
Position 4616: 0.019166863765863677
Position 4486: 0.017860903311431277
Position 4610: 0.013028233027348958
Position 4156: 0.012119895473519635
Position 4320: 0.011920633443123371
Position 2385: 0.011654158770894494
Position 3001: 0.010077280442901867
Position 2288: 0.009175871486048025
Position 2679: 0.008719573873963441
Position 434: 0.008270360083619827
Position 548: 0.00809142624623897
Position 3337: 0.0073404767991249705
Position 2315: 0.006159087148740832
Position 3288: 0.005829838092726201
Position 779: 0.005574275134113825
Position 5793: 0.004443271346163196
Position 3172: 0.004368566628498466
Position 1377: 0.004156984914893769
Position 2082: 0.003135393574418783
Position 4491: 0.0030042838891499403
Position 1731: 0.002490916496003751
Position 4174: 0.00237421574867142
Position 1146: 0.0023347078759452565
Position 2270: 0.0022736709922661982
Position 4041: 0.0021084574148968697
Position 3214: 0.0020511293357528574
Position 271: 0.0020391856103477318
Position 5814: 0.0019086525071304618
Position 2041: 0.0014897716331276902
Position 194: 0.0014837146378293023
Position 2037: 0.001281406334525974
Position 1776: 0.0012421467920783378
Position 3957: 0.0012414273514712618
Position 713: 0.0009701783727879111
Position 104: 0.0007535346201545377
Position 1737: 0.0006444711617986718
Position 799: 0.0006364491944613635
Position 3426: 0.0005385682673281705
Position 2348: 0.000484616013459166
Position 445: 0.00042814286200825406
Position 879: 0.0003426214076852872
Position 169: 0.0003381447657826945
Position 419: 0.00033211822414778904
Position 2604: 0.0003108567696278983
Position 2456: 0.00028743621879566926
Position 449: 0.0002724807940075118
Position 580: 0.00025691681391230663
Position 223: 0.000248326321504442
Position 716: 0.0002298076958748633
Position 2321: 0.0002007395835689713
Position 2435: 0.00019496159581400673
Position 81: 0.0001937488183426593
Position 606: 0.0001928551990654115
Position 513: 0.00018809813266967664
Position 1271: 0.00016590780004521445
Position 814: 0.00016564269754266084
Position 256: 0.00015521310647384693
Position 2185: 0.00014547723594375087
Position 38: 0.00014093411347301682
Position 893: 0.00011639335503840487
Position 1982: 0.00010836240711307845
Position 3657: 9.408010268879568e-05
Position 706: 8.259447053667823e-05
Position 1320: 7.610886206919578e-05
Position 869: 7.288059863160897e-05
Position 4440: 7.2017483812158e-05
Position 504: 6.740046024005804e-05
Position 403: 5.772251726706573e-05
Position 388: 5.5354526854284015e-05
Position 3246: 5.483150443008351e-05
Position 3292: 5.0410831021688475e-05
Position 3137: 4.970409053851379e-05
Position 3567: 4.927370111030835e-05
Position 3330: 4.519248574911863e-05
Position 3160: 4.159604789855582e-05
Position 189: 1.0822007594650734e-05
Position 214: 6.267528508949122e-06
Position 159: 5.464553977263412e-06
Position 333: 9.246661521400397e-07
Position 64: 6.63235254792794e-07
Position 26: 5.82270760109406e-07
Position 66: 5.70868473570815e-07
Position 386: 5.141228831793716e-07
Position 265: 4.881083720141422e-07
Position 298: 2.1475041250518877e-07
Position 328: 9.12315650804631e-08
Position 49: 6.456471259631124e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4410: 0.7832380163290795
Position 3087: 0.7344673521936291
Position 3520: 0.2718798333720964
Position 3860: 0.16561422329092665
Position 6012: 0.13695172318805754
Position 5622: 0.12793700639832117
Position 3480: 0.08008275715156622
Position 3931: 0.07226247873600596
Position 5556: 0.046165497264437354
Position 293: 0.04117992665581712
Position 1010: 0.033201037623479986
Position 4174: 0.026865836129976735
Position 2093: 0.024135738427585974
Position 3967: 0.019717212614773504
Position 4938: 0.019157872091997118
Position 4556: 0.014373956465343557
Position 477: 0.014145802012175072
Position 851: 0.013575168007616932
Position 336: 0.011205538759552743
Position 5813: 0.010493616381291428
Position 3047: 0.010224953870896964
Position 1036: 0.009048217980003678
Position 3541: 0.007892725302706021
Position 1038: 0.007701709871059056
Position 3893: 0.007592680728261904
Position 2507: 0.0073157301578411875
Position 2842: 0.007227535550066181
Position 1043: 0.0070800305658360796
Position 3528: 0.007023215343436331
