Gene = Apoc4
index = 132
Annotated 5SS: [ 175 2870]
Annotated 3SS: [2736 3166]
SMsplice 5SS: [175]
SMsplice 3SS: [2736]
top_k =  500
Partition function (log Z): -9.52365914093246

Sorted 5' Splice Sites (High to Low Probability):
Position 175: 0.9099829870343698
Position 2870: 0.18359704796685908
Position 2799: 0.10208122467691923
Position 621: 0.04979977956749543
Position 113: 0.024918963914870133
Position 1199: 0.01822059575807976
Position 2083: 0.015073741267806527
Position 2625: 0.012183075154111437
Position 255: 0.01040510167331439
Position 200: 0.008757119484941575
Position 162: 0.008575039885981005
Position 171: 0.0076875879748376135
Position 2615: 0.005885322074481911
Position 243: 0.004513096654749104
Position 2661: 0.004473026335031805
Position 2649: 0.0021066658894780214
Position 138: 0.0017931991058449679
Position 592: 0.0015840363687112309
Position 2835: 0.0015460082189203321
Position 2644: 0.0014433191102080148
Position 2057: 0.0012472619522350796
Position 41: 0.0009239999300352456
Position 2040: 0.0007713760860263835
Position 669: 0.0006987467279855412
Position 2127: 0.0005885048063080014
Position 2223: 0.0005541069273660655
Position 2010: 0.0005504779115917118
Position 3136: 0.0002451098782449444
Position 239: 0.00022557833058895285
Position 2210: 0.00016453546850617707
Position 2135: 0.0001470585669127474
Position 1162: 9.104348079209051e-05
Position 1670: 8.071672265483458e-05
Position 1429: 7.71831969372369e-05
Position 448: 1.6654073119395077e-05
Position 150: 6.431763336753246e-06
Position 247: 6.167789722102636e-06
Position 896: 5.021685081155625e-06
Position 89: 4.899951929268432e-06
Position 582: 4.3039075868191924e-06
Position 485: 4.24886080953944e-06
Position 366: 3.303488494959131e-06
Position 266: 2.192612558282611e-06
Position 54: 1.9098850599189133e-06
Position 463: 1.8902117418059104e-06
Position 445: 1.8166752670335718e-06
Position 281: 1.3394716187558414e-06
Position 384: 1.3223437201210349e-06
Position 392: 1.2172147157401423e-06
Position 550: 1.1823080053667697e-06
Position 205: 1.1387490895899319e-06
Position 343: 1.0674926192809519e-06
Position 399: 9.736597339599848e-07
Position 884: 9.306523971277316e-07
Position 326: 9.281711111184287e-07
Position 101: 8.730260242008054e-07
Position 460: 5.198010091185025e-07
Position 942: 3.946454461639725e-07
Position 155: 3.300769934764991e-07
Position 763: 2.7822474397285743e-07
Position 640: 1.886312155455038e-07
Position 370: 1.7600896297181397e-07
Position 900: 1.6970377695097644e-07
Position 846: 1.557904121583268e-07
Position 182: 1.2358938767218656e-07
Position 302: 9.029433146360045e-08
Position 49: 1.3483095090762884e-09
Position 214: 8.395102657614425e-10
Position 20: 2.1305268971226043e-10
Position 29: 1.6503391530453367e-10
Position 586: 2.6923186044596506e-12
Position 227: 2.5009253784152374e-12
Position 382: 7.095891331143518e-13
Position 364: 3.0423951471315064e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.5269352700907862
Position 3166: 0.15759155322293553
Position 1014: 0.11272488246505688
Position 2590: 0.10242603752869679
Position 3242: 0.08381170469026822
Position 1892: 0.07226023875129625
Position 1925: 0.04550634910398735
Position 3197: 0.04032083254982668
Position 1813: 0.027903808899066174
Position 540: 0.026184945939271353
Position 2751: 0.017932150942509145
Position 689: 0.016521183516291064
Position 3059: 0.015370685712375732
Position 3149: 0.012816493950853797
Position 3210: 0.012091792096007558
Position 3023: 0.011136647548278719
Position 522: 0.01021993581882449
Position 3129: 0.008198416671319445
Position 2689: 0.007171901020168616
Position 1141: 0.005085731220810568
Position 836: 0.00421406793092482
Position 1575: 0.00416302570159265
Position 1449: 0.003653512988254244
Position 2007: 0.003514248906626943
Position 1284: 0.0031827818798437274
Position 1596: 0.0031374092471001583
Position 1358: 0.0029212663757326577
Position 3027: 0.002378742441381376
Position 380: 0.002371325129960676
Position 3030: 0.0016790123690600218
Position 1339: 0.001668767776110723
Position 326: 0.0016340711404703057
Position 3185: 0.0016135757049563942
Position 1859: 0.0015829688656519348
Position 3289: 0.0015576584608464404
Position 2785: 0.0014237532483981291
Position 2660: 0.001391854175414781
Position 2316: 0.0013759109371227637
Position 239: 0.0012450166508982626
Position 3371: 0.0012091847894260448
Position 555: 0.0011357713314303372
Position 3254: 0.0011030207414935778
Position 1018: 0.001098500427269582
Position 1363: 0.0010779723002329834
Position 3301: 0.0010721395605662043
Position 2209: 0.0009863939568816834
Position 2755: 0.000969167172653104
Position 2989: 0.0008512141390492635
Position 2780: 0.0008459243586404609
Position 877: 0.0007057593636889984
Position 3281: 0.0006898065381037229
