Gene = Pdcd1
index = 801
Annotated 5SS: [  139 11398 11844 12462]
Annotated 3SS: [11037 11681 12426 13014]
SMsplice 5SS: [   78 11398 11844]
SMsplice 3SS: [11125 11681 13014]
top_k =  500
Partition function (log Z): -9.384915018940294

Sorted 5' Splice Sites (High to Low Probability):
Position 11844: 0.900697858029105
Position 11398: 0.6983715970471089
Position 78: 0.633356287517562
Position 6504: 0.42897129945413975
Position 4032: 0.25708091474325157
Position 139: 0.22788075985053258
Position 4262: 0.21033013305916234
Position 6632: 0.17208930461403127
Position 12462: 0.15914324969735535
Position 292: 0.09094423855162952
Position 412: 0.03902256012067029
Position 4788: 0.01680661089412384
Position 4004: 0.016722213095513912
Position 305: 0.01598388955616668
Position 65: 0.013755342962020429
Position 12523: 0.013213601971132631
Position 469: 0.011761524777263048
Position 5956: 0.00810617361782773
Position 7874: 0.007983283742882376
Position 12868: 0.006101537177960625
Position 12842: 0.005891814058422989
Position 3977: 0.005770340327727403
Position 11835: 0.005768752460259758
Position 3777: 0.005210827450431114
Position 3458: 0.0045493030771932225
Position 1787: 0.004473513712903184
Position 2246: 0.0041347656881729105
Position 7416: 0.0038316727602851477
Position 69: 0.002848501103712392
Position 862: 0.002407475589277927
Position 1178: 0.0023734951480885386
Position 12814: 0.002261704832969818
Position 13658: 0.002056541546816351
Position 13299: 0.0020320086530590084
Position 4663: 0.0016972116053488836
Position 5530: 0.0016798040576046455
Position 173: 0.001237263289702213
Position 1767: 0.0011873941455342748
Position 7728: 0.000474191743493
Position 3758: 0.000434180518529003
Position 86: 0.00010753268060704732
Position 110: 5.824225487619077e-05
Position 272: 1.5470504129876237e-05
Position 158: 6.85460730698571e-06
Position 243: 6.093643959373818e-06
Position 128: 5.40158765521856e-06
Position 143: 4.1439272989735525e-06
Position 252: 3.6182018705742775e-06
Position 177: 3.0653124884573915e-06
Position 416: 2.404255456471431e-06
Position 102: 2.0906338280502526e-06
Position 203: 1.7440764659124038e-06
Position 374: 1.2585115040127624e-06
Position 214: 1.2452222674016153e-06
Position 501: 9.55861731054227e-07
Position 245: 6.694860774408041e-07
Position 666: 5.791106451246959e-07
Position 296: 3.138963398507071e-07
Position 539: 2.3800318880106927e-07
Position 627: 2.1684398162938824e-07
Position 600: 1.895124958621651e-07
Position 378: 2.380833630622654e-13
Position 389: 5.943945156623935e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 11681: 0.8712553902269538
Position 6414: 0.5848568954748186
Position 11125: 0.4279198258747285
Position 11037: 0.2880415523723761
Position 3888: 0.24873379296315234
Position 13014: 0.24418409913960964
Position 12685: 0.18460569623163717
Position 4125: 0.16489949189605316
Position 12426: 0.13711542358569154
Position 12585: 0.09634099180686219
Position 13252: 0.08157241362880277
Position 12178: 0.07114644933834949
Position 13972: 0.06753745978554088
Position 12618: 0.06339482591344255
Position 11656: 0.061787687856379794
Position 12621: 0.038211619299782965
Position 3920: 0.029879201379371813
Position 351: 0.02873441035964748
Position 13540: 0.021431374673318425
Position 4165: 0.020505354766772354
Position 13864: 0.020163725690369515
Position 4107: 0.020011617326902053
Position 6537: 0.018116402897771194
Position 7843: 0.013507486280512489
Position 12148: 0.013300030281468606
Position 14109: 0.012241314454240492
Position 4621: 0.011008087634734258
Position 13017: 0.010792505971766241
Position 13046: 0.010744087580112013
Position 3632: 0.009442689147696652
Position 12729: 0.009272275931057054
Position 13020: 0.009101180004023462
Position 5819: 0.008253743858880816
Position 13147: 0.0071069228355124595
Position 4629: 0.006466743671191684
Position 7218: 0.005869985569822312
Position 12593: 0.005539619136110853
Position 13311: 0.004806806750652639
Position 6371: 0.004256695785454685
Position 3404: 0.0026144650084626384
Position 13197: 0.0024870081753966336
Position 1072: 0.0024642057839906507
Position 1559: 0.0024249972851643005
Position 712: 0.0023855585299307185
Position 12113: 0.0023709328868284384
Position 5417: 0.0022972478112921386
Position 2118: 0.002148782018833902
Position 1615: 0.0019445535697414757
Position 2153: 0.0019097913700305458
Position 8209: 0.001860214901356355
Position 4052: 0.0018477911296982097
Position 7548: 0.0018416847874383928
Position 406: 0.001638578151392847
Position 153: 0.0014723660180531513
Position 4347: 0.0014436490289384972
Position 189: 0.0014362120820042357
Position 12522: 0.0013723017450850794
Position 14215: 0.0013382064719474006
Position 2840: 0.0012064028960739868
Position 4241: 0.0011941714807033607
Position 6767: 0.001167303886185475
Position 7441: 0.001155692671798343
Position 3715: 0.0011509512798574444
Position 3254: 0.0009892327097796678
Position 304: 0.0009638078998014717
Position 378: 0.0009326076347537007
Position 280: 0.0009053341534827087
Position 11987: 0.0009000170963228028
Position 9291: 0.0008600964964366455
Position 3358: 0.000788592362884965
Position 11911: 0.000785344413327538
Position 5511: 0.0007850053488736704
Position 1598: 0.0006905616873474192
Position 355: 0.000662991303854581
Position 4504: 0.0006624578193695765
Position 1677: 0.0006485236159374341
Position 8167: 0.0005906763166106635
Position 234: 0.00038419223640914166
Position 229: 0.00024674196995484894
Position 1053: 0.00023635307563069
Position 2725: 0.0002291933336226592
Position 3156: 0.00013918989370078055
Position 648: 0.0001372496924346274
Position 198: 0.00011806063288580083
Position 3141: 9.285682774698737e-05
Position 7480: 9.16235253205698e-05
Position 1125: 7.409752864636794e-05
Position 6191: 6.433555863362174e-05
Position 1426: 5.053106784375687e-05
Position 2120: 4.4432454924842735e-05
Position 1913: 4.178261634715675e-05
Position 1626: 4.002406813851146e-05
Position 1567: 3.993332550586296e-05
Position 1012: 3.754205979142412e-05
Position 415: 3.2198316778878654e-05
Position 2548: 2.5382085331173922e-05
Position 4367: 2.5286837242995688e-05
Position 291: 2.4659897316752222e-05
Position 544: 2.4514454616864854e-05
Position 1476: 2.3210263618368498e-05
Position 861: 2.103367672006649e-05
Position 1861: 1.7142484042405763e-05
Position 2522: 1.0603559555297532e-05
Position 1454: 1.0585028430461337e-05
Position 1231: 1.0435157311700702e-05
Position 2257: 9.38560587581444e-06
Position 989: 8.909417708956546e-06
Position 1822: 8.561682466807808e-06
Position 1148: 8.48185560377169e-06
Position 723: 8.378530837580422e-06
Position 974: 8.151733492583444e-06
Position 1129: 7.3339239276204985e-06
Position 1390: 7.113061142835752e-06
Position 688: 7.075618476694262e-06
