Gene = 1700016C15Rik
index = 9
Annotated 5SS: [  148  3739 11277 13613 23222]
Annotated 3SS: [ 3660 11180 13439 23101 23357]
SMsplice 5SS: [  148  3865 11277 13613 23222]
SMsplice 3SS: [ 3660 11180 13439 23101 23357]
top_k =  500
Partition function (log Z): -2.4203722387610993

Sorted 5' Splice Sites (High to Low Probability):
Position 11277: 0.9999907852973602
Position 13613: 0.9406215916613619
Position 148: 0.9314844104568782
Position 23222: 0.6932256666738321
Position 3865: 0.5932249392002658
Position 15799: 0.48740803646979897
Position 3739: 0.4757520166424811
Position 14000: 0.4369839277964483
Position 16922: 0.3893752062433887
Position 6071: 0.15936811473568205
Position 10034: 0.12875981633862388
Position 6683: 0.11680870841255402
Position 20606: 0.11202774608113719
Position 12429: 0.10527154448146249
Position 4310: 0.06936861115008681
Position 541: 0.05658619104143515
Position 977: 0.04912480043272369
Position 9223: 0.04786399335347298
Position 23180: 0.04451964078845349
Position 1961: 0.04351562918156832
Position 2799: 0.030897812610002365
Position 12542: 0.02888977435603216
Position 565: 0.028320261860925733
Position 13969: 0.021421132063613037
Position 13212: 0.016960591701092955
Position 15077: 0.016771096013373524
Position 1731: 0.01638582855785784
Position 14724: 0.015590856788626137
Position 15503: 0.015394994634644076
Position 6666: 0.014643505767376707
Position 13958: 0.013864132117263266
Position 14875: 0.013244184606689935
Position 252: 0.012469881492472534
Position 14992: 0.011175917121055527
Position 16703: 0.008957696879264506
Position 13051: 0.008933656980603869
Position 248: 0.00847165434432376
Position 2266: 0.008386171386167708
Position 15520: 0.008241032301349196
Position 284: 0.006324094754427218
Position 1108: 0.005380683336495257
Position 14674: 0.005169611344584154
Position 1066: 0.0048687177010181895
Position 264: 0.004617647413587473
Position 461: 0.004104592272786069
Position 14050: 0.0040330729196977454
Position 11445: 0.00397368863283958
Position 15619: 0.003456771751976991
Position 260: 0.003309638545704183
Position 1896: 0.0030486662125309033
Position 3784: 0.0028552744803530205
Position 708: 0.0026506613895399514
Position 12801: 0.002037782682634827
Position 3744: 0.0019513415493453282
Position 1555: 0.0019470969299984278
Position 1056: 0.0018355423834680226
Position 11665: 0.001720764356844723
Position 6793: 0.0015174996979519404
Position 6334: 0.0014993650260383248
Position 20: 0.0012263095135246866
Position 3400: 0.0010431184542860775
Position 288: 0.0009982606263583137
Position 9879: 0.00096087378848437
Position 5882: 0.0009550971526670833
Position 3855: 0.000678645444626921
Position 3054: 0.000670679969306699
Position 4413: 0.0006572159868752424
Position 534: 0.0006394802954724232
Position 485: 0.0006309375675122594
Position 958: 0.0005314489103426474
Position 855: 0.0004782061035927236
Position 633: 0.00047480387932307886
Position 13408: 0.0004718738611732573
Position 1031: 0.0004459500853461918
Position 1957: 0.0004429335144098879
Position 1640: 0.0004050205318118925
Position 5826: 0.00035034142150268345
Position 4360: 0.00034728842161640337
Position 7: 0.00027429004140227576
Position 6494: 0.0002585733466906209
Position 2406: 0.00024598265691044017
Position 4782: 0.00022012997658528723
Position 67: 0.00016175242704025722
Position 7211: 0.0001582533083132427
Position 657: 0.00011176209857665219
Position 1023: 9.450308654713033e-05
Position 4212: 8.275111583252774e-05
Position 3896: 5.126950137004454e-05
Position 12603: 2.8828216459906337e-05
Position 13985: 2.8794018440333623e-05
Position 11477: 2.65276751538085e-05
Position 13934: 2.5966592491832376e-05
