Gene = Syne4
index = 1053
Annotated 5SS: [ 271  585 1558 1952 2276 3227 3916]
Annotated 3SS: [ 445 1413 1756 2026 3151 3856 4007]
SMsplice 5SS: [ 271  585 1558 2276 3227 3916]
SMsplice 3SS: [ 445 1478 2026 3151 3856 4007]
top_k =  500
Partition function (log Z): 6.551068112770656

Sorted 5' Splice Sites (High to Low Probability):
Position 3227: 0.9885557686958244
Position 271: 0.9611057458858524
Position 1558: 0.9422515218357681
Position 3916: 0.9081249371397457
Position 585: 0.8573466253334743
Position 2276: 0.744266920756191
Position 1952: 0.3563910324008817
Position 3701: 0.350695334294726
Position 2326: 0.13665888101699672
Position 1122: 0.06181415977619504
Position 47: 0.05693684596996234
Position 694: 0.05371971972306313
Position 871: 0.04779700325680202
Position 3619: 0.045204618301552583
Position 1815: 0.044697767828912514
Position 2347: 0.03966543271947561
Position 2124: 0.03402166844608606
Position 2226: 0.01653341459604326
Position 580: 0.008181638068615738
Position 2097: 0.007614431060049247
Position 3744: 0.006794673282379343
Position 2066: 0.006740534279836454
Position 1365: 0.006527365433090889
Position 4072: 0.004589237999454883
Position 1577: 0.004240201002337276
Position 1836: 0.004087153518602887
Position 3260: 0.0030494706714352345
Position 1165: 0.0024125636209778915
Position 1868: 0.002144949763728987
Position 168: 0.0016830008161040724
Position 1967: 0.0016010688885334482
Position 188: 0.0015446237797417947
Position 1933: 0.001428358232914788
Position 133: 0.001356696116299133
Position 1359: 0.0009394996795007763
Position 2102: 0.0008888187454653273
Position 3872: 0.0008398313128627173
Position 3781: 0.0008074104204567926
Position 1298: 0.0007567738067439421
Position 324: 0.0007413294614261128
Position 2027: 0.0007232995770090444
Position 3554: 0.0007166341966712976
Position 3607: 0.0007027255463639529
Position 1604: 0.0006941587842724717
Position 3627: 0.0005739851743943215
Position 1281: 0.00045159293593755533
Position 1314: 0.0003789714252499351
Position 1726: 0.00036116070010450607
Position 294: 0.0002526872403495442
Position 2947: 0.00022748305836493653
Position 3467: 0.00021870696912652753
Position 418: 0.0002044143637251022
Position 28: 0.00016786345529731575
Position 3905: 0.00015368747408520058
Position 385: 0.00014442590948528472
Position 2152: 0.00014261488385243962
Position 3278: 0.00013225545976789207
Position 291: 0.00012374773051848517
Position 374: 0.00011819627931038074
Position 1691: 0.000109624473170782
Position 152: 8.669369829865469e-05
Position 224: 7.125606793837268e-05
Position 1730: 6.402755603187674e-05
Position 2171: 5.298107978066585e-05
Position 195: 4.914192252216144e-05
Position 1592: 4.907591672271271e-05
Position 51: 4.853175388983417e-05
Position 1612: 4.398544575689993e-05
Position 769: 4.390533732107068e-05
Position 1715: 3.9743340680032845e-05
Position 875: 3.907928422065191e-05
Position 73: 3.83911647685135e-05
Position 456: 3.108430611578781e-05
Position 1793: 2.7884802164073484e-05
Position 672: 2.2599756263130276e-05
Position 1588: 2.2491635433447534e-05
Position 947: 2.0726573479382503e-05
Position 493: 1.9479135224575912e-05
Position 1699: 1.583957104479893e-05
Position 718: 1.4376699424960883e-05
Position 914: 1.4214054112021838e-05
Position 342: 7.67081534809856e-06
Position 328: 6.050497661942189e-06
Position 227: 4.448063576250813e-06
Position 82: 3.8342007384872426e-06
Position 101: 2.6350802918865637e-06
Position 344: 1.6740561033733665e-06
Position 1705: 1.3187943867102288e-06
Position 1633: 8.790371581686457e-07
Position 512: 7.459792014640852e-07
Position 390: 5.585322211737886e-07
Position 3320: 5.130331967934527e-08
Position 3946: 8.991248934316346e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4007: 0.9472276187574831
Position 3151: 0.9139965885542555
Position 3856: 0.911667192216843
Position 445: 0.8319999080570597
Position 2026: 0.7135816780901331
Position 1478: 0.49948099112386934
Position 3514: 0.3431190599916102
Position 1435: 0.2274755727728641
Position 2192: 0.1427733851338698
Position 1756: 0.12473064684408455
Position 2144: 0.11654707686984
Position 1665: 0.0912304157040331
Position 1867: 0.09067263691596415
Position 1497: 0.09018155048219488
Position 1765: 0.08729748317677574
Position 1413: 0.07396275453592485
Position 3045: 0.05275339171036391
Position 1050: 0.042467514020870546
Position 3553: 0.04173317478147854
Position 417: 0.04120575284404081
Position 1190: 0.03586686052538623
Position 3409: 0.026666656812558732
Position 133: 0.023977722483330712
Position 3092: 0.023102540885704875
Position 653: 0.020950524990527856
Position 767: 0.019486872306500008
Position 3861: 0.017973119464305486
Position 1026: 0.017669102841932457
Position 206: 0.013556019592982404
Position 4015: 0.012261313556985497
Position 1441: 0.009275653428385619
Position 1248: 0.00851911690229294
Position 839: 0.008000851244682652
Position 2216: 0.00679724768326413
Position 1829: 0.00544462931640804
Position 808: 0.005343206987505067
Position 450: 0.005305501473557579
Position 1921: 0.004552582646301156
Position 2244: 0.0041501207233971635
Position 182: 0.00392713014731979
Position 611: 0.003845295957333767
Position 357: 0.003432680559557365
Position 4157: 0.0030060065020649416
Position 4136: 0.002479389288179293
Position 718: 0.0023413651091579767
Position 818: 0.002209140405967788
Position 2056: 0.002137491836972157
Position 1064: 0.0020636772858778595
Position 1195: 0.0019002010920793194
Position 1927: 0.001751974910217622
Position 1271: 0.0016830951554277346
Position 3125: 0.0016471798452649732
Position 564: 0.0016135202085630054
Position 3590: 0.001585352296483348
Position 3581: 0.001505110866349802
Position 360: 0.001452296647925391
Position 1031: 0.0013980933670085219
Position 3348: 0.001047630664117272
Position 1819: 0.0010463041427806257
Position 452: 0.0010462653804979877
Position 3531: 0.001045898276708196
Position 523: 0.0010190686157305253
Position 1452: 0.0010037721255260815
Position 1895: 0.0009941225122208457
Position 3662: 0.0009932404941791896
Position 1325: 0.0009786079000116002
Position 899: 0.0009760661154211917
Position 3630: 0.0009085769590789257
Position 1217: 0.0007553767372123108
Position 4029: 0.0007301718868564004
Position 1690: 0.0007199484468999688
Position 3780: 0.0006537450145888378
Position 3618: 0.0006298849524951273
Position 3052: 0.0006144864331707007
Position 1444: 0.0005982045033207717
Position 557: 0.0005818632034747265
Position 3560: 0.000544281890775101
Position 1736: 0.000524993725325662
Position 1743: 0.0005069039241185216
Position 1258: 0.0004985668036804456
Position 1769: 0.00048624549921263163
Position 3535: 0.00046650369211837547
Position 1864: 0.00044604493973329735
Position 862: 0.00043491129863720005
Position 532: 0.00042237424891342117
Position 3470: 0.0004222774224082067
Position 952: 0.0004001966753033395
Position 784: 0.0003969149806283845
Position 3588: 0.00038983266565647894
Position 3415: 0.0003431297580561812
Position 1840: 0.0003292835933623964
Position 2146: 0.0003234706941408335
Position 1836: 0.000295972602556689
Position 1220: 0.0002868510386447097
Position 2732: 0.0002718551374574108
Position 1007: 0.0002664687472065369
Position 455: 0.00026534323951189754
Position 3467: 0.0002644870687352421
Position 4227: 0.0002506191238588084
Position 776: 0.00022660113901752015
Position 184: 0.00021989402228420087
Position 1629: 0.00020897926070348683
Position 1362: 0.00020050834418210882
Position 482: 0.00018184714288906466
Position 3632: 0.00017836543424007515
Position 1734: 0.00017791152100070102
Position 213: 0.00016810743144344813
Position 1845: 0.00016696252318622722
Position 503: 0.00016150072260117637
Position 3191: 0.00013482732379710796
Position 1789: 0.00012685165015476345
Position 3671: 0.00012059024210044791
Position 2165: 0.00012045430514415869
Position 1095: 0.00012008201545022467
Position 2124: 0.00011516974327874704
Position 3583: 0.00010266202094911115
Position 4186: 0.00010199209379232858
Position 841: 9.851337856287584e-05
Position 512: 8.522979104560803e-05
Position 398: 7.981291545930056e-05
Position 773: 7.77514189946391e-05
Position 3700: 7.653832699666175e-05
Position 3741: 7.634178751355784e-05
Position 4199: 7.498220338858127e-05
Position 1541: 6.804422150477989e-05
Position 3331: 6.0990814993023965e-05
Position 1125: 5.572687753002448e-05
Position 682: 5.2360323178096365e-05
Position 937: 4.985928335422626e-05
Position 3882: 4.768547503094493e-05
Position 1066: 3.9044666227295514e-05
Position 2923: 3.801490339934343e-05
Position 369: 3.522454645825851e-05
Position 910: 3.1358778641442644e-05
Position 461: 3.077873711934323e-05
Position 374: 3.064806271564203e-05
Position 389: 2.8054230333939733e-05
Position 401: 2.1216760044849473e-05
Position 3207: 7.483245678782684e-06
Position 2953: 6.542234184947858e-06
Position 2879: 6.174801945378133e-06
Position 2661: 5.242271468169705e-06
Position 256: 4.51237176801759e-06
Position 686: 3.210971246442983e-06
Position 335: 2.286263963697263e-06
Position 575: 1.8946584501673433e-06
Position 92: 1.6018047609470103e-06
Position 262: 1.0048367237297574e-06
Position 698: 9.103726653250067e-07
Position 233: 8.769190517072286e-07
Position 217: 8.107100933725374e-07
Position 215: 7.286825514185855e-07
Position 505: 5.798050659456297e-07
