Gene = Upk2
index = 1167
Annotated 5SS: [ 346  915 1182 1494]
Annotated 3SS: [ 782 1042 1422 1866]
SMsplice 5SS: [524]
SMsplice 3SS: [621]
top_k =  500
Partition function (log Z): -9.338919249466048

Sorted 5' Splice Sites (High to Low Probability):
Position 524: 0.6634920150373693
Position 1494: 0.4957211324948874
Position 915: 0.25422811330211836
Position 873: 0.20762542217492597
Position 1186: 0.20304483291931702
Position 537: 0.18132732715151514
Position 1150: 0.16850040096236893
Position 1182: 0.08753928748258087
Position 1208: 0.05911000437991466
Position 346: 0.031528556797787446
Position 543: 0.027248628260259145
Position 359: 0.009775534874997608
Position 1239: 0.008701976071807551
Position 950: 0.005780304358665129
Position 476: 0.004296895278060562
Position 268: 0.0038192142724948266
Position 1292: 0.0023036775110643385
Position 1234: 0.0016412636403366617
Position 1620: 0.0015471073548014188
Position 1663: 0.0014895102936456895
Position 465: 0.0009955265735861164
Position 890: 0.0009498075758879727
Position 1714: 0.0007973718403081637
Position 142: 0.0007445900557410182
Position 1245: 0.0007127283443768586
Position 928: 0.0006339855045732492
Position 665: 0.0005774723690407749
Position 233: 0.0005334706075744883
Position 737: 0.0004603380628447234
Position 429: 0.0004562384188452284
Position 288: 0.00042713949243015746
Position 324: 0.0003725943376810319
Position 807: 0.00034668233839125833
Position 401: 0.00032198216614565307
Position 947: 0.0002592138411611794
Position 442: 0.00024436459731788196
Position 127: 0.00019770963221094499
Position 838: 0.0001831938461333757
Position 1498: 0.00017636587211300922
Position 528: 0.00015969144865645457
Position 628: 9.508968077776388e-05
Position 374: 8.986963055161387e-05
Position 814: 8.291063319582104e-05
Position 433: 7.961290947843853e-05
Position 689: 6.50824212557973e-05
Position 256: 4.392998510128292e-05
Position 662: 3.792133511599895e-05
Position 530: 3.1386551178717326e-05
Position 573: 2.630876402337353e-05
Position 581: 2.2515242230478003e-05
Position 448: 1.2763326180327958e-05
Position 101: 8.13306157822717e-06
Position 243: 6.996592950795591e-06
Position 592: 1.6663403944040102e-06
Position 455: 1.597887789141345e-06
Position 760: 1.0106375381903022e-06
Position 541: 5.026481323193723e-09
Position 547: 3.2091354249402223e-09
Position 510: 1.917957505028257e-09
Position 462: 9.989148487565216e-10
Position 600: 8.276794408254618e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1042: 0.43312305042110694
Position 1613: 0.3129545712605886
Position 1317: 0.30351661046827927
Position 782: 0.2658194991583241
Position 1866: 0.24589609257560224
Position 1085: 0.16871097249441372
Position 1422: 0.11505260708950882
Position 1380: 0.10178407654559778
Position 830: 0.09893084305117252
Position 2163: 0.08443484261902201
Position 1548: 0.08238464369785371
Position 621: 0.07484181032288062
Position 704: 0.02237750061727167
Position 644: 0.017704587184107497
Position 1374: 0.012387039443990005
Position 1441: 0.010854445957255451
Position 2025: 0.010676385242587778
Position 1706: 0.009035095696886989
Position 605: 0.007774164078869337
Position 1758: 0.005373886283695813
Position 730: 0.0052543985510078274
Position 2059: 0.005200633638461771
Position 1327: 0.005053536651006366
Position 2238: 0.003748804550500247
Position 501: 0.0034953239576272495
Position 1660: 0.0033460524749643053
Position 1841: 0.003134726992025175
Position 1675: 0.0019640936244162775
Position 2130: 0.0015753682771130148
Position 1582: 0.0013042587497818093
Position 669: 0.0011935373799067475
Position 410: 0.001177756797918988
Position 1089: 0.001067684448061331
Position 1133: 0.0007787192689540671
Position 798: 0.0006668297657243899
Position 2116: 0.0006258822515689226
Position 872: 0.0005872210498248882
Position 834: 0.0005513726767469262
Position 1050: 0.0004825208655640029
Position 1893: 0.0004669459320730748
Position 586: 0.0004194468820713286
Position 1929: 0.00035570863778940884
Position 974: 0.0003317613566467142
Position 2081: 0.0003201839008496139
Position 1109: 0.0002846727623773484
Position 2252: 0.00023490155391822464
Position 345: 0.00022700124359033833
Position 1149: 0.00020601248076053063
Position 1662: 0.00019710839879459968
Position 1528: 0.00016519964544469372
Position 742: 0.00014666318852030795
Position 650: 0.00013378841327690516
Position 1054: 0.00012754111564706373
Position 992: 9.121565490639299e-05
Position 438: 7.525845434387785e-05
Position 249: 6.245518395190725e-05
Position 425: 3.333742762153814e-05
Position 1168: 2.7384117563779882e-05
Position 219: 2.566728340499728e-05
Position 737: 2.345298445951911e-05
Position 420: 1.9425512828011747e-05
Position 1207: 1.4350816516693349e-05
Position 507: 1.1704075804829277e-05
Position 475: 5.888068968036495e-06
Position 293: 5.4435112241819136e-06
Position 453: 4.806957070879734e-06
Position 994: 4.272936356413369e-06
Position 1005: 3.7263784495017354e-06
Position 462: 2.380695276193139e-06
Position 897: 2.213509397124554e-06
Position 744: 1.849682386715714e-06
Position 380: 1.647812013969429e-06
Position 760: 1.1128742394104178e-06
Position 369: 5.427828894344719e-07
Position 229: 3.9628527178807734e-07
Position 455: 3.793627505705819e-07
Position 256: 2.552932606231174e-07
Position 468: 2.1111324332477226e-07
Position 365: 1.930039893038494e-07
Position 372: 1.339733758613763e-07
Position 202: 1.3218933261156947e-07
Position 268: 1.0944124319092336e-07
Position 237: 9.936751415143635e-08
Position 263: 4.2545839406730664e-08
Position 388: 2.2942592068975333e-09
Position 392: 2.0947441549981316e-09
Position 510: 1.8559949671661296e-09
Position 528: 9.783566379757574e-10
Position 536: 3.0661750586428165e-10
Position 178: 6.031717229338323e-12
