Gene = Pex19
index = 809
Annotated 5SS: [  94 1986 2566 3233 4019 6552 7290]
Annotated 3SS: [1875 2399 3146 3856 6374 7244 7451]
SMsplice 5SS: [  94 1986 2566 3233 4019 6552 7350]
SMsplice 3SS: [1875 2399 3146 3856 6374 7244 7451]
top_k =  500
Partition function (log Z): 5.646496439093389

Sorted 5' Splice Sites (High to Low Probability):
Position 3233: 0.9873179549775448
Position 6552: 0.9754048511313935
Position 2566: 0.8720891878952372
Position 94: 0.8671428353188512
Position 1986: 0.7431072491065231
Position 4019: 0.5723454322698636
Position 7350: 0.3912711349655595
Position 4023: 0.3626626794286692
Position 7290: 0.2046032800907772
Position 3011: 0.194054069639672
Position 2856: 0.12653049724540477
Position 5070: 0.11015104166143161
Position 834: 0.07481528711325718
Position 123: 0.0708770329508664
Position 2258: 0.0682130887312165
Position 2562: 0.05522102578808689
Position 2280: 0.031809471440518586
Position 7504: 0.02979479299694546
Position 7759: 0.02735460954404783
Position 2729: 0.02398750396674906
Position 150: 0.019959657277293246
Position 932: 0.018758585566796757
Position 5817: 0.017183855504212565
Position 4425: 0.01635972630889163
Position 5134: 0.01479443001663202
Position 4106: 0.014385626788116135
Position 4123: 0.013650874861281744
Position 1876: 0.01152443199825041
Position 19: 0.011148702744625125
Position 7616: 0.010874010770904047
Position 1046: 0.010609806454216603
Position 378: 0.009240739738255009
Position 3079: 0.00826823028693908
Position 1004: 0.0064831206991011105
Position 6302: 0.006055281097483564
Position 166: 0.00584366232812466
Position 43: 0.0058389595659535075
Position 857: 0.0057713331323620155
Position 1130: 0.004524811751191328
Position 472: 0.004005182032762312
Position 7547: 0.0038478932103557318
Position 5790: 0.0035714251734783337
Position 6466: 0.0034261627805664643
Position 7339: 0.00338228334317483
Position 2449: 0.0033598366311485754
Position 294: 0.003196071876958696
Position 2191: 0.0029370989523445743
Position 2885: 0.002696573411058201
Position 212: 0.0020972945632968796
Position 199: 0.00204732437833099
Position 1349: 0.0019239442929141995
Position 7364: 0.0019154606736078634
Position 3042: 0.001906734648422039
Position 1330: 0.0017702136663060198
Position 2200: 0.0016549231266726847
Position 3805: 0.001498709636498224
Position 4316: 0.0014181209741765605
Position 4901: 0.0014094237221244598
Position 543: 0.0013772358315946945
Position 5386: 0.0012785221917764723
Position 2679: 0.0012336186685277361
Position 7009: 0.0011040500164316066
Position 1353: 0.001045098037490947
Position 144: 0.0010108680020073863
Position 2523: 0.0009964402247156672
Position 1066: 0.0007729756286077869
Position 976: 0.0007267979306238829
Position 100: 0.000724388431764604
Position 5593: 0.0007160913388889629
Position 2188: 0.0006888482898514414
Position 5794: 0.0006852557719278145
Position 2813: 0.0006592088235948463
Position 7532: 0.000645070301438891
Position 2669: 0.00045988363295891815
Position 1845: 0.0004101971622997302
Position 2531: 0.0003723864708713623
Position 1316: 0.0003441241886981899
Position 654: 0.0003432351660081109
Position 5118: 0.00032890800161620634
Position 1669: 0.0003223889901742107
Position 919: 0.0002719478661189306
Position 2079: 0.0002706526252619666
Position 501: 0.00025658300195905597
Position 6996: 0.00024693540257965846
Position 3056: 0.00024492723993413434
Position 1192: 0.00023111441279884603
Position 3247: 0.00020794007984327272
Position 2181: 0.0001947451381071569
Position 2269: 0.00011721244207964434
Position 4027: 0.00011254087260410173
Position 955: 0.00010957203658678455
Position 561: 9.860382270819278e-05
Position 941: 9.734538110637643e-05
