Gene = Opa3
index = 781
Annotated 5SS: [251]
Annotated 3SS: [16419]
SMsplice 5SS: [  251 16653]
SMsplice 3SS: [16419 17354]
top_k =  500
Partition function (log Z): -11.828396958850645

Sorted 5' Splice Sites (High to Low Probability):
Position 251: 0.9785278581588006
Position 4889: 0.4281544868111956
Position 16653: 0.3479392279132137
Position 4562: 0.2834278706734796
Position 7806: 0.19146150142308327
Position 16752: 0.14799061143216544
Position 4545: 0.13450580636560763
Position 10947: 0.11092061247338697
Position 3351: 0.03607309876075075
Position 1305: 0.024187437899317727
Position 1236: 0.022722421135760753
Position 3366: 0.02069526815521984
Position 17490: 0.018015726828805766
Position 163: 0.016831549255813556
Position 940: 0.01417423566757201
Position 2851: 0.012480523128724035
Position 80: 0.0090350900904436
Position 52: 0.007650967794942799
Position 1274: 0.006260096568533655
Position 2804: 0.00619432993829026
Position 2737: 0.00579256481222727
Position 2474: 0.005567813422797138
Position 3162: 0.0040374582924754265
Position 4076: 0.0038442782744193093
Position 1551: 0.0032676670480752037
Position 4363: 0.002582658477248051
Position 3421: 0.0024869317903719527
Position 5865: 0.0023429109030405943
Position 2857: 0.002263152755022296
Position 4383: 0.0018186069874585918
Position 512: 0.0013110447224386418
Position 33: 0.001083089814995591
Position 2938: 0.0009609730391691914
Position 185: 0.0008703860704358958
Position 1962: 0.0007505803036227913
Position 4656: 0.0005428673184532566
Position 115: 0.0004315060514604845
Position 71: 0.00037261605419751837
Position 1899: 0.00024720268869853643
Position 2863: 0.0002462723773691203
Position 2243: 0.00022668522105863157
Position 1503: 0.00020352850225276522
Position 1744: 0.00016020887360224478
Position 3975: 0.00014911597267099476
Position 4304: 0.000145952492495456
Position 3565: 0.00013392766249919075
Position 87: 0.00012480644263192675
Position 661: 4.774438322272902e-05
Position 255: 3.753944838200711e-05
Position 833: 2.3488511574807706e-05
Position 3125: 1.1973107774317212e-05
Position 665: 1.1084461778889266e-05
Position 3093: 7.944329323920766e-06
Position 2287: 7.09106324171812e-06
Position 2658: 7.01221298040494e-06
Position 2382: 6.289588786041454e-06
Position 2886: 5.8240582161574515e-06
Position 2334: 4.98597613181884e-06
Position 112: 3.9509537139356166e-06
Position 2644: 3.7562720056058703e-06
Position 997: 3.2129134560701503e-06
Position 1052: 2.3986317033923517e-06
Position 704: 2.14097635913904e-06
Position 1024: 1.9221531737117087e-06
Position 514: 1.7328316892898488e-06
Position 645: 1.6943680622262722e-06
Position 1072: 1.3214689994171403e-06
Position 1078: 1.2866287792408758e-06
Position 674: 7.296549161888762e-07
Position 1046: 7.1625207120659e-07
Position 213: 3.10341598489144e-07
Position 911: 2.5458061233227725e-07
Position 123: 2.0792257069702426e-07
Position 141: 1.9459768340456914e-07
Position 299: 9.190501536091306e-09
Position 314: 1.2409693785499288e-09
Position 318: 1.1323496982507459e-09
Position 548: 1.7647512865809947e-11
Position 388: 1.4774094982487912e-12
Position 422: 8.484846358435488e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16419: 0.7366587993114246
Position 17354: 0.6087929441675569
Position 4779: 0.42142455557860753
Position 4506: 0.41808081263363517
Position 7709: 0.1889963430842391
Position 10848: 0.1258965324023507
Position 3246: 0.06922664912445049
Position 1156: 0.04042862623682536
Position 2678: 0.02651496277319504
Position 17593: 0.018015726828805766
Position 4732: 0.017548912998593364
Position 162: 0.01737551964201397
Position 4484: 0.017074147419621356
Position 7213: 0.01289744566415894
Position 6291: 0.012804451763948546
Position 7613: 0.011888140178587657
Position 836: 0.009929274540037492
Position 1099: 0.007099807982884607
Position 8424: 0.00681752680541025
Position 2362: 0.006359973350278467
Position 4333: 0.0049765840902547855
Position 3092: 0.004787309358705083
Position 5696: 0.004703949725070005
Position 10458: 0.004378210437290989
Position 4362: 0.0041434697494290105
Position 7665: 0.003595257836818723
Position 3204: 0.0035049489530376912
Position 4184: 0.003391949772747049
Position 11185: 0.0032342735374818756
Position 5200: 0.0031564506880861283
Position 10490: 0.002794168960732053
Position 5220: 0.0026613990069773935
Position 1172: 0.00255739684807853
Position 4806: 0.0024923595726137277
Position 5745: 0.001960600901920994
Position 4025: 0.0019465088064255245
Position 2210: 0.0017458087140756905
Position 4783: 0.0017344992099020424
Position 1132: 0.0017297979717832577
Position 1192: 0.0017105949026096755
Position 3761: 0.0016934948896094924
Position 6149: 0.0016060398836725436
Position 6562: 0.0015198580598616014
Position 1459: 0.0013796271867824957
Position 1412: 0.0011628176654618955
Position 6442: 0.0011298719474410479
Position 2665: 0.0010070239616840058
Position 8277: 0.0009032972980176488
Position 1839: 0.0008358312366751411
Position 6575: 0.0007762261258543158
Position 3014: 0.0007184338114462218
Position 4995: 0.0007060368463959045
Position 1008: 0.0006754518339482221
Position 4888: 0.0005886028451397726
Position 405: 0.0005574798491744092
