Gene = 9630041A04Rik
index = 75
Annotated 5SS: [  379 66693]
Annotated 3SS: [66580 80841]
SMsplice 5SS: [  379 12923 21656 22223 35114 36090 53696 58008 66693 75528 75871 77856]
SMsplice 3SS: [12725 21506 22023 34979 35940 53554 57861 66580 75367 75754 77683 79808]
top_k =  500
Partition function (log Z): -42.96773250982737

Sorted 5' Splice Sites (High to Low Probability):
Position 379: 0.6547956410233069
Position 3505: 0.2946714371766884
Position 2786: 0.2386757398765532
Position 50: 0.22444076854829256
Position 2905: 0.14133138960931735
Position 84: 0.118418430294113
Position 3002: 0.10460697560110907
Position 3016: 0.06764140884034146
Position 1623: 0.0661941263513525
Position 571: 0.05917499610445799
Position 3343: 0.049644377190191484
Position 5174: 0.0448536809258091
Position 1957: 0.014674997889214352
Position 1264: 0.014070878882562756
Position 3815: 0.011992375040332223
Position 275: 0.006796744994170027
Position 238: 0.005828067784915036
Position 685: 0.00569769822865393
Position 3627: 0.005611794951895613
Position 2918: 0.004927912598266495
Position 3316: 0.0034447242557374648
Position 3020: 0.003343548302957464
Position 1063: 0.002898347263972332
Position 3453: 0.0007582050709864392
Position 3124: 0.0006701726608611482
Position 278: 0.00029779876803035806
Position 1041: 0.0001374259138001365
Position 901: 0.00013068588003373177
Position 394: 0.00010536980822440011
Position 634: 8.454091451183631e-05
Position 536: 7.705020394977866e-05
Position 445: 7.559549495257044e-05
Position 623: 6.02010398547439e-05
Position 259: 5.642597846686969e-05
Position 924: 5.010048463482094e-05
Position 449: 4.995609500833879e-05
Position 11: 3.492028569949278e-05
Position 671: 2.6073241597660432e-05
Position 1728: 2.1971655462722758e-05
Position 160: 1.751856328135437e-05
Position 1177: 5.8281594112506716e-06
Position 1153: 4.807663420534165e-06
Position 1236: 4.465122269099254e-06
Position 1139: 4.430669562630198e-06
Position 192: 3.2511943338293782e-06
Position 470: 3.079220193868988e-06
Position 1157: 3.032242778864584e-06
Position 176: 1.793955826348471e-06
Position 457: 1.5225303960448235e-07
Position 463: 6.491476308294852e-08
Position 306: 5.460338124893973e-08
Position 428: 3.1890155423442255e-08
Position 265: 1.741899425500733e-08
Position 573: 1.4338831275443255e-08
Position 575: 7.763092246140809e-09
Position 519: 7.006644620942259e-09
Position 475: 4.177905424348846e-09
Position 299: 4.879950819048076e-13
Position 304: 1.2675652855567827e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11120: 0.3646594535781927
Position 3413: 0.30765930982019424
Position 10784: 0.2773056166917676
Position 10756: 0.14405914056230743
Position 2622: 0.13236784547868938
Position 2657: 0.12523678351319656
Position 2938: 0.10303704885240463
Position 1435: 0.06998817860122364
Position 2786: 0.06876727918978079
Position 3160: 0.05351930734580251
Position 2848: 0.05159631218418383
Position 5030: 0.04064497729016704
Position 2904: 0.039800375303935355
Position 5059: 0.038375032197135096
Position 238: 0.03744438802945855
Position 3564: 0.03492877433443624
Position 2692: 0.03235663404444229
Position 184: 0.022586017807154277
Position 5342: 0.022259925923526595
Position 1112: 0.018995964182494985
Position 2680: 0.014859448331971415
Position 9699: 0.014125032325382404
Position 7994: 0.01350955085766008
Position 1805: 0.01055267928947397
Position 3234: 0.009517083881614092
Position 5549: 0.007537187676341392
Position 147: 0.0071916878877893295
Position 3436: 0.007171790713399291
Position 6185: 0.005803523261494768
Position 662: 0.005102486711436667
Position 4990: 0.0045386720605418655
Position 2746: 0.004295941842891457
Position 3207: 0.004180549885777718
Position 965: 0.003918543788525291
Position 1019: 0.0036418506390127506
Position 3377: 0.0035667427396328536
Position 1467: 0.003147655959059696
Position 131: 0.002857933200661339
Position 4004: 0.0027561994905671164
Position 2063: 0.0025199590435447555
Position 318: 0.0024745357787381364
Position 3264: 0.002203203469747257
Position 1774: 0.0021834933246678485
Position 1856: 0.0019029094219833117
Position 1549: 0.0016180722104362805
Position 495: 0.0015015184935087697
Position 6136: 0.0013487033893637994
Position 6188: 0.0013237010935453417
Position 526: 0.00130948553095893
Position 1232: 0.001217195408402833
Position 187: 0.0011845869097979083
Position 278: 0.0009198924125437764
Position 5361: 0.000847792438930057
Position 7137: 0.0008267623517656242
Position 5222: 0.0008249410132470452
Position 1780: 0.0007386033421349319
Position 813: 0.0005548234632448593
Position 2578: 0.0005067595857538318
Position 2510: 0.0005012781333983054
Position 498: 0.00048316026458124233
Position 1445: 0.00047329639385258363
Position 2721: 0.00042083579991503584
Position 762: 0.0003397464535596357
Position 5118: 0.0003318380640464797
Position 1166: 0.0002984064439973955
Position 1452: 0.0002966561412968254
Position 3477: 0.0002703290814107731
Position 2539: 0.00025514110686931533
Position 2359: 0.0002521863938291861
Position 2162: 0.0002496374044210796
Position 1361: 0.0001858392933108538
Position 2909: 0.00016808239218110902
Position 859: 0.00016254646141108562
Position 475: 0.00016185428826625135
Position 285: 0.00016132072443717069
Position 718: 0.000148628012036462
Position 1666: 0.00014603228201319452
Position 304: 0.00013829010604054555
Position 1206: 0.00013345860450583293
Position 406: 0.0001313994487805893
Position 249: 0.00012529190057457716
Position 2494: 0.00011734488167752224
Position 2017: 9.62079710792913e-05
Position 242: 9.42994930918546e-05
Position 723: 8.587664308956245e-05
Position 1041: 7.90649449055276e-05
Position 743: 6.527380568414975e-05
Position 265: 5.892009429461906e-05
Position 192: 4.1990778540104105e-05
Position 466: 2.2086563735883768e-05
Position 1896: 1.834656416339167e-05
Position 1816: 1.700775044943713e-05
Position 282: 2.3568556784722274e-06
Position 259: 1.970818184599395e-06
Position 482: 1.8273332797734014e-06
Position 453: 1.6094408914135185e-06
Position 327: 1.519582150032665e-06
Position 564: 1.4600487654751537e-06
Position 1239: 1.0712985575532518e-06
Position 1474: 1.0477597230905284e-06
Position 570: 1.0475578504562527e-06
Position 542: 8.701051230990738e-07
Position 994: 7.796458622526689e-07
Position 1507: 6.760335951892835e-07
Position 1381: 6.277747024355287e-07
Position 457: 4.1464802853361944e-07
Position 428: 3.5339458557849844e-07
Position 533: 3.379383972933141e-07
Position 289: 3.0659168205735774e-07
Position 535: 2.9222366325603985e-07
Position 610: 2.794363576349183e-07
Position 411: 1.3121636204337253e-07
Position 528: 1.1600242606171872e-07
Position 1574: 8.1890369359674e-08
Position 442: 7.339517997224583e-08
Position 546: 6.34477673366413e-08
Position 362: 4.973274129699463e-08
Position 415: 4.8307464450340657e-08
Position 343: 3.6237747858395284e-08
Position 374: 3.0217784290965125e-08
Position 440: 2.3633308088180083e-08
Position 199: 2.0544128170394676e-08
Position 294: 1.9687084182456922e-08
Position 205: 8.347383128957226e-09
Position 332: 8.034176444236768e-09
Position 339: 5.573960522676488e-09
Position 329: 5.1962413053496895e-09
Position 197: 4.527239575667708e-09
Position 346: 2.738918146494466e-09
Position 372: 1.4020353117607314e-10
Position 74: 9.450819420700194e-11
Position 367: 6.703712763994034e-11
Position 356: 2.8198271293810748e-11
