Gene = Nop14
index = 758
Annotated 5SS: [  298  2274  3408  5713  6266  7853  8399  9823 10812 11757 12987 15436
 16223 18826 19279 20964 21258]
Annotated 3SS: [ 2138  3265  5578  6130  7729  8266  9527 10680 11670 12850 15333 16068
 18665 19130 20844 21101 21496]
SMsplice 5SS: [  298  2274  3408  5713  6266  7853  8399 10812 11757 12987 16223 18826
 19279 20964 21258]
SMsplice 3SS: [ 2138  3265  5578  6130  7729  8266 10680 11670 12850 16068 18690 19130
 20844 21101 21496]
top_k =  500
Partition function (log Z): 23.489669163006905

Sorted 5' Splice Sites (High to Low Probability):
Position 19279: 0.994881183202845
Position 3408: 0.9905159985664406
Position 298: 0.9844596855074009
Position 8399: 0.9774804559640283
Position 5713: 0.9750507198297412
Position 21258: 0.9548242943648837
Position 2274: 0.9503971239203164
Position 7853: 0.9454978990156863
Position 12987: 0.9115946774370018
Position 6266: 0.907053460238898
Position 16223: 0.8483665310136189
Position 18826: 0.805419727277775
Position 11757: 0.775909188958372
Position 10812: 0.667547166866891
Position 20964: 0.4533034615611092
Position 9823: 0.43311164324081164
Position 15436: 0.3510312986897269
Position 4237: 0.3461308440937017
Position 11038: 0.3270746179953903
Position 6691: 0.1899956257437232
Position 9619: 0.162310294721371
Position 4480: 0.15313732108025158
Position 15705: 0.138615978622286
Position 15456: 0.13724807104543166
Position 15061: 0.12725645915931436
Position 21013: 0.12238660022445523
Position 7142: 0.12047094972643682
Position 6032: 0.11141630198368656
Position 4562: 0.10106699609981341
Position 12044: 0.08790713151333227
Position 4555: 0.08356815541237773
Position 10835: 0.07965739143454346
Position 6945: 0.05927386455863811
Position 4582: 0.05779988177681703
Position 10249: 0.04361702259189984
Position 6306: 0.041518794046174416
Position 766: 0.04033849697114879
Position 1778: 0.03956449246152647
Position 3015: 0.034372159205695835
Position 4568: 0.03236850755373321
Position 3011: 0.031621370111682125
Position 7146: 0.02809131882788199
Position 9507: 0.027988297581181605
Position 9658: 0.02266624651291826
Position 1205: 0.022642324446243835
Position 7635: 0.020398259365453766
Position 7859: 0.020102430652398827
Position 12116: 0.01766857319541905
Position 1826: 0.017419300404648716
Position 5903: 0.016813316737465694
Position 12306: 0.01667502693949531
Position 10888: 0.016285000621057075
Position 2550: 0.01620506952272835
Position 4588: 0.015113744596943026
Position 1735: 0.014919817588872899
Position 15177: 0.012711484019046914
Position 21351: 0.012056129775189828
Position 1256: 0.01199113486936392
Position 2434: 0.011796777546566693
Position 1817: 0.011163111705839605
Position 10788: 0.011081127437272003
Position 10613: 0.009454217548253211
Position 6294: 0.009336376774421564
Position 3810: 0.009308175346723123
Position 6831: 0.008860892107958245
Position 20905: 0.0079921664513351
Position 9946: 0.007862234357116336
Position 10402: 0.007765782331796304
Position 9472: 0.006819578868114537
Position 16626: 0.006072302396258139
Position 5382: 0.005825571403878755
Position 10473: 0.005748872117894664
Position 1128: 0.0056592834704034395
Position 3171: 0.005109605684680718
Position 4875: 0.004816674172073423
Position 902: 0.00457102706125028
Position 6735: 0.004362777412408517
Position 6759: 0.004178607330946398
Position 4018: 0.004166239645555068
Position 4546: 0.0038906020409688827
Position 7463: 0.003650409306844298
Position 20772: 0.0033420349334950697
Position 9195: 0.0032032900560070815
Position 3007: 0.0031932814172382818
Position 321: 0.003139082075222558
Position 21275: 0.002981436089136576
Position 8404: 0.002971978760269927
Position 14543: 0.0029259761174063245
Position 17003: 0.0023457290175615806
Position 65: 0.002256854325289663
Position 1177: 0.0020678417971300212
Position 61: 0.0020642973094551105
Position 4691: 0.0020638243111913445
Position 10826: 0.0019628753307464985
Position 20962: 0.0018119041825146653
Position 5215: 0.0017528894429853024
Position 20797: 0.001671444119687054
Position 16922: 0.001635885874839695
Position 8040: 0.0015742544657140355
Position 16672: 0.0015594605463437844
Position 2333: 0.001518951115265912
Position 9971: 0.0015133698152698875
Position 9703: 0.0014935052836401914
Position 3032: 0.0014470557479162342
Position 3789: 0.00139008616622568
Position 3036: 0.0013899416449753934
Position 139: 0.0013043077156051168
Position 21271: 0.0012213083770107151
Position 9402: 0.0010444270991790475
Position 256: 0.0010252030170808772
Position 3806: 0.0010063400895638384
Position 1099: 0.0009823946672334774
Position 9739: 0.0009141723428339441
Position 8123: 0.0008032973245783417
Position 2520: 0.000797642919840189
Position 2809: 0.0007109505967528674
Position 19527: 0.0007098136659299158
Position 7866: 0.0007003105687450349
Position 2975: 0.0006598874709764163
Position 10780: 0.0005869957088365285
Position 5242: 0.000582271138449778
Position 20909: 0.00056011498812536
Position 16860: 0.0005561818786604316
Position 3424: 0.00041964608214250745
Position 526: 0.0003899875383440871
Position 21388: 0.0003664966843339752
Position 8133: 0.0003578737616009625
Position 18514: 0.0003344449708238215
Position 6949: 0.0003225210276703369
Position 8911: 0.00031568104423271515
Position 2497: 0.0003097590636999767
Position 5735: 0.00030037265309377744
Position 5075: 0.0002986840659182988
Position 6232: 0.0002971735571928
Position 1299: 0.00028391348725976645
Position 6902: 0.00027477424989601386
Position 854: 0.00027414841655107525
Position 4103: 0.0002700935925207641
Position 21417: 0.00026993669434907967
Position 5697: 0.0002581124302392068
Position 5131: 0.00023488172600456448
Position 1810: 0.00022905274766040057
Position 19093: 0.0001892099704222068
Position 2714: 0.00018225145145384225
Position 8240: 0.00014337382109979894
Position 16889: 0.0001424482094426119
Position 2870: 0.00013658005046016884
Position 222: 0.00013604284899872515
Position 21193: 0.00012792524014601116
Position 1312: 0.00012727924111142913
Position 2845: 0.00011161641519938519
Position 16131: 0.00010799481063204915
Position 1589: 0.00010492200936855019
Position 873: 9.683444608906436e-05
