Gene = Diablo
index = 334
Annotated 5SS: [ 106  922 4136 6222 6440]
Annotated 3SS: [  794  4003  6110  6342 11468]
SMsplice 5SS: [ 106  922 4136 6222]
SMsplice 3SS: [ 794 4003 6110 6342]
top_k =  500
Partition function (log Z): -2.212323013822884

Sorted 5' Splice Sites (High to Low Probability):
Position 106: 0.9318459991974695
Position 922: 0.9161546013426733
Position 4136: 0.8323450229206862
Position 6222: 0.7623819012549838
Position 6440: 0.7327736735084133
Position 11612: 0.5064062230889673
Position 6198: 0.22306959265976847
Position 4761: 0.10840248515790864
Position 6884: 0.10457635472370924
Position 3195: 0.07768023089572432
Position 470: 0.06870213032556031
Position 9853: 0.06540358150992585
Position 7762: 0.051981190010449624
Position 6048: 0.026565446383214786
Position 7802: 0.02415705915130018
Position 12217: 0.018586579371552232
Position 3061: 0.016431379504578916
Position 11525: 0.0160144836270895
Position 6397: 0.015214505827625303
Position 169: 0.01417263308672006
Position 2727: 0.01318951603553612
Position 6705: 0.012883494791606538
Position 11374: 0.011846471782729538
Position 3381: 0.01049360933165441
Position 3328: 0.01033527363422694
Position 218: 0.009565092473869555
Position 1060: 0.007538400199275492
Position 2770: 0.007300376094353763
Position 3022: 0.006588237255610426
Position 795: 0.004797985933765075
Position 11534: 0.004539361569874202
Position 1988: 0.003389516318921156
Position 1326: 0.0032950862114847716
Position 3161: 0.0030246000373958365
Position 29: 0.0029203444029621754
Position 4784: 0.0028086606304873318
Position 6234: 0.0026129628946393356
Position 11718: 0.002495594931948337
Position 6189: 0.002492669369540854
Position 44: 0.002403520671877899
Position 77: 0.0023719306943137965
Position 5646: 0.0018797973716565062
Position 1756: 0.0018633288837705505
Position 955: 0.0017570513626681047
Position 3418: 0.0014359447737396453
Position 1289: 0.0014334005112775633
Position 4804: 0.0012465930882485444
Position 4061: 0.0012106615059513926
Position 3017: 0.001193924609632591
Position 4992: 0.001031590917520115
Position 6443: 0.001005349293430795
Position 117: 0.0009583673488303012
Position 276: 0.0007724348156092957
Position 6502: 0.0006261815496611761
Position 200: 0.00048418218235573993
Position 190: 0.00048029248626171476
Position 655: 0.0003963932930450879
Position 527: 0.00029730074124804826
Position 6216: 0.00027711897101536585
Position 248: 0.00027571185866465933
Position 595: 0.00024394840973506534
Position 635: 0.00015302209780292155
Position 40: 0.00013137557155576586
Position 478: 0.00011998209017311622
Position 702: 0.00011879110705497668
Position 317: 0.00010724675611464554
Position 663: 9.751638487707531e-05
Position 2104: 9.565540521454216e-05
Position 72: 9.272938204888836e-05
Position 516: 8.451134130303601e-05
Position 6226: 8.373508919850031e-05
Position 241: 8.164418992121144e-05
Position 6476: 7.530417067021904e-05
Position 100: 7.382441952252688e-05
Position 1476: 6.34085647073176e-05
Position 1615: 6.15807544981449e-05
Position 2488: 5.0985285642877184e-05
Position 187: 5.041795668740164e-05
Position 4126: 4.509049320402364e-05
Position 1261: 4.4770941200314646e-05
Position 279: 4.255009491579558e-05
Position 2100: 4.102998216927971e-05
Position 1118: 3.923841300729279e-05
Position 2013: 3.7570635584716145e-05
Position 12063: 3.282649121734841e-05
Position 6530: 3.134525889466952e-05
Position 2291: 2.9272064703584925e-05
Position 393: 2.899984122735326e-05
Position 509: 2.7409332937780455e-05
Position 660: 2.392514859812316e-05
Position 33: 2.1071516309662327e-05
Position 3314: 2.0388779041627623e-05
Position 6238: 1.875124472171777e-05
Position 4140: 1.7068058382281878e-05
Position 173: 1.6531488509133656e-05
Position 89: 1.5740777707041173e-05
Position 719: 1.564393851731995e-05
Position 387: 1.4872036762269914e-05
Position 2451: 1.1341904373514575e-05
Position 3120: 9.606878118752748e-06
Position 6122: 8.813762117520198e-06
Position 4734: 6.558784543711272e-06
Position 6372: 6.36919409200407e-06
Position 6570: 5.841827958001329e-06
Position 5088: 3.5250770393499175e-06
Position 1684: 3.473751778338196e-06
Position 902: 1.0653205933110225e-06
Position 6554: 8.17827726070321e-07
Position 907: 7.957200281533486e-07
Position 6479: 7.810272084643469e-07
Position 900: 6.551966627224114e-07
Position 6464: 3.9016316688144413e-07
Position 937: 3.413365786977276e-07
Position 159: 2.9641083145856234e-07
Position 6579: 1.0060873049587677e-08
Position 15: 3.951865141363577e-09
Position 353: 2.0536028519615e-09
Position 371: 1.6006976567399162e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6110: 0.9653583564854311
Position 6342: 0.877134862850189
Position 794: 0.8649505007204488
Position 4003: 0.7590172649293687
Position 11468: 0.6057150712334028
Position 12164: 0.18572621412436463
Position 12318: 0.1839786169083979
Position 6634: 0.15584138657673063
Position 11900: 0.12598456371545588
Position 4690: 0.11214634423958895
Position 2951: 0.09938479626807317
Position 12042: 0.05982836987009278
Position 9762: 0.05871974373583942
Position 7723: 0.054246415964906536
Position 12111: 0.04784200742002427
Position 11208: 0.04303826916349319
Position 3984: 0.0414519308807484
Position 5958: 0.0318796402799566
Position 847: 0.03135926076805468
Position 4067: 0.02675804149405343
Position 324: 0.025134010586025494
