Gene = Leo1
index = 632
Annotated 5SS: [  100  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
Annotated 3SS: [ 3698  5565  6765  7820  8951 13087 14104 15521 16538 19469 24657]
SMsplice 5SS: [  100  3792  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
SMsplice 3SS: [ 3698  4351  5565  6765  7820  8951 13087 14121 15521 16538 19469 24657]
top_k =  500
Partition function (log Z): 32.95648466194378

Sorted 5' Splice Sites (High to Low Probability):
Position 15658: 0.999291800236168
Position 19568: 0.9988184284516428
Position 9037: 0.994999892912702
Position 16726: 0.9931674199001111
Position 13183: 0.9840165379582826
Position 3792: 0.9473673135285753
Position 100: 0.9432520863815741
Position 7967: 0.9366051903013157
Position 6861: 0.9294406667255468
Position 5671: 0.8848085013897742
Position 4458: 0.7670931449866981
Position 14240: 0.6776322074188726
Position 22618: 0.5427093462817352
Position 4006: 0.4705016270171154
Position 10066: 0.2739534649869541
Position 12914: 0.23667695583562087
Position 24084: 0.1998321623301861
Position 4431: 0.18946581472950128
Position 20411: 0.1853335734433539
Position 20903: 0.16964437367001817
Position 24092: 0.16807417017651913
Position 24088: 0.09862491337832213
Position 5661: 0.09710355611403945
Position 5985: 0.09516025202403934
Position 7284: 0.09356269195765073
Position 425: 0.0814954596288685
Position 3195: 0.07635014741581857
Position 10019: 0.0761549798500002
Position 5433: 0.07115915597777553
Position 7184: 0.0707273048627547
Position 5200: 0.07056988877511307
Position 16249: 0.0705686259787507
Position 3154: 0.06018960599161048
Position 580: 0.05889310373271523
Position 14191: 0.05406702152699622
Position 13958: 0.053949433315435995
Position 15130: 0.05061348221382118
Position 5996: 0.046557259871671926
Position 13703: 0.045152106189165986
Position 1383: 0.04501324996700166
Position 13862: 0.043016089711236355
Position 19992: 0.04097514845323299
Position 18469: 0.04024827626583703
Position 16134: 0.03982992657727626
Position 15388: 0.03466475789825266
Position 12686: 0.03106016009148318
Position 5871: 0.030979547187514556
Position 4863: 0.03014537909748588
Position 8797: 0.02927580276122209
Position 24048: 0.02659082252222336
Position 22840: 0.025302645832065644
Position 9300: 0.024434464901843013
Position 3332: 0.020487620123663498
Position 10516: 0.019374002489486782
Position 13974: 0.01828811329044003
Position 16025: 0.01799932692734606
Position 3274: 0.017984083488898676
Position 5695: 0.017271831960019343
Position 11782: 0.015734510730731316
Position 13187: 0.01527743589010002
Position 24723: 0.01510381624060437
Position 7653: 0.013627629659444713
Position 24773: 0.012412559262272535
Position 17984: 0.011097879755569471
Position 19957: 0.010644324555937676
Position 19212: 0.010027951405911882
Position 11759: 0.009549404698898282
Position 20187: 0.009293399508977115
Position 22102: 0.009198170646595075
Position 7204: 0.009042155148296222
Position 2331: 0.008870363389848607
Position 1813: 0.00786424085265185
Position 2596: 0.00765956601797068
Position 8046: 0.007614600687497621
Position 3837: 0.007562892326626946
Position 18725: 0.007318920693642386
Position 23401: 0.007163989520548643
Position 16083: 0.006971137499708603
Position 12520: 0.006865427991426917
Position 1511: 0.006723354675541413
Position 16406: 0.006496460991824424
Position 6088: 0.006267767302966115
Position 7899: 0.005513857517252496
Position 15159: 0.0049888244821548935
Position 5867: 0.004927495049702706
Position 24070: 0.004365649650325465
Position 9024: 0.004036473048795436
Position 5447: 0.003958453682064262
Position 10070: 0.00395223225924357
Position 8723: 0.003902998963121336
Position 274: 0.003591075571532779
Position 4827: 0.0033597605652926914
Position 16833: 0.0032978338045488373
Position 6896: 0.0031891491149226435
Position 20065: 0.002998966984363275
Position 14432: 0.002854468287178217
Position 7650: 0.0028406877440580246
Position 3172: 0.0027787132393963672
Position 2384: 0.0027504617687173533
Position 2304: 0.002679750574562387
Position 2580: 0.0026711013719276826
Position 8855: 0.00266634304487722
Position 14581: 0.002596154882509161
Position 24797: 0.0025416266238643074
Position 7682: 0.002457113534982907
Position 14485: 0.0020661383584589985
Position 14428: 0.001943827187794263
Position 8150: 0.0018734406326639799
Position 1688: 0.0018357570627663153
Position 14780: 0.0017674991956827767
Position 3774: 0.0017518694348715425
Position 17202: 0.0017256538073173802
Position 1373: 0.0017199270443295275
Position 4659: 0.0016482903218421213
Position 7290: 0.0016401584951010722
Position 14985: 0.0015080255897626574
Position 17962: 0.0013808834549060417
Position 17599: 0.001314454271876542
Position 17916: 0.0013009938016400999
Position 13549: 0.0012037362265830615
Position 829: 0.00117954602069022
Position 7396: 0.0011707676462195983
Position 14620: 0.0011455864931271098
Position 8530: 0.0010950333031948547
Position 5170: 0.0010622424766427436
Position 1861: 0.0009737865868599139
Position 13668: 0.0009063280862371977
Position 8005: 0.0009046928443343311
Position 3810: 0.0008689805756720559
Position 16956: 0.0008596781571530226
Position 2977: 0.0008578040827080132
Position 15395: 0.000759907135976372
Position 16676: 0.000722619690927587
Position 13794: 0.000676098554273169
Position 2894: 0.0006699140943373235
Position 1387: 0.0006219397058775566
Position 14416: 0.0006123938199148063
Position 19856: 0.0006021597362352586
Position 3264: 0.0005895503028445083
Position 15955: 0.0005808492404451786
Position 15988: 0.0005529671375266203
Position 5687: 0.0005462510818925262
Position 16277: 0.0005250841200956982
Position 19534: 0.0004910231577020003
Position 20072: 0.00039874950381471293
Position 20611: 0.00038999856615917473
Position 7299: 0.0003550539550717209
Position 1126: 0.00033609655603926474
Position 14943: 0.00027942551048577244
Position 14768: 0.00026884465550469085
Position 19972: 0.0002535573248923324
Position 9919: 0.00025142942904347486
Position 17035: 0.00024202293323499175
Position 5390: 0.00023641616662798312
Position 14776: 0.00023242977318252824
Position 8174: 0.00022824389283792674
Position 3185: 0.00022174208493187447
Position 833: 0.0002073040708067501
Position 3226: 0.00018801557416350917
Position 3889: 0.00016894033636089258
Position 13533: 0.00016183818789411629
Position 19720: 0.00012182242185538137
Position 19848: 0.00011491506632534195
Position 19891: 8.700361684697968e-05
Position 10979: 7.618532468739694e-05
Position 496: 7.053926297425725e-05
Position 13235: 6.55822619606688e-05
Position 13559: 5.386206139354072e-05
Position 6796: 4.4230101623838456e-05
Position 18149: 3.7135666937705735e-05
Position 18137: 2.1785343664077755e-05
Position 17433: 1.4415014861517987e-05
Position 19560: 9.963418530263976e-06
Position 630: 7.5954102360947055e-06
Position 1057: 6.244249188772237e-06
Position 870: 6.175651805901442e-06
Position 385: 6.06113909915852e-06
Position 1039: 5.705688374310098e-06
Position 351: 5.650601542967947e-06
Position 784: 5.364748426981954e-06
Position 242: 5.3461223456309e-06
Position 375: 3.97944913951667e-06
Position 19668: 3.4125685420483666e-06
Position 864: 3.327821117654535e-06
Position 5678: 2.7747816397210733e-06
Position 1823: 2.5336508045098323e-06
Position 403: 1.7108875908468018e-06
Position 7303: 1.4810269518213354e-06
Position 332: 1.362307306521274e-06
