Gene = Tnfsf4
index = 1129
Annotated 5SS: [  335 19602]
Annotated 3SS: [19558 21537]
SMsplice 5SS: [  335  1744 19659]
SMsplice 3SS: [ 1648 19558 21537]
top_k =  500
Partition function (log Z): -12.304683498376408

Sorted 5' Splice Sites (High to Low Probability):
Position 13292: 0.9650328375767142
Position 1744: 0.9474171629771598
Position 19659: 0.7998392057604549
Position 335: 0.7075838817769255
Position 6643: 0.29813505938455104
Position 4265: 0.27055412122769873
Position 423: 0.24860050686660515
Position 7272: 0.21547298752447336
Position 21005: 0.15256430686001843
Position 10403: 0.14257235321063955
Position 1158: 0.13688313367005986
Position 19602: 0.11034107403796212
Position 6824: 0.06624483946586256
Position 5829: 0.059859386282163966
Position 4269: 0.05891011341646025
Position 895: 0.042111087712530554
Position 11728: 0.03847778120314063
Position 260: 0.013605084181100326
Position 1125: 0.013089933874673417
Position 661: 0.008921136944207778
Position 2066: 0.007278914692961839
Position 263: 0.005894231392624653
Position 129: 0.005625726731083713
Position 1546: 0.005525900255809777
Position 5107: 0.005336647276771691
Position 238: 0.004738939180861944
Position 1654: 0.0032827638344957513
Position 39: 0.00316415593162689
Position 2637: 0.0031214513362863633
Position 107: 0.002987025657972889
Position 462: 0.00266804817667166
Position 408: 0.002593234923620978
Position 1116: 0.002486205491887807
Position 830: 0.0021471758254344507
Position 145: 0.0020701575479566514
Position 3551: 0.0018146725766072977
Position 922: 0.0016448100412351956
Position 788: 0.0015153427399476466
Position 5129: 0.0014888738352285232
Position 467: 0.0011750549913680046
Position 1024: 0.0010715563244577348
Position 1512: 0.000893684876749886
Position 431: 0.0008682247680939986
Position 688: 0.0006285306342263407
Position 664: 0.0006192592892989579
Position 1086: 0.0005854950786521977
Position 1456: 0.00048810751821167403
Position 1130: 0.0004715467719222726
Position 46: 0.00030843835090368503
Position 489: 9.544988732644775e-05
Position 104: 7.760840449602808e-05
Position 295: 6.975899350406544e-05
Position 7933: 4.236276703968245e-05
Position 1735: 3.732977330103197e-05
Position 188: 3.249859475155646e-05
Position 601: 2.9269847636169446e-05
Position 348: 2.6206058185216024e-05
Position 436: 2.4576428057883847e-05
Position 2118: 2.239857660867657e-05
Position 533: 9.748163031468067e-06
Position 472: 7.474420432147984e-06
Position 117: 6.806936136745739e-06
Position 514: 6.298216475026705e-06
Position 528: 4.623746670042756e-06
Position 401: 4.280447008361216e-06
Position 669: 3.880468772631052e-06
Position 487: 3.468529614291409e-06
Position 469: 9.643709679630354e-07
Position 1709: 8.935593345574845e-07
Position 1977: 4.836978176661082e-07
Position 308: 1.3450264755884517e-07
Position 766: 1.3351962688211609e-07
Position 2115: 1.1499554920228421e-07
Position 2163: 9.513205212287286e-08
Position 733: 9.001108319784136e-08
Position 3166: 6.287098752653825e-08
Position 520: 4.350068908713043e-08
Position 2217: 8.68377931226913e-09
Position 2099: 7.618472138124598e-09
Position 716: 6.1142426125907955e-09
Position 671: 5.435738434045288e-09
Position 741: 1.2643950626171515e-09
Position 563: 1.0548738190713791e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13157: 0.9801178396624568
Position 21537: 0.9428982038419558
Position 19558: 0.917223943351254
Position 1648: 0.9139295849776913
Position 4103: 0.23295023826111874
Position 6510: 0.18868627471035526
Position 6489: 0.17722490226972212
Position 20823: 0.16646688931839396
Position 7089: 0.16335553568511088
Position 10292: 0.1260977437906775
Position 973: 0.08476334564556062
Position 787: 0.042501598662519964
Position 11510: 0.04172543099081688
Position 7035: 0.03884989563325726
Position 1045: 0.033445812451872864
Position 4122: 0.030961154107046585
Position 1679: 0.028361515188602845
Position 4157: 0.026937559943824445
Position 4082: 0.026724504656461805
Position 5659: 0.023399588445929466
Position 5635: 0.018421517575791347
Position 5547: 0.01811153760067875
Position 10328: 0.017606986980030687
Position 7072: 0.014873454695915177
Position 4199: 0.012050014498426253
Position 586: 0.011025615812423626
Position 990: 0.009407229754353052
Position 339: 0.00863656915512638
Position 1369: 0.007272360050891225
Position 1490: 0.007070073765212189
Position 170: 0.004190653480998513
Position 5015: 0.0034048080587169814
Position 369: 0.0033000558332844446
Position 10659: 0.0030130813556299946
Position 1072: 0.0030129442893320584
Position 1912: 0.0029653514962903033
Position 921: 0.0026815933642089017
Position 1011: 0.0023140913296647633
Position 794: 0.0020823360185887848
Position 5057: 0.001969105857111815
Position 1958: 0.0019065368967588273
Position 1865: 0.0018945759272173143
Position 7726: 0.001742490598426378
Position 2434: 0.0017308037713781278
Position 2297: 0.001473238525946723
Position 8105: 0.0013159388683491042
Position 4956: 0.0012670246806445978
Position 13883: 0.0011883877235462537
Position 2751: 0.0011213430298883543
Position 908: 0.0009764249457431978
Position 664: 0.0009565936821438372
Position 1121: 0.000948021160313386
Position 1015: 0.0009408125344148817
Position 1047: 0.0008391242887292146
Position 748: 0.0008306257863941559
Position 931: 0.0006655748664145499
Position 1973: 0.0005900723519706123
Position 3363: 0.0005579965269237625
Position 4994: 0.0005438335739741164
Position 3341: 0.0005241379717468802
Position 3318: 0.0005131480020722385
Position 3679: 0.0004652557283145271
Position 3431: 0.000463261309917016
Position 514: 0.0004533062466737903
Position 2490: 0.0003769613938659426
Position 2574: 0.0003683188869729203
Position 825: 0.00033782695704421065
Position 6097: 0.00029726957755347403
Position 4382: 0.0002892477503074722
Position 10970: 0.00028133765089870266
Position 688: 0.000260318382955395
Position 882: 0.0002533239298159032
Position 142: 0.00021322487871566908
Position 11396: 0.00016626267491365266
Position 2664: 0.000157836751199258
Position 2318: 0.00013745610336662398
Position 1023: 0.00011908425441588787
Position 8189: 0.00011788910896290707
Position 2464: 0.00011635668959727916
Position 2526: 0.0001135489296963927
Position 1687: 0.0001069850019321553
Position 7866: 0.00010269290787635954
Position 225: 0.00010007827054811564
Position 2364: 9.946087454398312e-05
Position 627: 8.665620130432704e-05
Position 8539: 8.504223336083955e-05
Position 6935: 8.222729527379834e-05
Position 7500: 7.505315089963667e-05
Position 8963: 6.902970432927487e-05
Position 348: 6.450474649155817e-05
Position 517: 5.910349792906831e-05
Position 853: 5.696314123372247e-05
Position 1053: 5.3617564226344627e-05
Position 4505: 5.057427211517997e-05
Position 128: 4.965563998401076e-05
Position 277: 4.9024954360461776e-05
Position 7610: 4.2219174132759065e-05
Position 3548: 4.005776891664481e-05
Position 1143: 4.0042782071610374e-05
