Gene = Hps4
index = 545
Annotated 5SS: [   81  1966  3602  6346 20134 20580 21533 23889 25890 26469 27662 31930
 32379]
Annotated 3SS: [  960  3510  6201 20025 20462 21437 23815 25852 26371 26862 31796 32269
 34875]
SMsplice 5SS: [   81  3602  6346 12880 20134 20580 21533 26469 27662 31930 32379]
SMsplice 3SS: [ 3510  6201 12775 20025 20462 21437 26371 27588 31796 32298 34875]
top_k =  500
Partition function (log Z): 10.774519669699288

Sorted 5' Splice Sites (High to Low Probability):
Position 21533: 0.999999999999998
Position 6346: 0.9977249779185491
Position 3602: 0.9926908957531725
Position 31930: 0.9918151858986152
Position 27662: 0.9806256668207257
Position 32379: 0.9758029724528604
Position 26469: 0.9739796712780072
Position 81: 0.7383967631251908
Position 12880: 0.52353518654859
Position 23889: 0.38550470222419037
Position 11860: 0.35498405774671943
Position 26621: 0.31524146337202663
Position 1966: 0.25015853443675523
Position 21892: 0.2482132334806258
Position 30304: 0.24467015366463826
Position 22836: 0.22287014489886176
Position 25890: 0.19996800795322234
Position 12915: 0.19245459478363094
Position 11079: 0.18561687352179995
Position 28290: 0.17036382894565302
Position 5912: 0.16603104758183604
Position 12029: 0.14866414573162334
Position 40: 0.14203908526146178
Position 418: 0.11193050545033568
Position 30557: 0.10136881569949723
Position 22698: 0.09516602379562332
Position 12990: 0.09004231884165352
Position 3024: 0.08433569499216449
Position 35033: 0.07961325174489438
Position 32072: 0.05393948184844242
Position 25193: 0.05261385485539063
Position 30564: 0.04589573954283369
Position 34588: 0.04334916498407949
Position 33741: 0.04287415223642503
Position 32212: 0.040044817606618884
Position 13170: 0.03883845117204305
Position 12615: 0.037893478916758525
Position 433: 0.03639626175372256
Position 30317: 0.030773839802559502
Position 2893: 0.02835912431363862
Position 11850: 0.026843167741882435
Position 32781: 0.026221141050978773
Position 26976: 0.025396762673393126
Position 128: 0.024424338259608137
Position 6861: 0.0227337294798136
Position 7030: 0.022661439634066288
Position 25076: 0.020675747270550843
Position 34355: 0.01919947616182274
Position 22018: 0.017095243703938636
Position 12498: 0.016586473172498672
Position 811: 0.01625794452892907
Position 32740: 0.016208007609279963
Position 35044: 0.015760145317811326
Position 30769: 0.013843269316158624
Position 32976: 0.013633461420645764
Position 33007: 0.012872455076226696
Position 4365: 0.012724782431216868
Position 461: 0.012416203818209591
Position 33923: 0.010951491512209215
Position 28745: 0.009350144088613658
Position 22512: 0.00928425230838434
Position 33895: 0.008680546921275845
Position 3248: 0.008426976297041587
Position 34502: 0.0084114751805529
Position 659: 0.008113833321184007
Position 5646: 0.0077877277327923905
Position 2790: 0.006657546264321857
Position 4735: 0.006635603351564899
Position 748: 0.0063907970578287185
Position 4678: 0.00637646492746404
Position 3840: 0.006361621125861402
Position 4323: 0.00618081183434566
Position 1075: 0.006177962059159515
Position 2841: 0.006169675022607736
Position 33263: 0.005997866928161496
Position 3545: 0.005891481308288663
Position 3029: 0.005599202286676888
Position 8369: 0.005134528365380933
Position 4653: 0.004670550457223397
Position 2947: 0.004639354445487399
