Gene = Gpatch1
index = 518
Annotated 5SS: [  100  8001  9140 10262 11252 12511 15212 16863 19220 20957 23186 24786
 26715 29401 29924 31318 33725 34870 37109]
Annotated 3SS: [ 7865  9053 10100 11153 12451 14968 16714 19139 20751 22888 24606 26586
 29263 29759 31103 33616 34771 36959 41628]
SMsplice 5SS: [  100  8001  8937  9140 11252 12511 16863 20957 24786 26715 29401 29924
 31318 34870 37109]
SMsplice 3SS: [ 7865  8798  9053 11153 12451 16714 20751 24606 26586 29355 29759 31103
 34771 36959 41628]
top_k =  500
Partition function (log Z): 22.993040809075232

Sorted 5' Splice Sites (High to Low Probability):
Position 34870: 0.9989341882358838
Position 8001: 0.9667205517160853
Position 37109: 0.9639910668389825
Position 16863: 0.9556783526976816
Position 29924: 0.9491148697906145
Position 12511: 0.9245572883139976
Position 100: 0.9087838146876734
Position 11252: 0.9041351732288517
Position 20957: 0.8788366184142787
Position 29401: 0.8787347805223497
Position 26715: 0.8533932119867214
Position 24786: 0.8172802757373391
Position 8937: 0.7441511468470664
Position 9140: 0.731061849704621
Position 15212: 0.6575190492665142
Position 19220: 0.6346372838480776
Position 31318: 0.5911973621302936
Position 23186: 0.31744363213920235
Position 33725: 0.3011259980888619
Position 1130: 0.27853444732310495
Position 910: 0.27125202552050703
Position 19457: 0.26338634451250836
Position 29183: 0.23709265165648305
Position 12347: 0.2072697533082777
Position 29693: 0.2024994991427935
Position 41486: 0.15647871626679138
Position 10262: 0.1562701012440448
Position 9268: 0.15617180371904804
Position 19453: 0.1522862926061876
Position 34135: 0.1444883538769014
Position 18569: 0.1392473340263184
Position 26681: 0.13594214216142217
Position 24077: 0.12204201448141758
Position 3002: 0.11744048552392138
Position 9201: 0.11645410440284056
Position 38938: 0.1084649662007871
Position 29028: 0.10670936833214072
Position 8376: 0.09844213689827257
Position 7056: 0.09518962175950817
Position 15542: 0.08245594505239563
Position 27088: 0.07395299091761909
Position 3056: 0.07014133812421947
Position 328: 0.06591946184138973
Position 1287: 0.0656137510333185
Position 35734: 0.06280977749690826
Position 24762: 0.06090654610914217
Position 24053: 0.055059520780989114
Position 27295: 0.04859985209676952
Position 765: 0.04848689225347108
Position 2131: 0.047245729406259755
Position 23730: 0.04507064996060885
Position 23669: 0.04463827927034681
Position 16885: 0.04360172455607031
Position 16065: 0.040879864270677274
Position 8433: 0.03906441886832432
Position 29932: 0.03735292175433658
Position 24725: 0.036422268718017736
Position 11683: 0.036072485428964796
Position 106: 0.035642141561893916
Position 3750: 0.033787976141933795
Position 35775: 0.03337174980870623
Position 35402: 0.03331212876703391
Position 12269: 0.03126672845451306
Position 27220: 0.031126600596631047
Position 7927: 0.03095838968355057
Position 25146: 0.0293394437973608
Position 8923: 0.025661912527938546
Position 29665: 0.023952983238460353
Position 31234: 0.023188464464397627
Position 20848: 0.022412040044812412
Position 3268: 0.022018277692575132
Position 12311: 0.021954639497292195
Position 30915: 0.020728095143912526
Position 35519: 0.019318747765471937
Position 19481: 0.019124238487503532
Position 9447: 0.018324263840420536
Position 14465: 0.017714969423260167
Position 4293: 0.0174536656024726
Position 25455: 0.017084734592931316
Position 5231: 0.016662801716373278
Position 14033: 0.01658678201837951
Position 24178: 0.0158888347711066
Position 25463: 0.01588469724781406
Position 6729: 0.01511426239019929
Position 24455: 0.014534353761714294
Position 41232: 0.014361756834427366
Position 29449: 0.01429477231688134
Position 20643: 0.01344783753410705
Position 3031: 0.013061049827113548
Position 25770: 0.01148361132109135
Position 34045: 0.010910915919353921
Position 24956: 0.010832474618580014
Position 38030: 0.010335646306105027
Position 26930: 0.010239865217331575
Position 36849: 0.01000921812886283
Position 895: 0.009931452789764235
Position 23633: 0.009611600139376692
Position 24394: 0.009437387318756414
Position 8222: 0.009256987717974296
Position 9956: 0.009024283261145556
