Gene = Traf3ip1
index = 1137
Annotated 5SS: [  195  3328  4970  6217  6731 10801 12875 23621 24969 25446 26314 26530
 28214 31409]
Annotated 3SS: [ 3258  4807  6078  6310 10728 12798 23599 24883 25361 26189 26492 28136
 31184 32923]
SMsplice 5SS: [  195  3328 10801 12736 12875 16754 24969 25446 26314 26530 28214 31824
 32472]
SMsplice 3SS: [ 3258 10728 12651 12798 16657 24883 25361 26189 26492 28136 31723 32319
 32740]
top_k =  500
Partition function (log Z): 20.20156748299192

Sorted 5' Splice Sites (High to Low Probability):
Position 12875: 0.9990726098016359
Position 28214: 0.9861208111481118
Position 3328: 0.9462407273746264
Position 26314: 0.9364803274326119
Position 24969: 0.932214351248664
Position 26530: 0.9182115504498459
Position 25446: 0.8677116739107967
Position 195: 0.8643957145588722
Position 10801: 0.8572883913583831
Position 31824: 0.7881882548897208
Position 33086: 0.7559096656520635
Position 12736: 0.7274316454798442
Position 16754: 0.6257437747690224
Position 6217: 0.6143476574389313
Position 4970: 0.602589066436093
Position 32472: 0.5722223792078768
Position 23621: 0.508648502785556
Position 19257: 0.49393492811181955
Position 32798: 0.4290184682600775
Position 15309: 0.39356618657811393
Position 31409: 0.38607179181859397
Position 18030: 0.3663764833275684
Position 32855: 0.35534367893120644
Position 19118: 0.25455476657687776
Position 22375: 0.22179782674096218
Position 33395: 0.19296635123420572
Position 19186: 0.16428253324952405
Position 1858: 0.13395917417277367
Position 28551: 0.1320840282961124
Position 28505: 0.1270815570819942
Position 21483: 0.11959755714834122
Position 1784: 0.1135329859096992
Position 32463: 0.1116017449228797
Position 8769: 0.10362224371808566
Position 19181: 0.10074793761732989
Position 31366: 0.09749391639392078
Position 22387: 0.08450415544076718
Position 25800: 0.08328133840806336
Position 16791: 0.08274607087124217
Position 22458: 0.07241023863136865
Position 26555: 0.06730192564129457
Position 24947: 0.06439018602257063
Position 25859: 0.06323494964517849
Position 18341: 0.0585471965541607
Position 33501: 0.05845034166634523
Position 18480: 0.05300520133315903
Position 209: 0.052970532126325603
Position 7896: 0.05290619082751785
Position 28708: 0.0520246679461102
Position 27152: 0.047995265722679814
Position 32413: 0.046524296256403
Position 25827: 0.043369775888726196
Position 24302: 0.040685294551797806
Position 9076: 0.040450538211188755
Position 4740: 0.03931898172821875
Position 1114: 0.036985879558492904
Position 18082: 0.035478957984842574
Position 226: 0.030784517043783866
Position 26357: 0.030576652533223975
Position 19157: 0.02954435078341858
Position 1936: 0.028567419607149546
Position 220: 0.025383985630635056
Position 26704: 0.023729812151346563
Position 31061: 0.023558713818711156
Position 1167: 0.019423233434302523
Position 33417: 0.019101192271672816
Position 231: 0.01853509699480591
Position 3155: 0.01808918978191713
Position 31279: 0.0167538251008805
Position 12264: 0.01661271215454988
Position 19042: 0.016587626057911024
Position 10962: 0.015980111520417332
Position 11712: 0.014587875590744884
Position 33205: 0.014574777986254285
Position 28206: 0.013544246543053182
Position 1224: 0.012869079264618794
Position 2555: 0.01200730173329181
Position 32596: 0.011998402241652672
Position 6736: 0.011943547149952473
Position 18336: 0.011834344210905536
Position 1776: 0.01147335794584364
Position 10886: 0.011197616431677175
Position 33856: 0.011010069907162556
Position 22407: 0.010414359037415322
Position 2000: 0.008593870983947568
Position 646: 0.008397840154856015
Position 1241: 0.008358110070045879
Position 33064: 0.006208366521571117
Position 27717: 0.006138751366139287
Position 18262: 0.006005647204484597
Position 454: 0.005616931648133744
Position 33057: 0.005540299053556912
Position 26022: 0.0050560754930721215
Position 237: 0.005011584052280799
Position 11776: 0.004320093922180753
Position 13401: 0.004188143998604885
Position 3725: 0.004108073343105179
Position 13707: 0.004049387424633872
Position 11684: 0.0040064824334706635
Position 1312: 0.0038952960547232137
Position 1955: 0.003877599693170121
Position 27974: 0.0036237378857558182
Position 26318: 0.003266412632803429
Position 3708: 0.003227946353632322
Position 1274: 0.0031741534413930895
Position 21895: 0.003092698610497786
Position 25875: 0.0030662656604425625
Position 33505: 0.0030499568032122965
Position 11667: 0.002885626473776617
Position 19153: 0.0028383858744049774
Position 2353: 0.002807687278020263
Position 26905: 0.002609296504921406
Position 1850: 0.002577600200456696
Position 19134: 0.0025678477156420463
Position 26408: 0.00248676719852683
Position 1457: 0.001985950193624987
Position 3590: 0.001972297324077048
Position 552: 0.0018826554377605858
Position 1212: 0.0018734291869661878
Position 27097: 0.0018645102507160735
Position 571: 0.0018533543751097067
Position 3151: 0.001805965203645567
Position 26593: 0.0017834763606185671
Position 2936: 0.0017792370475108092
Position 1084: 0.0017014190650163922
Position 1520: 0.0015873171039230828
Position 25520: 0.0013429181160910816
Position 4600: 0.001271892904364856
Position 26534: 0.0011221878823219418
Position 27373: 0.0011001339372062875
Position 379: 0.0010881018841226156
Position 17277: 0.0010357969128689274
Position 878: 0.0010042703936441772
Position 24922: 0.001001020341055997
Position 25545: 0.0009496952012019693
Position 26551: 0.0009405801776741672
Position 26289: 0.0008851958271945406
Position 17310: 0.0008528468030313423
Position 32587: 0.0008153831299272764
Position 2108: 0.0007601886382540694
Position 1194: 0.0007038811696489323
Position 2863: 0.0006751284124191289
Position 26975: 0.0006324160537109978
Position 17238: 0.0005234748807656475
Position 13039: 0.0005130140413938649
Position 29677: 0.0004692575728085645
Position 26262: 0.00044807473261186865
Position 26201: 0.0004243336686767993
Position 25966: 0.00034796537688412557
Position 32457: 0.00026049351173429
Position 26269: 0.00020918617634654795
Position 12909: 0.0002077580237871319
Position 29221: 0.00015180916155310052
Position 31285: 0.00011046141929111917
Position 28865: 0.00010498336548367605
Position 14929: 7.858754212829858e-05
Position 26266: 7.415287666108284e-05
Position 117: 7.190590695429572e-05
Position 362: 6.726446035491144e-05
Position 1661: 6.112363890791056e-05
Position 1472: 5.756805513015002e-05
Position 12932: 4.5645097041349146e-05
Position 576: 4.01060622869361e-05
Position 215: 3.513852970250772e-05
Position 28480: 3.252697230835192e-05
Position 28383: 3.125411909551462e-05
Position 5357: 2.838763315075976e-05
Position 13414: 2.75491743181122e-05
Position 5214: 2.6996090547096605e-05
Position 4869: 2.5177858630139553e-05
Position 243: 2.1789549180796827e-05
Position 28235: 1.8794865996504822e-05
Position 367: 1.0585777192324641e-05
Position 5747: 8.635858309187205e-06
Position 5061: 7.319328608261577e-06
Position 28294: 6.687731748314175e-06
Position 774: 6.33045652139743e-06
Position 5983: 5.626058939066167e-06
Position 26559: 4.804640167669781e-06
Position 5035: 4.58830560263369e-06
Position 413: 3.0199611974488585e-06
Position 5380: 2.591709506124559e-06
Position 483: 2.558482159554873e-06
Position 5353: 2.551301535903453e-06
Position 28630: 2.5403927508198237e-06
Position 28682: 2.293213913885126e-06
Position 4954: 2.015376931339681e-06
Position 610: 1.9410021413008455e-06
Position 4031: 1.9208566062895333e-06
Position 4681: 1.6433920764462873e-06
Position 28720: 1.4911131364185228e-06
Position 5189: 1.3141913196543677e-06
Position 26645: 1.0230250933547214e-06
Position 26882: 9.200723140631824e-07
Position 459: 8.003860899610633e-07
Position 29031: 7.301599337855254e-07
Position 628: 7.008407615874654e-07
Position 28816: 6.492681765973054e-07
Position 488: 5.353762663974311e-07
Position 28847: 5.317094485580517e-07
Position 87: 4.704366185136765e-07
Position 28729: 4.3807763945559e-07
Position 3226: 3.7568246963353135e-07
Position 3201: 3.681649999458045e-07
Position 3332: 3.495717565320187e-07
Position 14154: 3.231796531932347e-07
Position 300: 2.6144316891461024e-07
Position 248: 1.0764247266801745e-07
Position 164: 5.778315674114977e-08
Position 12898: 5.204734879784053e-08
Position 14317: 3.297468124436318e-08
Position 13261: 2.8857178843858386e-08
Position 272: 2.8813184400607793e-08
Position 259: 9.755605360947387e-09
Position 266: 3.3531445960872062e-09
Position 315: 1.7982554455953354e-09
Position 287: 7.846826496949226e-10
Position 321: 7.090671926778801e-10
Position 54: 6.798010419312477e-10
Position 326: 4.299537854422741e-10
Position 294: 3.185811361376478e-10
Position 84: 5.032480003976189e-11
Position 356: 1.847317450090463e-12
Position 350: 1.2594574436193516e-12
Position 306: 9.765646292817419e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 24883: 0.9976055576122905
Position 28136: 0.9864241983629857
Position 12798: 0.9796961461698326
Position 26492: 0.948348424818217
Position 3258: 0.9364140316603327
Position 26189: 0.9180991686422384
Position 32740: 0.8810094467992982
Position 32923: 0.7863209842805408
Position 31723: 0.7615724303246116
Position 10728: 0.7434090328744107
Position 12651: 0.721668404624474
Position 16657: 0.7084898456402637
Position 32319: 0.6367970139637282
Position 19026: 0.5826792106738058
Position 23599: 0.5086485027855564
Position 25361: 0.4964811071689461
Position 4807: 0.4214205136624765
Position 19180: 0.4194405663515862
Position 22196: 0.3891265798505138
Position 33637: 0.3770886525649459
Position 15206: 0.36985030886484044
Position 17927: 0.36274966245032714
Position 33263: 0.3144671303589062
Position 6086: 0.27945969620487143
Position 6078: 0.27398396902957367
Position 31184: 0.25386775820825935
Position 25330: 0.22882517441070913
Position 31271: 0.18608758509632428
Position 28382: 0.18492632359910724
Position 33683: 0.1752891607630472
Position 25731: 0.17013271003035904
Position 1812: 0.14141025789717618
Position 10680: 0.13721795202587095
Position 4868: 0.1332561055214636
Position 18261: 0.12338674209822548
Position 21381: 0.11959755714834122
Position 8565: 0.10362224371808557
Position 25364: 0.0931590400918898
Position 33416: 0.09097879793780163
Position 32390: 0.07933374835512647
Position 28324: 0.07091092632760104
Position 1583: 0.06265230960979956
Position 1665: 0.05915325124422235
Position 19074: 0.05902126943371177
Position 33362: 0.049684782614820094
Position 5986: 0.04593848758423511
Position 28578: 0.0440517406074694
Position 26973: 0.042108387663140616
Position 24208: 0.04068529455179779
Position 26235: 0.04063742030088713
Position 7720: 0.031239828309764826
Position 8939: 0.03083748738833396
Position 1040: 0.030113555298080144
Position 32359: 0.028085741214200537
Position 31037: 0.027849647571138194
Position 4551: 0.02734747163295118
Position 31209: 0.027222129791200953
Position 4837: 0.0258083092499773
Position 11596: 0.02580007842017291
Position 25232: 0.025346350277620687
Position 32655: 0.024807388281304073
Position 26408: 0.02416187309668224
Position 15253: 0.02371587771327352
Position 18002: 0.02364819344516193
Position 1063: 0.022943785948370092
Position 33594: 0.022475377835239382
Position 31766: 0.021786706550133032
Position 7832: 0.021666362517753012
Position 1084: 0.021058226328197066
Position 32981: 0.02094496795568842
Position 25311: 0.020802279419875457
Position 25626: 0.020666289640999674
Position 3069: 0.020558799584061017
Position 33651: 0.020531592427095537
Position 30934: 0.018167932855387627
Position 26612: 0.017638629477960657
Position 12154: 0.016612712154549895
Position 12824: 0.016225704918862823
Position 26216: 0.015971765294986038
Position 26455: 0.015658520077560335
Position 4883: 0.013924054989306442
Position 33990: 0.013854628996863067
Position 32931: 0.013544026827837107
Position 27995: 0.012574531569793953
Position 1775: 0.012262482100641462
Position 6310: 0.011943547149952476
Position 983: 0.011017398266049914
Position 34019: 0.010919539858272806
Position 31141: 0.01079365502908651
Position 17828: 0.010469728649401648
Position 33942: 0.009923836848111604
Position 12725: 0.009649222654284167
Position 8823: 0.009613050822854793
Position 314: 0.009219920246659649
Position 4609: 0.008948976622687677
Position 32954: 0.0074928045398954405
Position 17874: 0.007317619918147323
Position 5830: 0.007294238250037147
Position 2473: 0.007074097137058381
Position 33855: 0.00663304170593327
Position 26819: 0.006341292401217368
Position 28618: 0.006028432953753621
Position 1630: 0.006000349921143162
Position 5946: 0.005980712217043312
Position 33017: 0.005841190354622333
Position 1368: 0.005345814103986834
Position 4840: 0.005301897679855094
Position 4630: 0.0050320680383428955
Position 25196: 0.004666941158545643
Position 2333: 0.0044674356004993565
Position 25681: 0.004182375839005794
Position 34040: 0.003950842328709029
Position 18966: 0.003917329527823558
Position 31574: 0.003896345284687041
Position 10921: 0.0038391344101953127
Position 32975: 0.0037609956024011212
Position 26462: 0.003693812790957055
Position 3636: 0.003678086889369866
Position 17965: 0.003675884053857743
Position 33223: 0.003608047184629418
Position 3459: 0.003588231100031586
Position 27604: 0.0035819650352001617
Position 1506: 0.0035757055762375093
Position 25917: 0.0033749949620022674
Position 1857: 0.0033032052377265564
Position 3130: 0.0032706605965291346
Position 21730: 0.0030926986104977882
Position 13612: 0.003081478530195211
Position 28480: 0.003033260404691175
Position 13193: 0.0027964617140098253
Position 3032: 0.002712743879472508
Position 503: 0.0026945670012671202
Position 1190: 0.0025537739276600612
Position 27003: 0.002409099573800298
Position 1674: 0.0023491751149564057
Position 17172: 0.0022084608999097094
Position 27846: 0.002183242466409185
Position 2950: 0.002096150429925649
Position 2822: 0.0020885724288276348
Position 28625: 0.001995766053084652
Position 1519: 0.0018510924865046136
Position 26620: 0.0018104265923586309
Position 26119: 0.0018086027903058011
Position 399: 0.0016430436303050795
Position 1488: 0.0016215742055438703
Position 5800: 0.0015871662081042303
Position 34078: 0.0015097172800839654
Position 32935: 0.0014980307832844447
Position 27915: 0.0014850007365407956
Position 2964: 0.0014320890450517166
Position 1702: 0.001274383382663823
Position 3547: 0.0011969252649668754
Position 27089: 0.001185504507802753
Position 27450: 0.0011812195155310437
Position 33283: 0.0011141130046697248
Position 991: 0.001112983658047336
Position 2234: 0.0010953405485916205
Position 1378: 0.001073064568225314
Position 26904: 0.001070032657215824
Position 539: 0.0010676108278869117
Position 33269: 0.0010659732976168767
Position 2552: 0.0010459576816968024
Position 13620: 0.0009678667283873389
Position 13171: 0.0009627474596525649
Position 1456: 0.0009507777081246017
Position 4638: 0.0009334384389891381
Position 31589: 0.0009327727302878073
Position 27301: 0.0008926286988704025
Position 515: 0.00085935525570241
Position 1828: 0.0008149625125190183
Position 2209: 0.0007754786574365536
Position 756: 0.0007587413289012163
Position 25111: 0.000723394700502109
Position 4462: 0.0006777930120384248
Position 27516: 0.0006637213257398762
Position 33164: 0.0006582438927322605
Position 1562: 0.0006531329127827133
Position 33085: 0.0006529883855268736
Position 1588: 0.0006059621892389765
Position 2058: 0.0005961418557411401
Position 28098: 0.0005956413210024134
Position 27453: 0.000592273950790281
Position 4718: 0.0005744588811595786
Position 33399: 0.0005422968994440419
Position 29542: 0.0004692575728085638
Position 13123: 0.00045301570344294785
Position 326: 0.0004164904329266427
Position 1526: 0.0003744999155479299
Position 1426: 0.0003690607554440611
Position 2675: 0.0003657930311023039
Position 2025: 0.0003246234725586767
Position 1889: 0.0003046525352403472
Position 3573: 0.00029694923231657263
Position 1783: 0.0002863531019734442
Position 26085: 0.00028120027288578505
Position 17153: 0.00020365769675620573
Position 1475: 0.00019767254515527251
Position 562: 0.00017050703508717684
Position 545: 0.00015529541700213333
Position 29097: 0.00015180916155310025
Position 533: 0.0001448728862075242
Position 1000: 0.00014135300222805456
Position 27644: 0.0001195715388779266
Position 3683: 0.00011651583410066177
Position 32826: 0.00011482765080460524
Position 33199: 9.593676462591019e-05
Position 28400: 9.29290998124512e-05
Position 28293: 9.289518496038583e-05
Position 3298: 8.410928407199674e-05
Position 28285: 6.29991322594674e-05
Position 28757: 6.09046766916886e-05
Position 5773: 5.376470713355711e-05
Position 27970: 4.700072580975999e-05
Position 28307: 4.564906356277477e-05
Position 5848: 3.6368945030753354e-05
Position 5213: 3.353064419278774e-05
Position 14732: 2.6247943720261643e-05
Position 5092: 2.390788314462242e-05
Position 5661: 2.3570609573645537e-05
Position 13034: 2.2870156083357268e-05
Position 1134: 2.2311414927947914e-05
Position 14816: 2.131059819922183e-05
Position 28335: 1.994130756461554e-05
Position 14747: 1.794619509611562e-05
Position 26376: 1.6951995719614604e-05
Position 28397: 1.6302271387071782e-05
Position 1315: 1.610240856497392e-05
Position 1065: 1.3261702715463127e-05
Position 14507: 1.3082805112699472e-05
Position 423: 1.304830861744107e-05
Position 27936: 1.2222164830707706e-05
Position 28329: 1.2095459653793594e-05
Position 419: 9.81579522286302e-06
Position 28361: 9.315183011825426e-06
Position 453: 7.512805980714133e-06
Position 1177: 7.150003350575404e-06
Position 12990: 6.7783671913101795e-06
Position 26721: 6.643400621056342e-06
Position 1088: 5.928651731408239e-06
Position 1095: 5.701302080451913e-06
Position 12968: 5.0947533215836035e-06
Position 743: 4.198219085136216e-06
Position 575: 4.160644098790029e-06
Position 5616: 3.945600577362458e-06
Position 704: 3.93216730178022e-06
Position 965: 3.91017578685472e-06
