Gene = Map11
index = 659
Annotated 5SS: [ 573  928 1148 1337 1581 1825 2193 2442 3160 3481]
Annotated 3SS: [ 831 1017 1249 1459 1676 2109 2277 3004 3286 3599]
SMsplice 5SS: [ 245  928 1148 1337 1581 1825 2193 2442 3160 3481]
SMsplice 3SS: [ 764 1017 1249 1459 1676 2109 2277 3004 3286 3599]
top_k =  500
Partition function (log Z): 11.04925774299158

Sorted 5' Splice Sites (High to Low Probability):
Position 3481: 0.9798527523811489
Position 2193: 0.978705084100098
Position 928: 0.9736486062417979
Position 1148: 0.9485908537539329
Position 1581: 0.9223179460200954
Position 3160: 0.8374896503416168
Position 1337: 0.8089095055290042
Position 245: 0.6246631938439573
Position 2442: 0.5860041773407616
Position 1825: 0.5507758296971353
Position 3716: 0.33583777761580846
Position 573: 0.21737693029455857
Position 1796: 0.18370062752606242
Position 440: 0.09522253376581516
Position 1389: 0.09520796821910801
Position 2620: 0.08702276754940598
Position 2405: 0.05463991726139997
Position 1398: 0.045133018776818454
Position 607: 0.026445799410676797
Position 414: 0.01899670221898553
Position 3176: 0.017083155559133034
Position 1873: 0.014552075688822321
Position 2328: 0.013779495100739387
Position 9: 0.009999337019936357
Position 1877: 0.007108077653107311
Position 1586: 0.006840112290714129
Position 502: 0.006369576246441405
Position 3884: 0.005020038634021081
Position 39: 0.004939010371032149
Position 109: 0.004593577778516245
Position 2197: 0.004340446873279081
Position 3967: 0.003562516117341
Position 4144: 0.0032354978477467764
Position 1404: 0.0026946597418218213
Position 1833: 0.0020757541822626906
Position 735: 0.0020229644252521663
Position 306: 0.0020051828766439943
Position 3209: 0.001981938036695682
Position 587: 0.0019232747291710898
Position 188: 0.0019215654016716895
Position 3184: 0.0017820089490662
Position 661: 0.0016300481316411028
Position 133: 0.0015861936623722227
Position 275: 0.0014689046869486217
Position 1978: 0.001256770839475639
Position 1847: 0.0010730328557424236
Position 291: 0.0008854452217849951
Position 1415: 0.0008675676187229995
Position 3750: 0.0007251950269022426
Position 2507: 0.0006999901896136281
Position 1384: 0.0006850639507661177
Position 3465: 0.0006265684366266591
Position 140: 0.0005468789656428314
Position 3722: 0.0004957299365007366
Position 514: 0.0003228710716362232
Position 4138: 0.00029094412671334756
Position 1859: 0.0002876316125424558
Position 1994: 0.00026929676259539404
Position 79: 0.0002387931920900242
Position 327: 0.00023508861259659666
Position 1184: 0.00022771863439638733
Position 2548: 0.00022279262661078665
Position 71: 0.0002063600006732555
Position 167: 0.00020195209936250003
Position 2414: 0.00019501524611675218
Position 3940: 0.0001922252057515836
Position 1567: 0.00019098457385976163
Position 1576: 0.00018686793696199558
Position 2246: 0.00017767633241338096
Position 1617: 0.0001603539534124595
Position 2446: 0.00015622636432952887
Position 2524: 0.00015368730866753512
Position 1045: 0.00014979886275237803
Position 2416: 0.00014976978719747993
Position 3811: 0.00013467636516355531
Position 3171: 0.00013045787352323638
Position 2579: 0.00012734817732985894
Position 3733: 0.0001235621440291304
Position 3727: 0.0001181334810506287
Position 506: 0.00011416687758275777
Position 1327: 0.00011382610350158816
Position 1393: 0.00010219459808806611
Position 1835: 9.328954756950285e-05
Position 148: 9.179248748836815e-05
Position 2645: 8.801238026491021e-05
Position 1558: 8.204365306439606e-05
Position 1882: 7.271483480631187e-05
Position 853: 7.270719476189917e-05
Position 1911: 7.10853601833223e-05
Position 1196: 6.358368446184273e-05
Position 688: 6.304183478072849e-05
Position 3404: 5.644979748763984e-05
Position 1868: 5.5015243299816045e-05
Position 3951: 5.2939848393087325e-05
Position 3758: 4.907285925098138e-05
Position 201: 4.7152886539491414e-05
Position 114: 4.6660712034895635e-05
Position 868: 4.6403252419768135e-05
Position 769: 4.5398736114700494e-05
Position 855: 3.879929698236785e-05
Position 3392: 3.825248866116734e-05
Position 1060: 3.738419671072675e-05
Position 1249: 3.3003787877002066e-05
Position 41: 2.9755094013472008e-05
Position 886: 2.7499400614047353e-05
Position 683: 2.27242121808485e-05
Position 13: 2.2292143588520288e-05
Position 1118: 2.2192326708470773e-05
Position 1217: 1.932828197383193e-05
Position 756: 1.53602720753195e-05
Position 3529: 1.0561637690822721e-05
Position 1306: 1.0543385502763076e-05
Position 3432: 9.997255118522126e-06
Position 3384: 9.6552460898124e-06
Position 22: 9.642664704342332e-06
Position 43: 8.578568014099324e-06
Position 1206: 6.535208376239372e-06
Position 996: 6.519378735993753e-06
Position 339: 6.342320861016744e-06
Position 3361: 5.704345164414501e-06
