Gene = Ecsit
index = 357
Annotated 5SS: [   82  1416  7291  9211 10848 11756 12013 12457]
Annotated 3SS: [ 1229  7172  8792 10623 11697 11863 12350 12857]
SMsplice 5SS: [   82  9211 11756 12457]
SMsplice 3SS: [ 9110 11650 12350 12857]
top_k =  500
Partition function (log Z): -2.054681989197972

Sorted 5' Splice Sites (High to Low Probability):
Position 9211: 0.9716662808250026
Position 11756: 0.9430280301697589
Position 82: 0.9072389653450287
Position 12457: 0.7670059055232528
Position 1416: 0.6263874005924327
Position 12013: 0.5279157929415946
Position 10848: 0.48403627071660105
Position 736: 0.2984853235108108
Position 7291: 0.24425117615215608
Position 11138: 0.08274538367057743
Position 90: 0.07693483471104733
Position 10833: 0.024900815050837695
Position 11479: 0.023918127114712574
Position 12638: 0.018228301210592282
Position 11752: 0.016959996316842307
Position 3960: 0.015379311828237287
Position 11193: 0.013423335386895063
Position 270: 0.012637610924744499
Position 3617: 0.011129340871869045
Position 12467: 0.01077991622158931
Position 86: 0.008726667607900251
Position 11042: 0.00542885368546803
Position 11475: 0.005268972838695955
Position 1143: 0.004966446379796011
Position 556: 0.0022927101696688917
Position 12689: 0.002166331450261007
Position 981: 0.0020323081670822305
Position 243: 0.0017151056137008412
Position 12700: 0.0016718979624018155
Position 10446: 0.0012899081385321777
Position 12974: 0.0012855493479473836
Position 10295: 0.0012640782409417365
Position 754: 0.001253722242562047
Position 848: 0.0012066813860975556
Position 9426: 0.0008442899932104336
Position 455: 0.0007766745743131276
Position 1151: 0.0007682202539620939
Position 66: 0.0007247888936482968
Position 1080: 0.0005802358640425489
Position 1040: 0.000476086229811889
Position 405: 0.00019808770508057937
Position 3413: 0.0001646708443991871
Position 990: 0.0001290835525896393
Position 1048: 0.00011635001702236396
Position 153: 7.294170958075574e-05
Position 604: 6.623160529174434e-05
Position 740: 6.612078665005026e-05
Position 933: 6.307741957139293e-05
Position 108: 2.4723827298388338e-05
Position 94: 9.341843112777157e-06
Position 202: 8.989800971810794e-06
Position 215: 6.855274977232453e-06
Position 101: 3.7481791894716857e-06
Position 46: 3.4273762793962594e-06
Position 231: 3.401314061050248e-06
Position 191: 2.1223956463858484e-06
Position 5: 1.0635694643598059e-06
Position 12541: 7.021990194931809e-07
Position 136: 8.012901406061752e-08
Position 38: 7.965443818275983e-08
Position 120: 7.188021953883807e-09
Position 20: 4.717681865750784e-09
Position 317: 4.531651303066603e-09
Position 274: 2.5964237413234155e-09
Position 313: 1.733853925778078e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9110: 0.9528332376056506
Position 12857: 0.7017375793702753
Position 12350: 0.553941998674557
Position 11650: 0.524884801791147
Position 11697: 0.4574676219672961
Position 11863: 0.42470019655807933
Position 1229: 0.3624825128538446
Position 12346: 0.2079839130865902
Position 7172: 0.19424566587634448
Position 10664: 0.19392608105811937
Position 10623: 0.19006350322741852
Position 12587: 0.13938734046842363
Position 1319: 0.12157674661664597
Position 429: 0.105731532945957
Position 11834: 0.08102614395631456
Position 1281: 0.07855357384209623
Position 10927: 0.0676603338622763
Position 10772: 0.05549786138751719
Position 660: 0.05346052672502646
Position 641: 0.05161030390504378
Position 7110: 0.05000551027581158
Position 12395: 0.04950806899221742
Position 11844: 0.048817996333963706
Position 604: 0.04190601274614717
Position 10956: 0.034549591110866334
Position 10733: 0.03350341637457855
Position 11336: 0.026677222668355868
Position 12964: 0.026677001436641215
Position 10636: 0.0216952114492732
Position 1354: 0.019497026565481832
Position 8792: 0.018235230168470475
Position 1173: 0.01719880379571778
Position 1233: 0.01710154413072079
Position 12990: 0.014934010105288897
Position 266: 0.013265423023266427
Position 3777: 0.012835135784741191
Position 10647: 0.010235328575636976
Position 13047: 0.008949353818713706
Position 12539: 0.008947050886408075
Position 1034: 0.0069800175923835014
Position 3505: 0.006664590980410914
Position 617: 0.006182002460037038
Position 698: 0.005823814503558807
Position 147: 0.005536407212083987
Position 12784: 0.005517478535225455
Position 590: 0.00542044411384122
Position 12515: 0.005165153162742459
Position 220: 0.004833420358231217
Position 12863: 0.004583798424407221
Position 10602: 0.004085900176465297
Position 1129: 0.004000376304133914
Position 325: 0.003932272303144634
Position 469: 0.003562298441579231
Position 495: 0.003418636062913841
Position 282: 0.0025716439400855426
Position 11316: 0.0025209833346338806
Position 12907: 0.0024518140736263625
Position 12418: 0.0023780012388102964
Position 12739: 0.002336346939287875
Position 189: 0.002221033086608125
Position 3490: 0.0021099081139034814
Position 1298: 0.0020685642238048754
Position 10207: 0.0020300182159762254
Position 3412: 0.00200782419491688
Position 12607: 0.0019464962840026053
Position 1022: 0.0017249867062571758
Position 11096: 0.0016582004464976926
Position 525: 0.0014363801659679268
Position 3676: 0.0014096415712255908
Position 9320: 0.0013018933256297228
Position 3591: 0.0012955382528216665
Position 12590: 0.0011846208003398995
Position 11871: 0.0011228013721059698
Position 12940: 0.0011200244349413848
Position 790: 0.001115110682277262
Position 11915: 0.0010986444000780262
Position 410: 0.0010592359050687976
Position 11961: 0.0010083998912205176
Position 12172: 0.0009654676386296829
Position 12398: 0.0009432502711901485
Position 12012: 0.0009259058772948994
Position 11984: 0.0008831973926165545
Position 13057: 0.0008060833036647006
