Gene = Tyw1
index = 1155
Annotated 5SS: [  159  2020  5907 10050 11055 12413 17709 21016 24799 30327 31928 39767
 43005 68675 78379]
Annotated 3SS: [ 1897  5783  9947 10859 12130 17585 20897 24745 30207 31817 39588 42868
 68563 78210 83583]
SMsplice 5SS: [  159  2020 10050 12339 14249 17709 18166 21016 30327 31928 39767 43005
 47754 49789 55450 60556 68675 78379]
SMsplice 3SS: [ 1897  9947 12130 14128 17585 18043 20897 30207 31817 39588 42868 47642
 49596 55354 60446 68563 78210 83583]
top_k =  500
Partition function (log Z): 15.539134516593982

Sorted 5' Splice Sites (High to Low Probability):
Position 60556: 0.9999999981922821
Position 68675: 0.999999998192282
Position 43005: 0.999931561760674
Position 17709: 0.996563767033727
Position 78379: 0.9925186985101933
Position 31928: 0.9909852742534412
Position 24799: 0.9887293436347739
Position 10050: 0.9875450465706046
Position 39767: 0.9806072388144186
Position 30327: 0.9672678269714565
Position 47754: 0.9016267640657017
Position 159: 0.8934531612071984
Position 2020: 0.8678716043897098
Position 21016: 0.8584114736521352
Position 18166: 0.8302216738157702
Position 14249: 0.8207652254358255
Position 49789: 0.7583404009114774
Position 33930: 0.730444629297236
Position 52230: 0.5807964983426258
Position 72347: 0.533218264684302
Position 12339: 0.47762531354777066
Position 12413: 0.43538922156667315
Position 11066: 0.4216760365836646
Position 11055: 0.4076822750051953
Position 46396: 0.3629899145439981
Position 53560: 0.35266683601815585
Position 24077: 0.32654373039680956
Position 40791: 0.32629738662981356
Position 5907: 0.3108213862882282
Position 34495: 0.29485764364196976
Position 42176: 0.2890710672107629
Position 63811: 0.25623453444247
Position 51958: 0.23795134941923857
Position 3901: 0.22625077777722966
Position 44817: 0.22275490717409085
Position 51936: 0.1698920017504189
Position 32116: 0.16607005108995943
Position 4899: 0.1550833603126933
Position 17043: 0.14505479190528028
Position 32165: 0.14489812147075304
Position 80275: 0.1439389439644379
Position 32658: 0.14212293288321715
Position 2176: 0.13860402531507796
Position 43974: 0.13340721499443164
Position 32192: 0.12448617364343499
Position 20242: 0.11154508729617285
Position 76071: 0.11082346987643492
Position 71648: 0.09829640521028617
Position 80033: 0.09548258187277095
Position 33075: 0.09512936036522124
Position 31542: 0.08491019357761673
Position 42: 0.0773576564261577
Position 23784: 0.07431602589492792
Position 31717: 0.06249073059996074
Position 15279: 0.06091675940369039
Position 71616: 0.0600949016319752
Position 42289: 0.058889125746764186
Position 83649: 0.057623589142612966
Position 42314: 0.05713767758410049
Position 6222: 0.05661198316840704
Position 19237: 0.05347820411288139
Position 15968: 0.0532779602293755
Position 14421: 0.050613344331107334
Position 71627: 0.048419649693593574
Position 50006: 0.04231337872004435
Position 6178: 0.041215976134117045
Position 41291: 0.04078020073767786
Position 4361: 0.03691996669496662
Position 4925: 0.03642982944369312
Position 15275: 0.035249052165781926
Position 40844: 0.034148167143969746
Position 14260: 0.03367695269802975
Position 73473: 0.033416339732952285
Position 6197: 0.03248803043597389
Position 13173: 0.03218598489247153
Position 3088: 0.029473345430630436
Position 4893: 0.029202859530922734
Position 15731: 0.028111890255448562
Position 41552: 0.02718146109200969
Position 75763: 0.02695350618182221
Position 5624: 0.02370315695729245
Position 80507: 0.0235705985554074
Position 42084: 0.02266707123938373
Position 41146: 0.021755935618570716
Position 42146: 0.021742867590305734
Position 33501: 0.02047933166594037
Position 16320: 0.019012051561981463
Position 4172: 0.018417610010686297
Position 75558: 0.018408195402750255
Position 20110: 0.016557081806574732
Position 20020: 0.016390742987447835
Position 6448: 0.014803904673751487
Position 11783: 0.01459985290475066
Position 15270: 0.014097426801810963
Position 32074: 0.013563355183088216
Position 11686: 0.01250557499534497
Position 50841: 0.012458332865707338
Position 229: 0.011333486149886971
Position 33199: 0.011069865248472779
Position 12265: 0.011030022041173931
Position 69396: 0.010682707847296715
Position 84015: 0.010332692665439876
Position 53020: 0.01024839803619429
Position 7791: 0.009953319219804108
Position 53308: 0.009889641080489526
Position 20175: 0.009326924241359735
Position 40017: 0.008600911270842544
Position 527: 0.008111312336740763
Position 44229: 0.007811890917492401
Position 33496: 0.007789045837189895
Position 19405: 0.00760141565713801
Position 32530: 0.007366262433065526
Position 32748: 0.007365701234299267
Position 9916: 0.007210192264245068
Position 14221: 0.00715291963928179
Position 5980: 0.0070004784936663214
Position 19815: 0.006953164923706616
Position 11059: 0.006853333671074663
Position 2163: 0.006254853457214549
Position 10946: 0.006211313441821416
Position 80688: 0.005893390734884813
Position 2680: 0.005771949103638452
Position 69076: 0.005740465082583834
Position 15543: 0.005720938364950771
Position 83676: 0.005655841058163675
Position 80286: 0.005315587619287633
Position 43978: 0.004308442154323492
Position 33619: 0.004294446042937146
Position 13672: 0.00420313010966687
Position 265: 0.004167871465310926
Position 15641: 0.004119631401450876
Position 32182: 0.004000768780654304
Position 44222: 0.0037805500859259236
Position 78945: 0.0036403149058873434
Position 13562: 0.003620259700325678
Position 13280: 0.00350811308709333
Position 44188: 0.0034714186588212965
Position 3448: 0.0034279276055989827
Position 41614: 0.003372167386489346
Position 32498: 0.0032469510876941836
Position 78860: 0.0031681865242223777
Position 80670: 0.0027228101572359244
Position 79067: 0.0026769784986418257
Position 354: 0.002402528691850879
Position 5575: 0.0023771401279399783
Position 5009: 0.002255516758408672
Position 39661: 0.0022472097882655345
Position 33299: 0.00214371629718932
Position 70503: 0.0019913847797759787
Position 12212: 0.0019627513611516975
Position 83956: 0.0019608939501401823
Position 3883: 0.0019097418730696363
Position 78172: 0.0018871909187992218
Position 83857: 0.001846249555766223
Position 78624: 0.0018133323437980928
Position 13424: 0.001612421328262132
Position 76: 0.0014447991406524375
Position 10054: 0.0014417116749502613
Position 6034: 0.001432745077979288
Position 72664: 0.0014027158849868404
Position 79267: 0.001387778922782003
Position 1352: 0.0012274453547934357
Position 14156: 0.0011806435555811396
Position 124: 0.001166794019358557
Position 78296: 0.001153492202375417
Position 2320: 0.0010018416664208623
Position 83712: 0.0009994288491509064
Position 17771: 0.0009797524648209697
Position 4200: 0.0009232682327909589
Position 12337: 0.0009031610040277167
Position 1379: 0.0008029350510441383
Position 17782: 0.0007943469082918911
Position 3660: 0.0006858581937136187
Position 2169: 0.0005500936034772202
Position 252: 0.0005365461300862229
Position 13600: 0.0004848242199665867
Position 34015: 0.0004670154985278261
Position 83993: 0.0004539424906668027
Position 645: 0.0004312812971167544
Position 4671: 0.00042662099417505603
Position 10296: 0.00035607404602328626
Position 18275: 0.000354004826419692
Position 32261: 0.0003281851292042641
Position 31920: 0.0002979607693719548
Position 32810: 0.0002948240948640781
Position 179: 0.00029036861602102574
Position 1369: 0.00027305120005170677
Position 93: 0.0002695497077626594
Position 1864: 0.0002580478955116438
Position 2033: 0.0002287505381776303
Position 17735: 0.00022800716680709511
Position 4580: 0.0002261479474597574
Position 134: 0.00019940980553615015
Position 32256: 0.00019183698773879516
Position 850: 0.00019003151213886033
Position 1950: 0.00017505513531766674
Position 32237: 0.00017319662685224494
Position 598: 0.00016915109615964785
Position 32606: 0.00016834621035255579
Position 4099: 0.0001573390428421172
Position 31977: 0.00014097822939206577
Position 17694: 0.000129328341814515
Position 32287: 0.00012761814060014546
Position 244: 0.00012624759294441718
Position 32629: 0.0001232654807850094
Position 325: 0.00011785563678308286
Position 18327: 0.0001172096579806844
Position 17664: 0.00011005970283137724
Position 1281: 8.792173750165306e-05
Position 18435: 8.745775864667665e-05
Position 32078: 7.064116482192502e-05
Position 1560: 6.77995720695941e-05
Position 3134: 6.696330862094507e-05
Position 1898: 6.002779378264202e-05
Position 32518: 4.8711957580353446e-05
Position 18052: 4.404306849429883e-05
Position 2099: 3.906591422820087e-05
Position 2201: 3.574309138778311e-05
Position 2199: 3.520068780433297e-05
Position 32647: 3.4404938370137085e-05
Position 70204: 3.2875735693322275e-05
Position 32586: 3.0087123285267197e-05
Position 3330: 2.5234267534273397e-05
Position 2298: 1.9220055589013595e-05
Position 2861: 1.86684999811861e-05
Position 18317: 1.561826212657746e-05
Position 1999: 1.1999102654455176e-05
Position 1997: 1.0680862162880567e-05
Position 18800: 8.512847590267059e-06
Position 32252: 4.232120408421697e-06
Position 163: 4.749445576286084e-07
Position 116: 4.192839530411693e-07
Position 694: 2.992748370143694e-07
Position 881: 2.811141026949143e-07
Position 70: 1.5772855318121885e-07
Position 18: 1.4752119366621262e-07
Position 100: 9.302497318195169e-08
Position 246: 8.184590455483282e-08
Position 334: 2.4391860337650602e-08
Position 518: 1.9965142249048253e-08
Position 298: 1.368381906545226e-08
Position 673: 6.972523909256102e-09
Position 256: 5.05066752009276e-09
Position 809: 3.2201212330064183e-09
Position 628: 2.4133721366924947e-09
Position 490: 1.2010706502617029e-09
Position 409: 1.1411779350107924e-09
Position 384: 6.313827252164757e-10
Position 318: 5.818896267426827e-10
Position 421: 3.9081831341489084e-10
Position 433: 2.3347063501339584e-10
Position 493: 2.1738707108513734e-10
Position 393: 1.1419126484069735e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 68563: 0.9999999981922819
Position 60446: 0.9999999981922814
Position 17585: 0.9988052616182911
Position 31817: 0.9907086917645469
Position 24745: 0.9887293436347728
Position 39588: 0.9828544486026837
Position 30207: 0.9672678269714557
Position 42868: 0.9660068921288886
Position 9947: 0.9632406833319762
Position 83583: 0.9596912955653842
Position 78210: 0.9563043253345666
Position 12130: 0.9090850068644354
Position 47642: 0.8995955540141692
Position 14128: 0.8661315710996902
Position 18043: 0.790727066504986
Position 20897: 0.7540463357315345
Position 33823: 0.7309116447957644
Position 1897: 0.6875726391263494
Position 52104: 0.5621245765316508
Position 49596: 0.5187362218196
Position 42022: 0.4495078093713166
Position 32057: 0.3951739838640896
Position 51772: 0.3727776997960102
Position 10920: 0.36105505978884905
Position 53510: 0.3526668360181557
Position 46285: 0.3466922348592716
Position 10859: 0.31006783746849714
Position 72174: 0.2657339175008675
Position 63634: 0.25623453444247
Position 34368: 0.2458718496959824
Position 3808: 0.23609983238081245
Position 5783: 0.23111057750245217
Position 4756: 0.22035682055881872
Position 72209: 0.21339139142155708
Position 49680: 0.21039393360493247
Position 44659: 0.20216592009479292
Position 40680: 0.1999266338502479
Position 23972: 0.16694196013150064
Position 23944: 0.15960177026530908
Position 10844: 0.1508157866028659
Position 71528: 0.14974792047392646
Position 32401: 0.1311673844903191
Position 43832: 0.1307713335039794
Position 6061: 0.1302272879883744
Position 40579: 0.12467265281773915
Position 1949: 0.11571112136481408
Position 2083: 0.10012060202474207
Position 32937: 0.09659211236673285
Position 75688: 0.0953989402427803
Position 20861: 0.09358054019592765
Position 16865: 0.07340981917087797
Position 15171: 0.06475201670396052
Position 31372: 0.0641214779811021
Position 31607: 0.06333904543815107
Position 41092: 0.061799986646749946
Position 80112: 0.06151665139907539
Position 19187: 0.057639315085814186
Position 32012: 0.05644526654630479
Position 1778: 0.05609557214364677
Position 72138: 0.05409295576187764
Position 20109: 0.05395319840922534
Position 15864: 0.05327796022937548
Position 5843: 0.05104414390161504
Position 71557: 0.04976318108862244
Position 80148: 0.04965738556534638
Position 84161: 0.04594159725315955
Position 16845: 0.04502004064622567
Position 2110: 0.04147482259132266
Position 49914: 0.04144730487278138
Position 80187: 0.040300235145947584
Position 34188: 0.03972372011174753
Position 78105: 0.03935838085328176
Position 23698: 0.0384421685767689
Position 23687: 0.03587385731815897
Position 40747: 0.035846267105796574
Position 20090: 0.033734848420172825
Position 20043: 0.03370469067590462
Position 73303: 0.03341633973295225
Position 9801: 0.033312341223846735
Position 12978: 0.03262206810409732
