Gene = 2310046K23Rik
index = 35
Annotated 5SS: [38]
Annotated 3SS: [1367]
SMsplice 5SS: [38]
SMsplice 3SS: [1367]
top_k =  500
Partition function (log Z): -9.210015829044847

Sorted 5' Splice Sites (High to Low Probability):
Position 38: 0.924408944188458
Position 107: 0.04222326167677072
Position 52: 0.017365925954253927
Position 1570: 0.007624205845724509
Position 281: 0.007278173781382591
Position 479: 0.006956846513487333
Position 1098: 0.006455113083878334
Position 694: 0.006083544236954586
Position 1708: 0.002327500935987913
Position 344: 0.001179034535213273
Position 1106: 0.0010533295160121646
Position 805: 0.0009817834107293717
Position 893: 0.0009615781968907114
Position 1694: 0.0008806892914351779
Position 123: 0.0006247973456702061
Position 1443: 0.0004110909819576814
Position 636: 0.00036741118413047714
Position 81: 0.00027943227701329314
Position 567: 0.00023795069144582162
Position 258: 0.00020302877678855387
Position 256: 0.0002029840792842766
Position 840: 0.00020203390806315045
Position 101: 0.00012047238952377038
Position 1482: 6.26780194526225e-05
Position 1641: 5.784099712934631e-05
Position 611: 5.084675794320018e-05
Position 603: 4.51938614036734e-05
Position 197: 4.150331253177635e-05
Position 291: 1.45900637195395e-06
Position 86: 1.1078795850102849e-06
Position 316: 8.770654452836263e-07
Position 120: 7.158337270145621e-07
Position 42: 5.813465380741941e-07
Position 846: 4.7120968305558353e-07
Position 878: 3.578214409212038e-07
Position 485: 2.4505471711070615e-07
Position 521: 1.088825814170585e-07
Position 862: 9.141946464300421e-08
Position 1090: 8.649020355575316e-08
Position 796: 8.5264875033667e-08
Position 1445: 7.419888917074148e-08
Position 283: 5.3736558240441874e-08
Position 178: 5.3350175968046146e-08
Position 714: 3.713759455330661e-08
Position 347: 3.231349487276349e-08
Position 490: 1.897024895860225e-08
Position 23: 1.7063225773151866e-08
Position 155: 1.3973757539381815e-08
Position 141: 2.0486393400469636e-09
Position 529: 7.216870925286142e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1367: 0.5576164784085744
Position 1048: 0.06604909209955345
Position 178: 0.0417508922518341
Position 782: 0.037447590091279875
Position 1560: 0.031091989635369247
Position 1518: 0.02497067235872586
Position 1497: 0.02359966164799482
Position 1536: 0.020859413235234478
Position 1479: 0.017199930261307197
Position 1557: 0.015945907167743606
Position 631: 0.015086611316398409
Position 1458: 0.013688798095346049
Position 1936: 0.012427601433323464
Position 1521: 0.012337758704506612
Position 1843: 0.01221222476570367
Position 1590: 0.010729550925446885
Position 1440: 0.010644804664305205
Position 1539: 0.009018673416137225
Position 1620: 0.008534787111854408
Position 1443: 0.0075430385057414975
Position 197: 0.007363871792874384
Position 1482: 0.006533162027148308
Position 1846: 0.005280770461417367
Position 266: 0.005201548546975584
Position 1392: 0.00500782158233661
Position 1617: 0.005001266338077065
Position 493: 0.004959618896680707
Position 1771: 0.004533910859624501
Position 1737: 0.003373882557931102
Position 1712: 0.003245728755415435
Position 678: 0.0029164683849529608
Position 294: 0.0026357128461911147
Position 1419: 0.0022990753391808716
Position 1313: 0.0019826992629973007
Position 810: 0.00175062544423657
Position 1976: 0.0016167986231584081
Position 106: 0.0015406003698563771
Position 478: 0.0014824693167297498
Position 1422: 0.0013424649410880788
Position 1599: 0.0011824813099051345
Position 1869: 0.0009627200612837335
Position 791: 0.0008663817772928981
Position 389: 0.0008143421745460055
Position 370: 0.0008021992730525471
Position 1829: 0.0007623439486598996
Position 1332: 0.0004966459157975248
Position 565: 0.0004928691752940291
Position 127: 0.0004307631085536627
Position 256: 0.0004165149240743228
Position 211: 0.00039976709736918724
Position 1652: 0.00031433093108607644
Position 1596: 0.00030441033219088566
Position 357: 0.000263102974725682
Position 1052: 0.00025014422532267376
Position 1852: 0.000234128394936272
Position 752: 0.00023323669907277412
Position 726: 0.00020192392536683455
Position 1379: 0.00017931160193839258
Position 1338: 0.00017388178856819953
Position 1949: 0.00017016298985119262
Position 104: 0.00016179018068442148
Position 1569: 0.00014675929126623983
Position 794: 0.0001416155526494174
Position 914: 0.00013795180740242008
Position 302: 0.00011709821306969207
Position 1665: 0.0001164331189958886
Position 323: 9.942417532479876e-05
Position 1626: 9.501345002743477e-05
Position 1578: 6.997549064614098e-05
Position 1389: 6.734881794210584e-05
Position 1395: 6.640235295959716e-05
Position 1566: 6.314528108332248e-05
Position 236: 5.338627903586605e-05
Position 1318: 5.254816775968299e-05
Position 836: 5.0285495056636436e-05
Position 499: 4.869590114452645e-05
Position 415: 4.66416068006998e-05
Position 1102: 4.522121118358515e-05
Position 1602: 4.365399561286607e-05
Position 354: 4.3524982862987455e-05
Position 316: 3.933441923902332e-05
Position 1782: 3.875943592437834e-05
Position 131: 3.81570323971102e-05
Position 242: 3.382519120411727e-05
Position 843: 3.3645301561779895e-05
Position 1796: 3.060450350246479e-05
Position 136: 2.769685626146371e-05
Position 394: 2.6888754580983794e-06
Position 310: 2.345093783540567e-06
Position 337: 1.7182495016092295e-06
Position 374: 1.4270745841520026e-06
Position 328: 2.3789567140715428e-07
Position 313: 1.766037099139557e-07
Position 347: 1.5989616050278654e-07
Position 698: 1.329710612309142e-07
Position 641: 8.319179845969276e-08
Position 239: 6.36769616592953e-08
Position 501: 5.337260076561855e-08
Position 113: 5.219385357683734e-09
Position 422: 4.651680171983422e-09
Position 331: 4.180536160526091e-09
Position 399: 3.3458040602211915e-09
Position 101: 3.1803712774907594e-09
Position 431: 2.8417005462684877e-09
Position 420: 2.255835791939032e-09
Position 221: 1.2856347793753318e-10
