Gene = Slc50a1
index = 983
Annotated 5SS: [ 185  509  744 1521 1898]
Annotated 3SS: [ 430  619 1358 1777 1971]
SMsplice 5SS: [ 509  744 1898]
SMsplice 3SS: [ 619 1777 1971]
top_k =  500
Partition function (log Z): -8.561609014499645

Sorted 5' Splice Sites (High to Low Probability):
Position 509: 0.8053924427374548
Position 1898: 0.6881847763039789
Position 744: 0.5976048143493307
Position 100: 0.49949656320945773
Position 1521: 0.3881321176799761
Position 185: 0.06076950316731731
Position 55: 0.022788893516595302
Position 1644: 0.021142543977809437
Position 1119: 0.018994072724924472
Position 312: 0.018290294049277487
Position 1542: 0.013474714809423454
Position 549: 0.01334525226698928
Position 374: 0.009119336502892771
Position 1030: 0.001357759756404198
Position 1337: 0.0010839510004096017
Position 1635: 0.0009602245463506265
Position 527: 0.0009085017419939459
Position 1224: 0.0008967243690787269
Position 246: 0.0008131016052273234
Position 150: 0.0006983156857582488
Position 170: 0.0006527162030755454
Position 219: 0.0004674678227970318
Position 191: 0.00027459553897884824
Position 142: 0.0002680513759412412
Position 2161: 0.00021392083782475444
Position 193: 0.0001945432577192475
Position 2158: 0.00015780088431310943
Position 120: 0.00015261993136740304
Position 517: 0.00013237288056816603
Position 360: 0.00011549747172420279
Position 13: 0.00010460427813993101
Position 515: 6.948235100902429e-05
Position 504: 6.86941213347172e-05
Position 520: 4.928551044834201e-05
Position 479: 4.147547170722469e-05
Position 465: 3.950046941971574e-05
Position 287: 3.69891549218411e-05
Position 357: 3.309397520329957e-05
Position 637: 6.1037898522257325e-06
Position 684: 5.975764101749761e-06
Position 789: 1.756118140742598e-06
Position 693: 1.6082829950371555e-06
Position 733: 6.775728873173784e-07
Position 645: 1.418769404315708e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 619: 0.5728523670484381
Position 1777: 0.5697789313408211
Position 1971: 0.5107243905972124
Position 430: 0.43340218340539394
Position 1358: 0.34476084981039157
Position 1987: 0.22494356462856518
Position 1376: 0.09550911400638432
Position 1712: 0.05184853504887463
Position 1760: 0.044723634457892264
Position 365: 0.03858714819861898
Position 988: 0.03837999300964577
Position 1735: 0.030867586702577512
Position 442: 0.027190501643307517
Position 1330: 0.01934474477307763
Position 2028: 0.018815761328128656
Position 853: 0.01792678644594158
Position 1271: 0.015356310333445323
Position 587: 0.010693347234552474
Position 2067: 0.00917555347317594
Position 2000: 0.008879234385895132
Position 2249: 0.008443421891686911
Position 2038: 0.007780103906816465
Position 906: 0.007231444799620384
Position 2210: 0.006521907470097579
Position 1186: 0.00590361472894768
Position 682: 0.0058410542965825155
Position 1688: 0.005382333563981263
Position 856: 0.0046929148360586965
Position 584: 0.003681751345906678
Position 1783: 0.003641574621032252
Position 1957: 0.0026792531807505104
Position 2157: 0.0025784072981031034
Position 279: 0.001962928677542102
Position 883: 0.0019034105909031811
Position 1883: 0.0015703176334127178
Position 1084: 0.0011479572915254611
Position 2079: 0.0011275028504486345
Position 2280: 0.0010355162976053887
Position 1954: 0.0009175668849785124
Position 1477: 0.0009029071100926125
Position 2140: 0.0008726524853542067
Position 1807: 0.0006311760309641885
Position 1492: 0.0006297389536263213
Position 1658: 0.0006112692901390179
Position 733: 0.0005658720897544871
Position 821: 0.0005362664826621082
Position 2189: 0.0004997114110696944
Position 1028: 0.0004833368900528272
Position 2044: 0.00038693491979377524
Position 2215: 0.0002971627786366015
Position 701: 0.00021899993524426202
Position 2274: 0.000190770895412303
Position 653: 0.00018330250010994246
Position 452: 0.00017442693821733608
Position 1616: 0.00016910637587586773
Position 215: 0.0001668060074001994
Position 1304: 0.00013972981000972385
Position 1445: 0.00013916569172494042
Position 1664: 0.00012758698042827533
Position 142: 0.0001219243911810275
Position 628: 0.00011436391043803906
Position 796: 8.924262119959538e-05
Position 1457: 7.792365198826091e-05
Position 1307: 7.731839045712626e-05
Position 311: 7.706960080996005e-05
Position 341: 4.2010639169595146e-05
Position 348: 4.141743783781886e-05
Position 385: 3.335302429370678e-05
Position 1019: 3.2316208454989707e-05
Position 189: 2.3698745177472475e-05
Position 538: 1.967730519097413e-05
Position 318: 1.3880977433527217e-05
Position 295: 8.57083490180274e-06
Position 509: 7.879678799499003e-06
Position 191: 6.359371786301361e-06
Position 479: 6.352467134272254e-06
Position 287: 6.096783045908391e-06
Position 454: 2.47552787957363e-06
Position 219: 2.4574387233479683e-06
Position 657: 2.3123243701464016e-06
Position 463: 1.7694038955978547e-06
Position 740: 8.392748495035441e-07
Position 243: 7.634799104882003e-07
Position 544: 4.86878231920364e-07
Position 1128: 4.3876391100400455e-07
Position 233: 3.98719137233262e-07
Position 224: 3.502332644271391e-07
Position 241: 2.176208986403871e-07
Position 323: 1.6599344372037684e-07
Position 966: 1.327866998486248e-07
Position 637: 8.572605930213354e-08
Position 513: 5.99138446579042e-08
Position 567: 1.3206726593845471e-08
Position 555: 1.1870297791957704e-08
Position 126: 1.1928974827573158e-10
Position 86: 3.8093820301346086e-12
Position 110: 2.6083623632063357e-12
