Gene = Ndufb3
index = 737
Annotated 5SS: [ 287 4866]
Annotated 3SS: [4705 9264]
SMsplice 5SS: [ 287 4473 4866]
SMsplice 3SS: [4355 4705 9264]
top_k =  500
Partition function (log Z): -2.4853912055674705

Sorted 5' Splice Sites (High to Low Probability):
Position 4866: 0.9982806906578062
Position 287: 0.7774377106561396
Position 4473: 0.696406941559558
Position 7293: 0.13916279975356227
Position 1345: 0.1224894279021928
Position 242: 0.08659022235963233
Position 271: 0.0849951173221594
Position 3854: 0.06248012482562449
Position 6487: 0.022333985033329895
Position 428: 0.02200529995118113
Position 570: 0.017861060785796298
Position 196: 0.015101681102360584
Position 2769: 0.015033362111990111
Position 955: 0.014728461533713415
Position 8270: 0.01431449766455667
Position 4059: 0.012606004626399317
Position 247: 0.009989785506795069
Position 2975: 0.008760726323799602
Position 1083: 0.00817896890335426
Position 8703: 0.005069269497879429
Position 3980: 0.004053137868046546
Position 6968: 0.003288879473139184
Position 7891: 0.0028343732196414854
Position 8983: 0.002510461899696852
Position 6665: 0.001640756142674688
Position 945: 0.0015193437805275968
Position 229: 0.001490079228085735
Position 1672: 0.001308250773085245
Position 650: 0.0012515925325513506
Position 218: 0.0010835393808446407
Position 6782: 0.0010653567629141107
Position 6910: 0.0010568421701224815
Position 8661: 0.0008908599563985347
Position 4819: 0.0008443656519848032
Position 759: 0.0008265374021788624
Position 7285: 0.0008131606360973282
Position 1375: 0.000773184412142974
Position 1304: 0.00076372063659896
Position 5609: 0.0006903426170516931
Position 5581: 0.0006635712950498585
Position 4355: 0.0006605720605271212
Position 4485: 0.0005892208488569453
Position 90: 0.0005856121350257018
Position 6953: 0.0005677625958033793
Position 7551: 0.00045892225911427963
Position 1394: 0.000437468852786
Position 8632: 0.00043199995567489585
Position 4429: 0.0004286120603947986
Position 222: 0.0004183804396662827
Position 232: 0.00040265428490342454
Position 7897: 0.00038948238347128806
Position 4760: 0.0003613864826531026
Position 8639: 0.0003567346432131999
Position 978: 0.0003490103200194309
Position 159: 0.00029689089235167157
Position 6735: 0.00025341525283920264
Position 7578: 0.00024238898773593372
Position 8161: 0.00024054169450369998
Position 2934: 0.00023620780311099638
Position 8224: 0.00022102100312844017
Position 1165: 0.0002117574189831949
Position 7679: 0.00021111504328464
Position 6982: 0.00020842900906470525
Position 303: 0.00019919451897868474
Position 169: 0.00016629353428517668
Position 3459: 0.00016381230100052086
Position 9320: 0.00016248960030147813
Position 3929: 0.00014841099991581852
Position 528: 0.00012784912544567452
Position 1813: 0.00010783139076632497
Position 2604: 7.250510399365914e-05
Position 259: 5.780644922333842e-05
Position 92: 5.287432980872311e-05
Position 137: 3.582299289509035e-05
Position 481: 1.7179038207420446e-05
Position 261: 1.1189668235919899e-05
Position 13: 1.102535831204029e-05
Position 126: 1.0738887609194697e-05
Position 655: 6.836935271092346e-06
Position 444: 6.533152003023622e-06
Position 282: 5.359167721170569e-06
Position 193: 4.6214820821173985e-06
Position 797: 4.526459863280976e-06
Position 554: 3.905438196974564e-06
Position 463: 2.244148010572096e-06
Position 6669: 1.6861496561704575e-06
Position 43: 1.5924565805412285e-06
Position 5265: 1.5766699156965737e-06
Position 557: 1.572458040741194e-06
Position 625: 1.320346724513464e-06
Position 776: 1.272162623977788e-06
Position 692: 9.265248230362463e-07
Position 500: 4.779626176562269e-07
Position 768: 2.229698672938124e-07
Position 641: 1.740971845418829e-07
Position 684: 4.4440428290033356e-08
Position 5137: 4.230155667773001e-08
Position 5146: 4.149911797397115e-08
Position 140: 3.151180179336462e-08
Position 484: 2.5329073681588525e-08
Position 672: 2.442389160219567e-08
Position 706: 1.6754593722036606e-08
Position 5091: 1.8236923587371644e-10
Position 5114: 3.9028967388935876e-11
Position 356: 1.3273193738368076e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4705: 0.9967774831015211
Position 9264: 0.7036272045099787
Position 4355: 0.6216695805711648
Position 7193: 0.07705952075905344
Position 7526: 0.057957708247767574
Position 4298: 0.05428366363740572
Position 898: 0.0520610454717329
Position 1074: 0.04988786409595556
Position 3679: 0.04800953565910874
Position 8502: 0.04342957199762506
Position 7230: 0.04120892372964642
Position 6910: 0.030064743097681465
Position 1244: 0.02107893155463205
Position 344: 0.020412320722085354
Position 6344: 0.016657872386884078
Position 7678: 0.016372685500781615
Position 6603: 0.015221319377762516
Position 4245: 0.015186153583149538
Position 3765: 0.012538683883827501
Position 3807: 0.011556677922796426
Position 7833: 0.01145567924079719
Position 7142: 0.011307714407510853
Position 6378: 0.010335031892915339
Position 9365: 0.009854372339137434
Position 8542: 0.00959450914972037
Position 9397: 0.009418258505597622
Position 6757: 0.009363161304310598
Position 8072: 0.009026543883648132
Position 7470: 0.008136780815231441
Position 8957: 0.008071718715294154
Position 8845: 0.008068903328974081
Position 8148: 0.007645810271915975
Position 1281: 0.007027213390366226
Position 1113: 0.006336207465905781
Position 4960: 0.0061977569461370684
Position 8425: 0.006001254211224525
Position 6214: 0.005942017831897896
Position 2860: 0.005799622722215421
Position 4359: 0.005614044069302078
Position 9299: 0.005234581589143201
Position 2570: 0.005106788948515383
Position 7168: 0.004310508047587509
Position 8160: 0.0041604904448873025
Position 5013: 0.003910564765409764
Position 8819: 0.0038508238291721274
Position 3919: 0.0036148847548272533
Position 7112: 0.0030997928399937877
Position 2748: 0.0029086372640102567
Position 9002: 0.0029038365849179838
Position 3853: 0.002836955230797281
Position 7035: 0.002827451055210968
Position 7322: 0.0028204122860602115
Position 1226: 0.0028093149782402087
