Gene = Mmab
index = 683
Annotated 5SS: [ 185 1300 5540 6243 7011 7351 7582 8783]
Annotated 3SS: [ 1237  5445  6184  6937  7252  7516  8722 10701]
SMsplice 5SS: [ 185 1300 5540 6243 7355 7582]
SMsplice 3SS: [ 1237  5445  6184  7252  7516 10701]
top_k =  500
Partition function (log Z): 2.103419063735527

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.9747774489778087
Position 1300: 0.9459026589240521
Position 5540: 0.9227770205279768
Position 6243: 0.8321887383692408
Position 7582: 0.7080876867591582
Position 7355: 0.48107667356243033
Position 10978: 0.46422088288072394
Position 7351: 0.2936206646460328
Position 8783: 0.28192143013480014
Position 7642: 0.21869511514874562
Position 8805: 0.1817592932037701
Position 10817: 0.16672361901091418
Position 5682: 0.13354130436214903
Position 1062: 0.10090195352303474
Position 6114: 0.07750618250765381
Position 5562: 0.0619092887427851
Position 11037: 0.045759023900532825
Position 5712: 0.044238357947084805
Position 9669: 0.03549927714220046
Position 12165: 0.03298545941069871
Position 6812: 0.025849742023965266
Position 6046: 0.025111549080049818
Position 42: 0.02324334706066076
Position 4163: 0.02184980922520192
Position 4589: 0.021473052377066804
Position 3161: 0.020256391428973352
Position 4088: 0.01941201129913384
Position 7051: 0.019028159164701075
Position 7011: 0.017663845362853498
Position 3143: 0.01739064569191197
Position 5646: 0.01629874292128077
Position 5268: 0.014610850169709238
Position 4685: 0.014362330529152872
Position 3205: 0.014254958716038504
Position 6596: 0.014138011218060298
Position 9559: 0.011099728241334483
Position 11605: 0.010414907370643503
Position 4770: 0.00977801369895727
Position 9641: 0.009203249897417519
Position 4577: 0.008535746142440627
Position 5666: 0.007690248200286724
Position 1365: 0.007689338949848298
Position 7034: 0.00759941059402006
Position 5245: 0.006839188957208022
Position 347: 0.006733878967282239
Position 7106: 0.006129092975493805
Position 5716: 0.005977567017193874
Position 4106: 0.005808090840374428
Position 4024: 0.005524822236536889
Position 9957: 0.00532288018703513
Position 6342: 0.004677945233236264
Position 993: 0.004526059394485601
Position 12064: 0.0038077761349868773
Position 5241: 0.0036333870576938216
Position 7308: 0.0035958310342093843
Position 9530: 0.003404744806345876
Position 4665: 0.0033275365368620195
Position 9030: 0.002927315287288775
Position 7617: 0.002902186372911049
Position 3684: 0.0028656663360955184
Position 789: 0.002802273715814234
Position 8218: 0.002717965036736707
Position 7363: 0.002602009246791729
Position 7385: 0.0025799164681249223
Position 777: 0.001976700380286508
Position 438: 0.0018047430790631425
Position 9053: 0.001736612296323727
Position 7375: 0.0017241740048190282
Position 10806: 0.001721712625936529
Position 8355: 0.0015362554035159464
Position 5626: 0.0014037979897201407
Position 5728: 0.0013728602433761266
Position 5679: 0.0013549062884940495
Position 12482: 0.001291474168833505
Position 8198: 0.0012750345719086409
Position 8593: 0.001208814579521844
Position 5981: 0.0011789777736059776
Position 8322: 0.001169533812295178
Position 1577: 0.0011565346923382617
Position 1505: 0.001154824740803951
Position 4705: 0.0011455288389173013
Position 8369: 0.0010984331420161911
Position 7469: 0.0010791038075466486
Position 5952: 0.0010768482754007875
Position 1621: 0.0010590967119281118
Position 1327: 0.0010334641072300844
Position 6610: 0.0010197477593104683
Position 9413: 0.0009852111680020215
Position 1037: 0.000977728298612304
Position 9839: 0.0009362731796761685
Position 238: 0.0008926836388108725
Position 896: 0.0008038785663601844
Position 2254: 0.0007589855498581921
Position 8522: 0.000742046388104047
Position 5686: 0.0007373089421559221
Position 4635: 0.0005960744891007044
Position 6023: 0.0005363308168307105
Position 63: 0.0004999439106522421
Position 242: 0.000499935590835078
Position 4147: 0.00045157331081754974
Position 6280: 0.0004394620293304729
Position 7675: 0.00042173539490878093
Position 1157: 0.00040999926818023825
Position 1312: 0.000404801283711185
Position 4053: 0.00038852817588045535
Position 229: 0.0003818968915028342
Position 325: 0.00035269945522408823
Position 5876: 0.00033469701216362813
Position 5922: 0.00025168422079595233
Position 6050: 0.00025144061054099907
Position 5694: 0.0002480539514308867
Position 5701: 0.000247645726939034
Position 8589: 0.00024388123196672528
Position 501: 0.00022555982604495812
Position 7655: 0.00022338978971351105
Position 299: 0.00021908606370984473
Position 530: 0.0001746694741621462
Position 8953: 0.00017369257630786084
Position 205: 0.00016736712770967416
Position 134: 0.0001577310152699123
Position 142: 0.0001570450961414129
Position 9850: 0.00014393135953177753
Position 7646: 0.00014026187776438484
Position 5566: 0.00013802108674809083
Position 30: 0.00013270910004160264
Position 112: 0.00011517199580323161
Position 5777: 0.00010663322577467738
Position 291: 0.00010310596308080327
Position 750: 7.557401361954014e-05
Position 986: 6.861544450723814e-05
Position 189: 6.77422066790131e-05
Position 5656: 6.444627234292444e-05
Position 506: 5.585080924600232e-05
Position 1056: 5.062582580145078e-05
Position 553: 3.952353458215885e-05
Position 936: 3.922759025363836e-05
Position 232: 3.408095993841483e-05
Position 269: 3.1255243403380525e-05
Position 5493: 3.026961624716831e-05
Position 373: 3.0117652597998274e-05
Position 965: 2.5952202921154548e-05
Position 1010: 2.5672941424932118e-05
Position 136: 2.4288228500414294e-05
Position 704: 2.0652061680849455e-05
Position 260: 1.8989505675152255e-05
Position 351: 1.8868147956252423e-05
Position 46: 5.888726101738505e-06
Position 77: 2.5673624853385095e-06
Position 75: 2.262306365218345e-06
Position 57: 1.5045411983045527e-06
Position 9: 1.427456719664506e-06
Position 6739: 7.885935068608889e-07
Position 91: 2.947001934065586e-07
Position 154: 5.289721691517889e-08
Position 336: 3.164578368361439e-08
