Gene = Ift22
index = 560
Annotated 5SS: [ 121 3051 3242 3742]
Annotated 3SS: [2973 3151 3538 4674]
SMsplice 5SS: [ 121 3051 3276]
SMsplice 3SS: [2973 3151 3538]
top_k =  500
Partition function (log Z): 0.9714404539280754

Sorted 5' Splice Sites (High to Low Probability):
Position 3051: 0.9264615409688575
Position 121: 0.9250114079831584
Position 3276: 0.7065111267489717
Position 3242: 0.28848583257417465
Position 1480: 0.22879790094635752
Position 3742: 0.15089407646003244
Position 2172: 0.1278161230756008
Position 1441: 0.07720003978017344
Position 273: 0.0710883231176111
Position 2897: 0.059854653021067544
Position 3638: 0.056374720016829846
Position 2572: 0.05562502649708282
Position 2105: 0.054376606442583714
Position 3066: 0.04093981820719255
Position 2129: 0.035072431309469666
Position 2152: 0.02645508411590946
Position 2211: 0.025574273840774597
Position 3044: 0.025222993939348508
Position 4480: 0.015571797953853479
Position 2575: 0.00956827191085498
Position 62: 0.009314428629030527
Position 2176: 0.009264608312915592
Position 2180: 0.008305533868020236
Position 2162: 0.007988703295007076
Position 820: 0.0036834022175211323
Position 3819: 0.0034823687542857966
Position 2426: 0.003461111905064485
Position 281: 0.0033959872480891417
Position 1445: 0.0031478505081033235
Position 1085: 0.0031225698195738367
Position 2689: 0.002713715268806025
Position 2529: 0.0026682896097408263
Position 3815: 0.002643379338299002
Position 252: 0.0026146171203368
Position 5356: 0.0024089140478981428
Position 2156: 0.0023984352503064257
Position 4475: 0.002305531739709283
Position 3585: 0.0020978682964673707
Position 2597: 0.001937160504921715
Position 4410: 0.0018579511402509847
Position 2375: 0.001738763716970999
Position 4352: 0.0016098098136035847
Position 5264: 0.0015519646576575164
Position 1497: 0.0013174528420332665
Position 5168: 0.001309276854945463
Position 5309: 0.0011504898335160758
Position 2215: 0.0010676033261348516
Position 3301: 0.000982472858526503
Position 2496: 0.0008228136328270533
Position 2243: 0.0006766649214856261
Position 3791: 0.0006663744167077686
Position 2328: 0.0006316710167499138
Position 169: 0.0006008254301072155
Position 3046: 0.0005326308099625523
Position 831: 0.0005155068448403378
Position 1979: 0.0004859604820488942
Position 3070: 0.0004775509891070329
Position 1393: 0.00041800262254014655
Position 744: 0.0004024825523256808
Position 48: 0.00039133814885663906
Position 4960: 0.0002991582790198397
Position 2239: 0.0001996372321355159
Position 3635: 0.00010029719028562476
Position 3651: 7.894159677695485e-05
Position 3295: 7.556992965150472e-05
Position 3246: 5.733756781991495e-05
Position 3439: 5.686678445849863e-05
Position 349: 5.5878958540596054e-05
Position 3085: 4.368044847554927e-05
Position 3064: 3.776283948946824e-05
Position 3795: 3.269982764566314e-05
Position 2916: 2.9394838249215283e-05
Position 2920: 2.647128263445414e-05
Position 3343: 2.3336680788740243e-05
Position 3409: 1.2525423785385884e-05
Position 1389: 9.648553457961306e-06
Position 3280: 9.524363023599702e-06
Position 3305: 9.029828376225712e-06
Position 1117: 8.142037377619143e-06
Position 978: 8.093132038402307e-06
Position 68: 6.733484674990708e-06
Position 3539: 6.469183166789167e-06
Position 3317: 5.422421183975795e-06
Position 3229: 3.8416745816007115e-06
Position 3226: 3.1436837864964506e-06
Position 45: 3.091266425361691e-06
Position 3545: 2.5850539782448672e-06
Position 3591: 2.480726020149823e-06
Position 3582: 2.226142436819468e-06
Position 106: 1.9944386521445885e-06
Position 3370: 1.2013783248615756e-06
Position 3357: 7.75040833942974e-07
Position 3423: 6.576518094816071e-07
Position 3445: 5.764113119767535e-07
Position 155: 4.622946409606936e-07
Position 218: 2.9086317657329623e-07
Position 401: 2.1505970455556606e-07
Position 524: 1.582640310745784e-07
Position 451: 1.3941242196370882e-07
Position 3462: 1.2911740384729347e-07
Position 629: 1.0576313167166971e-07
Position 66: 4.663679645919792e-08
Position 3662: 3.0062004757744765e-08
Position 3676: 2.9119731916595917e-08
Position 433: 1.6809510501882965e-08
Position 404: 1.5701423379811174e-08
Position 158: 2.5955563138273366e-09
Position 3314: 2.22175999625471e-09
Position 237: 1.1138883940145267e-09
Position 351: 9.937153622991452e-10
Position 179: 5.645901443971963e-10
Position 590: 2.0130821957653443e-10
Position 506: 1.6169622197539745e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3151: 0.9925124880795925
Position 2973: 0.987992571086958
Position 3538: 0.8214041178012885
Position 2027: 0.16312933172442756
Position 1352: 0.13328910829072413
Position 5193: 0.13321534494427117
Position 1296: 0.0953974381651168
Position 2420: 0.07669781962547899
Position 6068: 0.07402788804187566
Position 1398: 0.05392029082588895
Position 1886: 0.04987437190095399
Position 1831: 0.04587070928921762
Position 4289: 0.044697799612493185
Position 2661: 0.03102610063893937
Position 2795: 0.02128374290543557
Position 5029: 0.020611281144623395
Position 4157: 0.020531359842197304
Position 1978: 0.017871159561129023
Position 3656: 0.014864780842795687
Position 4264: 0.013693593151529088
Position 5547: 0.013602225358084846
Position 5095: 0.01285821834443719
Position 185: 0.010842361078134955
Position 2738: 0.01035458207356511
Position 2007: 0.010176368130914793
Position 4896: 0.009993469304576489
Position 1319: 0.008533619050194226
Position 4674: 0.007987983886075472
Position 4469: 0.007843468911090752
Position 5116: 0.007716182523495332
Position 1302: 0.006378472774818007
Position 3159: 0.00553911547611425
Position 6761: 0.004601398625226304
Position 1967: 0.0043164368032211475
Position 4646: 0.0042804315677064326
Position 1828: 0.004228449183492067
Position 3569: 0.004176555444130319
Position 3782: 0.003303041335121547
Position 1460: 0.0031309312774275015
Position 4313: 0.0027812003153152797
Position 735: 0.0025982374104053124
Position 4849: 0.0025553644333199386
Position 3974: 0.002478333572305712
Position 5198: 0.0024285961984826204
Position 3662: 0.00242836155717056
Position 1958: 0.002321436711138879
Position 206: 0.0022875719056460937
Position 2263: 0.0022775154743095456
Position 5308: 0.001847951152422647
Position 5513: 0.0018436545449427729
Position 1331: 0.0018231372401987752
Position 225: 0.0015556477490254995
Position 1300: 0.001428767452674985
Position 2975: 0.0014078876117951636
Position 2037: 0.0013114504242786446
Position 4294: 0.0012703014300172715
Position 1359: 0.0012505719937284338
Position 2425: 0.0011955980716527826
Position 165: 0.001170472914643113
Position 5032: 0.0011166817956012056
Position 1298: 0.0010485497236622664
Position 4785: 0.0010245961608559458
Position 967: 0.0010028211640294752
Position 961: 0.000946808715837859
Position 1001: 0.0008154298330944262
Position 2896: 0.0008129415680876148
Position 4409: 0.0008085595874765646
Position 237: 0.0007442667701329431
Position 1194: 0.0006329329676909884
Position 1415: 0.0006328877534659376
Position 3545: 0.0005244084595433358
Position 2010: 0.0004856774509227932
Position 5061: 0.00044377357965100835
Position 3510: 0.0003413622315294818
Position 4691: 0.00033756933086288697
Position 1029: 0.00033154459316087146
Position 3184: 0.00028127283989610297
Position 536: 0.00020997684092780594
Position 3613: 0.00018703262161827956
Position 773: 0.00018488291128011965
Position 198: 0.00016911274386923928
Position 147: 0.00014086589682623697
Position 1007: 6.734226538204587e-05
Position 1127: 6.159469655905198e-05
Position 255: 6.010952118917217e-05
Position 1365: 5.4430530441685685e-05
Position 981: 5.416322791500585e-05
Position 1781: 5.081664475932682e-05
Position 1232: 4.7505437031521954e-05
Position 2246: 4.480849928310803e-05
Position 1276: 4.451381809076251e-05
Position 3125: 4.310257981013415e-05
Position 387: 3.6336107474898067e-05
Position 715: 3.54523793555654e-05
Position 1985: 3.343484288061698e-05
Position 3623: 3.21040843236652e-05
Position 1226: 2.869225453927314e-05
Position 1749: 2.7971441556030933e-05
Position 168: 2.7372621814698735e-05
Position 2535: 2.3853214963640137e-05
Position 3043: 2.187986286084944e-05
Position 1691: 2.021050630927864e-05
Position 983: 2.0125653918129394e-05
Position 1229: 1.8042275054202404e-05
Position 252: 1.7383011014108997e-05
Position 3676: 1.5474751828325278e-05
Position 977: 1.5237567717845567e-05
Position 3343: 1.320435604522592e-05
Position 819: 1.1577544563017124e-05
Position 905: 1.1100906753466353e-05
Position 1263: 1.0923020775917784e-05
Position 740: 1.057946512941144e-05
Position 1014: 1.0248010585156159e-05
Position 3195: 7.571165129465938e-06
Position 3396: 7.466978821393993e-06
Position 898: 6.8389999702513365e-06
Position 3261: 4.773510363443687e-06
Position 648: 3.3397373150138574e-06
Position 855: 3.3364058434593393e-06
Position 3450: 3.1079422138014813e-06
Position 451: 2.811627092759075e-06
Position 1245: 2.119849697572598e-06
Position 3367: 1.7534196422745584e-06
Position 456: 1.3057791716491754e-06
Position 3314: 1.144200627842815e-06
Position 546: 1.034616051875459e-06
Position 1068: 7.257778673019486e-07
Position 3333: 7.12237923969592e-07
Position 129: 6.612679476032082e-07
Position 743: 6.001502228669834e-07
Position 3320: 5.241126525044597e-07
Position 494: 3.971145877486133e-07
Position 3498: 1.658944289397426e-07
Position 3386: 1.2181191054531745e-07
Position 859: 1.0296148358331867e-07
Position 3672: 7.486592580610808e-08
Position 280: 7.000983293910059e-08
