Gene = 1700064H15Rik
index = 18
Annotated 5SS: [190]
Annotated 3SS: [18105]
SMsplice 5SS: [  190 11489]
SMsplice 3SS: [11316 15864]
top_k =  500
Partition function (log Z): -14.031570850593306

Sorted 5' Splice Sites (High to Low Probability):
Position 190: 0.9787899645305888
Position 11489: 0.39137945977660293
Position 4869: 0.2633236612784976
Position 9992: 0.12607368994096083
Position 3777: 0.05612820697546312
Position 2580: 0.05482514509503551
Position 7875: 0.023130539436445385
Position 146: 0.01427197031928815
Position 1782: 0.013455925578507824
Position 694: 0.010795051467952182
Position 698: 0.010037265110702416
Position 3794: 0.009219653234893434
Position 4141: 0.007077769495607301
Position 4493: 0.005414972643774683
Position 92: 0.0023696137739645544
Position 1424: 0.002228379710360459
Position 1195: 0.00207869046804469
Position 1830: 0.0015190941252439221
Position 1753: 0.0013166210515323613
Position 5256: 0.0008064525704040755
Position 154: 0.0007695712580129004
Position 1948: 0.0005141291965050477
Position 3925: 0.00046625734877840804
Position 84: 0.00025340777988632103
Position 1708: 0.00024236217789252572
Position 2952: 0.00016979134661205387
Position 2806: 0.0001616598633574626
Position 2591: 0.00014175057033535281
Position 159: 9.073326758147183e-05
Position 1887: 2.4672821393161984e-05
Position 6: 1.6390151960202617e-05
Position 2398: 1.3763020527088735e-05
Position 126: 1.1179969403001618e-05
Position 74: 9.510398020915352e-06
Position 25: 9.38308351232391e-06
Position 1382: 9.031945058084948e-06
Position 1260: 6.185341425141478e-06
Position 421: 5.3396617684149505e-06
Position 266: 5.338937394064923e-06
Position 50: 4.811468208539671e-06
Position 377: 4.623825639792378e-06
Position 281: 3.9868754241366905e-06
Position 751: 3.980753433861562e-06
Position 3773: 2.3035195569272845e-06
Position 3753: 2.0145767928636765e-06
Position 4190: 1.991923702392696e-06
Position 510: 1.9511529108013937e-06
Position 227: 1.5075234717705002e-06
Position 169: 1.3440157287087195e-06
Position 1369: 1.3300402536616011e-06
Position 194: 1.0462647115260568e-06
Position 1591: 7.305873111154381e-07
Position 372: 6.589527672495618e-07
Position 1385: 6.286487824152688e-07
Position 291: 5.910679313599367e-07
Position 407: 5.284869249632252e-07
Position 335: 5.082036355811558e-07
Position 737: 4.139034362062181e-07
Position 1100: 2.634090839066882e-07
Position 36: 2.2367896395211376e-07
Position 244: 2.1960478903656672e-07
Position 434: 1.9485139973196394e-07
Position 1650: 1.7171353056598624e-07
Position 533: 1.5920634559485685e-07
Position 461: 8.599413867955163e-08
Position 28: 6.652191798252767e-08
Position 22: 2.6505099300055926e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 15864: 0.5259424671070939
Position 11316: 0.4515137013910147
Position 4767: 0.2519698103427519
Position 9843: 0.11730765951912542
Position 3611: 0.08698959636810806
Position 12017: 0.06688355542779988
Position 14492: 0.05387022965969012
Position 2448: 0.04646620907845115
Position 5840: 0.03132761344098681
Position 1740: 0.029103302693859183
Position 7785: 0.025960414714842107
Position 9908: 0.022236499073593912
Position 586: 0.015461528404003173
Position 8440: 0.01539369860186724
Position 12108: 0.0151421829611544
Position 4391: 0.013730760357337652
Position 2367: 0.013039114955799949
Position 8427: 0.012405429314658567
Position 3653: 0.011969489299434515
Position 6699: 0.011153594496462721
Position 11609: 0.009587425296652328
Position 9499: 0.009134263347142318
Position 4416: 0.00832238674145036
Position 7791: 0.008294482130315485
Position 5681: 0.0080374545990216
Position 4813: 0.007543146561845379
Position 1285: 0.006871509339575158
Position 11539: 0.004765101964736824
Position 2640: 0.004736956571593844
Position 1522: 0.004444175908776181
Position 4244: 0.004304346670637156
Position 4912: 0.0042543426990622885
