Gene = Chst15
index = 264
Annotated 5SS: [  182 47224 48310 50572 54546 69365 75812]
Annotated 3SS: [46226 47969 50424 54388 69207 75663 78763]
SMsplice 5SS: [  182  4742  7258  7474 15002 18128 21423 32467 33787 48310 50572 54546
 69365 75812]
SMsplice 3SS: [ 4575  7195  7384 14895 17985 21311 32366 33685 48155 50424 54388 69207
 75663 78763]
top_k =  500
Partition function (log Z): -38.169439381073786

Sorted 5' Splice Sites (High to Low Probability):
Position 182: 0.9094845780796698
Position 4742: 0.891583756969313
Position 7474: 0.7679576234646552
Position 7258: 0.7252955873634782
Position 4432: 0.3670056618003898
Position 15002: 0.3510377408777902
Position 6780: 0.2727609586487303
Position 416: 0.22496023413468938
Position 6802: 0.1722504104255982
Position 1957: 0.14286255220506405
Position 7081: 0.12087746258343318
Position 1728: 0.12027080729308445
Position 3177: 0.06979403819481542
Position 924: 0.05140900500499134
Position 6946: 0.04657067916139108
Position 436: 0.04552514970309363
Position 6306: 0.03523729166420577
Position 7010: 0.029545309882904235
Position 6248: 0.029290802595070276
Position 4436: 0.02687456656499263
Position 1829: 0.016376338394386982
Position 8040: 0.015271396521845334
Position 2524: 0.012384405482985052
Position 15952: 0.010743914625143037
Position 2752: 0.010641873812851668
Position 8772: 0.010251704378777942
Position 200: 0.0100667088562203
Position 4424: 0.008508094680807734
Position 3078: 0.008232060977269863
Position 4438: 0.006927784683765267
Position 2036: 0.0068438385233716694
Position 4427: 0.006694033724066396
Position 1944: 0.006516742463844084
Position 11294: 0.004113072899949101
Position 4073: 0.0037869461741481705
Position 238: 0.003355110698870966
Position 9487: 0.002960677482194791
Position 6767: 0.0026737572879449744
Position 4085: 0.002488784597703122
Position 280: 0.0024790656305607455
Position 1682: 0.0023548291199494537
Position 2088: 0.002225943456113025
Position 6977: 0.001958279229416464
Position 4092: 0.0018073353540770526
Position 5130: 0.0017684075269337992
Position 8763: 0.0017140935158112339
Position 96: 0.0008055435226225035
Position 188: 0.000662487356497922
Position 4817: 0.0005610483798195501
Position 8717: 0.0005590775329520671
Position 6788: 0.00034253186079782796
Position 512: 0.00029846935199454564
Position 1397: 0.00028625444266970374
Position 468: 0.0002546344952171765
Position 1715: 0.0002499413177954546
Position 461: 0.00023387890380584416
Position 222: 0.00023186327419849546
Position 81: 0.00019787404331585775
Position 1348: 0.000129104634567701
Position 270: 0.00012312197240103243
Position 627: 0.00010449343786625998
Position 7442: 8.984870522348957e-05
Position 1020: 8.959796952825238e-05
Position 1006: 7.991527834877316e-05
Position 747: 6.730549662347964e-05
Position 215: 6.356007357268926e-05
Position 21: 5.6801006531090136e-05
Position 1342: 3.1907710812845735e-05
Position 702: 3.135398949823681e-05
Position 861: 2.7460380065967947e-05
Position 103: 2.4184873692418632e-05
Position 725: 1.990867052016603e-05
Position 1961: 1.479923970477862e-05
Position 166: 1.454811776763957e-05
Position 1277: 1.4472116678106072e-05
Position 494: 7.77751954832827e-06
Position 256: 4.051296364126131e-06
Position 41: 3.610992569634326e-06
Position 4757: 2.9174021151447642e-06
Position 4675: 2.8306405476106784e-06
Position 8: 2.763030104521567e-06
Position 139: 1.8738426570698938e-06
Position 13: 1.2321238975418455e-06
Position 76: 1.051718620456422e-06
Position 250: 7.247786191551957e-07
Position 503: 5.378663874672017e-07
Position 322: 2.478280110617845e-07
Position 477: 2.065001823468283e-07
Position 304: 1.967643184706802e-09
Position 324: 1.40938247957454e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4575: 0.8306608390704977
Position 7384: 0.7371656069503191
Position 7195: 0.6544744286819285
Position 4299: 0.4227766606414568
Position 14895: 0.39775858797918734
Position 17113: 0.30726680433597875
Position 6661: 0.29425031512441197
Position 6884: 0.25586573315409544
Position 279: 0.21459969359857473
Position 1565: 0.14863331369309524
Position 10083: 0.12220958025189461
Position 8851: 0.10759285822742998
Position 6714: 0.07961624688059675
Position 13277: 0.07773893064621303
Position 1803: 0.07344868013710915
Position 15818: 0.06870137473353594
Position 6678: 0.06800502296548377
Position 6107: 0.06662051624386815
Position 1854: 0.06459462166982922
Position 19265: 0.05753897106123407
Position 7764: 0.050977025558256596
Position 6972: 0.034054503355291095
Position 7110: 0.02881474017629848
Position 8644: 0.023168966928898926
Position 3124: 0.021572574421383307
Position 3040: 0.02152904312226933
Position 15924: 0.02149409732700669
Position 3027: 0.021336304511966053
Position 11231: 0.018795235908795657
Position 4492: 0.01738076226195106
Position 8662: 0.016905402988094207
Position 586: 0.016377927434033233
Position 18205: 0.01637520601469493
Position 4542: 0.015214946042155423
Position 4592: 0.015161128415751995
Position 2461: 0.014807635115893843
Position 2993: 0.013633877520648003
Position 7338: 0.013254811382104837
Position 12665: 0.011367732163126677
Position 10980: 0.010782296838745877
Position 16771: 0.008327521345224336
Position 4029: 0.008131288450704429
Position 9200: 0.006951357300445551
Position 13135: 0.0065714105718173805
Position 6761: 0.006156073252579301
Position 7603: 0.0057651648659408335
Position 329: 0.005346324035084558
Position 7723: 0.004726893252586325
Position 4639: 0.004314403339040999
Position 1792: 0.004270642468085404
Position 10808: 0.00409669918238229
Position 894: 0.004026836832619801
Position 8876: 0.0036371260356522477
Position 11337: 0.003308706740049895
Position 2597: 0.0031826140385998207
Position 710: 0.003131008123622438
Position 1697: 0.002822819944727577
Position 4904: 0.002798509039021215
Position 4456: 0.0026092737157910025
Position 7951: 0.0025785451955209772
Position 2681: 0.002034711628221318
Position 590: 0.001973733778712716
Position 317: 0.001970019073680676
Position 11791: 0.0019605599725996754
Position 511: 0.0014439193521183793
Position 2523: 0.0014104224637905202
Position 2412: 0.0013003269372432924
Position 1867: 0.0012611933213702914
Position 10131: 0.0011105178281241449
Position 4244: 0.0010823983251443635
Position 1833: 0.0010350068785337139
Position 833: 0.00074110082121466
Position 1862: 0.0006614224489027942
Position 8507: 0.0006008215770452783
Position 755: 0.0005521974465482909
Position 4993: 0.0005187930959305368
Position 1883: 0.00049398144379805
Position 8578: 0.00044279388154429543
Position 2617: 0.0004254428012118806
Position 8326: 0.00040507704922126335
Position 1212: 0.00035618866228756747
Position 653: 0.0003504416665829891
Position 348: 0.00028304405712087794
Position 5053: 0.000270137026151452
Position 5256: 0.00023409848834819854
Position 1574: 0.00018630180736261705
Position 1656: 0.00017827836392360659
Position 2034: 0.0001539347664725747
Position 6210: 0.00012757188167846487
Position 471: 0.00012301381490899236
Position 722: 0.00010389392130030353
Position 837: 4.710370105783049e-05
Position 1165: 4.5543278999568905e-05
Position 1676: 3.2139006330963286e-05
Position 2174: 2.8784285578967745e-05
Position 1400: 2.2322700158437305e-05
Position 363: 2.0902885692676726e-05
Position 861: 1.8077924267066355e-05
Position 823: 1.7779796171762623e-05
Position 1894: 1.7763735802064164e-05
Position 378: 1.1349164418041772e-05
Position 592: 1.1087567706421572e-05
Position 797: 9.74172822396276e-06
Position 1454: 8.888365126480624e-06
Position 614: 7.176716877075836e-06
Position 2368: 6.950446743859755e-06
Position 659: 6.939163077688323e-06
Position 907: 6.533078554679361e-06
Position 618: 6.2633250063091544e-06
Position 304: 5.111982127932597e-06
Position 1037: 5.0577052792445105e-06
Position 699: 4.785511176434923e-06
Position 181: 4.637489731719389e-06
Position 801: 4.3721450841512255e-06
Position 1223: 3.441040198791886e-06
Position 729: 2.98002860425841e-06
Position 3131: 2.0122091880949074e-06
Position 839: 1.945924739070935e-06
Position 725: 1.6535827961736561e-06
Position 770: 1.4860976330225758e-06
Position 785: 1.3677062561969045e-06
Position 819: 1.3531553171982712e-06
Position 923: 1.3342941165819713e-06
Position 455: 2.8257113583063705e-07
Position 415: 2.3537939038056798e-07
Position 382: 1.4851833721700337e-07
Position 440: 6.449810024419571e-08
Position 1728: 1.984230925538462e-08
Position 543: 1.067407593254092e-08
Position 474: 9.318273051244485e-09
Position 211: 5.277567746402105e-09
Position 237: 1.894387720059097e-09
Position 406: 1.7471732048904647e-09
Position 109: 1.500546235186618e-09
Position 397: 4.4749199297685774e-10
Position 145: 3.2012984788529163e-10
Position 139: 1.6259245236043333e-10
Position 188: 1.4679674129237055e-11
Position 151: 1.0071819478205538e-11
Position 988: 8.985474224478804e-12
Position 620: 8.531517684049217e-12
Position 900: 7.524999844527655e-12
Position 80: 5.5525403763692095e-14
