Gene = Dok7
index = 344
Annotated 5SS: [  127   276  7703  9789 18561 20406]
Annotated 3SS: [  229  7471  9587 18440 20285 22168]
SMsplice 5SS: [  276  1342  9789 18561]
SMsplice 3SS: [ 1188  9587 18440 20285]
top_k =  500
Partition function (log Z): -7.103820394445626

Sorted 5' Splice Sites (High to Low Probability):
Position 18561: 0.9930793911117402
Position 9789: 0.8991544060588506
Position 276: 0.8079868831342184
Position 1342: 0.7371183843432098
Position 7703: 0.6864481897139607
Position 6122: 0.6584139537947653
Position 20406: 0.5413419208426605
Position 127: 0.5044819975422212
Position 722: 0.3705805663989525
Position 20418: 0.24451972626090623
Position 22493: 0.17022213516397483
Position 6920: 0.15561108349737207
Position 6136: 0.124678887277185
Position 895: 0.10711746392742692
Position 9778: 0.10073360590151917
Position 103: 0.08477411992727309
Position 2104: 0.0809197100115728
Position 1807: 0.07999471645119119
Position 1549: 0.061479912274011714
Position 419: 0.04926307092552571
Position 23227: 0.04864452760482088
Position 22894: 0.04705579771586422
Position 19324: 0.04553821911070278
Position 699: 0.036160777839415355
Position 19378: 0.03293117039840667
Position 18822: 0.023533988317960546
Position 23447: 0.022849377501149973
Position 20411: 0.019716937786145722
Position 19434: 0.012245738918845402
Position 22384: 0.012207407404502935
Position 21810: 0.011549504238197915
Position 3746: 0.01148440522843671
Position 20540: 0.01113125904230957
Position 363: 0.009984658987342946
Position 924: 0.0063954444568917156
Position 1448: 0.004985440967941344
Position 611: 0.004160544818245503
Position 491: 0.004158801293525489
Position 1374: 0.004029000518787578
Position 2412: 0.0027774711208843044
Position 1319: 0.0025773923168900866
Position 5067: 0.0025546254710925266
Position 1904: 0.0025119847690073752
Position 1398: 0.0019660658574574457
Position 1278: 0.0011668198983343283
Position 167: 0.0010885583194102987
Position 237: 0.0009424996249150933
Position 928: 0.0007544720432911449
Position 91: 0.0006905632846043031
Position 499: 0.0005076092744923518
Position 942: 0.00046331532863886195
Position 1787: 0.0004315870035452474
Position 628: 0.0003460285081013427
Position 515: 0.00030712565433025426
Position 952: 0.00025084532270789776
Position 1323: 0.0002463918930073179
Position 620: 0.0001846432214770824
Position 820: 0.00018389430312298113
Position 713: 0.00017244802224607742
Position 354: 0.00013125806036931714
Position 506: 4.1401382612223505e-05
Position 881: 4.113326668402091e-05
Position 4: 3.972612328280035e-05
Position 504: 3.352625974471122e-05
Position 1527: 1.9401078578851037e-05
Position 636: 1.0394520220082367e-05
Position 241: 4.599447809770395e-06
Position 33: 3.546918609844692e-06
Position 603: 2.573304099452514e-06
Position 307: 2.1967690529458265e-06
Position 314: 9.050323924083894e-07
Position 501: 7.337013428353617e-07
Position 248: 1.9987338092749915e-07
Position 269: 1.449566541646782e-07
Position 430: 3.448834226453691e-08
Position 220: 1.1486809169208112e-08
Position 215: 2.0398328124530764e-09
Position 229: 8.350793526269588e-11
Position 529: 4.879723841980041e-15
Position 509: 3.5777183998266356e-15
Position 527: 3.2002700476699268e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18440: 0.9942938372124817
Position 9587: 0.9747718014771725
Position 20285: 0.9378045199220969
Position 1188: 0.75296574540348
Position 7471: 0.6864610740407724
Position 229: 0.5017766115040929
Position 5934: 0.35060785044229353
Position 22168: 0.25379601956499054
Position 6041: 0.24844344238269175
Position 6059: 0.18406236083093494
Position 23070: 0.18081763654184924
Position 619: 0.17596159991262483
Position 23822: 0.16888446699566967
Position 6797: 0.15561427010234202
Position 23446: 0.13463016924988797
Position 23275: 0.12488523379327855
Position 22469: 0.08945702439314464
Position 2007: 0.07889933140254243
Position 1751: 0.07362671641496071
Position 19130: 0.07221190255933158
Position 554: 0.06432207098837972
Position 22733: 0.060204229238208604
Position 22448: 0.05998204141870322
Position 557: 0.05890877623842487
Position 750: 0.05066805447594324
Position 20539: 0.04941663263636259
Position 1444: 0.04780105606775706
Position 820: 0.04779283701674614
Position 698: 0.02597515856257531
Position 9368: 0.025116210483197305
Position 383: 0.024310358036773522
Position 19242: 0.022749096290145553
Position 21613: 0.019197018168526207
Position 18732: 0.01870614613182982
Position 595: 0.013550516444133591
Position 521: 0.011329925560812285
Position 21419: 0.009551401300251077
Position 1248: 0.00929312023049106
Position 21208: 0.008481303795894074
Position 23427: 0.008253858006228878
Position 1596: 0.008097817657165253
Position 23964: 0.005863829951304442
Position 18756: 0.005378240556260276
Position 3608: 0.004688604314342974
Position 826: 0.0040961715380466186
Position 23714: 0.004007563502808762
Position 642: 0.003561724074617211
Position 3611: 0.003344704136546894
Position 1448: 0.002926234935560171
Position 4932: 0.0025546254710925266
Position 1713: 0.002486471894022386
Position 21237: 0.002327951303709735
Position 21694: 0.0021198205847244972
Position 3647: 0.001726479841771585
Position 3472: 0.0017259445444644658
Position 560: 0.0016395196498587598
Position 22142: 0.0014655835699350665
Position 2330: 0.0012665529733923296
Position 275: 0.0010611386814677296
Position 599: 0.000977175667652169
Position 1629: 0.0009768288199429236
Position 362: 0.0009652163015791128
Position 2195: 0.0008092234998537473
Position 21261: 0.0007457582544222037
Position 481: 0.0007433601020058385
Position 20850: 0.0006855616052491965
Position 592: 0.0005930961340228736
Position 576: 0.000496233964375853
Position 19085: 0.00045682619953428446
Position 804: 0.0004478683420052846
Position 668: 0.00042668666311541714
Position 1333: 0.00035535458140276464
Position 369: 0.00032773141782387136
Position 2234: 0.00030616227677703967
Position 408: 0.0002993741607143646
Position 589: 0.0002557569511681457
Position 235: 0.0002517956427198808
Position 2139: 0.0001544537208326442
Position 1061: 0.00015112677823745678
Position 430: 0.0001387060579716555
Position 773: 9.938220965342208e-05
Position 665: 9.4387105335504e-05
Position 1104: 9.133712696637334e-05
Position 11391: 5.62429523222989e-05
Position 791: 5.3034129721840794e-05
Position 240: 4.107071439557227e-05
Position 795: 2.7654877047786728e-05
Position 1427: 1.726962010259482e-05
Position 978: 1.703586910366889e-05
Position 9896: 1.4622232996895886e-05
Position 4279: 1.3175286955360175e-05
Position 4262: 1.264912921776461e-05
Position 259: 1.2578333405339368e-05
Position 653: 1.0907768720137822e-05
Position 280: 1.0759079969964009e-05
Position 499: 1.0701164781469009e-05
Position 721: 1.0468257986014769e-05
Position 186: 8.922671387941067e-06
Position 1650: 7.643986476831809e-06
Position 320: 6.981436356761435e-06
Position 6570: 5.899600320991521e-06
Position 9890: 5.366564732636255e-06
Position 394: 5.270485492696727e-06
Position 9866: 5.208881678256658e-06
Position 2547: 3.5024169650732062e-06
Position 2789: 2.1331784493862803e-06
Position 4055: 1.7785580564091695e-06
Position 436: 1.5859711830390884e-06
Position 6919: 1.3858328274139623e-06
Position 3169: 1.280238723725954e-06
Position 702: 1.2693850253213798e-06
Position 4718: 7.697271574184108e-07
Position 428: 7.386218269836062e-07
Position 237: 6.175496288097343e-07
Position 4028: 4.959495523510543e-07
Position 1313: 2.648214543920141e-07
Position 324: 1.4721851364835586e-07
Position 102: 9.589629277998309e-09
Position 69: 3.039368521658516e-09
Position 85: 2.645464972395641e-09
Position 2031: 8.285441938531264e-10
Position 72: 5.382973742380425e-11
Position 81: 2.5438950788741012e-11
Position 126: 1.829996245397804e-11
Position 108: 9.22954726842879e-12
Position 1513: 6.5461756033383525e-12
Position 123: 4.181856451694467e-12
Position 96: 3.2394333756062293e-12
Position 725: 1.403193789562605e-13
