Gene = Lipt1
index = 638
Annotated 5SS: [120]
Annotated 3SS: [2657]
SMsplice 5SS: [120]
SMsplice 3SS: [1776]
top_k =  500
Partition function (log Z): -8.225176713455257

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.7947930213181722
Position 3027: 0.1650932056440949
Position 2990: 0.14962805295828746
Position 1491: 0.13605645157884597
Position 208: 0.11953733884117772
Position 1911: 0.11558941529164224
Position 3629: 0.10437587449866212
Position 1944: 0.10370765228116272
Position 440: 0.03409902327211911
Position 459: 0.031121136152977073
Position 1939: 0.02575526158247932
Position 3360: 0.022139211081151917
Position 645: 0.018296804783721646
Position 317: 0.011858117772016038
Position 1132: 0.011800348717729723
Position 1687: 0.01053995274265105
Position 1151: 0.009997560902827128
Position 2547: 0.009222707758325446
Position 401: 0.005956927140172536
Position 3058: 0.005092411384549334
Position 623: 0.005005446310042954
Position 273: 0.002497611985395999
Position 1077: 0.0023002814128758754
Position 2530: 0.001856337813777168
Position 1195: 0.0018234307803083093
Position 2909: 0.0014920276429330394
Position 2154: 0.0013119913918609397
Position 545: 0.001021956061328697
Position 1608: 0.0007732038885620655
Position 59: 0.0007687592518780819
Position 186: 0.0007079272865606936
Position 160: 0.0006459406969804331
Position 3180: 0.0004985030471427268
Position 145: 0.0004156221100028281
Position 1978: 0.0003435635150202342
Position 1634: 0.00024035505753254515
Position 190: 0.00022061292219547203
Position 1460: 0.00018951232773539226
Position 262: 0.0001785375203019761
Position 1713: 0.000149290428507083
Position 1672: 0.00014235308500633155
Position 383: 0.00014040777607749394
Position 1483: 0.00013511542499684706
Position 1619: 0.00010860236055774218
Position 1691: 9.686720432625846e-05
Position 212: 8.577081981749914e-05
Position 962: 8.048297644797163e-05
Position 735: 5.98417491752171e-05
Position 312: 5.065885193879826e-05
Position 366: 4.056775743946544e-05
Position 1477: 3.974410099079015e-05
Position 579: 3.5814796681487456e-05
Position 1121: 3.449832218029284e-05
Position 294: 2.0948969826855688e-05
Position 1793: 1.9542158701166355e-05
Position 2254: 1.0133157180800975e-05
Position 387: 2.392632116576048e-06
Position 234: 2.0642269600590183e-06
Position 139: 1.5618310540036984e-06
Position 124: 1.4875737205806287e-06
Position 450: 8.336012149800869e-07
Position 344: 3.887942300504088e-07
Position 163: 2.2939462529073513e-07
Position 63: 1.2214909837309618e-07
Position 113: 1.1900995143611261e-07
Position 43: 7.081763522867639e-08
Position 412: 6.940970395939805e-08
Position 45: 5.250305854366387e-08
Position 52: 4.308099372371985e-08
Position 72: 3.32220670537963e-08
Position 29: 1.2842996271480327e-10
Position 338: 8.818490608327585e-11
Position 349: 6.47999143417782e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1776: 0.3488390124208001
Position 2885: 0.19401706863598148
Position 2763: 0.1596520388970755
Position 3087: 0.14084010255113616
Position 1385: 0.13095228323786154
Position 3135: 0.12755019945271825
Position 2657: 0.1250375743540366
Position 3857: 0.12330443371554256
Position 3531: 0.09060140268940048
Position 3206: 0.07066102078512465
Position 1518: 0.06092777410737384
Position 2803: 0.033327319429602625
Position 3412: 0.030966284967408022
Position 3240: 0.028588766752375174
Position 3148: 0.027875078185916873
Position 3974: 0.025446671431942857
Position 1057: 0.025178354415813155
Position 3924: 0.014165747631920361
Position 2931: 0.014050238181189422
Position 1830: 0.01072611060039636
Position 2318: 0.01062461090281855
Position 2706: 0.009540625270225879
Position 2682: 0.008607816304124223
Position 496: 0.007755982865833294
Position 2858: 0.007673033147365433
Position 315: 0.0074593702929416205
Position 1322: 0.007047795803538143
Position 3099: 0.0063558599630827205
Position 4014: 0.006340502796306015
Position 2452: 0.005583578227717895
Position 522: 0.005143004184313407
Position 364: 0.003801102577525136
Position 2830: 0.003367825877494332
Position 1294: 0.0033361762268466094
Position 3528: 0.0031048960496029157
Position 2473: 0.0029195918522324504
Position 294: 0.0020833119093132714
Position 3550: 0.0019794490917172305
Position 1634: 0.0016013996959226486
Position 1297: 0.0015725238461907997
Position 535: 0.0014335435647621117
Position 2511: 0.001295582289533799
Position 3807: 0.0012815721800899047
Position 853: 0.0012325642552595438
Position 251: 0.0010573591433001746
Position 1330: 0.001035539310373203
Position 243: 0.0010195665695639825
Position 3334: 0.000988851797528987
Position 1411: 0.000979178791207994
Position 3957: 0.0009659715396167828
Position 516: 0.0009119053565576862
Position 2958: 0.000856989620927383
Position 1063: 0.0007731066679648299
Position 3111: 0.00071585802443119
Position 1607: 0.0006396967970837005
Position 857: 0.0005884028378069748
Position 2712: 0.0005679326271503359
Position 1003: 0.00046953271067015363
Position 371: 0.00034190758076142015
Position 836: 0.00034107188172402363
Position 338: 0.00030544542026449123
Position 827: 0.0002591558821002099
Position 503: 0.00021639694751242753
Position 579: 0.00017499374253810253
Position 400: 0.0001461138692964497
Position 962: 0.00014300914336331898
Position 1020: 0.00012024317339224034
Position 1031: 8.754582016348462e-05
Position 1035: 8.424196344429949e-05
Position 1439: 8.382244303168915e-05
Position 330: 6.375804016009603e-05
Position 419: 4.5505094252637215e-05
Position 1430: 4.411578764018075e-05
Position 525: 4.198318104299319e-05
Position 1009: 4.064470663382967e-05
Position 344: 3.974221578705568e-05
Position 1076: 3.0980921245961845e-05
Position 1418: 2.8559667816464047e-05
Position 1477: 2.6074802052183608e-05
Position 366: 2.57669449255406e-05
Position 945: 2.1783998980712142e-05
Position 500: 2.1301160385899038e-05
Position 911: 1.8746542016231783e-05
Position 2110: 1.7483131131066436e-05
Position 2971: 4.795768319945954e-06
Position 915: 3.3232954547182846e-06
Position 1073: 3.0056664416774006e-06
Position 2144: 2.532008868380598e-06
Position 383: 1.8327618387843749e-06
Position 1098: 1.671529347754493e-06
Position 537: 1.1090732526018369e-06
Position 545: 1.0743444208215925e-06
Position 628: 1.042166143915476e-06
Position 549: 8.384315443855961e-07
Position 587: 8.019712817726997e-07
Position 186: 6.135620612615007e-07
Position 666: 7.713970608842522e-08
