Gene = Get4
index = 432
Annotated 5SS: [  296 10236 10628 11305 13442 14821 14979 15152]
Annotated 3SS: [10156 10545 11154 13302 14679 14902 15078 16656]
SMsplice 5SS: [  296 10236 10628 11305 13442 14821 14979 15152]
SMsplice 3SS: [10156 10545 11154 13302 14679 14902 15078 16656]
top_k =  500
Partition function (log Z): 9.868879891950998

Sorted 5' Splice Sites (High to Low Probability):
Position 14979: 0.9953076634475057
Position 296: 0.9934922423992643
Position 11305: 0.9911694714703653
Position 15152: 0.9837472531899311
Position 14821: 0.9808339804257553
Position 13442: 0.9635650826972559
Position 10236: 0.8806692201689341
Position 10628: 0.7086011762049028
Position 11861: 0.3188563984535824
Position 14343: 0.22053483072188818
Position 16289: 0.17250379255415074
Position 9682: 0.15202137211414793
Position 6804: 0.12582151952596196
Position 1278: 0.11886616640315942
Position 3718: 0.07933096145798944
Position 11836: 0.07359790377872792
Position 12303: 0.06928770092751493
Position 14374: 0.06878297676107205
Position 10719: 0.06466306226512301
Position 5640: 0.06253614895046994
Position 3642: 0.030795966470880697
Position 5671: 0.030345994599950667
Position 7721: 0.027542184772436428
Position 16278: 0.025819860757278636
Position 13963: 0.024455648441363033
Position 1158: 0.02253696433023701
Position 17291: 0.02141307032447946
Position 8393: 0.01675994371761084
Position 16830: 0.016649063627615986
Position 12802: 0.014418868376375231
Position 11633: 0.014011046650256579
Position 12496: 0.013834287790709618
Position 14246: 0.011621182885403168
Position 13405: 0.011583820370514414
Position 16800: 0.011001296239172982
Position 10603: 0.009101633350505452
Position 17220: 0.00864953178948425
Position 12065: 0.008560823572546542
Position 13688: 0.008056482406861003
Position 13410: 0.005547428263932619
Position 16493: 0.005429438492539897
Position 15817: 0.00542406302088672
Position 15896: 0.005392415805746287
Position 17129: 0.004597720651445731
Position 5028: 0.003803485237605046
Position 16544: 0.002810576475986961
Position 17401: 0.002599320072968268
Position 275: 0.0025928524468555674
Position 16769: 0.0023207639134030945
Position 16210: 0.0021694701797629738
Position 11905: 0.002102741485857302
Position 15161: 0.0018924729963976478
Position 5630: 0.0018766069248828282
Position 15569: 0.001784031650795908
Position 16216: 0.0016457832451699558
Position 16396: 0.0016325838329025672
Position 5530: 0.0016143060684277967
Position 1438: 0.0015518954659088568
Position 14423: 0.0011954030786053094
Position 16870: 0.0011799186622467603
Position 11940: 0.001176735926574485
Position 13418: 0.001092236802463336
Position 4927: 0.0010736077457498296
Position 8428: 0.0010098264814239627
Position 16886: 0.0009829143442276849
Position 16761: 0.0008328074627729861
Position 5158: 0.0008278407325152284
Position 15249: 0.0007708351327634143
Position 12358: 0.0007016678189846424
Position 15603: 0.0006994585401788628
Position 12732: 0.0006716025743857235
Position 14969: 0.00048239489821228507
Position 13774: 0.00045439361909174216
Position 15338: 0.0004026212009984341
Position 17176: 0.00037589424069830654
Position 15110: 0.00030676172694467754
Position 943: 0.00030335321825921053
Position 15776: 0.0002921261361289872
Position 13675: 0.00027873342269650006
Position 732: 0.0002708170867980698
Position 952: 0.0002617770183898314
Position 5079: 0.00021434080781271078
Position 856: 0.00021232856510772173
Position 14068: 0.00020954257588079683
Position 2518: 0.0002057784879457958
Position 13315: 0.00017529143598155674
Position 15205: 0.00014186442153562765
Position 5837: 0.00012384274357611934
Position 1846: 0.0001223667315759044
Position 7091: 0.0001173601395720653
Position 5570: 9.524527024634692e-05
Position 306: 9.246761768978161e-05
Position 1353: 7.879025313565477e-05
Position 11800: 7.629457649175238e-05
Position 1875: 6.712757489824516e-05
Position 4127: 6.549929369659316e-05
Position 14835: 5.9801792388434265e-05
Position 11603: 5.621753936817455e-05
Position 818: 5.4280714814365145e-05
Position 5478: 5.313640891959975e-05
Position 4568: 5.283936833913551e-05
Position 740: 4.927070488487283e-05
Position 16845: 3.995163525101063e-05
Position 4462: 3.8432152393851337e-05
Position 3165: 3.685532829002158e-05
Position 4418: 3.639319500365655e-05
Position 11451: 3.5025699425655784e-05
Position 947: 2.7146165472787315e-05
Position 396: 2.669598491442539e-05
Position 15528: 2.655716465092248e-05
Position 232: 2.5405875723323126e-05
Position 426: 2.531717486103625e-05
Position 14825: 2.1564869743335328e-05
Position 15620: 1.8768423219476802e-05
Position 14846: 1.83503847463861e-05
Position 15278: 1.7812007487985263e-05
Position 14925: 1.700187906911754e-05
Position 14366: 1.5702851449652618e-05
Position 240: 1.3656013803238203e-05
Position 15543: 1.2786469281455908e-05
Position 207: 1.115108778751237e-05
Position 16404: 1.0943602458026205e-05
Position 15224: 1.0831686404486964e-05
Position 956: 1.0772492572746664e-05
Position 14939: 1.0119424921232866e-05
Position 14481: 8.533204628289051e-06
Position 14554: 8.207802593676172e-06
Position 834: 6.184951835691221e-06
Position 14930: 5.391150513541271e-06
Position 115: 5.253603760392954e-06
Position 216: 4.622789628065723e-06
Position 380: 3.3623979306979968e-06
Position 11365: 3.2495600902184587e-06
Position 11246: 3.09584288873727e-06
Position 14948: 2.830435048220717e-06
Position 813: 2.409912310115515e-06
Position 15288: 2.0338279643586678e-06
Position 786: 1.8729974938911301e-06
Position 870: 1.8505242401519306e-06
Position 3329: 1.0327467693673938e-06
Position 2830: 6.40098758296648e-07
Position 754: 5.784885419440708e-07
Position 897: 5.327312054962022e-07
Position 745: 4.6470624208381546e-07
Position 58: 4.261092214350889e-07
Position 496: 1.7725645612485926e-08
Position 460: 9.292942670097511e-09
Position 530: 4.970055652023179e-09
Position 339: 4.677523572898173e-09
Position 49: 4.089593096840053e-09
Position 605: 1.257591307014254e-09
Position 486: 6.927868425288938e-10
Position 15112: 2.0537071993678253e-10
Position 15028: 1.9610043040118578e-10
Position 15168: 2.1398655064664183e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14902: 0.9972302178848572
Position 15078: 0.9870891548623818
Position 11154: 0.974732372315429
Position 10156: 0.8733023649656454
Position 14679: 0.6938503747057083
Position 16656: 0.6355039232269029
Position 13302: 0.4590979149474717
Position 10545: 0.4498699627965567
Position 13345: 0.3346754540996347
Position 10548: 0.3033038916681829
Position 14229: 0.2978651533288269
Position 14701: 0.24847154595513077
Position 17090: 0.23954786287215993
Position 11762: 0.19885437089154248
Position 13285: 0.1881910950774775
Position 16095: 0.1625551124414643
Position 9512: 0.1376071075029179
Position 17487: 0.11190103403731541
Position 5390: 0.08485456513679446
Position 3555: 0.0739399812010712
Position 12182: 0.07031978871740736
Position 1012: 0.05847822024172611
Position 6573: 0.056154587634403126
Position 11750: 0.04394696008448075
Position 6515: 0.04097693531883525
Position 11673: 0.03419997649777313
Position 11492: 0.034057977485054826
Position 1099: 0.031365268596721556
Position 11700: 0.030074051048615554
Position 1129: 0.028974228344928694
Position 16023: 0.028420142870756157
Position 7632: 0.0275421847724364
Position 11567: 0.0263747365044636
Position 14737: 0.024450144034225706
Position 3413: 0.021314260240516147
Position 15696: 0.018614153816501652
Position 10497: 0.01850775352022063
Position 8322: 0.017769770199034793
Position 6708: 0.014790050810859743
Position 9582: 0.014414264611229943
Position 12695: 0.013396772309876393
Position 13667: 0.013032801088696741
Position 16116: 0.011855862200992754
Position 5471: 0.011666873086102798
Position 16689: 0.010976068521472745
Position 6602: 0.010785842787791617
Position 11128: 0.010323739338208293
Position 12302: 0.010277994611680242
Position 16372: 0.009875432315342367
Position 11747: 0.009727732479293707
Position 3466: 0.00943437029798823
Position 11823: 0.008790777592080265
Position 11939: 0.008355663166190332
Position 16061: 0.007866817586863762
Position 1142: 0.007729816057436631
Position 16193: 0.00770369920487338
Position 9906: 0.007366855203288902
Position 17095: 0.006768279721073345
Position 14706: 0.006589524026225936
Position 17443: 0.006284547391418027
Position 13942: 0.006042813103058706
Position 13825: 0.005995491594730416
Position 11717: 0.005866414766341993
