Gene = Mvp
index = 726
Annotated 5SS: [  103 12813 13142 16149 16396 18384 18886 21102 22068 22347 25076 25796
 26304 27145]
Annotated 3SS: [12662 12945 16024 16263 18288 18648 20819 21822 22148 24688 25678 26176
 26955 27506]
SMsplice 5SS: [  380 12813 13142 16149 16396 18384 18886 22068 22347 25076 25796 26304
 27145]
SMsplice 3SS: [12662 13055 16024 16263 18288 18648 21822 22148 24688 25678 26176 26955
 27506]
top_k =  500
Partition function (log Z): 23.94128031237336

Sorted 5' Splice Sites (High to Low Probability):
Position 26304: 0.9981499476897445
Position 16149: 0.9963444745384392
Position 22068: 0.9883197877696694
Position 18886: 0.9262656853348765
Position 13142: 0.9198131335836038
Position 16396: 0.9102267651078926
Position 25796: 0.8388006003764963
Position 25076: 0.798165238762689
Position 12813: 0.7960783142244359
Position 18384: 0.7955589168075727
Position 22347: 0.7704704269576136
Position 380: 0.5913767004811136
Position 6087: 0.5380995389383227
Position 27145: 0.5131100392642645
Position 21102: 0.5093705668899328
Position 27031: 0.475407844937287
Position 103: 0.4194064919522487
Position 15066: 0.2700209449013957
Position 17835: 0.2685470259758249
Position 23340: 0.16946259056626725
Position 17873: 0.13577623753058635
Position 24789: 0.12325803173695522
Position 25608: 0.11153349282885132
Position 17218: 0.10096486437153111
Position 18524: 0.08302168841994108
Position 18485: 0.06329977620885484
Position 26031: 0.06269666664527954
Position 21123: 0.05826361365839504
Position 27417: 0.05227628346839429
Position 16389: 0.050002509216846486
Position 23491: 0.047245346671745715
Position 18775: 0.040673120619080225
Position 27443: 0.040014391496970704
Position 3058: 0.03958483487837661
Position 16493: 0.0349619133242444
Position 21759: 0.033659072829049466
Position 24844: 0.030731886711657014
Position 25579: 0.02969312762155451
Position 19349: 0.027054071635313814
Position 16916: 0.025303750122258734
Position 20731: 0.02506037089131676
Position 21002: 0.02435629448448753
Position 27616: 0.02150734634327216
Position 2821: 0.021435997963364758
Position 15403: 0.019201895503248963
Position 2771: 0.017571282134861383
Position 21154: 0.016781609227663304
Position 2152: 0.016679755925874337
Position 18120: 0.016444791932905867
Position 25470: 0.016365483001275064
Position 3255: 0.0149777635399231
Position 1279: 0.014653805775305239
Position 18289: 0.01415023852429676
Position 21027: 0.013919963860190602
Position 51: 0.013632313803986877
Position 17561: 0.012804643233498498
Position 24801: 0.011058827167128537
Position 18345: 0.010260809555591556
Position 15120: 0.010133242667680661
Position 18733: 0.010020302277203543
Position 13213: 0.009262610685719416
Position 25384: 0.00851256726347676
Position 23357: 0.007482191086897017
Position 17779: 0.007453392648399885
Position 21944: 0.007234756808838792
Position 5521: 0.007004578550212981
Position 107: 0.006951411576300119
Position 3027: 0.006916500129072836
Position 21343: 0.006886461430852145
Position 654: 0.006455820617727653
Position 2825: 0.005646527756565626
Position 20879: 0.005550146616453671
Position 4509: 0.005300399894037083
Position 1789: 0.005166987466111147
Position 23453: 0.004565628633309647
Position 18044: 0.004472251048916395
Position 18437: 0.004436529322309414
Position 2102: 0.0040118777321734795
Position 5229: 0.0035354345258717997
Position 20955: 0.003464699003716599
Position 2063: 0.003293299151143377
Position 1998: 0.0031570146238260825
Position 19851: 0.0030789643045176164
Position 16488: 0.00305317833876666
Position 23376: 0.002967127138944409
Position 16112: 0.002912356272817877
Position 19764: 0.002895998601429947
Position 19334: 0.0028225915300691684
Position 24782: 0.0027855818119483337
Position 6906: 0.0027417443562047067
Position 22039: 0.002722181732359856
Position 17252: 0.002492600118273927
Position 24203: 0.00234097878975918
Position 18512: 0.002272255495797429
Position 21397: 0.002234042200218286
Position 1676: 0.002165816961343732
Position 22466: 0.0020229809790527986
Position 2013: 0.0019797305800576762
Position 27383: 0.001937536627353057
Position 4660: 0.0018747550464280058
Position 18528: 0.001871190991740399
Position 2248: 0.0018610850778266934
Position 23920: 0.00181151207426977
Position 3278: 0.0017872138846817438
Position 23303: 0.00164591287188161
Position 25830: 0.001539726348223222
Position 2136: 0.0014170075468330399
Position 17992: 0.0012271127065931228
Position 24957: 0.0009240778376793254
Position 18396: 0.000867582340468136
Position 21647: 0.000726017956504534
Position 268: 0.000665030179815805
Position 23371: 0.0006584167573041441
Position 806: 0.0006560769224646349
Position 25625: 0.0006086571296939126
Position 273: 0.0005985564025907139
Position 22041: 0.0005700843864971796
Position 26449: 0.0005679719127238738
Position 27635: 0.0003919250652678586
Position 155: 0.0003728420196679435
Position 25866: 0.0003569368389983737
Position 26819: 0.0003554692964635091
Position 502: 0.0003268871674812313
Position 27072: 0.0002526727130210373
Position 27608: 0.00020126561894356
Position 161: 0.00016418505257717234
Position 16172: 0.00011925393000513617
Position 297: 0.00011760702206435845
Position 18253: 0.00010143618347578987
Position 16153: 9.938421202957884e-05
Position 17000: 9.367404514744755e-05
Position 6056: 7.99772921067701e-05
Position 1041: 6.692258410996568e-05
Position 26197: 6.435587437416544e-05
Position 16043: 5.7138614004893134e-05
Position 26288: 5.049052866107615e-05
Position 26641: 4.808731438254369e-05
Position 118: 4.1193126489691575e-05
Position 2058: 4.087354304595346e-05
Position 1319: 3.953859324271102e-05
Position 6142: 3.9011181681782205e-05
Position 1415: 3.648575813018963e-05
Position 16158: 3.6434578702424255e-05
Position 16129: 3.285649504076416e-05
Position 27058: 2.7787826961586296e-05
Position 1631: 2.663500232788751e-05
Position 1563: 2.641686234259154e-05
Position 2709: 2.1574481051034368e-05
Position 27627: 1.8480317399367442e-05
Position 1396: 1.5125431944155321e-05
Position 21964: 1.4823540393101236e-05
Position 205: 1.3517863347557307e-05
Position 914: 1.2749205916779251e-05
Position 26778: 1.1091259874192389e-05
Position 2848: 1.0882081989022563e-05
Position 47: 1.0648288338010386e-05
Position 124: 6.546686204272692e-06
Position 220: 5.8565252042700605e-06
Position 165: 5.4323659108517535e-06
Position 2252: 5.252657468568885e-06
Position 225: 4.469013224898357e-06
Position 45: 3.885949904658394e-06
Position 35: 3.456704019521235e-06
Position 3063: 2.7392536875110425e-06
Position 184: 1.9900118160494956e-06
Position 1721: 1.3192677415224594e-06
Position 26983: 1.1740538224496357e-06
Position 18366: 1.0819428448456245e-06
Position 251: 8.576989983838925e-07
Position 1724: 6.224897465143345e-07
Position 71: 5.407710140667899e-07
Position 1276: 5.263724225657088e-07
Position 1651: 5.254528122246054e-07
Position 16419: 4.6528507429604657e-07
Position 451: 4.44211007757315e-07
Position 312: 3.6422897423366024e-07
Position 234: 3.14416800214565e-07
Position 357: 1.1973512239068174e-07
Position 318: 8.527750804681824e-08
Position 343: 5.7771500337589907e-08
Position 404: 5.29201872688555e-08
Position 16617: 4.399106786095081e-08
Position 617: 3.134429854767907e-09
Position 16416: 5.3729204252215656e-12
Position 16474: 4.6309613070194355e-12
Position 16287: 2.5259682641228817e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16263: 0.9952458420648542
Position 26176: 0.993712682665723
Position 16024: 0.9899398955660855
Position 27506: 0.9423687240786716
Position 18648: 0.9349828680816145
Position 26955: 0.9111741355096976
Position 18288: 0.8789297556181488
Position 25678: 0.8515243257637041
Position 12662: 0.7960783142244352
Position 21822: 0.7207366993823503
Position 22148: 0.6025994883580358
Position 24688: 0.572517623684039
Position 13055: 0.5599809301187606
Position 5983: 0.5336663607332757
Position 20819: 0.4294109768931191
Position 12945: 0.36909481415056383
Position 14991: 0.2801541875690766
Position 24916: 0.27463307794532893
Position 21941: 0.23276800341495313
Position 23272: 0.231505764946547
Position 17646: 0.18456025151899808
Position 17755: 0.15927139235467414
Position 25469: 0.11200874371702363
Position 24875: 0.1099387803665578
Position 20843: 0.10017281166758975
Position 20847: 0.0760823415277653
Position 22230: 0.06752531979248046
Position 17068: 0.06246902535146732
Position 26892: 0.05998517159119868
Position 2910: 0.04723845684887356
Position 27294: 0.04592275771983354
Position 18342: 0.044994485617083205
Position 17773: 0.04260942525485479
Position 22194: 0.04234359157378441
Position 2608: 0.0401110074895003
Position 22030: 0.03714277539254541
Position 27552: 0.03512269396768154
Position 21622: 0.03198590665058145
Position 22191: 0.03106556366948543
Position 1911: 0.02990798912360639
Position 20649: 0.024892831139219338
Position 17915: 0.024136647973321677
Position 18581: 0.023796702750474102
Position 27706: 0.022866621262506024
Position 25324: 0.02260103318596057
Position 17017: 0.021963287139007595
Position 25518: 0.02133731194626233
Position 15193: 0.019201895503248988
Position 27399: 0.01564141021570178
Position 18213: 0.01547275352641939
Position 173: 0.014739219018383848
Position 18378: 0.014051934750509363
Position 27285: 0.014015316724335463
Position 16783: 0.013514303372745343
Position 18847: 0.012886164514073312
Position 27113: 0.012779384312015423
Position 17537: 0.012276572571763327
Position 19065: 0.012237465123033349
Position 25292: 0.011924754427224453
Position 3182: 0.011921228091070756
Position 27018: 0.011160978913650827
Position 25685: 0.010844921029313375
Position 19282: 0.010241491914126953
Position 1136: 0.009769492904452013
Position 25639: 0.009499006680738529
Position 220: 0.009307517981727206
Position 21266: 0.009120503631070443
Position 25918: 0.009097890295441674
Position 17778: 0.00906461715329651
Position 18475: 0.008977924914808281
Position 25423: 0.008935123531819791
Position 22167: 0.008856505147122837
Position 25969: 0.00848107085493329
Position 22171: 0.008469987498719623
Position 24579: 0.00833637286995647
Position 16042: 0.007838634661174751
Position 295: 0.007641493622325506
Position 5394: 0.007004578550212969
Position 17751: 0.006609733513228478
Position 4449: 0.006589848365169923
Position 21861: 0.006267431732662801
Position 20611: 0.006088496181621741
Position 21083: 0.006043567872432519
Position 27312: 0.005683199646241267
Position 26958: 0.005620785313985807
Position 16935: 0.005027623204144777
Position 21638: 0.004643247673721285
Position 18247: 0.004569444087977258
Position 5876: 0.0045521666788367835
Position 26148: 0.004513986266220103
Position 1654: 0.004433768507785619
Position 18141: 0.004385649123285027
Position 17616: 0.004334685467225541
Position 20854: 0.004264075846936193
Position 27196: 0.004227094262359199
Position 3090: 0.004107677386451106
Position 2646: 0.004106664694739874
Position 22136: 0.004080101573449443
Position 22188: 0.0039818825483487995
Position 21021: 0.0037182619391113924
Position 184: 0.003681879939977367
Position 16801: 0.0036782353369923535
Position 17079: 0.00353905833607549
Position 20690: 0.0034677289435534717
Position 18738: 0.003444699052821882
Position 17210: 0.0034418906864474995
Position 27585: 0.003360694284033903
Position 16976: 0.003085995485776446
Position 22309: 0.002916595435182555
Position 17118: 0.0028537213908785934
Position 1240: 0.0027798106908105964
Position 19726: 0.002673862347375361
Position 20850: 0.002626172620807388
Position 19018: 0.0025911806647392938
Position 26878: 0.0025009434511343875
Position 26014: 0.0023811033583888835
Position 16681: 0.002358493100931899
Position 24061: 0.00234097878975918
Position 5101: 0.0023047670540843955
Position 27136: 0.00219652344599099
Position 16280: 0.0021896204756098425
Position 18185: 0.002136734135379246
Position 6740: 0.002086933887038879
Position 16540: 0.0020356328985260304
Position 23210: 0.002035104561902482
Position 516: 0.0020122421475820404
Position 19142: 0.0018354365366432738
Position 19567: 0.0018304073633184448
Position 15920: 0.0018235141495994516
Position 1541: 0.0018173860792691254
Position 23848: 0.001811512074269769
Position 16728: 0.0017623802976619325
Position 17371: 0.0016932839962217662
Position 18771: 0.0016770082642359034
Position 27303: 0.0016637278386869667
Position 25624: 0.0015042790658001998
Position 24657: 0.0014977891621744583
Position 17559: 0.0014695343526200703
Position 27348: 0.0014479202608098588
Position 1957: 0.0014458925320438786
Position 16823: 0.0012962591628796676
Position 287: 0.0012810262201855527
Position 19295: 0.0012738576843795847
Position 5098: 0.0012306674717874058
Position 17088: 0.001143873668382108
Position 27193: 0.0010682351742770679
Position 27320: 0.0010386159849153816
Position 1620: 0.000802831453061471
Position 2183: 0.0007991444870998208
Position 1064: 0.0007572358970374022
Position 27024: 0.000713628362647997
Position 27300: 0.0006653261977725058
Position 6718: 0.0006548104691658235
Position 17351: 0.0006293102323364672
Position 27323: 0.0006210066479944732
Position 16239: 0.0006115871586000753
Position 19257: 0.0005968178658589591
Position 19704: 0.0005964986436130048
Position 4279: 0.0005853065752951619
Position 17722: 0.0005506318459160258
Position 340: 0.0005496810214337748
Position 17380: 0.0005490436992117164
Position 26936: 0.0005443973759366644
Position 369: 0.0005124093217411156
Position 26391: 0.0004990463143898779
Position 19078: 0.0004908173116199995
Position 23242: 0.00048309540594130516
Position 240: 0.00047566289920350274
Position 19763: 0.0004726341011417505
Position 2709: 0.0004702815929381672
Position 19270: 0.0004660893650959799
Position 26964: 0.00045538037619218875
Position 27754: 0.0004040302536843354
Position 19641: 0.0004015604504989999
Position 27521: 0.00038096532922332106
Position 1138: 0.0003773698488135574
Position 22201: 0.0003570331165523283
Position 27710: 0.00035571585129054906
Position 18522: 0.0003452212566425691
Position 272: 0.00033274121735480267
Position 1562: 0.0003160617354893069
Position 17146: 0.00029168549700806564
Position 17464: 0.00028520330147615105
Position 26909: 0.0002848998868550026
Position 1988: 0.0002786103317904487
Position 1216: 0.0002757161111472151
Position 26651: 0.0002473415570472494
Position 552: 0.00023472793928149812
Position 234: 0.00022239864867143228
Position 16602: 0.00021896907894490206
Position 596: 0.00019574667718724625
Position 231: 0.00018832388016985048
Position 17459: 0.00017843598095092434
Position 27138: 0.00017383066305548861
Position 16791: 0.0001585934887444183
Position 1087: 0.00015743191982549182
Position 18601: 0.0001567760456769129
Position 27437: 0.00015105556968875703
Position 16536: 0.00014452250939203342
Position 19196: 0.00014350669988562876
Position 16283: 0.0001336351191164109
Position 355: 0.00012163369687374266
Position 26712: 0.00012011215054818879
Position 16947: 0.00011853276052399465
Position 27690: 0.00011477878383786398
Position 16915: 0.0001063371484647495
Position 16555: 0.00010473391733426306
Position 27403: 0.00010247112302028771
Position 27030: 8.780416102405883e-05
Position 27676: 8.132058974138238e-05
Position 26131: 7.07915556982131e-05
Position 26894: 6.881339503952905e-05
Position 27296: 6.281428085179924e-05
Position 26405: 4.201771791594671e-05
Position 16286: 3.9911186613555e-05
Position 27416: 2.1816922302841273e-05
Position 1315: 2.02730919652936e-05
Position 16348: 1.7381037857596237e-05
Position 16233: 1.4775390517620947e-05
Position 16877: 1.3849942616011476e-05
Position 26267: 1.0022997172678505e-05
Position 2027: 5.626167712790001e-06
Position 844: 5.021653059848133e-06
Position 1891: 4.61024812986247e-06
Position 16827: 4.5378411429797625e-06
Position 16817: 4.0633567262278585e-06
Position 26818: 4.021324488599269e-06
Position 1429: 3.987854646052341e-06
Position 16560: 3.966687220375891e-06
Position 759: 3.789602433523779e-06
Position 16882: 3.0786855216890157e-06
Position 16310: 3.009660827071033e-06
Position 1659: 2.968722026185498e-06
Position 1324: 2.754025515794617e-06
Position 23405: 2.7344283717770372e-06
Position 737: 2.6888524436487177e-06
Position 1098: 2.457495916398798e-06
Position 873: 2.382115770539141e-06
Position 564: 2.1341534110148306e-06
Position 26774: 1.932539748544938e-06
Position 26861: 1.6769626988124122e-06
Position 432: 1.2718634270188245e-06
Position 26804: 1.2342430738520875e-06
Position 610: 9.874821791633741e-07
Position 26701: 9.343347049360027e-07
Position 895: 7.34354466384679e-07
Position 1875: 7.119101215019639e-07
Position 26791: 6.54363173516185e-07
Position 1162: 5.925200571833417e-07
Position 1966: 5.718574628590699e-07
Position 2012: 5.573597726224696e-07
Position 1067: 5.20613861019525e-07
Position 23154: 5.143835869081397e-07
Position 824: 4.645463276293484e-07
Position 958: 4.457172903645656e-07
Position 1711: 4.003041818344484e-07
Position 1743: 2.7657158985004805e-07
Position 26827: 2.684830031502837e-07
Position 1521: 2.565755726745377e-07
Position 16293: 2.4099956744115844e-07
Position 652: 1.4744791027876379e-07
Position 1027: 1.3346457104488487e-07
Position 1579: 1.314135077221346e-07
Position 937: 1.1944234138053568e-07
Position 140: 1.0800054213414966e-07
Position 917: 8.707579060975109e-08
Position 16328: 8.581658696304348e-08
Position 26970: 8.377434395804285e-08
Position 854: 7.781010661024955e-08
Position 764: 6.01729930805299e-08
Position 26979: 5.882857745892819e-08
Position 616: 3.877686370401318e-08
Position 635: 3.523599848762531e-08
Position 468: 3.40983766592672e-08
Position 258: 3.390102345572042e-08
Position 398: 2.853949776881833e-08
Position 706: 2.7451491655879928e-08
Position 16335: 2.6639377626446207e-08
Position 158: 2.292910357188611e-08
Position 372: 2.1061286725077062e-08
Position 612: 2.0175238844668627e-08
Position 548: 1.9794857938163826e-08
Position 247: 1.955221466731366e-08
Position 16411: 1.256470466827009e-08
Position 640: 1.0219719471944311e-08
Position 16317: 9.23742435292988e-09
Position 244: 9.096657796771304e-09
Position 16454: 8.33688000164459e-09
Position 806: 6.82760445349223e-09
Position 664: 5.3864211536441595e-09
Position 305: 4.572020087612424e-09
Position 16395: 1.3350838169159364e-10
Position 16430: 1.1127387811283242e-10
Position 16466: 6.447542298034457e-11
Position 16358: 5.162660838730569e-17
