Gene = 2300009A05Rik
index = 30
Annotated 5SS: [366]
Annotated 3SS: [4565]
SMsplice 5SS: [366]
SMsplice 3SS: [2606]
top_k =  500
Partition function (log Z): -10.152828947095744

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7664063012010849
Position 122: 0.16123400240382338
Position 549: 0.12008096660531636
Position 472: 0.07049103160639165
Position 1399: 0.025149267207796866
Position 353: 0.02217449459069438
Position 698: 0.021460698704031705
Position 2781: 0.009781262162054213
Position 1649: 0.00928571939100403
Position 233: 0.008978049623846796
Position 286: 0.008951055074871263
Position 1403: 0.007660429204345721
Position 4494: 0.005172423090780686
Position 3486: 0.00414556577206456
Position 730: 0.0037313046807771356
Position 1379: 0.0036696222505116028
Position 186: 0.0030433872899323124
Position 497: 0.0026876706390355164
Position 205: 0.0025884456742896887
Position 4680: 0.0024665364561424702
Position 4424: 0.002220056582819233
Position 3541: 0.001960377948942003
Position 254: 0.0017744008113200005
Position 2366: 0.0013474741181363572
Position 3845: 0.0012508019901875248
Position 2800: 0.0012366672640240985
Position 573: 0.0010862699975670565
Position 2284: 0.0010036256433523833
Position 2458: 0.000977812306563531
Position 2344: 0.0008776340379930306
Position 191: 0.0008363257614455389
Position 3009: 0.0006436636004922499
Position 1832: 0.0005978847853024287
Position 2724: 0.0005634856069983419
Position 1910: 0.0005533529125940845
Position 1637: 0.0005447260489311117
Position 2397: 0.0005290380279810742
Position 2475: 0.000445577271186696
Position 176: 0.00038362323711579383
Position 648: 0.00037066994123323324
Position 2030: 0.00026301028836012543
Position 2411: 0.00016225217414700692
Position 1225: 0.00011801730241422098
Position 67: 3.320295960846489e-05
Position 214: 3.0102455494378493e-05
Position 370: 1.5762036456169632e-05
Position 819: 1.2390048907871519e-05
Position 9: 9.697954071250611e-06
Position 961: 4.284817494282401e-06
Position 702: 4.254778615518241e-06
Position 2416: 2.5886507068529063e-06
Position 553: 1.888790313719795e-06
Position 2149: 1.8036501890878833e-06
Position 587: 1.7076731446100744e-06
Position 3543: 1.5717785291408013e-06
Position 1837: 1.2241212570475099e-06
Position 384: 9.886007395841876e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2606: 0.39738842843077393
Position 4565: 0.39128461735894676
Position 450: 0.15180564543849265
Position 186: 0.06757625082593957
Position 2247: 0.0520976680556127
Position 1104: 0.02643463502708508
Position 3341: 0.025442253435406174
Position 1475: 0.021960840929967612
Position 2639: 0.019766033701511008
Position 4363: 0.016189667957405972
Position 3745: 0.009614375528761583
Position 1323: 0.006994635690690464
Position 1745: 0.006585319914168494
Position 1280: 0.006079100942244046
Position 3449: 0.005715882312906465
Position 1247: 0.005564887828029594
Position 286: 0.004972395389672578
Position 205: 0.004241287661755135
Position 486: 0.003761682054076803
Position 816: 0.0036679438681756354
Position 2863: 0.0035438476677601013
Position 729: 0.0034100517834090203
Position 2278: 0.0031779087202295324
Position 4070: 0.003144635937932692
Position 411: 0.00311375493174525
Position 4753: 0.0028275703883439674
Position 4132: 0.0026297234422773307
Position 4611: 0.002594313739268782
Position 2991: 0.00227885600527931
Position 3567: 0.002071941317767496
Position 2475: 0.0018691088542772006
Position 844: 0.0017823795072996016
Position 4453: 0.0015962650114526155
Position 868: 0.001126289605233008
Position 394: 0.0011186482646694824
Position 2510: 0.0010185673185883523
Position 1060: 0.001002938150821793
Position 3001: 0.0008804174928755404
Position 2030: 0.0008374744213202442
Position 2935: 0.0008013284302539476
Position 760: 0.0007856754977551042
Position 537: 0.0007229063871539022
Position 934: 0.0006626138831120563
Position 1377: 0.0006061335050849637
Position 1751: 0.0006017872767625063
Position 3623: 0.0005483218387401813
Position 313: 0.000497369730500473
Position 2199: 0.00046705456878929675
Position 328: 0.00043307918189169545
Position 3401: 0.0004100202802839664
Position 3046: 0.00039512594186340196
Position 3474: 0.00032614106994046
Position 1880: 0.0003252315871352558
Position 352: 0.0002921210795323581
Position 1689: 0.0002868009389813335
Position 3207: 0.00028105934267237003
Position 2895: 0.00025703714564890266
Position 610: 0.0002532999526934635
Position 1902: 0.0002260173021048006
Position 2800: 0.00022589821366358282
Position 2561: 0.00021912830350458523
Position 301: 0.00020820494306243454
Position 1153: 0.000186816592929768
Position 525: 0.00018352095289501791
Position 958: 0.0001803760300181606
Position 2302: 0.0001720473973185609
Position 2815: 0.00016944724436160984
Position 1037: 0.00015447519687743086
Position 2458: 0.0001544222549471504
Position 786: 0.0001353431221363433
Position 2252: 0.00011718576669992165
Position 562: 0.00010056078997043263
Position 675: 9.603219925878642e-05
Position 542: 9.502848386136186e-05
Position 1713: 7.283505084678162e-05
Position 573: 5.660130564542465e-05
Position 1299: 5.623984477454803e-05
Position 695: 4.1517931308581505e-05
Position 698: 3.925460803566101e-05
Position 1515: 5.930635334884808e-06
Position 431: 3.528160813539028e-06
Position 546: 2.6548186563245723e-06
Position 581: 4.769640953882994e-07
Position 587: 4.717040264116574e-07
Position 549: 4.2651378521245025e-07
Position 145: 1.9891608439365773e-07
Position 496: 1.1439464591337882e-07
Position 553: 8.152565636166191e-08
Position 585: 7.364607301713734e-08
Position 106: 6.917752059838455e-08
Position 648: 5.883114993057353e-08
Position 612: 3.914348214644053e-08
Position 133: 1.275881900581072e-08
Position 121: 6.327102111388256e-09
Position 370: 9.95200378693368e-13
