Gene = Rp9
index = 913
Annotated 5SS: [  275  9638 10976 14570 18547]
Annotated 3SS: [ 9606 10845 14477 18484 19493]
SMsplice 5SS: [  275 10976 11168 14570 18547]
SMsplice 3SS: [10845 11071 14477 18484 19063]
top_k =  500
Partition function (log Z): -1.6716910262627693

Sorted 5' Splice Sites (High to Low Probability):
Position 14570: 0.9961062359302821
Position 10976: 0.9711890180052717
Position 11168: 0.9206951893215539
Position 18547: 0.6904470135255351
Position 275: 0.5952106476248884
Position 4394: 0.3796952071474473
Position 16240: 0.3607083882381537
Position 13513: 0.3442265068812798
Position 6929: 0.3143685378559658
Position 1174: 0.21479551108484257
Position 629: 0.20856261583001576
Position 11553: 0.18541584526074603
Position 9451: 0.1808359956611322
Position 4380: 0.12574486177176145
Position 3163: 0.10660446159639324
Position 18842: 0.07717197594296539
Position 13508: 0.07562136599033928
Position 293: 0.05700348519245567
Position 16207: 0.05558320685024544
Position 9638: 0.04956207141230727
Position 3290: 0.044193052762454874
Position 302: 0.03600544745045201
Position 3903: 0.03574103245462731
Position 12734: 0.03500674256943537
Position 73: 0.03222105528750064
Position 7464: 0.031866372719569706
Position 16862: 0.02924540024490975
Position 12312: 0.026852880572814358
Position 5828: 0.02471044749944985
Position 672: 0.02229322712294917
Position 17861: 0.020262163181321256
Position 14318: 0.01997575281577802
Position 625: 0.019964184660099245
Position 3244: 0.018843577945750985
Position 10960: 0.01786020319325174
Position 10393: 0.0169290511066143
Position 10136: 0.016092858342307184
Position 718: 0.013853485702880574
Position 322: 0.013674083379834383
Position 7125: 0.012238345248417286
Position 12914: 0.0120738808345998
Position 13605: 0.009927975392234943
Position 7070: 0.009687584933786623
Position 2856: 0.009347544053268365
Position 12816: 0.008656400968848559
Position 19271: 0.008432120220912052
Position 639: 0.006447104911171379
Position 13461: 0.006098406181796628
Position 3984: 0.00603588374081628
Position 4049: 0.0054853089243185145
Position 13680: 0.005426910124274883
Position 14833: 0.0046328224958148085
Position 6579: 0.004308903683786171
Position 4223: 0.004246100007094857
Position 18853: 0.0037125337118681366
Position 8802: 0.0033248429048360517
Position 2827: 0.0031411419052623842
Position 2562: 0.002940808706751555
Position 2470: 0.00232371615182184
Position 15193: 0.0022752320716412076
Position 1975: 0.0021712127705026322
Position 10966: 0.0021277842698977515
Position 16698: 0.0019382629876737013
Position 4568: 0.0019277787256463345
Position 11029: 0.001185814351048311
Position 11607: 0.0011476772944985206
Position 84: 0.0010426028071153222
Position 11789: 0.0010039605686083055
Position 80: 0.0009384579990201078
Position 12868: 0.0005378681248883521
Position 698: 0.0005161621537433949
Position 2515: 0.000493243421817514
Position 11040: 0.00046329636254175706
Position 11036: 0.0004490013230504324
Position 14750: 0.00044653351850705884
Position 13408: 0.00044319430977989043
Position 11650: 0.00037589667697954113
Position 12606: 0.0003624117806213282
Position 1168: 0.0003152587994223762
Position 15227: 0.00028026887558636044
Position 613: 0.0002615918468839411
Position 10980: 0.0002347346936013373
Position 12360: 0.0002099815084026616
Position 14821: 0.00014646154827483668
Position 608: 0.00014315229659517785
Position 440: 0.00014044143507698905
Position 11390: 0.0001260647719573349
Position 328: 0.00012025548825893802
Position 734: 0.00010726876461293954
Position 3: 9.654835377520226e-05
Position 582: 8.910398222467723e-05
Position 775: 7.988186944411492e-05
Position 269: 6.970540592819715e-05
Position 18542: 5.2686188089933084e-05
Position 89: 5.06562242893135e-05
Position 15078: 4.0074235910608115e-05
Position 793: 3.813437445961547e-05
Position 141: 3.347841320970991e-05
Position 801: 3.316873850860279e-05
Position 678: 2.7572885684974332e-05
Position 490: 2.5932718619520388e-05
Position 773: 2.0147533989039644e-05
Position 55: 1.876307137258138e-05
Position 14574: 1.674622209315962e-05
Position 618: 1.6405883634814174e-05
Position 470: 1.6003065157433223e-05
Position 861: 1.5655244358680847e-05
Position 830: 1.4021187646732777e-05
Position 1481: 1.3954827096718038e-05
Position 777: 1.3313698035607617e-05
Position 164: 1.2404596498767513e-05
Position 279: 1.1979350510406693e-05
Position 527: 1.1875773154315258e-05
Position 828: 1.0720921044491388e-05
Position 753: 9.690868268341191e-06
Position 49: 7.942524628031015e-06
Position 805: 6.300999420525804e-06
Position 402: 6.057303997769348e-06
Position 822: 5.362370820399221e-06
Position 715: 4.138568021252232e-06
Position 149: 4.014267091901967e-06
Position 744: 3.746195214622417e-06
Position 152: 2.459062978278638e-06
Position 836: 2.0055885274923547e-06
Position 834: 1.9594042355028268e-06
Position 653: 1.919666339586306e-06
Position 832: 1.8902251907546276e-06
Position 432: 1.801143726242886e-06
Position 42: 1.3106581224436895e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 14477: 0.999218882957971
Position 10845: 0.9984629532760615
Position 11071: 0.8146217341039966
Position 18484: 0.6927253079875634
Position 13316: 0.43776438516134614
Position 4280: 0.32509118476384924
Position 6846: 0.30272076330189573
Position 16068: 0.22526480240874314
Position 19063: 0.21678887973857963
Position 989: 0.20616494114441442
Position 9278: 0.19084744163982345
Position 19493: 0.1791421223906924
Position 4348: 0.13826102218281783
Position 18632: 0.097978006977985
Position 15893: 0.09085760915577845
Position 19534: 0.07825294333276922
Position 11085: 0.07428345736588696
Position 16035: 0.07176639975838053
Position 11514: 0.06792610883538212
Position 3037: 0.06792480808512202
Position 11389: 0.0676419273810776
Position 16465: 0.06552576915150164
Position 3113: 0.058581789976952944
Position 19454: 0.05245757294048816
Position 19326: 0.05241435151063028
Position 18676: 0.05155034456303963
Position 18959: 0.04523237379838163
Position 3793: 0.04474857952139853
Position 12687: 0.040937921470412565
Position 16785: 0.04009198667439293
Position 9606: 0.039550625433615996
Position 16103: 0.03392853248827595
Position 10076: 0.03302190944892147
Position 18267: 0.031151915425940795
Position 16524: 0.030580035311878525
Position 3062: 0.030226426776350488
Position 11132: 0.026941576799863254
Position 17752: 0.026444678598636914
Position 19571: 0.02568220361581417
Position 7088: 0.025066886673522693
Position 5756: 0.02471044749944986
Position 6923: 0.021335359487856656
Position 12203: 0.018978421803449306
Position 4161: 0.017942356677329883
Position 4283: 0.01722338594255604
Position 19295: 0.014528502156458655
Position 14169: 0.01434117952043797
Position 16303: 0.013609617388652046
Position 16192: 0.013189461287940043
Position 11312: 0.01289307189754601
Position 7427: 0.01170588660454839
Position 16011: 0.011700519781955906
Position 2628: 0.011327684534291189
