Gene = Sertm1
index = 970
Annotated 5SS: [151 781]
Annotated 3SS: [  615 16049]
SMsplice 5SS: [  985 11372 17626]
SMsplice 3SS: [11330 17531 18104]
top_k =  500
Partition function (log Z): -12.873085079041166

Sorted 5' Splice Sites (High to Low Probability):
Position 11372: 0.6959259779504884
Position 781: 0.5855479007093216
Position 5918: 0.49615877717004453
Position 151: 0.4213166501020027
Position 985: 0.4003679151498288
Position 1943: 0.3028896658544845
Position 5970: 0.19498217093873818
Position 7207: 0.06240470106276511
Position 5220: 0.05162878868729433
Position 7313: 0.04988588141812462
Position 14270: 0.04586416299548802
Position 868: 0.038376013384520305
Position 5196: 0.028767981090677627
Position 63: 0.023612799424873026
Position 4217: 0.022926693852238084
Position 6613: 0.01641988075716475
Position 9712: 0.01314330027342332
Position 12870: 0.010386316808578303
Position 1266: 0.010312059730719974
Position 3224: 0.009949222575964022
Position 209: 0.009804695490661193
Position 1227: 0.007646542431841593
Position 184: 0.00761710720119344
Position 2599: 0.007299137036289313
Position 1239: 0.006700542508693661
Position 1297: 0.00665481629801931
Position 11750: 0.006178474554485076
Position 6146: 0.005260027207250099
Position 6681: 0.004970512408404997
Position 201: 0.004738684461486567
Position 551: 0.0033608229343843115
Position 6937: 0.0023867225873895268
Position 3450: 0.002298918508367467
Position 4224: 0.0022860458303523125
Position 4315: 0.0020144926631394016
Position 503: 0.001547604799128167
Position 540: 0.001361931043849091
Position 163: 0.0009879374502305448
Position 254: 0.0009298942552223564
Position 80: 0.000800077307750612
Position 491: 0.000769866516409666
Position 94: 0.0007035951483207589
Position 133: 0.0006198815745056963
Position 1016: 0.0006016178108686189
Position 482: 0.0005902703215197997
Position 378: 0.0005378514283066932
Position 1021: 0.0004946869160485823
Position 588: 0.00039102490212398886
Position 244: 0.00037567770796593386
Position 30: 0.00035319855328001045
Position 438: 0.000263702752094237
Position 558: 0.0001884806728314765
Position 3720: 0.00016380903061017418
Position 581: 0.00012903098714452506
Position 97: 8.039738235133691e-05
Position 1047: 7.258063635114363e-05
Position 1075: 4.6001758607931595e-05
Position 819: 4.302839868733142e-05
Position 590: 3.9912914727378404e-05
Position 3915: 3.146209067777994e-05
Position 576: 1.931751880168286e-05
Position 83: 9.986597616111055e-06
Position 1011: 5.4589560982144784e-06
Position 678: 5.08817115654082e-06
Position 1028: 3.707301248287273e-06
Position 574: 3.2274890031429297e-06
Position 319: 2.59553582735457e-06
Position 1154: 2.233806471071625e-06
Position 673: 1.5199769756738758e-06
Position 665: 1.3694643304612113e-06
Position 638: 1.5222050251491844e-07
Position 690: 4.993736678771203e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11330: 0.8543587851162856
Position 5877: 0.5481179714944909
Position 14216: 0.40819527315272763
Position 615: 0.3334489082533413
Position 14486: 0.20068051927214303
Position 5849: 0.15153087187110378
Position 1836: 0.151159800669391
Position 18104: 0.10611818077208755
Position 856: 0.10326020720871235
Position 7176: 0.07520561000027566
Position 5152: 0.07483232479545565
Position 1878: 0.06494357897971784
Position 1898: 0.046377831472208
Position 6513: 0.030571479308138538
Position 4106: 0.02950337688066521
Position 17259: 0.029500479442312197
Position 16049: 0.029023965683751634
Position 11512: 0.026292395720519748
Position 1534: 0.023862075271129657
Position 647: 0.02311336470242956
Position 1171: 0.022200246593170384
Position 6984: 0.020339549808651842
Position 6131: 0.01905216061652242
Position 6936: 0.018714535319559335
Position 11485: 0.014623996314863781
Position 12014: 0.014570728781173294
Position 9610: 0.01314330027342332
Position 906: 0.011915730136841898
Position 12819: 0.010386316808578303
Position 861: 0.008759723595085136
Position 1226: 0.008665603700053174
Position 13411: 0.008534705197708025
Position 750: 0.00776875908058309
Position 5087: 0.005975642496287369
Position 638: 0.005750564083141613
Position 2485: 0.005727616336962597
Position 10260: 0.005315535101012693
Position 3128: 0.004764886524489966
Position 939: 0.0037714342842124628
Position 1903: 0.003649986267461346
Position 966: 0.0032810758514121123
Position 13020: 0.003174158526416797
Position 351: 0.003088618106947793
Position 1691: 0.0029208701430504364
Position 867: 0.00281581104195752
Position 6775: 0.0026097819333717755
Position 3159: 0.0024117282124482163
Position 3295: 0.002184590975658813
Position 946: 0.0021128529544197725
Position 3209: 0.002051272184547323
Position 913: 0.0019455610871120554
Position 690: 0.0016443854601466217
Position 7968: 0.0014424593267704457
Position 1883: 0.0014285704199530841
Position 3092: 0.0014028994064641822
Position 6106: 0.001206426751847765
Position 941: 0.0010608420042743816
Position 1183: 0.0009838559614902384
Position 2442: 0.0009809225800889339
Position 1126: 0.0009401653214562299
Position 587: 0.00091348140631298
Position 11878: 0.0008189479307252721
Position 2522: 0.0007075780025006212
Position 3580: 0.0006794362056799109
Position 10770: 0.0006755568168776794
Position 6551: 0.000668515946540866
Position 6065: 0.0005914131812259493
Position 764: 0.0005172219736941779
Position 2859: 0.00042189576267282625
Position 5275: 0.0003470527897824387
Position 6300: 0.00032389116671755576
Position 841: 0.00023444297795133075
Position 919: 0.00020740133051878786
Position 895: 0.0001441141766419904
Position 4741: 0.00013415898123164498
Position 7553: 0.0001297185599907445
Position 2673: 0.00012784254488371912
Position 1977: 0.00012073721718483257
Position 4719: 0.00011738172190395443
Position 2341: 0.00011106253425571999
Position 825: 9.232259059259157e-05
Position 4154: 9.012025305548714e-05
Position 6611: 8.161906528276852e-05
Position 1185: 7.255490860725821e-05
Position 6040: 6.890315825441951e-05
Position 785: 5.7571462848055504e-05
Position 2822: 5.250468765633941e-05
Position 1373: 4.6984347840491764e-05
Position 823: 4.0511570155566625e-05
Position 540: 3.2031400301779624e-05
Position 2273: 2.639314663341629e-05
Position 755: 2.5185859815138528e-05
Position 1141: 2.290322652289471e-05
Position 1501: 2.1987663923250613e-05
Position 3783: 2.1236409818098942e-05
Position 1154: 1.4681367064865842e-05
Position 242: 1.2139809326839213e-05
Position 1928: 1.1766566807289667e-05
Position 1046: 1.1416665141202066e-05
Position 1189: 9.599798852916088e-06
Position 1020: 9.006850528827922e-06
Position 503: 5.953769850415214e-06
Position 421: 4.702819959326225e-06
Position 984: 3.762080944631365e-06
Position 520: 3.695353998750867e-06
