Gene = Ccer2
index = 227
Annotated 5SS: [  84  331  569 1394]
Annotated 3SS: [ 289  480  866 2480]
SMsplice 5SS: [ 84 331 569]
SMsplice 3SS: [ 289  480 2480]
top_k =  500
Partition function (log Z): -6.172919020484864

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.8741438959634938
Position 331: 0.7115922807965303
Position 569: 0.6528586189454242
Position 1394: 0.08563242308075754
Position 2321: 0.05682060305016861
Position 187: 0.021951126021806124
Position 218: 0.00869432041808259
Position 924: 0.002077179396626949
Position 134: 0.0020184533911083275
Position 514: 0.0017210657827644799
Position 1788: 0.0014444903484802972
Position 662: 0.0014396963445405559
Position 161: 0.0006282086248758206
Position 961: 0.0004504816036906155
Position 227: 0.000397026343640862
Position 416: 0.0003742144100367752
Position 224: 0.00024293328966273903
Position 88: 0.0001621747390612413
Position 193: 0.0001601541761494129
Position 123: 0.00015949070924899765
Position 369: 0.00014733879440941523
Position 146: 0.00013334872260380463
Position 237: 6.886514114949686e-05
Position 17: 3.355681967954585e-05
Position 112: 3.315548852122225e-05
Position 364: 1.8028766466793125e-05
Position 502: 5.489326332329192e-06
Position 255: 3.4279202923191207e-06
Position 208: 2.260556398594266e-06
Position 273: 7.818783720327604e-07
Position 675: 7.674974483552395e-07
Position 463: 3.1512142039567984e-07
Position 245: 2.950909675705861e-07
Position 668: 1.6646505224346396e-07
Position 780: 1.1802201020872788e-07
Position 583: 1.0852841224836211e-07
Position 804: 9.544637892959365e-08
Position 790: 3.50464536535094e-08
Position 15: 1.3119456500597864e-09
Position 505: 1.9083115812953644e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 289: 0.6569528032319275
Position 480: 0.4637311432346457
Position 2480: 0.3710411697797839
Position 419: 0.24646380527300188
Position 866: 0.18854440622579594
Position 1267: 0.05913633815375818
Position 687: 0.05366211159969425
Position 2212: 0.051165501904634904
Position 2258: 0.04169100069994019
Position 1971: 0.034557106826619124
Position 2006: 0.025564680314513966
Position 1750: 0.015462483817333433
Position 186: 0.013761226857603228
Position 2320: 0.011834825146213491
Position 499: 0.010684610649322872
Position 780: 0.008619320806428483
Position 913: 0.008298151293933811
Position 2440: 0.008208466128505261
Position 943: 0.007977573547649337
Position 1216: 0.007884691679207823
Position 832: 0.007549403354848079
Position 808: 0.006753209578464679
Position 2387: 0.006440689805123451
Position 1333: 0.006271692133366973
Position 705: 0.005711413014123137
Position 1642: 0.005554749604794448
Position 2623: 0.005487410302207402
Position 1478: 0.005308482179324622
Position 501: 0.005157548659189858
Position 1950: 0.005018324357282518
Position 2349: 0.004750212080410357
Position 314: 0.004494165357089043
Position 1030: 0.00440876774816349
Position 733: 0.0038083147166630346
Position 723: 0.0035964875251388996
Position 2041: 0.0034447899529590985
Position 2608: 0.003136967722805056
Position 868: 0.0029597868014333904
Position 2666: 0.002857929414960923
Position 496: 0.0025348755931415253
Position 1059: 0.002450420421213027
Position 2230: 0.002262564485248375
Position 2097: 0.0022589145745164803
Position 666: 0.0022582222236409853
Position 1293: 0.0019406343118147432
Position 298: 0.001747772185272458
Position 1072: 0.0016279991288958425
Position 568: 0.0016209012758897773
Position 1940: 0.0015317768030347371
Position 910: 0.0014579806481953641
Position 2146: 0.0014370043921367792
Position 1036: 0.0013751615708258306
Position 1222: 0.0013060244631205847
Position 881: 0.0012501034150148495
Position 2602: 0.001247094602624558
Position 827: 0.0012397221032320628
Position 626: 0.0011139452032793565
Position 1250: 0.000996335408884412
Position 907: 0.0009158778790662578
Position 940: 0.0009111594680189978
Position 1079: 0.0008920158373103284
Position 946: 0.0008805213043197313
Position 553: 0.0008685071004179752
Position 1228: 0.0007018129496281603
Position 1317: 0.000527863477996671
Position 2744: 0.0005142346175378691
Position 633: 0.0004916046627660209
Position 916: 0.000468335325607438
Position 267: 0.00040448804120783987
Position 1082: 0.0003834495715939946
Position 531: 0.00037967502582360785
Position 1051: 0.00036829594602513587
Position 762: 0.0003628992169529609
Position 217: 0.00035880624486304844
Position 1312: 0.00033669950677470004
Position 1075: 0.00029584337841830717
Position 1345: 0.00028215909146392653
Position 2081: 0.0002790787603384056
Position 324: 0.0002590549815509564
Position 738: 0.0002584991383525585
Position 1063: 0.0002543223919048829
Position 2451: 0.0002528696961918858
Position 2193: 0.00022509823944432696
Position 1932: 0.00020672974378080038
Position 1591: 0.00015262568209357968
Position 812: 0.00014831912414128197
Position 174: 0.00014780891623098863
Position 1390: 0.00014415704745272364
Position 1160: 0.00014340578977329528
Position 1093: 0.00013468658308026118
Position 1210: 0.0001288006962290489
Position 167: 0.00011296140576199228
Position 790: 0.00011004179083100833
Position 255: 0.00010444925171154159
Position 330: 7.41200206936115e-05
Position 1154: 6.647114136062878e-05
Position 537: 3.979714337839079e-05
Position 1673: 3.7269941481462004e-05
Position 235: 3.4124833471228334e-05
Position 1662: 3.3268888953043406e-05
Position 327: 2.8809290468860483e-05
Position 153: 2.662713403129431e-05
Position 243: 1.6216080574801187e-05
Position 1123: 1.5371142109935523e-05
Position 1108: 1.1658382643131115e-05
Position 245: 6.564266059023174e-06
Position 158: 3.2047252413189252e-06
Position 1018: 1.723902131747444e-06
Position 335: 1.6471885628457595e-06
Position 513: 9.500427526568681e-07
Position 593: 8.907134242463656e-07
Position 145: 7.829667411568773e-07
Position 338: 4.2188510182307016e-07
Position 572: 4.146153309300026e-07
Position 1690: 1.4808255347408784e-07
Position 1686: 8.811508018293028e-08
Position 102: 2.5927829535753425e-08
Position 118: 1.823597376618974e-08
Position 93: 5.645378648478208e-09
Position 123: 4.80118161505401e-10
Position 88: 3.347431567065499e-10
Position 133: 1.3293211048539415e-10
Position 104: 1.233204490868049e-10
Position 583: 1.534262560545475e-11
