Gene = Tnfsf18
index = 1128
Annotated 5SS: [ 193 5850]
Annotated 3SS: [5815 8796]
SMsplice 5SS: [193]
SMsplice 3SS: [2328]
top_k =  500
Partition function (log Z): -10.603780157328416

Sorted 5' Splice Sites (High to Low Probability):
Position 193: 0.9482357320485502
Position 6053: 0.13454986699370183
Position 5850: 0.08142608450956118
Position 3545: 0.07201855620952287
Position 2448: 0.06382094436455304
Position 2540: 0.06128549075050268
Position 8910: 0.061230486064686195
Position 566: 0.04609038915606445
Position 1867: 0.03354337165707101
Position 1835: 0.030252976162216276
Position 5591: 0.026756453932116696
Position 5403: 0.026055200821651858
Position 2614: 0.021358311694329623
Position 105: 0.019040573432751083
Position 9198: 0.008784264453711978
Position 327: 0.007944021502359356
Position 6827: 0.007864352997238956
Position 740: 0.007634202286403109
Position 3540: 0.005980826229764796
Position 1774: 0.005255249015063771
Position 1393: 0.005072028105425806
Position 5643: 0.004993877881943746
Position 552: 0.003964265435326861
Position 2099: 0.003927402573997207
Position 2609: 0.003668583182149953
Position 2873: 0.0023675160468694194
Position 198: 0.002160707557091968
Position 2723: 0.0016891450950806861
Position 167: 0.0016023629211127648
Position 2024: 0.0014035354443540948
Position 291: 0.0013789130012028632
Position 1473: 0.0013774372779768913
Position 239: 0.0009878280583590477
Position 427: 0.000775080458974841
Position 1745: 0.0007488278044034836
Position 2117: 0.0005554191378912309
Position 431: 0.0004852611123285986
Position 2112: 0.0003334814117656272
Position 614: 0.0002657151382490125
Position 4345: 0.00019648668099978643
Position 1920: 0.00017757751529141427
Position 1439: 0.00013915253327902603
Position 114: 7.903805446067361e-05
Position 433: 7.258044619145069e-05
Position 86: 5.279015531678186e-05
Position 345: 5.111395765982121e-05
Position 1460: 3.010080348401963e-05
Position 8: 2.937386899586834e-05
Position 4: 2.7568109044406325e-05
Position 1729: 2.725367637002779e-05
Position 126: 2.5357260790017756e-05
Position 133: 2.1258645763899774e-05
Position 1946: 1.960415804875468e-05
Position 250: 1.6374996167736438e-05
Position 1755: 1.0522839748644838e-05
Position 747: 7.4192939240976695e-06
Position 1004: 6.792250358977458e-06
Position 150: 5.929146309908341e-06
Position 829: 5.487118728514127e-06
Position 2034: 5.321594538755528e-06
Position 259: 1.4409469663817621e-06
Position 316: 1.3943506721381533e-06
Position 201: 7.945334964778977e-07
Position 209: 7.805216572810572e-07
Position 367: 7.402425598329318e-07
Position 158: 5.677561622285333e-07
Position 47: 4.805693874649009e-07
Position 141: 2.6686511978199287e-07
Position 386: 2.5919486634845205e-07
Position 2657: 9.449879444376397e-08
Position 2426: 8.951000564752914e-08
Position 2736: 8.048908104692661e-08
Position 325: 4.2592516932313946e-08
Position 671: 1.6159909057911219e-09
Position 24: 3.1646641224871555e-10
Position 254: 4.591444148627581e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2328: 0.3219411555328868
Position 8796: 0.24867529155805193
Position 5891: 0.1783676629835953
Position 9024: 0.1395190675581898
Position 5310: 0.12520182416275966
Position 5815: 0.10594902071973214
Position 6616: 0.08245185952986986
Position 10213: 0.07868487750984896
Position 3459: 0.0722283982597731
Position 1728: 0.042602343593325466
Position 1700: 0.026233968989112334
Position 430: 0.025121068380335426
Position 7206: 0.022135160426439236
Position 7458: 0.016979020319041763
Position 4093: 0.01650241515720488
Position 5048: 0.014719536037118985
