Gene = Nicn1
index = 748
Annotated 5SS: [ 234 3084 3616 4089 4565]
Annotated 3SS: [2906 3501 4016 4459 4638]
SMsplice 5SS: [ 234  565 3616 4089 4565]
SMsplice 3SS: [ 426 3440 3961 4459 4638]
top_k =  500
Partition function (log Z): -0.40074354541338986

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.9922023171374406
Position 4089: 0.9890602736841911
Position 4565: 0.7813697398451551
Position 565: 0.6320788657021529
Position 2993: 0.22886221225275472
Position 3084: 0.2108530040293942
Position 2997: 0.1589092589919526
Position 570: 0.15396199329030646
Position 3620: 0.05390983236510795
Position 2781: 0.03971569987580933
Position 3204: 0.034985417690489774
Position 483: 0.020846938778753613
Position 844: 0.01628002675130776
Position 4695: 0.010593539215656362
Position 829: 0.009800205943954962
Position 3697: 0.008912088983105176
Position 3489: 0.008583413304340233
Position 64: 0.007028289184859379
Position 71: 0.004251827569181986
Position 1466: 0.0036643474745507035
Position 601: 0.003597928716979519
Position 178: 0.003361553113942321
Position 538: 0.0033238248566495885
Position 2317: 0.0030327087820548717
Position 2330: 0.0028496020656984906
Position 833: 0.0019351639787403092
Position 5434: 0.0015857813515657304
Position 4765: 0.0015354230644048737
Position 2343: 0.001073690057740821
Position 4639: 0.0009689715358314771
Position 3040: 0.0007834618283312695
Position 4493: 0.0006700945947147999
Position 4569: 0.0006544212586298546
Position 592: 0.0006124783639520679
Position 4108: 0.0005905020448539984
Position 1773: 0.0005285594113107645
Position 1583: 0.0005160528445061029
Position 2574: 0.00047175619652403027
Position 1035: 0.0004205076224072977
Position 1028: 0.00032836661191545913
Position 2599: 0.000300948494935242
Position 50: 0.0001740785499980685
Position 296: 0.00013738046149430852
Position 4575: 0.00011039183630691255
Position 285: 7.991211534132921e-05
Position 109: 7.862090924393945e-05
Position 87: 2.511229350116466e-05
Position 153: 1.9538198164521672e-05
Position 195: 1.796413122565387e-05
Position 198: 1.543414525069487e-05
Position 20: 1.424681527054135e-05
Position 47: 1.2859865330697024e-05
Position 84: 1.1789271913812867e-05
Position 5: 8.715837291371838e-06
Position 141: 7.1364442748291405e-06
Position 549: 5.254904234474518e-06
Position 129: 5.010919607314198e-06
Position 507: 4.546017189635657e-06
Position 189: 4.456448408310521e-06
Position 113: 4.298152572629307e-06
Position 327: 3.3541944715398314e-06
Position 117: 2.602469376186202e-06
Position 8: 2.477966442740227e-06
Position 325: 1.7354736020700267e-06
Position 104: 1.2749954591649809e-06
Position 477: 1.264521901447427e-06
Position 204: 1.0576796923427647e-06
Position 608: 1.050183328358412e-06
Position 111: 6.337543961251198e-07
Position 4504: 5.04129300858931e-07
Position 404: 4.4599533027828325e-07
Position 11: 4.3117264039454626e-07
Position 519: 1.8604062329047844e-07
Position 370: 1.7024767103421232e-07
Position 411: 1.5241404412890667e-07
