Gene = l(3)04053
index = 1753
Annotated 5SS: [ 870 1733 2117]
Annotated 3SS: [ 935 1925 2175]
SMsplice 5SS: [ 870 1733 2117]
SMsplice 3SS: [ 935 1925 2175]
top_k =  500
Partition function (log Z): 7.5015707864600625

Sorted 5' Splice Sites (High to Low Probability):
Position 2117: 0.9997221098925599
Position 870: 0.9835600989490272
Position 1733: 0.8039563381518988
Position 1749: 0.10794234052751432
Position 1515: 0.060034924976704804
Position 1754: 0.0506413869838357
Position 560: 0.04300793819727727
Position 2335: 0.027210216121941085
Position 827: 0.013163298408803434
Position 2478: 0.008973862130073371
Position 344: 0.0064971672108240985
Position 1277: 0.005263518018723783
Position 494: 0.00391909814625294
Position 1425: 0.003224220813128585
Position 2318: 0.0024409684000708644
Position 1231: 0.0020107543279990203
Position 119: 0.0015084875500123046
Position 1170: 0.001052955460767973
Position 1239: 0.001031333244438851
Position 2505: 0.0009813365723301591
Position 1148: 0.0009188561564729333
Position 1417: 0.0008831127246378029
Position 1304: 0.0007343534779674795
Position 1809: 0.0006487545508572992
Position 2509: 0.00046856315988199037
Position 515: 0.0004381297973064785
Position 153: 0.0004096429129385057
Position 1167: 0.00040290328064330555
Position 568: 0.000395274071715189
Position 602: 0.0003458973892059968
Position 2449: 0.0003169247626598202
Position 2312: 0.00025547770981497556
Position 2350: 0.00022360905693375564
Position 365: 0.00016673712130407914
Position 2123: 0.00016172034183094776
Position 2500: 0.00015244608867605569
Position 2269: 0.00013336710045319365
Position 225: 0.0001135468405760051
Position 369: 0.00010669768549771072
Position 1291: 0.0001038785438349038
Position 1846: 9.639660414608559e-05
Position 1460: 9.206950557206734e-05
Position 546: 8.81445093442757e-05
Position 538: 8.348147273977298e-05
Position 682: 7.377104295064686e-05
Position 1767: 7.054370263265427e-05
Position 1394: 5.9244964448765646e-05
Position 874: 5.5265990256324965e-05
Position 1094: 4.468929415637466e-05
Position 615: 4.225100468538088e-05
Position 1099: 3.442631598720924e-05
Position 2133: 2.7934191374207867e-05
Position 23: 2.4217123375285556e-05
Position 1737: 2.343903808242752e-05
Position 415: 2.273549754678621e-05
Position 2259: 2.2570341301433268e-05
Position 1441: 2.0126935567174804e-05
Position 483: 1.8095915232293024e-05
Position 2420: 1.7748181181306564e-05
Position 1642: 1.504509889904947e-05
Position 971: 1.4276574408841449e-05
Position 2359: 1.3688311523841921e-05
Position 1053: 1.2913633130393028e-05
Position 2341: 1.246944376642708e-05
Position 2002: 1.228249298179987e-05
Position 1205: 1.1352682783341153e-05
Position 457: 9.959347509212786e-06
Position 1362: 8.77584143238038e-06
Position 451: 8.436679871661671e-06
Position 2439: 7.881255113150995e-06
Position 1581: 7.633673355854093e-06
Position 1618: 6.495529369793899e-06
