Gene = MED24
index = 1263
Annotated 5SS: [ 209 2007 2223 3135 3563 4438]
Annotated 3SS: [1919 2064 2291 3201 3619 4580]
SMsplice 5SS: [ 209 2007 2223 3135 4438]
SMsplice 3SS: [1919 2064 2291 3201 4580]
top_k =  500
Partition function (log Z): 8.507798779418323

Sorted 5' Splice Sites (High to Low Probability):
Position 2223: 0.9995400726421994
Position 2007: 0.9993032743476097
Position 3135: 0.9976659133575155
Position 4438: 0.7455756405794076
Position 659: 0.5847685290044404
Position 3563: 0.1823242335866376
Position 849: 0.11156484381594332
Position 249: 0.1001177038395518
Position 3338: 0.08092815365277917
Position 3894: 0.055480321619721384
Position 187: 0.05418414878163842
Position 3567: 0.045535800586801976
Position 270: 0.029236401805594663
Position 3666: 0.026072588810193496
Position 4402: 0.025886961380165115
Position 288: 0.025679382046131342
Position 415: 0.02027417814715223
Position 603: 0.013795021318459099
Position 1284: 0.01341035510499241
Position 1550: 0.011767840934594676
Position 3662: 0.011133433033555679
Position 3362: 0.01092231196343766
Position 948: 0.01034177249261146
Position 1104: 0.010012750789431835
Position 3326: 0.009178010219519472
Position 1692: 0.008997301110246488
Position 1469: 0.006887179957267314
Position 1089: 0.006450568847922772
Position 3887: 0.006312214493071802
Position 1045: 0.006088284830127281
Position 593: 0.005665978328949017
Position 801: 0.005108221739053649
Position 1340: 0.00477744128507001
Position 5231: 0.004670939764734227
Position 2393: 0.004622048415603462
Position 4756: 0.004512781978636888
Position 1648: 0.004157019278650231
Position 1749: 0.004018091398327276
Position 965: 0.00366910320910388
Position 1097: 0.003640256661577196
Position 931: 0.003133032664660184
Position 1112: 0.003112920379476663
Position 3508: 0.0017154393851391604
Position 663: 0.0016929732261377272
Position 2484: 0.0015905004911283818
Position 3762: 0.0014490932045364178
Position 495: 0.0014362984529603696
Position 4517: 0.001264073907140218
Position 86: 0.001233193991514365
Position 3299: 0.0011619730061777592
Position 898: 0.0011254833162468458
Position 1671: 0.0011202642877352863
Position 1433: 0.0010894721703126177
Position 3542: 0.0009714583289021138
Position 1121: 0.0009128127049051193
Position 50: 0.0007391667534310483
Position 3464: 0.0006582399140703622
Position 539: 0.0006509122733865462
Position 3620: 0.0006454872473853881
Position 507: 0.0006177722684274526
Position 3112: 0.0006003963000165043
Position 1295: 0.0005605991876920222
Position 3639: 0.000555674913549695
Position 440: 0.000526376233434528
Position 3491: 0.0004911537184478172
Position 780: 0.00046480965007636085
Position 3284: 0.00046190205625684514
Position 3732: 0.00044655623634845787
Position 1404: 0.0004277055359886277
