Gene = Rint1
index = 1427
Annotated 5SS: [ 250 1133 1417 2264]
Annotated 3SS: [ 304 1190 1470 2339]
SMsplice 5SS: [ 250 1133 2264]
SMsplice 3SS: [ 304 1190 2339]
top_k =  500
Partition function (log Z): -0.689217766813748

Sorted 5' Splice Sites (High to Low Probability):
Position 1133: 0.9398064751970183
Position 2264: 0.9006304503483223
Position 250: 0.8974350882163794
Position 1417: 0.265214051751595
Position 485: 0.1229907953043719
Position 52: 0.10585741138002451
Position 1110: 0.05783614565829511
Position 235: 0.026082148800144096
Position 938: 0.02216798769478725
Position 935: 0.019727624004864924
Position 1758: 0.014939218796309333
Position 1334: 0.011556355342838647
Position 368: 0.00963072770090621
Position 644: 0.009196003154428093
Position 208: 0.00815123190691908
Position 4: 0.007528685044480859
Position 593: 0.0070905278429551615
Position 2037: 0.005889025234997056
Position 49: 0.00479499238913115
Position 641: 0.0033140793389246294
Position 1365: 0.0016711768767576427
Position 914: 0.0015597133237534053
Position 1719: 0.0012916666228322833
Position 1382: 0.0011020973479314345
Position 1316: 0.0007571813568913743
Position 1565: 0.0005740099353764198
Position 847: 0.0004188093398084497
Position 524: 0.00040176186411638505
Position 755: 0.00037606312578422423
Position 1027: 0.000175471823185395
Position 2289: 0.00013338484978438908
Position 1695: 0.00011254796819952453
Position 17: 0.00010993904858158963
Position 2491: 0.00010713779552715382
Position 1567: 7.755764205809345e-05
Position 501: 7.480280050192779e-05
Position 648: 6.81664283104825e-05
Position 511: 6.398288478601526e-05
Position 1024: 5.6935626250893336e-05
Position 1446: 4.792687501362465e-05
Position 969: 4.732504427285462e-05
Position 916: 3.974919987126785e-05
Position 2231: 3.618580041184219e-05
Position 1459: 2.8797623502784856e-05
Position 1073: 2.603093562482969e-05
Position 958: 2.3189347478623865e-05
Position 2268: 1.9225378673597083e-05
Position 808: 1.5743367452350267e-05
Position 1470: 1.4027862295446711e-05
Position 2481: 1.3040439929174308e-05
Position 83: 1.2973314981090063e-05
Position 1427: 8.764132825641483e-06
Position 240: 8.644347956628299e-06
Position 63: 5.864179707697776e-06
Position 56: 5.104206650059953e-06
Position 452: 3.6755142279121595e-06
Position 1137: 1.3059810266121908e-06
Position 442: 8.998340815210996e-07
Position 853: 6.380870122469219e-07
Position 1577: 6.018449239532803e-07
Position 145: 3.191521570470657e-07
Position 135: 2.6922492141469307e-07
Position 1145: 2.3635171422762549e-07
Position 1217: 2.1474488903730955e-07
Position 1232: 1.1763480958743073e-07
Position 1147: 6.73339109487064e-08
Position 86: 5.7725090504943635e-08
Position 464: 1.0813764034190734e-08
Position 1212: 7.007646745696136e-09
Position 1239: 1.4040015803531028e-09
Position 1345: 1.3587920099274092e-09
Position 1771: 6.864476843360233e-11
Position 329: 4.9377446276210435e-12
Position 331: 4.4146712023569856e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1190: 0.9933389283221167
Position 304: 0.928092246148184
Position 2339: 0.901368450882306
Position 1470: 0.2552484188601819
Position 989: 0.17961479061182867
Position 118: 0.10394815061489797
Position 2112: 0.014065876949598386
Position 1502: 0.011739425341738807
Position 1990: 0.0106187256212066
Position 92: 0.009014815278944205
Position 2017: 0.008462279614873678
Position 872: 0.006989752313461176
Position 667: 0.0038284504399392445
Position 1090: 0.003204161512067336
Position 1640: 0.002259328064680704
Position 274: 0.0021024814966418004
Position 1076: 0.0018747060906257535
Position 2358: 0.001866169591292958
Position 367: 0.0016060574656837163
Position 557: 0.0012331106303128374
Position 325: 0.0009683002497440916
Position 2169: 0.0008302877226498889
Position 2231: 0.0007239364281356263
Position 529: 0.0005977817131027223
Position 1848: 0.0005085459304342959
Position 361: 0.00045679911363745755
Position 125: 0.0004562187174005644
Position 673: 0.00040947014143745755
Position 538: 0.0003914626267405652
Position 1565: 0.000385564704520266
Position 1520: 0.00025818959676915816
Position 878: 0.0002305135674463545
Position 2036: 0.00020763086953043327
Position 1217: 0.0001961401053806698
Position 1008: 0.00017709558423503508
Position 741: 0.00015455505287250245
Position 1577: 0.00013578705993479094
Position 909: 0.0001301518560473771
Position 1934: 0.0001239629869830283
Position 577: 0.00011683786610709844
Position 1345: 0.00011090787906490114
Position 511: 9.557832252089728e-05
Position 145: 9.208800129650036e-05
Position 1060: 9.070525863800509e-05
Position 1156: 8.229281770413611e-05
Position 2546: 6.709323626685548e-05
Position 68: 6.481116364915408e-05
Position 1604: 5.696984048695279e-05
Position 619: 5.6276977044302744e-05
Position 730: 5.5985643733426895e-05
Position 2550: 4.7545797150535746e-05
Position 943: 4.70938729734569e-05
Position 639: 4.657055452779116e-05
Position 785: 3.848840295488733e-05
Position 1354: 3.7844701024054865e-05
