Gene = Chs2
index = 1071
Annotated 5SS: [  77  381  612 1207 1515 2178 2851 3917 5955]
Annotated 3SS: [ 138  438 1079 1307 2001 2286 3666 4724 6100]
SMsplice 5SS: [  77  381  612 1207 1515 2178 2851 3917 5955]
SMsplice 3SS: [ 138  438 1052 1307 2001 2286 3666 5829 6100]
top_k =  500
Partition function (log Z): 10.2139736674302

Sorted 5' Splice Sites (High to Low Probability):
Position 2178: 0.9932432634691306
Position 5955: 0.9776933479845975
Position 381: 0.9508039551192476
Position 77: 0.8983941302770878
Position 2851: 0.8700876797359766
Position 1207: 0.7983173600652497
Position 1515: 0.7906294640113041
Position 612: 0.6885905451634025
Position 3917: 0.6220709333753162
Position 3606: 0.3162744969562214
Position 2416: 0.2982553144069958
Position 5623: 0.24748916415440214
Position 4679: 0.2068214514871739
Position 5693: 0.14170438804642096
Position 4359: 0.13863045193841558
Position 2447: 0.09200565882004451
Position 3195: 0.09035745091864691
Position 4801: 0.07473256478780996
Position 7192: 0.04376622345628029
Position 7245: 0.040338179095650045
Position 565: 0.027836490417416076
Position 3921: 0.025417410898844212
Position 1743: 0.020017095593514778
Position 4394: 0.01772000270672898
Position 3751: 0.015147443984956882
Position 81: 0.014714870185130713
Position 5239: 0.014633825650819414
Position 633: 0.014221018020807007
Position 1558: 0.013443272670545089
Position 616: 0.012194904009259941
Position 1480: 0.010900881014286655
Position 984: 0.00971357913634393
Position 3088: 0.008545665022630286
Position 1550: 0.008064948362513102
Position 733: 0.007964900278205166
Position 603: 0.007829741412918282
Position 659: 0.007514628835785919
Position 3943: 0.005682704999576781
Position 385: 0.005187101780097311
Position 365: 0.005039054579197002
Position 7290: 0.00421379729848005
Position 2895: 0.0039519841534656815
Position 3967: 0.0036241399030907577
Position 376: 0.0034684755044525058
Position 2134: 0.0033752464148958205
Position 6764: 0.0028026378011061777
Position 6481: 0.0026330559457231188
Position 55: 0.0025564678540312934
Position 2692: 0.0019862822717408943
Position 5224: 0.0019199696217146655
Position 715: 0.0016852486345382766
Position 1789: 0.0015605775891277354
Position 342: 0.0015169258473935725
Position 3900: 0.0015121939188536934
Position 73: 0.0014202595862939469
Position 6598: 0.0013870288179392207
Position 5989: 0.001371144418383557
Position 4026: 0.0012677114359049102
Position 644: 0.000796250504787664
Position 5201: 0.0006642913740785842
Position 6407: 0.0005640680329161324
Position 3131: 0.0005532736400409709
Position 913: 0.0005266237196803766
Position 4385: 0.0004242905530147196
Position 2175: 0.00041751212480605686
Position 1428: 0.00039917455523657126
Position 3272: 0.00039822367650757274
Position 3768: 0.00032948247102014186
Position 924: 0.00031509339226068976
Position 2184: 0.0003069308955431993
Position 1249: 0.00020312765895157895
Position 2208: 0.00019876020819034534
Position 3766: 0.00016205290239180265
Position 2182: 0.00014832089569611587
Position 1830: 0.0001426201720251111
Position 367: 0.00012882292448323048
Position 1211: 0.000127056026289383
Position 1242: 0.00012139562500510703
Position 796: 0.00011564619564808288
Position 390: 0.00011560233109550072
Position 3120: 9.87093648230133e-05
Position 627: 9.671682365966039e-05
Position 769: 7.074633799678679e-05
Position 929: 5.966828516570607e-05
Position 3201: 5.7202466059669575e-05
Position 6615: 5.1667665754329065e-05
Position 3427: 3.878520591033916e-05
Position 3078: 2.334907904630293e-05
Position 85: 1.8643542535320574e-05
Position 119: 1.8642098133400584e-05
Position 4213: 1.736270614812387e-05
Position 808: 1.2740016073551574e-05
Position 2855: 8.775374729436188e-06
Position 1628: 8.757866350760223e-06
Position 742: 8.696928899506148e-06
Position 2073: 7.632076863584742e-06
Position 281: 6.380387610441751e-06
Position 359: 5.360664180428496e-06
Position 301: 4.5974404513864585e-06
Position 232: 2.0169592489219525e-06
Position 6171: 1.9204184724710002e-06
Position 299: 1.9182632519813564e-06
Position 1800: 1.3580347533359332e-06
Position 284: 1.1988371184706262e-06
Position 5362: 8.700088748185574e-07
Position 187: 7.899809180451082e-07
Position 5002: 6.535082228694063e-07
Position 5430: 6.302073587342356e-07
Position 763: 3.214291350908425e-07
Position 4847: 3.1476571828703864e-07
Position 272: 1.5976866845994775e-07
Position 105: 1.2505793022232324e-07
Position 4997: 1.1461923674801493e-07
Position 157: 3.802697537851851e-08
Position 498: 5.193112324842619e-09
Position 569: 4.741486694441733e-09
Position 402: 3.4233366547038433e-09
Position 408: 4.833080576182431e-12
Position 459: 8.997794364328498e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2286: 0.9766210631062057
Position 6100: 0.917761548914997
Position 3666: 0.8621171955636203
Position 138: 0.844783022494156
Position 438: 0.825230673427538
Position 1307: 0.7523763319738559
Position 4724: 0.7360973104378238
Position 2001: 0.6889896039663814
Position 5829: 0.5720464484278416
Position 1052: 0.35843152330839856
Position 3505: 0.16448668182703052
Position 2938: 0.14598581015476794
