Gene = mRpS26
index = 1779
Annotated 5SS: [292]
Annotated 3SS: [387]
SMsplice 5SS: [292]
SMsplice 3SS: [387]
top_k =  500
Partition function (log Z): -6.118554759201391

Sorted 5' Splice Sites (High to Low Probability):
Position 292: 0.9496319615229811
Position 849: 0.07975913073952744
Position 323: 0.020416967598614173
Position 337: 0.017956815529382143
Position 842: 0.013522147662875229
Position 777: 0.006107474066433977
Position 46: 0.0032078163132994914
Position 286: 0.00251965575609264
Position 316: 0.0011316373711225535
Position 662: 0.0003070557835124902
Position 163: 0.00027586900007318396
Position 404: 0.00022176137679554705
Position 344: 0.00017268031961933125
Position 296: 0.0001629601150814313
Position 576: 0.00013851173377534375
Position 30: 0.00011827401376457245
Position 587: 0.00011122448861120933
Position 140: 8.167479716604965e-05
Position 681: 5.904926550301676e-05
Position 244: 4.8356457987564054e-05
Position 552: 2.2992627835409878e-05
Position 873: 2.0212130273670858e-05
Position 408: 1.8452669406715266e-05
Position 867: 1.818679309973748e-05
Position 62: 8.922903429460096e-06
Position 150: 7.208462042090138e-06
Position 356: 5.329906991275631e-06
Position 865: 5.225033460692794e-06
Position 224: 4.830503639564926e-06
Position 19: 4.151653156395541e-06
Position 167: 2.332660551409252e-06
Position 733: 2.3241365329573068e-06
Position 431: 1.8847998155953566e-06
Position 200: 1.773129603324126e-06
Position 496: 1.4403117631466834e-06
Position 217: 1.187667685656508e-06
Position 428: 8.034694385198342e-07
Position 3: 5.653067986694451e-07
Position 412: 2.674125416175782e-07
Position 467: 1.1874488244811116e-07
Position 746: 4.964869402706524e-08
Position 115: 2.2094453957106544e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 387: 0.973434194332197
Position 903: 0.09411407423417256
Position 353: 0.016141614373651574
Position 917: 0.008814430824028848
Position 455: 0.0009946703455471174
Position 484: 0.0008163521113740596
Position 420: 0.00032137827406099616
Position 404: 0.0002466052249654593
Position 458: 0.00023452409616666017
Position 115: 0.00015549225070165165
Position 412: 0.00014447558686583395
Position 394: 8.692884679795479e-05
Position 487: 8.597092793479967e-05
Position 601: 6.726317031597287e-05
Position 136: 6.381057732103984e-05
Position 180: 5.400055667810863e-05
Position 542: 4.583462449022154e-05
Position 719: 3.88408522263128e-05
Position 103: 3.754660772319532e-05
Position 481: 3.4579943305964647e-05
Position 702: 3.4396997935318935e-05
Position 424: 2.0176172922588667e-05
Position 622: 1.9355751665065152e-05
Position 838: 1.9299516637632146e-05
Position 428: 1.6220351676745502e-05
Position 586: 8.663899111216645e-06
Position 865: 5.996582850687645e-06
Position 873: 5.942550227691436e-06
Position 238: 3.2046516865083124e-06
Position 731: 2.2708441986847537e-06
Position 92: 2.131667894841474e-06
Position 574: 1.826415564322917e-06
Position 244: 1.7658531033789116e-06
Position 150: 1.7249855237927706e-06
Position 241: 9.054555448880885e-07
Position 502: 6.027541741066282e-07
Position 798: 5.681058510642981e-07
Position 490: 4.517964484519154e-07
Position 163: 3.8463500624392016e-07
Position 547: 1.9454553139281518e-07
Position 580: 1.747420322103328e-07
Position 808: 1.439112074987568e-07
Position 208: 8.193648664519806e-08
Position 214: 6.441170048769242e-08
Position 842: 6.391536472346144e-08
Position 286: 5.977183857057245e-08
Position 250: 3.7040201566942816e-08
Position 329: 4.373231053072458e-09
Position 304: 2.5977365440872434e-09
Position 210: 1.6687772410463347e-09
Position 310: 1.739364107097435e-10
Position 292: 1.2331804768898914e-10
Position 256: 1.0865037832318908e-11
Position 253: 6.775597149060857e-12
Position 265: 4.586255312292534e-13
Position 46: 1.8179671442386687e-13
Position 273: 1.2229511239415493e-13
