Gene = Sema5c
index = 1484
Annotated 5SS: [  484  1036  1890  9967 10244 10766 11032 11913 12932 13152 13421]
Annotated 3SS: [  871  1789  9758 10069 10633 10828 11105 12020 12995 13217 13476]
SMsplice 5SS: [  810  1036  1890  9967 10244 10766 11032 11913 12932 13152 13421]
SMsplice 3SS: [  871  1789  9758 10069 10633 10828 11105 12020 12995 13217 13476]
top_k =  500
Partition function (log Z): 63.37012891135306

Sorted 5' Splice Sites (High to Low Probability):
Position 13421: 0.9999479242894953
Position 13152: 0.9998744935858047
Position 11032: 0.9995081141994341
Position 10766: 0.9994453929855108
Position 12932: 0.9986301438257668
Position 9967: 0.9942219099262827
Position 1036: 0.991839506904578
Position 10244: 0.9896420683319784
Position 11913: 0.9718981269626442
Position 1890: 0.9444997696807428
Position 810: 0.6193591744306833
Position 484: 0.37805511519403945
Position 13670: 0.09518757152148635
Position 11551: 0.047405231424005885
Position 12495: 0.044331844461792266
Position 270: 0.038774982094932
Position 3073: 0.034739526975254016
Position 10559: 0.03451729574810089
Position 13923: 0.025755374174362744
Position 4163: 0.018897461963736015
Position 14025: 0.014852053395468485
Position 89: 0.01410340174390412
Position 3945: 0.013922345939487478
Position 2222: 0.012024747602743463
Position 13611: 0.011339341092257947
Position 11891: 0.011150762998436418
Position 108: 0.011054982191355285
Position 13879: 0.009472037753562552
Position 10466: 0.009180345717950494
Position 5652: 0.007783451140380745
Position 12314: 0.007254101696768881
Position 1873: 0.006740230365141085
Position 2235: 0.006564562638802836
Position 4219: 0.006435541117398255
Position 11952: 0.0063112276065743645
Position 13689: 0.006273327848072541
Position 9048: 0.004905466376159958
Position 11926: 0.004706339451808421
Position 8338: 0.004698906838600784
Position 9905: 0.004623509432881831
Position 4167: 0.004546516443093238
Position 12269: 0.004385525109923735
Position 1049: 0.004372880424071638
Position 13931: 0.00400039568694835
Position 801: 0.003938411501601157
Position 11516: 0.00386944838340838
Position 313: 0.0038386182888712596
Position 10278: 0.003314450494865414
Position 13866: 0.003282265622988606
Position 10248: 0.0032782471445143777
Position 540: 0.0029739106898855555
Position 13532: 0.0027040279569514832
Position 14086: 0.0026579616009674845
Position 3540: 0.0025431585910012837
Position 2065: 0.0023967843027386977
Position 11234: 0.0021254989242950263
Position 6238: 0.0020465635994927596
Position 14072: 0.0020110606334239225
Position 11457: 0.0019643901896884497
Position 1910: 0.0019419039043376616
Position 560: 0.0018865769625182375
Position 7992: 0.0017644510907045947
Position 12409: 0.0016490197899175342
Position 2424: 0.0015854127724345291
Position 4481: 0.0015775501449267774
Position 12706: 0.0015155407836087926
Position 13767: 0.0015153712046460164
Position 4215: 0.00150533354491803
Position 3870: 0.0014839318670939042
Position 10287: 0.001458169201931328
Position 11917: 0.0013293414440379795
Position 13724: 0.001281996869569568
Position 3864: 0.0012129492234570995
Position 3122: 0.0011388465092975546
Position 2504: 0.001134938351516216
Position 611: 0.0011340094805968829
Position 2617: 0.0011311596655514612
Position 1260: 0.0011270580251941918
Position 779: 0.001025933580959241
Position 13597: 0.0010225107758983008
Position 11255: 0.0009898620337064489
Position 625: 0.0008629623822659513
Position 56: 0.0008451135749104037
Position 12445: 0.0007217717891116618
Position 4178: 0.0007072426445981729
Position 10578: 0.0007065904898657804
Position 1347: 0.000642864951633073
Position 5765: 0.0006388079234314142
Position 3097: 0.000624174173442532
Position 10581: 0.0006137098734805507
Position 43: 0.0005926097643242969
Position 13853: 0.0005855801678262148
Position 13804: 0.0005159953414057369
Position 11758: 0.00047656118363355294
Position 10485: 0.00047256672194360435
Position 773: 0.00047069447959426634
Position 2226: 0.00045435094547577055
Position 1219: 0.00044967746926821435
Position 60: 0.00039826106535219264
Position 11935: 0.00038715360746251367
Position 790: 0.0003866039043000855
Position 13748: 0.00037498708835809674
Position 13869: 0.0003533334942266546
Position 7882: 0.00034918561214390616
Position 2543: 0.00034849788860330484
Position 11783: 0.0003473083030440494
Position 12467: 0.00033178597489074866
Position 428: 0.0002890491451392437
Position 5637: 0.0002817286008061396
Position 304: 0.0002808920456439723
Position 10413: 0.0002804867238387453
Position 5647: 0.0002758750141482811
Position 2448: 0.0002741237989701029
Position 1537: 0.0002631508473320353
Position 298: 0.000257763325818095
Position 6682: 0.0002568525769209005
Position 1917: 0.00023833593217998056
Position 144: 0.00023319611718462173
Position 250: 0.0002324566546852059
Position 1131: 0.00021519402214462163
Position 875: 0.00020348529709508838
Position 11555: 0.00019146818489285873
Position 11036: 0.00018254796392187545
Position 11452: 0.00017464864937023511
Position 12909: 0.00015165718193074348
Position 1964: 0.00015061853700146046
Position 69: 0.00014745393721474548
Position 1373: 0.00014677982295925834
Position 10984: 0.00014629978546944018
Position 401: 0.0001399976941329662
Position 3431: 0.00013932725824043123
Position 2181: 0.0001333560148864063
Position 13963: 0.0001307612605612686
Position 1264: 0.00012811329709529616
Position 469: 0.00012154425008066066
Position 506: 0.00011587687757651412
Position 307: 0.0001093162832161693
Position 11258: 0.00010566918320435824
Position 2330: 0.00010554735034168295
Position 558: 0.00010489210441790875
Position 488: 0.0001030574295493222
Position 2661: 0.00010294043004139908
Position 14229: 0.00010149134564605698
Position 12919: 0.00010060743334957046
Position 14062: 9.837332648864686e-05
Position 276: 9.253295225241886e-05
Position 10229: 9.18063969036887e-05
Position 10497: 8.889576696072961e-05
Position 173: 8.467794255976361e-05
Position 2631: 8.307146413371015e-05
Position 12936: 7.90072676237038e-05
Position 2407: 7.898424877650915e-05
Position 10428: 7.697846312903398e-05
Position 11426: 7.671390152541742e-05
Position 1205: 7.412628284723857e-05
Position 288: 7.384385905490216e-05
Position 10881: 7.265081332706713e-05
Position 13935: 7.203478891745368e-05
Position 11488: 7.175197832691661e-05
Position 2022: 7.159234013001558e-05
Position 991: 7.144012862424473e-05
Position 10770: 7.134112159248918e-05
Position 565: 6.839155355318922e-05
Position 150: 6.813615560250755e-05
Position 11401: 6.675959344319235e-05
Position 13144: 6.492786215209662e-05
Position 9918: 6.103223346316634e-05
Position 13989: 5.90935361742131e-05
Position 10755: 5.887024883045726e-05
Position 11215: 5.867574243404499e-05
Position 11244: 5.78159864154259e-05
Position 11026: 5.4777895056837106e-05
Position 617: 5.287740210809162e-05
Position 448: 5.158383988753369e-05
Position 13886: 5.013753063604331e-05
Position 9953: 4.941128471683315e-05
Position 415: 4.8016657326921724e-05
Position 148: 4.640970646606015e-05
Position 11522: 4.611044425306067e-05
Position 12598: 4.570937237608444e-05
Position 14011: 4.530078971735444e-05
Position 1437: 4.494215236036083e-05
Position 13156: 4.2079017218815297e-05
Position 1427: 4.183471108201833e-05
Position 11370: 4.119317902142403e-05
Position 3725: 4.0393458779896686e-05
Position 13827: 3.99642566225185e-05
Position 11448: 3.650892587649742e-05
Position 1632: 3.391838834819888e-05
Position 118: 3.1574941888992114e-05
Position 14014: 3.0432834547737143e-05
Position 899: 2.8652349313028985e-05
Position 11334: 2.8117085248930472e-05
Position 1345: 2.7184603039356832e-05
Position 2597: 2.6409004629542664e-05
Position 160: 2.633714882055956e-05
Position 12911: 2.5760352679953622e-05
Position 1591: 2.510945396108882e-05
Position 13914: 2.4628491304887e-05
Position 12189: 2.3417458295137984e-05
Position 11473: 2.3125442171126004e-05
Position 139: 2.1633190577999875e-05
Position 1163: 2.1324697044689378e-05
Position 13425: 2.1263491441867035e-05
Position 3440: 1.9483260375388174e-05
Position 9883: 1.9214261723779943e-05
Position 13830: 1.8990774417677252e-05
Position 11716: 1.8353011821173115e-05
Position 1200: 1.8145239542731056e-05
Position 10006: 1.794746081467394e-05
Position 1385: 1.7872286469756815e-05
Position 13952: 1.7638597677866962e-05
Position 167: 1.6617896028139066e-05
Position 10381: 1.6483607735782063e-05
Position 141: 1.4349638472157833e-05
Position 1494: 1.3640670913044601e-05
Position 9983: 1.3464624546784445e-05
Position 10234: 1.3292226172870957e-05
Position 1146: 1.3205402066091802e-05
Position 973: 1.2825872690872137e-05
Position 10853: 1.1648240998603367e-05
Position 1408: 1.1197297221438269e-05
Position 11915: 1.0988415075211492e-05
Position 2625: 1.0975366746052693e-05
Position 13984: 1.0616701857841839e-05
Position 517: 1.0345086113589605e-05
Position 783: 9.157472065029011e-06
Position 9971: 8.581493530961695e-06
Position 11680: 8.305332565081033e-06
Position 2815: 8.09258681450158e-06
Position 4246: 6.606926434742323e-06
Position 9926: 6.228618247106873e-06
Position 1467: 6.043760686880062e-06
Position 158: 5.742443274900697e-06
Position 676: 5.68478090800219e-06
Position 12649: 5.6066785913001105e-06
Position 10175: 5.194768483923241e-06
Position 10439: 4.942439657261163e-06
Position 1123: 4.800382397551644e-06
Position 1156: 4.371621121755726e-06
Position 13327: 4.217453708850952e-06
Position 26: 4.078883389124112e-06
Position 11407: 3.945656856422684e-06
