Gene = IntS10
index = 1232
Annotated 5SS: [ 302 1400]
Annotated 3SS: [ 354 1455]
SMsplice 5SS: [ 302 1400]
SMsplice 3SS: [ 354 1455]
top_k =  500
Partition function (log Z): -0.5471511908693409

Sorted 5' Splice Sites (High to Low Probability):
Position 1400: 0.9969555443519466
Position 302: 0.9843626913467628
Position 680: 0.19469344561216914
Position 2119: 0.05626438041609871
Position 1008: 0.021879312378403314
Position 1630: 0.01485696751160575
Position 12: 0.014677478457281332
Position 42: 0.014269379564769692
Position 461: 0.010758232361205374
Position 950: 0.010569761397566005
Position 993: 0.010247642678250657
Position 491: 0.006714123794171327
Position 2095: 0.006605124398050071
Position 1581: 0.004235580284538154
Position 469: 0.004036896569523027
Position 1645: 0.00238255084753068
Position 287: 0.0017159668727673744
Position 2075: 0.0008824412926057932
Position 306: 0.0007816725590585631
Position 671: 0.0007037502597538711
Position 1597: 0.00040318863079707816
Position 528: 0.0003998653114891199
Position 1555: 0.0003522191995131468
Position 1404: 0.00032971913055164915
Position 2269: 0.00028501907568793093
Position 1080: 0.00027445158790483575
Position 2103: 0.000270413635997702
Position 837: 0.00025371354711420846
Position 1585: 0.0002166068169857196
Position 1675: 0.00020992752472963707
Position 1622: 0.000203052718206042
Position 973: 0.00018896471494478433
Position 2276: 0.0001607839692550044
Position 911: 0.00012770595610192486
Position 289: 0.0001222793986944106
Position 454: 0.00012079718846977644
Position 1590: 0.00010432467439725828
Position 955: 7.490984701313683e-05
Position 295: 6.46527518797273e-05
Position 2005: 6.11913759850019e-05
Position 1511: 5.150254722312664e-05
Position 6: 2.464311332407157e-05
Position 577: 2.3615311138857893e-05
Position 1429: 1.9876480220589755e-05
Position 821: 1.6520071049437375e-05
Position 568: 1.4583267441794456e-05
Position 2083: 1.2929650405601761e-05
Position 135: 9.794013481404208e-06
Position 2162: 9.269789190056928e-06
Position 46: 2.0751776899059038e-06
Position 128: 1.6269814752461678e-06
Position 330: 8.311299292344269e-07
Position 52: 7.919314452772064e-07
Position 1488: 3.5990285249157955e-07
Position 1349: 2.827216462823834e-07
Position 757: 2.2811487060675914e-07
Position 747: 1.627294993720199e-07
Position 125: 1.169835775837162e-07
Position 1049: 3.256292496147809e-08
Position 1034: 2.0922226826020058e-08
Position 1901: 1.87366621603802e-08
Position 348: 1.457088994746768e-08
Position 1094: 1.2820997480471403e-08
Position 893: 4.823699158462658e-10
Position 1705: 8.596085211364559e-12
Position 1147: 5.17886638943025e-14
Position 388: 2.8309584383959804e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1455: 0.9814380308160882
Position 354: 0.7721962287362665
Position 370: 0.19310256784936167
Position 1052: 0.10976768799321844
Position 735: 0.10199623610735756
Position 2198: 0.03830050167447741
Position 1722: 0.024820849703941012
Position 1055: 0.016213026910914752
Position 97: 0.014404281600184865
Position 528: 0.012163797445708543
Position 85: 0.011596797342708815
Position 2330: 0.0112957598154891
Position 2147: 0.008028029046148362
Position 873: 0.00768973248148199
Position 1461: 0.007181360487387716
Position 590: 0.006694736681361786
Position 794: 0.005265533127536139
Position 423: 0.004351615410690526
Position 1177: 0.0034841791368784413
Position 1012: 0.003146055064793033
Position 2206: 0.0029553506786868093
Position 747: 0.0023977053596912676
Position 1221: 0.0021691240084426976
Position 2257: 0.0021442527578433897
Position 62: 0.0021213055323227774
Position 1482: 0.0019864265564687295
Position 2211: 0.0019688777159033036
Position 601: 0.0014191506379457172
Position 1470: 0.0013370444041679464
Position 1651: 0.001204385133538194
Position 821: 0.001192012921970228
Position 797: 0.0010867189261781506
Position 1509: 0.0006980761337437679
Position 841: 0.0006609802938425353
Position 577: 0.0006415343696174873
Position 1833: 0.0006202424117628034
Position 114: 0.000483989914777348
Position 2301: 0.0004651780439786776
Position 1492: 0.00039841590028581085
Position 1263: 0.00023324763826929553
Position 1079: 0.00020990989833809617
Position 356: 0.00019392781368567015
Position 1856: 0.00018501283958506832
Position 661: 0.00018364620782291506
Position 609: 0.00017568711817416075
Position 1186: 0.00015341850632858523
Position 877: 0.00015179177949436993
Position 1579: 0.00015130927518742666
Position 1897: 0.000143637741684051
Position 394: 0.00012268995068963096
Position 930: 8.680709225263259e-05
Position 757: 8.64590471598416e-05
Position 1204: 7.524676784540123e-05
Position 496: 7.35989748518276e-05
Position 1140: 6.4124689581338e-05
Position 1830: 6.0666177148323996e-05
Position 1212: 5.92704642691735e-05
Position 1740: 5.2625816805631987e-05
Position 475: 5.011939185683941e-05
Position 1675: 4.967147958008052e-05
Position 116: 3.490815997658301e-05
Position 1101: 3.3819142348840136e-05
Position 697: 3.155161624749108e-05
Position 143: 2.9295974462499238e-05
Position 198: 2.8040391098845183e-05
Position 889: 2.6528420612438797e-05
Position 1683: 2.5705638788028385e-05
Position 1803: 2.4558251637941883e-05
Position 491: 1.829860148844327e-05
Position 385: 1.573113692683358e-05
Position 808: 1.4232776620459506e-05
Position 1547: 1.2305562521056469e-05
Position 330: 1.021620118357165e-05
Position 1663: 9.455506872263773e-06
Position 2269: 8.784901864967856e-06
Position 1539: 8.004440645135025e-06
Position 140: 7.78763014696634e-06
Position 266: 5.329195988927907e-06
Position 397: 4.163014148315377e-06
Position 2038: 2.076451187669443e-06
Position 2058: 1.1320207070794872e-06
Position 544: 9.156525820843235e-07
Position 163: 8.072427702201461e-07
Position 65: 5.41165979696351e-07
Position 1616: 3.1720094184516104e-07
Position 1590: 3.1200974219372985e-07
Position 109: 2.962832544134721e-07
Position 239: 1.0610888596869141e-07
Position 151: 8.966724370377025e-08
Position 295: 4.002324941783584e-08
Position 454: 3.498119215284361e-08
Position 287: 4.232323014157843e-09
Position 316: 1.0321606270121217e-09
Position 275: 7.96123608062233e-10
Position 282: 6.019826252783759e-10
Position 125: 1.894077721651116e-10
Position 278: 3.899057963896489e-12
Position 306: 2.9598211133473624e-18
