Gene = thoc7
index = 1912
Annotated 5SS: [ 70 243]
Annotated 3SS: [127 307]
SMsplice 5SS: [ 70 243]
SMsplice 3SS: [127 307]
top_k =  500
Partition function (log Z): 2.594457408237908

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9975050497679705
Position 243: 0.9949338756917192
Position 397: 0.06328696059961911
Position 804: 0.040086520893755244
Position 442: 0.002377545403280284
Position 259: 0.002150251261095305
Position 403: 0.00016773106969993174
Position 216: 0.00011474097426574007
Position 475: 9.540997418941736e-05
Position 372: 8.598348245888643e-05
Position 224: 8.007292712736476e-05
Position 190: 7.69817920205298e-05
Position 423: 4.93436330136409e-05
Position 848: 4.515360075961591e-05
Position 524: 3.4474488266944585e-05
Position 568: 2.9038875590450464e-05
Position 683: 2.8181416039648e-05
Position 447: 2.8152196795739915e-05
Position 618: 2.3904132022086216e-05
Position 74: 1.962918843345172e-05
Position 930: 1.9143274576778238e-05
Position 647: 1.890899436555247e-05
Position 317: 1.1974458940136475e-05
Position 42: 8.97536612029928e-06
Position 263: 6.280703402576358e-06
Position 362: 4.784074505575238e-06
Position 54: 4.380963907121702e-06
Position 195: 1.8249026268981553e-06
Position 207: 1.5549215556360138e-06
Position 261: 1.2415467657968588e-06
Position 77: 5.62964825683439e-07
Position 13: 3.508002629942069e-07
Position 83: 1.6648016220043994e-07
Position 193: 2.8147042934120743e-08
Position 277: 1.2618245777849713e-08
Position 279: 1.0324951269744879e-08
Position 11: 5.9168089714143086e-09
Position 347: 8.012303658150644e-12
Position 307: 1.3299151403482436e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 307: 0.9972171741725265
Position 127: 0.8383676094217007
Position 130: 0.1578607020245524
Position 459: 0.04841028418548674
Position 848: 0.020579630930642117
Position 885: 0.0158045497274118
Position 503: 0.006378364371624925
Position 475: 0.0038683415664702175
Position 551: 0.0032383183711232636
Position 918: 0.0023813982923143375
Position 921: 0.0014491041456453498
Position 751: 0.0012501878833863663
Position 144: 0.0008632810539924421
Position 483: 0.00041925428778075174
Position 707: 0.0003826897988558583
Position 653: 0.00036992565832096936
Position 500: 0.0003497984467278538
Position 906: 0.0003377825834678376
Position 989: 0.00029765368552866665
Position 710: 0.0002858291618830364
Position 518: 0.0001907785370703504
Position 629: 0.00017158474830284914
Position 141: 0.00015308081385274002
Position 347: 0.0001097957849978955
Position 598: 0.00010525285626680221
Position 568: 8.739005242095873e-05
Position 698: 7.223871285353471e-05
Position 386: 4.609726426124346e-05
Position 835: 4.525947865103442e-05
Position 578: 2.7916036562204773e-05
Position 442: 2.589045969358826e-05
Position 626: 2.5699195774172924e-05
Position 512: 2.17236757922404e-05
Position 423: 2.0151273694331448e-05
Position 207: 1.8709699682747115e-05
Position 485: 1.1175332794993256e-05
Position 783: 9.945084231601109e-06
Position 943: 7.66896127793506e-06
Position 994: 4.673943830805554e-06
Position 368: 4.476355612541684e-06
Position 438: 3.0455080959233724e-06
Position 106: 2.8222989162692145e-06
Position 353: 2.691629976179064e-06
Position 635: 2.670440990045447e-06
Position 808: 2.5462413480150238e-06
Position 858: 2.2760679527550167e-06
Position 647: 2.187311691417184e-06
Position 954: 2.0417156774988095e-06
Position 1003: 2.007852583515966e-06
Position 803: 1.5857771844421514e-06
Position 896: 1.570741717158824e-06
Position 997: 1.1983701086570138e-06
Position 975: 7.610291015522702e-07
Position 216: 1.6185518514442332e-07
Position 175: 7.612954777588582e-08
Position 719: 3.800872982415744e-08
Position 193: 2.7188929430326152e-08
Position 239: 2.5682753677730678e-08
Position 590: 2.3118218405713534e-08
Position 641: 1.658296108367487e-08
Position 724: 1.3985793865474809e-08
Position 177: 9.170569584339355e-09
Position 601: 7.268961025941765e-09
Position 224: 6.086957026382735e-09
Position 190: 5.273315514893718e-09
Position 524: 4.343626366387546e-09
Position 243: 7.659908983194753e-11
Position 185: 3.210475006395694e-11
Position 74: 8.110311862976967e-12
Position 247: 1.3413928463075187e-12
Position 54: 4.096843330950171e-13
Position 59: 4.045876312650012e-15
