Gene = ppk13
index = 1843
Annotated 5SS: [ 184  372  721  871 1094 1639]
Annotated 3SS: [ 244  435  782 1007 1156 1699]
SMsplice 5SS: [ 184  372  721  871 1639]
SMsplice 3SS: [ 244  435  782 1007 1699]
top_k =  500
Partition function (log Z): 6.109558328999102

Sorted 5' Splice Sites (High to Low Probability):
Position 372: 0.9842782452584339
Position 184: 0.9760257032556808
Position 1639: 0.7713192946902752
Position 871: 0.6521289965332508
Position 542: 0.6386282795831497
Position 721: 0.4748948581123795
Position 1094: 0.3803924325361703
Position 929: 0.02552834601575039
Position 378: 0.014413191045395348
Position 1098: 0.014332387752375652
Position 1113: 0.0054620016023965035
Position 1598: 0.0052204425455921995
Position 1635: 0.005157911365664544
Position 149: 0.004865140103508664
Position 1863: 0.004322640110354107
Position 1653: 0.00248017861314871
Position 1068: 0.002392452675625734
Position 590: 0.0020762414096115417
Position 1467: 0.0020192490960729854
Position 1319: 0.0014351073688872616
Position 1614: 0.0014316485221379063
Position 188: 0.0012634203741583136
Position 1092: 0.0010431199897788658
Position 361: 0.0010324715503866896
Position 1071: 0.0008691513739631702
Position 501: 0.0007474991088962135
Position 161: 0.0005604612586533799
Position 1794: 0.00046631890552523836
Position 747: 0.0004475690344028393
Position 1008: 0.00031411082569413404
Position 1876: 0.00023524233947001062
Position 658: 0.0002063686924482146
Position 1297: 0.00019158062869502633
Position 376: 0.00014010470893129095
Position 1489: 0.00013460332424824862
Position 1116: 0.00011847919759561392
Position 725: 7.009128087674091e-05
Position 126: 6.77302832969791e-05
Position 1643: 6.758393093190376e-05
Position 1657: 5.72139462213259e-05
Position 1422: 4.872745355504404e-05
Position 555: 3.714823272961744e-05
Position 824: 3.5808364089740345e-05
Position 87: 3.571104583183357e-05
Position 80: 3.151963929235882e-05
Position 740: 2.2655018772448395e-05
Position 284: 2.087018697939005e-05
Position 600: 1.5398292242541656e-05
Position 473: 1.3826941606412168e-05
Position 179: 1.3581437673136983e-05
Position 531: 8.790691540279143e-06
Position 821: 6.754537617219306e-06
Position 36: 5.504704813258045e-06
Position 138: 5.377801547457265e-06
Position 269: 5.278886750845615e-06
Position 518: 4.815236864424389e-06
Position 628: 3.4948857012660364e-06
Position 768: 3.1637886042163884e-06
Position 47: 2.9517139048550256e-06
Position 245: 2.392039286645826e-06
Position 103: 2.0636538812694625e-06
Position 810: 1.1061436456353305e-06
Position 603: 9.338631687371173e-07
Position 649: 8.286652514443717e-07
Position 325: 6.468305933295685e-07
Position 274: 4.1843857837182423e-07
Position 439: 1.5016369549637735e-07
Position 605: 1.3261522993578663e-07
Position 1265: 1.3146407253306074e-07
Position 397: 1.0582981281571901e-07
Position 277: 1.0531256032103282e-07
Position 133: 6.616779534245624e-08
Position 415: 6.469335479314725e-08
Position 1032: 5.2293144658528296e-08
Position 288: 1.6770365914075007e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 435: 0.9995199239608823
Position 244: 0.9824535149475654
Position 1699: 0.7842263716091212
Position 782: 0.6249356820904721
Position 1156: 0.5072412108506071
Position 1007: 0.4956904976288883
Position 594: 0.24442402968884497
Position 986: 0.10030993409196094
Position 618: 0.06967763875443246
Position 755: 0.051655624186870364
Position 929: 0.027773845721026133
Position 1367: 0.018297572487474125
Position 960: 0.016311064226207005
Position 941: 0.013943594989163647
Position 597: 0.012482237912593864
Position 1919: 0.00614608493500318
Position 1172: 0.005227357467507492
Position 600: 0.00515698538229729
Position 1669: 0.002172426438441717
Position 1522: 0.002050202345789018
Position 1952: 0.001087119741613497
Position 827: 0.0009243455576444957
Position 1143: 0.0007169526566050815
Position 1101: 0.0006771369089332883
Position 950: 0.000552884154827327
Position 658: 0.00045043610468541227
Position 628: 0.00038294882814847366
Position 801: 0.00038043748862062054
Position 716: 0.00032099200268024115
Position 649: 0.000294791793980353
Position 1739: 0.00024147055576780803
Position 1029: 0.00021493741347314286
Position 269: 0.00021072213468212458
Position 1273: 0.00019995309632096715
Position 325: 0.00017849301457289365
Position 1336: 0.00017007393280692797
Position 1032: 0.00010570334788049503
Position 1935: 0.00010173637834349849
Position 469: 7.147578575612472e-05
Position 676: 5.502046082915482e-05
Position 518: 4.9728429812352344e-05
Position 1748: 4.892379739862616e-05
Position 339: 1.2983788566026565e-05
Position 284: 1.224169185698198e-05
Position 835: 5.2604556461743305e-06
Position 174: 2.511066227077841e-06
Position 531: 1.3832263517290418e-06
Position 480: 6.133240801385266e-07
Position 197: 2.482130402463104e-07
Position 358: 2.2873531057821452e-07
Position 472: 2.2861455931897445e-07
Position 360: 1.8469227716791591e-07
Position 411: 1.5232820520207966e-07
Position 87: 1.3673793825036635e-07
Position 682: 5.5733651609085205e-08
Position 90: 5.3596880479207125e-08
Position 255: 2.0096098621271815e-08
Position 188: 1.8026153882948912e-08
Position 103: 1.748452839915093e-08
Position 484: 1.0696775137535892e-08
Position 397: 9.502494235128147e-09
Position 184: 4.23070678260708e-09
Position 111: 1.07335720850119e-09
Position 538: 9.207303684544421e-10
Position 95: 6.882695091168368e-11
Position 372: 4.2717853662286904e-11
Position 115: 1.291990350750492e-11
Position 376: 8.278136622038003e-13
Position 113: 1.9840941315550526e-16
