Gene = MED11
index = 1258
Annotated 5SS: [120]
Annotated 3SS: [174]
SMsplice 5SS: [120]
SMsplice 3SS: [174]
top_k =  500
Partition function (log Z): -6.788364805618135

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9835008097700706
Position 652: 0.041818695658255044
Position 114: 0.010640551820341888
Position 399: 0.0075057589750646535
Position 316: 0.0013917330246361627
Position 354: 0.0002513031285089926
Position 253: 0.00022029810793499063
Position 392: 0.0002140087641684073
Position 331: 0.00011389140346837103
Position 306: 7.855134782517727e-05
Position 620: 2.9420734867226657e-05
Position 658: 2.824427874382283e-05
Position 37: 2.211782954603553e-05
Position 103: 1.9399795553240897e-05
Position 278: 1.753516929675823e-05
Position 149: 1.7327130053080327e-05
Position 675: 1.1621775720436717e-05
Position 242: 4.815276669366343e-06
Position 152: 3.668025708489762e-06
Position 403: 2.919686185513923e-06
Position 160: 1.7638381164823856e-06
Position 308: 1.7270935117638935e-06
Position 264: 1.0813296684626472e-06
Position 17: 9.72897191327436e-07
Position 8: 9.155138958881189e-07
Position 22: 6.877719998419136e-07
Position 206: 3.1828152083655004e-07
Position 460: 1.0976114989451687e-07
Position 445: 4.369547225836118e-08
Position 191: 3.101281818867883e-08
Position 162: 1.116944312362563e-08
Position 233: 2.23876721617178e-09
Position 257: 2.125503564094671e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 174: 0.9807919774765597
Position 744: 0.039316495179842134
Position 180: 0.009092736548940451
Position 441: 0.0065562247377175704
Position 452: 0.002908303644067055
Position 728: 0.0028213645827214135
Position 188: 0.0017145137213160381
Position 383: 0.0008195539303797572
Position 215: 0.00030195852110607513
Position 305: 0.000285610746934625
Position 467: 0.00026668829856199967
Position 485: 0.00021311473725274654
Position 449: 0.00016916460650521838
Position 287: 0.00012692840955062345
Position 491: 9.209573855200184e-05
Position 673: 9.180920807386066e-05
Position 391: 5.838279352625574e-05
Position 494: 4.5781934270690184e-05
Position 458: 2.9753682059139854e-05
Position 539: 2.831786690087751e-05
Position 422: 2.3106098002031253e-05
Position 650: 2.2423119867562963e-05
Position 464: 1.7469012713063358e-05
Position 262: 1.7180804391377724e-05
Position 515: 1.0085380181604256e-05
Position 354: 9.669653289706222e-06
Position 233: 9.199656459147291e-06
Position 242: 7.81704769935018e-06
Position 512: 6.975061407216505e-06
Position 689: 6.4160312290854315e-06
Position 530: 5.506865987345337e-06
Position 191: 5.3673280554294974e-06
Position 206: 4.98340563316082e-06
Position 518: 3.398063235876794e-06
Position 413: 3.3447835000573187e-06
Position 497: 2.157914207221206e-06
Position 239: 2.0245140857731073e-06
Position 509: 2.0210913831107963e-06
Position 397: 1.942131308223627e-06
Position 275: 1.5391490869326747e-06
Position 551: 1.4691945494447879e-06
Position 200: 1.2696527278241817e-06
Position 320: 7.219723838767664e-07
Position 114: 6.515622136715117e-07
Position 284: 6.449966100542922e-07
Position 227: 5.246220153373743e-07
Position 77: 4.410292347332966e-07
Position 251: 3.992597021893482e-07
Position 554: 3.335806978133731e-07
Position 149: 2.51559639920662e-07
Position 253: 2.1663238103502244e-07
Position 91: 4.5259838891791766e-09
Position 119: 3.865254390936896e-09
Position 94: 3.808679926269416e-10
Position 82: 1.6604437170244163e-11
