Gene = Eip78C
index = 1152
Annotated 5SS: [ 1783  4504  4702 37028 37379]
Annotated 3SS: [ 4270  4559 36386 37102 37436]
SMsplice 5SS: [ 1783  4504  4702 37028 37379]
SMsplice 3SS: [ 4270  4559 36386 37102 37436]
top_k =  500
Partition function (log Z): -30.95050121403433

Sorted 5' Splice Sites (High to Low Probability):
Position 4702: 0.9983915267835596
Position 4504: 0.9982399481591179
Position 1783: 0.4693711177720486
Position 5003: 0.3075086000872775
Position 1119: 0.24575726649935947
Position 338: 0.23040214526703415
Position 198: 0.08370702077246377
Position 54: 0.04760920392375294
Position 361: 0.014652510475512377
Position 439: 0.013618691671268305
Position 455: 0.011769795627421137
Position 247: 0.010274266375107791
Position 272: 0.005340512263665772
Position 4113: 0.0033949132204365755
Position 3453: 0.002812845075321612
Position 1122: 0.002442736287415289
Position 870: 0.0021087574616690677
Position 241: 0.0019300190869944625
Position 1510: 0.001811086206677985
Position 2326: 0.0014834903819045625
Position 969: 0.001415930005375285
Position 685: 0.0013471777304675278
Position 49: 0.0008025540290716803
Position 295: 0.0007280293156783545
Position 103: 0.0006889236538486983
Position 5444: 0.00043336214517301756
Position 4972: 0.00040079700555755175
Position 1692: 0.00038403386290688043
Position 1861: 0.0002715216951998233
Position 725: 0.0002613032170743766
Position 1300: 0.0002455565608800433
Position 2277: 0.00024434999914704514
Position 478: 0.00021435770970501343
Position 15234: 0.00019508563709419178
Position 4785: 0.000185506522339394
Position 1504: 0.0001708884728558493
Position 4706: 0.00015228579497743904
Position 3236: 0.00014722151993775927
Position 4508: 0.0001308111338677576
Position 4496: 0.0001284271181460902
Position 4478: 0.00010202304099751389
Position 4518: 8.756260995059996e-05
Position 2215: 7.562751652898857e-05
Position 4444: 7.199914472592983e-05
Position 569: 5.264772693760889e-05
Position 5232: 5.009643390076371e-05
Position 4526: 5.0067037340354536e-05
Position 537: 3.3863359290376494e-05
Position 5245: 1.4738498708930924e-05
Position 510: 1.357553632665457e-05
Position 521: 1.0822977237933576e-05
Position 4965: 9.899712323764999e-06
Position 786: 9.892501894497243e-06
Position 4983: 8.983054425489645e-06
Position 1985: 6.465056221629716e-06
Position 4480: 5.936851729411383e-06
Position 5049: 5.1186190218044965e-06
Position 11131: 3.673434560849178e-06
Position 105: 3.0593484677489222e-06
Position 4655: 1.8731917406636607e-06
Position 5043: 1.8368550681289629e-06
Position 795: 1.8118612596539354e-06
Position 20: 1.1616112518180467e-06
Position 4895: 1.0380028709223076e-06
Position 4969: 9.445605030061658e-07
Position 4993: 6.667847105250728e-07
Position 10022: 5.250610873356434e-07
Position 4884: 4.408326107014055e-07
Position 5111: 1.5311758777935384e-07
Position 5021: 9.240496643646065e-08
Position 5114: 8.028665898575949e-08
Position 5249: 7.819107293961133e-08
Position 5057: 6.419687994832207e-08
Position 6067: 4.506788347482255e-09
Position 4925: 2.2670376640456378e-09
Position 4817: 2.2275959291736994e-09
Position 6081: 7.704494778825949e-10
Position 5123: 2.3457741761473864e-10
Position 4806: 1.2679975834573112e-10
Position 4899: 1.6318327398559108e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4270: 0.9976909161801042
Position 22126: 0.9320801919854871
Position 4559: 0.7589943677022309
Position 4765: 0.269594716121668
Position 4576: 0.2386846504452128
Position 20810: 0.05698868179063681
Position 4839: 0.03147923411322005
Position 546: 0.02957979506189298
Position 502: 0.019320386987887
Position 1229: 0.016967791928356103
