Gene = RpS4
index = 1453
Annotated 5SS: [  82  259  613  784 1582]
Annotated 3SS: [ 225  353  685 1409 1817]
SMsplice 5SS: [ 259  613  784 1582]
SMsplice 3SS: [ 353  685 1409 1817]
top_k =  500
Partition function (log Z): 12.155973900202666

Sorted 5' Splice Sites (High to Low Probability):
Position 784: 0.9986392153158453
Position 613: 0.992491980969147
Position 1582: 0.9537722873604955
Position 259: 0.8927572728755259
Position 82: 0.09831351967868601
Position 1344: 0.029582638645574824
Position 296: 0.0200066073986559
Position 466: 0.015056319655199159
Position 1341: 0.011878924824062753
Position 1533: 0.00959272253009843
Position 2115: 0.007590556880222713
Position 1598: 0.00325304861747699
Position 1730: 0.002838977325517717
Position 1303: 0.0023518363412247415
Position 1622: 0.0018993673662158256
Position 1179: 0.0014516048191852895
Position 245: 0.001343029386010127
Position 1929: 0.0013375388563426867
Position 1878: 0.0012959691370261802
Position 1651: 0.0011558395043059168
Position 1571: 0.001102543541772501
Position 576: 0.0010714737057571139
Position 2236: 0.0010390139995310856
Position 269: 0.0008902265450607355
Position 205: 0.0008880755192257451
Position 617: 0.0006410749108875023
Position 1126: 0.0006122664068064985
Position 1162: 0.0004916774919832949
Position 1659: 0.00038199474638914437
Position 2148: 0.00036146460433495933
Position 564: 0.00031878287402201675
Position 2081: 0.0003164703370621893
Position 273: 0.0003114270453067267
Position 1656: 0.00029141962680561675
Position 276: 0.00027193158514395065
Position 990: 0.0002646192681867574
Position 1721: 0.00024565788159663254
Position 635: 0.00020251982159913374
Position 1357: 0.00018157596665902052
Position 1355: 0.00016294730394804844
Position 287: 0.00015658591115798624
Position 1947: 0.0001435670472792423
Position 812: 0.00013965211550282333
Position 1936: 0.00013161509533206618
Position 509: 0.00013118268960137297
Position 710: 0.00012750403005644124
Position 1741: 0.00012228731310422658
Position 1893: 0.00011734920031779472
Position 263: 0.00011447301969422454
Position 213: 0.0001118726632095812
Position 796: 9.989454842309779e-05
Position 2181: 8.84720973748031e-05
Position 2049: 8.624105964241572e-05
Position 2234: 7.963189255796627e-05
Position 1347: 7.861077962833068e-05
Position 300: 7.839332414915811e-05
Position 1774: 7.547621701572425e-05
Position 225: 7.282199979003413e-05
Position 1699: 6.598904694152407e-05
Position 1314: 6.186059870894804e-05
Position 620: 6.082128198421892e-05
Position 1235: 5.9359546831639755e-05
Position 1117: 5.1385410933671e-05
Position 2342: 5.041219244448644e-05
Position 860: 4.8106958892041754e-05
Position 88: 4.338432590814806e-05
Position 1272: 3.64979777826188e-05
Position 1467: 3.647986915020546e-05
Position 65: 3.580136384700613e-05
Position 2259: 3.445705485161964e-05
Position 2266: 3.266476065765867e-05
Position 1752: 3.146302267222535e-05
Position 558: 3.127643120199711e-05
Position 1868: 3.033711318023354e-05
Position 2204: 2.958142511244515e-05
Position 2178: 2.915345358674209e-05
Position 1294: 2.4739943398447295e-05
Position 1187: 2.3698940804123316e-05
Position 622: 2.3237363709706468e-05
Position 1095: 2.2075405502278312e-05
Position 2220: 2.1475232870276004e-05
Position 1297: 2.1247972757505885e-05
Position 637: 1.8114732781399165e-05
Position 175: 1.785217493417892e-05
Position 1527: 1.7695436314398842e-05
Position 834: 1.696839128751935e-05
Position 2287: 1.3859627677408043e-05
Position 1610: 1.2082845440280394e-05
Position 2337: 1.0429806944505822e-05
Position 1196: 8.621258418279526e-06
Position 1480: 8.418764655970356e-06
Position 86: 8.417561459283447e-06
Position 1907: 7.795024100534693e-06
Position 1608: 7.792460143934734e-06
Position 1934: 7.631320615804702e-06
Position 1058: 7.580377428870593e-06
Position 1884: 7.511699472014841e-06
Position 62: 7.277752065198829e-06
Position 1137: 6.627998020692303e-06
Position 1046: 6.601409857090857e-06
Position 1958: 5.725207929182495e-06
