Gene = Vdup1
index = 1594
Annotated 5SS: [ 131 1582 1818]
Annotated 3SS: [1089 1634 1883]
SMsplice 5SS: [ 131 1582 1818]
SMsplice 3SS: [1089 1634 1883]
top_k =  500
Partition function (log Z): -5.576196788862181

Sorted 5' Splice Sites (High to Low Probability):
Position 1582: 0.9233069487135396
Position 1818: 0.842269983003864
Position 131: 0.5710192283146576
Position 467: 0.14337715745738963
Position 114: 0.07004957332684521
Position 946: 0.06725509988466888
Position 1727: 0.05586743410154828
Position 942: 0.052455140751294364
Position 592: 0.05001635748527801
Position 1723: 0.04704940869332525
Position 728: 0.03322616795555683
Position 1822: 0.027717079440397325
Position 849: 0.023717536694630295
Position 950: 0.022019688652292098
Position 2309: 0.01951645769096818
Position 587: 0.01569114163375848
Position 404: 0.01059751351063623
Position 2297: 0.008485019555428224
Position 9: 0.008296441639935271
Position 875: 0.0073944696740173635
Position 567: 0.007032250823166621
Position 418: 0.005847816290695039
Position 413: 0.004952245007642508
Position 457: 0.004772875829441388
Position 2529: 0.0044627249231737245
Position 2552: 0.003939301885370309
Position 328: 0.0028893267383502067
Position 494: 0.002812145480772239
Position 1039: 0.0023638690926036455
Position 736: 0.0022403980538785724
Position 1777: 0.0021079954663362536
Position 1455: 0.0017976058797655264
Position 1092: 0.0015958190633370334
Position 1028: 0.0013796111584641973
Position 1179: 0.0013198524173374615
Position 168: 0.000982986843573118
Position 763: 0.0009712251979121188
Position 1137: 0.000922155693032953
Position 461: 0.0009006377370035838
Position 2187: 0.0007890236188249998
Position 2132: 0.0007694193971555289
Position 1690: 0.0007422094887710379
Position 1074: 0.0006715257189138345
Position 2456: 0.0004384635079711216
Position 965: 0.00043365240282651105
Position 1451: 0.0003763286393666373
Position 2295: 0.0003564325564808654
Position 1210: 0.00034243116910142105
Position 2152: 0.0002894977131119274
Position 1264: 0.00028523621127678997
Position 1537: 0.00027964242738961565
Position 826: 0.00023550187634892224
Position 1528: 0.00021638966893156524
Position 2393: 0.000158852001188718
Position 2070: 0.00014233322380629958
Position 145: 0.00011314376595861293
Position 1835: 0.00010817134238300588
Position 2533: 9.617047473256724e-05
Position 107: 9.225395694630369e-05
Position 2160: 7.245582039322179e-05
Position 1700: 5.872869627983704e-05
Position 623: 5.7316963744172545e-05
Position 530: 3.4386772663304546e-05
Position 47: 2.8485911612795077e-05
Position 551: 2.687432820954375e-05
Position 585: 1.921370866156466e-05
Position 74: 1.8509452422429634e-05
Position 54: 1.6731939116457877e-05
Position 266: 1.5342983323811716e-05
Position 37: 6.3327117925130825e-06
Position 51: 5.986292773080266e-06
Position 852: 4.393784015597297e-06
Position 3: 2.6755334536892957e-06
Position 20: 2.152918175475548e-06
Position 1947: 1.8814628695711969e-06
Position 2084: 1.684450015783434e-06
Position 428: 1.6748657196555024e-06
Position 59: 8.400131797238695e-07
Position 533: 6.933940272583759e-07
Position 812: 6.899803823337604e-07
Position 958: 6.820608850591314e-07
Position 968: 4.6825866351632773e-07
Position 274: 3.8492907973935805e-07
Position 65: 2.063487605457716e-07
Position 335: 1.4668073474405653e-07
Position 44: 1.3599781897605e-07
Position 639: 1.2892028705696114e-07
Position 359: 9.73769079408157e-08
Position 961: 3.130251638163496e-08
Position 285: 1.900097938155627e-08
Position 430: 9.0826421648376e-09
Position 32: 8.577721314010375e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1883: 0.9254885989570291
Position 1634: 0.9081976582206216
Position 1089: 0.3783964174592491
Position 1227: 0.3102364677276843
Position 657: 0.1853500502839966
Position 209: 0.06423414546102373
Position 2396: 0.06383579360455575
Position 1777: 0.03166935650520962
Position 909: 0.03020352857543973
Position 766: 0.027784523673293732
Position 1267: 0.02230448615119933
Position 274: 0.014943962152252455
Position 614: 0.014860488398501867
Position 812: 0.01257355211098974
Position 466: 0.01211880703602292
Position 2619: 0.009330575671054372
Position 585: 0.00852500759698969
Position 1653: 0.007956216248403945
Position 180: 0.006452892757308432
Position 164: 0.0032431436774476652
Position 65: 0.003190115263839004
Position 691: 0.002646016257019282
Position 2532: 0.0020195536653173068
Position 679: 0.0015783061111669925
Position 266: 0.0013912167050750635
Position 168: 0.0013027240779949223
Position 627: 0.0012848887092298607
Position 1118: 0.0012490542057005554
Position 505: 0.0011746828994663105
Position 1233: 0.0010067548129421727
Position 703: 0.0008740495633687002
Position 981: 0.0008205097716726558
Position 1390: 0.0006424089074943488
Position 1194: 0.00046682306895611545
Position 1527: 0.00040980937082683047
Position 733: 0.000402137827975947
Position 1360: 0.0003917212625156176
Position 1518: 0.00035103899837690347
Position 2084: 0.0002901122576410895
Position 1664: 0.00020593020960121155
Position 961: 0.00018098800895358653
Position 394: 0.00011322142500776956
Position 494: 8.836393293109997e-05
Position 2431: 8.526087701544226e-05
Position 90: 4.070584580165871e-05
Position 355: 1.3040262866668203e-05
Position 93: 4.502326668037703e-06
Position 335: 2.466182946296317e-06
Position 398: 2.119758227523697e-06
Position 118: 2.7678139631829407e-07
Position 130: 2.363022523260122e-07
Position 140: 2.723080459007808e-08
Position 279: 6.293876728689935e-09
